Project Name,Item ARK,Parent ARK,Object Type,Visibility,File Name,Item Sequence,Type.genre,Rights.statementLocal,Name.repository,Name.subject,Name.creator,Rights.servicesContact,Format.medium,Description.note,Date.creation,Date.normalized,Format.dimensions,Title,Alt ID.local,Alt ID.url,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Eric Gill Artwork Collection,ark:/21198/zz002j5gbw,ark:/21198/zz002czw6v,Work,,eric_gill/image/21198-zz002j5gbw_2310770_master.tif,,drawings (visual works)|~|religious art,"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",ink on paper,"Font for St. Josephs (Roman Catholic) Church, Pickering, Yorkshire: collection of pencil drawings & tracings; working drawing heightened in color; and watercolor of font, heightened in gold, dated May 26 & August 28, 1914 & June 6,1915. Unit coll of 5 pieces, various sizes, in folder 13x22”. See Evan Gill Inscription work # 308 for details about carving completed March 1916.",1914-1915,1914/1915,"7 1/2 x 10""",Untitled [Font for St. Josephs],CEG394,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j5gbw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j5gbw/manifest
Eric Gill Artwork Collection,ark:/21198/zz002j5gcd,ark:/21198/zz002czw6v,Work,,eric_gill/image/21198-zz002j5gcd_2310773_master.tif,,drawings (visual works),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",pencil on tracing paper,"Sketches of figure and its base, to be executed in bronze. Annotated on base details “W.R., Job 40” Base drawing dated “E.G.7 Sept ’11",1911 September 7,1911-09-7,"11 x 4 3/4""",Untitled [“W.R. Job 40”],CEG395,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j5gcd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j5gcd/manifest
Eric Gill Artwork Collection,ark:/21198/zz002j5gdx,ark:/21198/zz002czw6v,Work,,eric_gill/image/21198-zz002j5gdx_2310776_master.tif,,drawings (visual works),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",pencil on paper,"Sketches of figure and its base, to be executed in bronze. Annotated on base details “W.R., Job 40” Base drawing dated “E.G.7 Sept ’11",1911 September 7,1911-09-7,"7 1/4 x 11 1/4""",Untitled [“W.R. Job 40”],CEG396,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j5gdx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j5gdx/manifest
Eric Gill Artwork Collection,ark:/21198/zz002j5ggz,ark:/21198/zz002czw6v,Work,,eric_gill/image/21198-zz002j5ggz_2310785_master.tif,,drawings (visual works),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",pencil on tracing paper,"Paperweight- woman in acrobatic pose (backbend). EG Journal, Job 405.",1911 August 24-25,1911-08-24/1911-08-25,"7 3/4 x 5""",Paperweight,CEG398,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j5ggz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j5ggz/manifest
Eric Gill Artwork Collection,ark:/21198/zz002j5ghg,ark:/21198/zz002czw6v,Work,,eric_gill/image/21198-zz002j5ghg_2310788_master.tif,,drawings (visual works),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",pencil on paper,"Paperweight- woman in acrobatic pose (backbend). EG Journal, Job 405.",1911 August 24,1911-08-24,"11 3/4 x 8 1/2""",Paperweight,CEG399,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j5ghg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j5ghg/manifest
Eric Gill Artwork Collection,ark:/21198/zz002j5gj0,ark:/21198/zz002czw6v,Work,,eric_gill/image/21198-zz002j5gj0_2310791_master.tif,,drawings (visual works)|~|religious art,"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",pencil and ink on paper,"Set of 5 drawings for the “Trumpington Cross” designs for the 4 panels (with 1 alternative version) based on joint work for 3 panels with Desmond Chute and David Jones. Each is signed, dated 1921, & inscribed by the artist. See also Gill B-3 (engraving) in notebook 1916-1924, D-154 and Physick 185.",1921 September 8,1921-09-8,"5 1/4 x 8 1/2""",Untitled [Trumpington Cross],CEG400,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j5gj0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j5gj0/manifest
Eric Gill Artwork Collection,ark:/21198/zz002j5gkh,ark:/21198/zz002czw6v,Work,,eric_gill/image/21198-zz002j5gkh_2310794_master.tif,,drawings (visual works)|~|religious art,"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",pencil and ink on tracing paper,"Set of 5 drawings for the “Trumpington Cross” designs for the 4 panels (with 1 alternative version) based on joint work for 3 panels with Desmond Chute and David Jones. Each is signed, dated 1921, & inscribed by the artist. See also Gill B-3 (engraving) in notebook 1916-1924, D-154 and Physick 185.",1921 September 8,1921-09-8,"5 1/4 x 8 1/2""",Untitled [Trumpington Cross],CEG401,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j5gkh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j5gkh/manifest
Eric Gill Artwork Collection,ark:/21198/zz002j5gm1,ark:/21198/zz002czw6v,Work,,eric_gill/image/21198-zz002j5gm1_2310797_master.tif,,drawings (visual works)|~|religious art,"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",pencil and ink on tracing paper,"Set of 5 drawings for the “Trumpington Cross” designs for the 4 panels (with 1 alternative version) based on joint work for 3 panels with Desmond Chute and David Jones. Each is signed, dated 1921, & inscribed by the artist. See also Gill B-3 (engraving) in notebook 1916-1924, D-154 and Physick 185.",1921 September 8,1921-09-8,"5 1/4 x 8 1/2""",Untitled [Trumpington Cross],CEG402,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j5gm1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j5gm1/manifest
Eric Gill Artwork Collection,ark:/21198/zz002j5gnj,ark:/21198/zz002czw6v,Work,,eric_gill/image/21198-zz002j5gnj_2310800_master.tif,,drawings (visual works)|~|religious art,"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",pencil and ink on tracing paper,"Set of 5 drawings for the “Trumpington Cross” designs for the 4 panels (with 1 alternative version) based on joint work for 3 panels with Desmond Chute and David Jones. Each is signed, dated 1921, & inscribed by the artist. See also Gill B-3 (engraving) in notebook 1916-1924, D-154 and Physick 185.",1921 September 8,1921-09-8,"5 1/4 x 8 1/2""",Untitled [Trumpington Cross],CEG403,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j5gnj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j5gnj/manifest
Eric Gill Artwork Collection,ark:/21198/zz002j5gp2,ark:/21198/zz002czw6v,Work,,eric_gill/image/21198-zz002j5gp2_2310803_master.tif,,drawings (visual works)|~|religious art,"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",pencil and ink on tracing paper,"Set of 5 drawings for the “Trumpington Cross” designs for the 4 panels (with 1 alternative version) based on joint work for 3 panels with Desmond Chute and David Jones. Each is signed, dated 1921, & inscribed by the artist. See also Gill B-3 (engraving) in notebook 1916-1924, D-154 and Physick 185.",1921 September 8,1921-09-8,"5 1/4 x 8 1/2""",Untitled [Trumpington Cross],CEG404,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j5gp2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j5gp2/manifest
Eric Gill Artwork Collection,ark:/21198/zz002j5gqk,ark:/21198/zz002czw6v,Work,,eric_gill/image/21198-zz002j5gqk_2310806_master.tif,,drawings (visual works),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",pencil and ink wash on paper,"Two pencil sketches of a male figure in a backbend. EG Journal # 8, Job 573.",1915,1915,"5 1/4 x 6 3/4""",Acrobat,CEG405,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j5gqk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j5gqk/manifest
Eric Gill Artwork Collection,ark:/21198/zz002j5gr3,ark:/21198/zz002czw6v,Work,,eric_gill/image/21198-zz002j5gr3_2310809_master.tif,,drawings (visual works),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",pencil on paper,"Two pencil sketches of a male figure in a backbend. EG Journal # 8, Job 573.",1915,1915,"8 1/2 x 12""",Acrobat,CEG406,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j5gr3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j5gr3/manifest
