Becky's notes!,Project Name,Item ARK,Parent ARK,Object Type,Visibility,File Name,Item Sequence,Thumbnail,Type.genre,Rights.statementLocal,Name.repository,Name.subject,Name.creator,Rights.servicesContact,Format.medium,Description.note,Date.creation,Date.normalized,Format.dimensions,Title,Alt ID.local,IIIF Manifest URL
,Eric Gill Artwork Collection,ark:/21198/zz002d3bzq,ark:/21198/zz002czw6v,Work,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3bzq%2Fg5931b71,portraits|~|wood engravings (prints),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",wood engravings,"A collection of wood engraving proofs and prints in a bound volume. Several portraits, various tailpieces and other illustrations. Title page states, “Engravings in wood, copper, etc. by Eric Gill, O.S.D. done at Capel-y-ffin, Abergavenny. 1924-1926 (No. 1-70).”",1924-1926,1924/1926,,"Engravings in wood, vol. 1",CEG1889,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3bzq/manifest
,Eric Gill Artwork Collection,ark:/21198/zz002d3c0q,ark:/21198/zz002czw6v,Work,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3c0q%2Fg482zv6k,punches (marking tools),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",,"12 pt punches for Joanna typeface. Labeled ""1227 12 pt""",,,,Joanna punches,CEG1892,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3c0q/manifest
,Eric Gill Artwork Collection,ark:/21198/zz002d3c2r,ark:/21198/zz002czw6v,Work,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3c2r%2Fs983pd6n,sculpture (visual work),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",carved stone,"""St. John Bosco"" [stone carving], 1936: the overall size of 30 inches comprises a 23 inch high figure on 7 inch base. The saint holds a book in one hand, rests other hand on head of dog seated by him. Note: Gill's ledger entry of 7/9/36 reads ""Carved by Anthony Foster, assisted by Eric Gill"".",1936,1936,,St. Bosco and Dog,CEG1896,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3c2r/manifest
,Eric Gill Artwork Collection,ark:/21198/zz002d3c38,ark:/21198/zz002czw6v,Work,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3c38%2Fmh66vr2j,sculpture (visual work),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",Hopton-Wood stone,"Sundial carved in Hopton-Wood stone, with legend ""When the sun is not shining I do this for fun"" colored in red by artist. [England].Weight, approximately 200 lbs.",ca 1937,1937,,Sundial,CEG1897,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3c38/manifest
,Eric Gill Artwork Collection,ark:/21198/zz002d3c4s,ark:/21198/zz002czw6v,Work,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3c4s%2F4d869q6c,sculpture (visual work),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",carved stone,Original carving in Portland Stone: Christ expelling the money-changers. [Model for Leeds University War Memorial]. EG1668,undated,1914/1963,,Christ expelling the money-changers - Leeds War Memorial prototype,CEG1900,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3c4s/manifest
,Eric Gill Artwork Collection,ark:/21198/zz002d3c59,ark:/21198/zz002czw6v,Work,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3c59%2F8s62pv57,wood blocks (printing blocks),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",carved wood block,,,,,Canterbury Tales woodblock,CEG1901,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3c59/manifest
,Eric Gill Artwork Collection,ark:/21198/zz002d3c6t,ark:/21198/zz002czw6v,Work,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3c6t%2Fqx14kf93,sculpture (visual work),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",carved stone,"Stone carving: male & female truncated figures carved in stone, standing on wooden base. [Signed E.G., 1920].",1920,1920,"16 1/2 x 11 1/2""",Adam & Eve (Erotic Sculpture #1),CEG1902,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3c6t/manifest
,Eric Gill Artwork Collection,ark:/21198/zz002d3c7b,ark:/21198/zz002czw6v,Work,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3c7b%2F01898m06,sculpture (visual work),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",carved stone,,,,,Loving (Erotic sculpture #2),CEG1903,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3c7b/manifest
,Eric Gill Artwork Collection,ark:/21198/zz002d3c9c,ark:/21198/zz002czw6v,Work,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3c9c%2F4j35z03s,wood blocks (printing blocks)|~|letterforms,"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",carved wood,"Woodblock with the name “Morley Kennedy” carved into it. EG 611, Notebook III.",undated,1914/1963,"1 1/4 x 1""",Morley Kennerley,CEG1908,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3c9c/manifest
,Eric Gill Artwork Collection,ark:/21198/zz002d3ccd,ark:/21198/zz002czw6v,Work,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3ccd%2Ft513gp5p,wood blocks (printing blocks),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",carved wood,Woodblock illustration for p. 26 of “Clothes.” Note with block gives the caption as “Clothes as houses.” Faber plate 66.,1931,1931,"3 x 2 7/8""",Clothes as Houses,CEG1910,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3ccd/manifest
,Eric Gill Artwork Collection,ark:/21198/zz002d3cff,ark:/21198/zz002czw6v,Work,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3cff%2Fg550js38,wood blocks (printing blocks),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",carved wood,"Woodblock illustration for title page of Ginn’s English Bible Selections (1938). Notebook v. III, Gill bibliography p.204.",1938,1938,1 ¾ x 2 ½”,Untitled,CEG1912,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3cff/manifest
,Eric Gill Artwork Collection,ark:/21198/zz002d3cgz,ark:/21198/zz002czw6v,Work,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3cgz%2Fk012mm9b,wood blocks (printing blocks),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",carved wood,"Diagram for Sterne’s Tristram Shandy II, 256.",1929,1929,3 5/8 x 2 3/4”,Untitled [Tristram Shandy],CEG1913,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3cgz/manifest
,Eric Gill Artwork Collection,ark:/21198/zz002d3cj0,ark:/21198/zz002czw6v,Work,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3cj0%2F9f57h63f,wood blocks (printing blocks),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",carved wood,"Woodblock illustration “In Domum Matris meae,” from p. 29 of Song of Songs (Cranach Press). Faber plate 63.",1930,1930,2 5/8 x 5 5/8”,In Domum Matris meae,CEG1916,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3cj0/manifest
,Eric Gill Artwork Collection,ark:/21198/zz002d3cm1,ark:/21198/zz002czw6v,Work,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3cm1%2Fk2103238,wood blocks (printing blocks),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",carved wood block,"Woodblock depicting a shuttle and loom, made as letter heading for Petra Helen Gill. Lettering on block says, “PHG JM JD.”",1925,1925,"1 x 1 1/4""",Shuttle and Loom,342|~|EG65|~|CEG1918,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3cm1/manifest
,Eric Gill Artwork Collection,ark:/21198/zz002d3d9v,ark:/21198/zz002czw6v,Work,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d3d9v%2Fp986st04,drawings (visual works),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",pencil and ink on paper,From Volume 1 of the Canterbury Tales original drawings. These illustrations show branches and a woman with leaves for hands. Noted on the mounting board as “P. 518” and “p. 517.”,1928,1928,"7 1/2 x 11""",Canterbury Tales: Tree Woman (Leaves for Hands) and Spray of Fifteen Leaves,CEG1940,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d3d9v/manifest
,Eric Gill Artwork Collection,ark:/21198/zz002j5g4s,ark:/21198/zz002czw6v,Work,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j5g4s%2Fqh864v5c,drawings (visual works)|~|letterforms,"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",pencil and ink on tracing paper,Greek lettering [for side of Hopton-Wood stone relief T-shaped crucifix of nude Christ] Quote of Matthew 19.12 in Greek. 2 Leaves: 31x12” & 23x18” on verso of 2d: penciled sketch for location and installation of Boulter Headstone. See Inscr. Work 200 and Thorp Gill plate #1. Inscription work 203.,1909 November 27,1909-11-27,"23 x 18""",Untitled,CEG388,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j5g4s/manifest
,Eric Gill Artwork Collection,ark:/21198/zz002j5gff,ark:/21198/zz002czw6v,Work,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j5gff%2Ffz408w4t,drawings (visual works),"Copyright has not been assigned to the William Andrews Clark Memorial Library. All requests for permission to publish or quote from manuscripts must be submitted in writing to the Librarian. Permission for publication is given on behalf of the William Andrews Clark Memorial Library as the owner of the physical items and is not intended to include or imply permission of the copyright holder, which must also be obtained.",William Andrews Clark Memorial Library,,"Gill, Eric, 1882-1940","William Andrews Clark Memorial Library, UCLA, Phone: (310) 794-5155, Email: clark@humnet.ucla.edu",watercolor on paper,"Paperweight- woman in acrobatic pose (backbend). EG Journal, Job 405.",1911 August 23,1911-08-23,"6 3/4 x 6 1/2""",Paperweight,CEG397,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j5gff/manifest
