Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Rights.copyrightStatus,Subject,Description.note,Summary,Title,Alt ID.local,Opac URL,Finding Aid URL,Bucketeer State,IIIF Access URL
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqjbc,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_066.tif,64,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 66",uclamss_107_b01_f01_066,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqjbc
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqjcw,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_067.tif,65,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 67",uclamss_107_b01_f01_067,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqjcw
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqjdd,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_068.tif,66,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 68",uclamss_107_b01_f01_068,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqjdd
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqjfx,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_069.tif,67,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 69",uclamss_107_b01_f01_069,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqjfx
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqjgf,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_070.tif,68,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 70",uclamss_107_b01_f01_070,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqjgf
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqjhz,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_071.tif,69,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 71",uclamss_107_b01_f01_071,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqjhz
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqjjg,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_072.tif,70,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 72",uclamss_107_b01_f01_072,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqjjg
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqjk0,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_073.tif,71,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 73",uclamss_107_b01_f01_073,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqjk0
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqjmh,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_074.tif,72,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 74",uclamss_107_b01_f01_074,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqjmh
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqjn1,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_075.tif,73,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 75",uclamss_107_b01_f01_075,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqjn1
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqjpj,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_076.tif,74,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 76",uclamss_107_b01_f01_076,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqjpj
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqjq2,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_077.tif,75,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 77",uclamss_107_b01_f01_077,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqjq2
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqjrk,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_078.tif,76,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 78",uclamss_107_b01_f01_078,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqjrk
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqjs3,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_079.tif,77,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 79",uclamss_107_b01_f01_079,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqjs3
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqjtm,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_080.tif,78,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 80",uclamss_107_b01_f01_080,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqjtm
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqjv4,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_081.tif,79,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 81",uclamss_107_b01_f01_081,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqjv4
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqjwn,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_082.tif,80,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 82",uclamss_107_b01_f01_082,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqjwn
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqjx5,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_083.tif,81,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 83",uclamss_107_b01_f01_083,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqjx5
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqjzp,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_084.tif,82,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 84",uclamss_107_b01_f01_084,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqjzp
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqk0p,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_085.tif,83,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 85",uclamss_107_b01_f01_085,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqk0p
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqk16,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_086.tif,84,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 86",uclamss_107_b01_f01_086,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqk16
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqk2q,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_087.tif,85,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 87",uclamss_107_b01_f01_087,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqk2q
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqk37,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_088.tif,86,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 88",uclamss_107_b01_f01_088,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqk37
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqk4r,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_089.tif,87,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 89",uclamss_107_b01_f01_089,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqk4r
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqk58,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_090.tif,88,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 90",uclamss_107_b01_f01_090,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqk58
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqk6s,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_091.tif,89,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 91",uclamss_107_b01_f01_091,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqk6s
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqk79,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_092.tif,90,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 92",uclamss_107_b01_f01_092,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqk79
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqk8t,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_093.tif,91,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 93",uclamss_107_b01_f01_093,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqk8t
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqk9b,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_094.tif,92,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 94",uclamss_107_b01_f01_094,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqk9b
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqkbv,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_095.tif,93,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 95",uclamss_107_b01_f01_095,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqkbv
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqkcc,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_096.tif,94,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 96",uclamss_107_b01_f01_096,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqkcc
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqkdw,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_097.tif,95,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 97",uclamss_107_b01_f01_097,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqkdw
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqkfd,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_098.tif,96,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 98",uclamss_107_b01_f01_098,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqkfd
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqkgx,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_099.tif,97,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 99",uclamss_107_b01_f01_099,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqkgx
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqkhf,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_100.tif,98,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 100",uclamss_107_b01_f01_100,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqkhf
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqkjz,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_101.tif,99,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 101",uclamss_107_b01_f01_101,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqkjz
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqkkg,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_102.tif,100,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 102",uclamss_107_b01_f01_102,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqkkg
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqkm0,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_103.tif,101,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 103",uclamss_107_b01_f01_103,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqkm0
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqknh,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_104.tif,102,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 104",uclamss_107_b01_f01_104,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqknh
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqkp1,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_105.tif,103,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 105",uclamss_107_b01_f01_105,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqkp1
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqkqj,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_106.tif,104,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 106",uclamss_107_b01_f01_106,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqkqj
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqkr2,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_107.tif,105,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 107",uclamss_107_b01_f01_107,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqkr2
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqksk,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_108.tif,106,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 108",uclamss_107_b01_f01_108,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqksk
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqkt3,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_109.tif,107,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 109",uclamss_107_b01_f01_109,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqkt3
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqkvm,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_110.tif,108,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 110",uclamss_107_b01_f01_110,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqkvm
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqkw4,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_111.tif,109,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 111",uclamss_107_b01_f01_111,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqkw4
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqkxn,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_112.tif,110,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 112",uclamss_107_b01_f01_112,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqkxn
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqkz5,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_113.tif,111,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 113",uclamss_107_b01_f01_113,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqkz5
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqm05,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_114.tif,112,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 114",uclamss_107_b01_f01_114,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqm05
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqm1p,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_115.tif,113,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 115",uclamss_107_b01_f01_115,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqm1p
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqm26,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_116.tif,114,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 116",uclamss_107_b01_f01_116,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqm26
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqm3q,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_117.tif,115,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 117",uclamss_107_b01_f01_117,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqm3q
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqm47,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_118.tif,116,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 118",uclamss_107_b01_f01_118,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqm47
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqm5r,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_119.tif,117,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 119",uclamss_107_b01_f01_119,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqm5r
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqm68,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_120.tif,118,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 120",uclamss_107_b01_f01_120,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqm68
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqm7s,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_121.tif,119,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 121",uclamss_107_b01_f01_121,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqm7s
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqm89,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_122.tif,120,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 122",uclamss_107_b01_f01_122,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqm89
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqm9t,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_123.tif,121,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 123",uclamss_107_b01_f01_123,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqm9t
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqmbb,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_124.tif,122,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 124",uclamss_107_b01_f01_124,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqmbb
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqmcv,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_125.tif,123,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 125",uclamss_107_b01_f01_125,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqmcv
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqmdc,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_126.tif,124,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 126",uclamss_107_b01_f01_126,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqmdc
"Sleepy Lagoon Defense Committee Records, 1942-1945",ark:/21198/zz002dqmfw,ark:/21198/zz002dqg49,10,Completed with minimal metadata,Page,sleepylagoon/image/uclamss_107_b01_f01_127.tif,125,,,,,,,,text,unknown,,,,"UCLA LSC, Collection 107, Box 1, Folder 1, 127",uclamss_107_b01_f01_127,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dqmfw
