Object Type,Parent ARK (fest),Parent ARK,Item ARK,File Name,Local identifier,Title,AltTitle.translated,AltTitle.other,Name.creator,Date.created,Date.normalized,Language,Type.typeOfResource,Genre,Format.dimensions,Repository,collection.physical,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Description.note,Contents note,Subject,Subject geographic,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Work,ark:/21198/z1s19vm6,ark:/21198/z1s19vm6|~|ark:/21198/z13b7wpn,ark:/21198/z1z3426n,Masters/othermasters/MEAPaqshf/images/aqshf_i2_0627_pos00001.tif,pos_i2_627|~|POS,Deputeti,The Deputy,,New Albania Film Studio,1973,1973,alb,still image,poster,35 x 26 cm,Arkivi Qendror Shtetëror i Filmit (AQSHF),AQSHF Documentary Film Poster Collection,copyrighted,unpublished,info@aqshf.gov.al,"Original poster release created for the Albanian documentary film ""Deputeti"". Director Vitori Çelihe doc focuses on parliament member and well-known sculptor Kristaq Rama. Subject is the father of Albania's current prime minister (2022), Edi Rama.|~|Afishe origjinale e krijuar për filmin dokumentar shqiptar ""Deputeti"".  Dokumentari i regjisorit  Vitori Çelihe fokusohet tek deputeti dhe skulptori i njohur Kristaq Rama. Subjekti është babai i kryeministrit aktual të Shqipërisë (2022), Edi Rama.","16 copies in very good condition. Poster is printed on thin paper. Poster is small lobby card sized notice with title, production credits and short synopsis. Poster features two production stills from film.|~|16 kopje në gjendje shumë të mirë. Posteri është shtypur në letër të hollë. Posteri është me përmasa të vogla, vetëm me titullin, autorët realizues dhe sinops i shkurtër. Posteri përmban dy foto produksioni të marra nga filmi.",20th Century|~|Film|~|East European Cinema|~|Motion Picture Posters|~|Documentary|~|Albanian Historical Personalities|~|Kristaq Rama|~|Edi Rama|~|Artists|~|Sculptors,Tirana (Albania)|~|Albania,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z3426n,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1z3426n/manifest
Work,ark:/21198/z1s19vm6,ark:/21198/z1s19vm6|~|ark:/21198/z13b7wpn,ark:/21198/z1tb39fg,Masters/othermasters/MEAPaqshf/images/aqshf_i2_0628_pos00001.tif,pos_i2_628|~|POS,Tregim për një hero,Story of a Hero,,New Albania Film Studio,1976,1976,alb,still image,poster,30 x 41.5 cm,Arkivi Qendror Shtetëror i Filmit (AQSHF),AQSHF Documentary Film Poster Collection,copyrighted,unpublished,info@aqshf.gov.al,"Original poster release created for the Albanian documentary film ""Tregim për një hero"". Director Kujtim Gjonaj's doc is a portrait of revolutionary communist and Second World War fighter, Abaz Shehu.|~|Afishe origjinale e krijuar për filmin dokumentar shqiptar ""Tregim për një hero"". Dokumentari i regjisorit Kujtim Gjonaj  është një portret i komunistit revolucionar dhe luftëtarit të Luftës së Dytë Botërore, Abaz Shehu.","11 copies in good condition. All copies have vertical fold in center. All 11 copies are printed on white paper. Poster is small lobby card sized notice with title, production credits and short synopsis.|~|11 kopje në gjendje të mirë. Të gjitha kopjet kanë palosje vertikale në qendër. Të 11 kopjet janë të shtypura në letër të bardhë. Posteri është me përmasa të vogla, vetëm me titullin, autorët realizues dhe sinops i shkurtër.",20th Century|~|Film|~|East European Cinema|~|Motion Picture Posters|~|Documentary|~|Second World War|~|Albanian Historical Personalities|~|Abaz Shehu,Tirana (Albania)|~|Albania,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tb39fg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tb39fg/manifest
Work,ark:/21198/z1s19vm6,ark:/21198/z1s19vm6|~|ark:/21198/z13b7wpn,ark:/21198/z1pk2jnv,Masters/othermasters/MEAPaqshf/images/aqshf_i2_0629_pos00001.tif,pos_i2_629|~|POS,Kryeqyteti ynë,Our Capital,,New Albania Film Studio,1976,1976,alb,still image,poster,29.5 x 40.5 cm,Arkivi Qendror Shtetëror i Filmit (AQSHF),AQSHF Documentary Film Poster Collection,copyrighted,unpublished,info@aqshf.gov.al,"Original poster release created for the Albanian documentary film ""Kryeqyteti ynë"". Director Shkëlzen Shala's doc presents a portrait of the Albanian capital, Tirana, its history and the architectural changes in the capital.|~|Afishe origjinale e krijuar për filmin dokumentar shqiptar ""Kryeqyteti ynë"". Dokumentari i regjisorit Shkëlzen Shala paraqet një portret të kryeqytetit shqiptar, Tiranës, historisë së tij dhe ndryshimeve arkitekturore në kryeqytet.","7 copies copies in good condition. All copies have vertical fold in center. All 7 copies are printed on white paper. Poster is small lobby card sized notice with title, production credits and short synopsis.|~|7 kopje në gjendje shumë të mirë. Të gjitha kopjet kanë palosje vertikale në qendër. Të 7 kopjet janë të shtypura në letër të bardhë. Posteri është me përmasa të vogla, vetëm me titullin, autorët realizues dhe sinops i shkurtër.",20th Century|~|Film|~|East European Cinema|~|Motion Picture Posters|~|Documentary|~|Urban Planning,Tirana (Albania)|~|Albania,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pk2jnv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pk2jnv/manifest
Work,ark:/21198/z1s19vm6,ark:/21198/z1s19vm6|~|ark:/21198/z13b7wpn,ark:/21198/z1jt1sv7,Masters/othermasters/MEAPaqshf/images/aqshf_i2_0638_pos00001.tif,pos_i2_638|~|POS,Valbona,Valbona,,New Albania Film Studio,1976,1976,alb,still image,poster,30 x 41 cm,Arkivi Qendror Shtetëror i Filmit (AQSHF),AQSHF Documentary Film Poster Collection,copyrighted,unpublished,info@aqshf.gov.al,"Original poster release created for the Albanian documentary film ""Valbona"". Director Qerim Mata's doc looks at the Valbona River, focusing the building of a hydropower station.|~|Afishe origjinale e krijuar për filmin dokumentar shqiptar ""Valbona"". Dokumentari i regjisorit Qerim Mata vështron lumin e Valbonës, me fokus ndërtimin e një hidrocentrali.","9 copies copies in good condition. All copies have vertical fold in center. All 9 copies are printed on white paper. Poster is small lobby card sized notice with title, production credits and short synopsis.|~|9 kopje në gjendje të mirë. Të gjitha kopjet kanë palosje vertikale në qendër. Të 9 kopjet janë të shtypura në letër të bardhë. Posteri është me përmasa të vogla, vetëm me titullin, autorët realizues dhe sinops i shkurtër.",20th Century|~|Film|~|East European Cinema|~|Motion Picture Posters|~|Documentary|~|Rivers|~|Valbona|~|Sustainable Energy Production|~|Hydropower,Tirana (Albania)|~|Albania,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jt1sv7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jt1sv7/manifest
Work,ark:/21198/z1s19vm6,ark:/21198/z1s19vm6|~|ark:/21198/z13b7wpn,ark:/21198/z1f2124m,Masters/othermasters/MEAPaqshf/images/aqshf_i2_0643_pos00001.tif,pos_i2_643|~|POS,Ishte dikur një legjendë,It Was Once a Legend,,New Albania Film Studio,1976,1976,alb,still image,poster,29.5 x 41 cm,Arkivi Qendror Shtetëror i Filmit (AQSHF),AQSHF Documentary Film Poster Collection,copyrighted,unpublished,info@aqshf.gov.al,"Original poster release created for the Albanian documentary film ""Ishte dikur një legjendë"". Director Shkëlzen Shala's doc shows the building of an aqueduct in a remote mountainous area.|~|Afishe origjinale e krijuar për filmin dokumentar shqiptar ""Ishte dikur një legjendë"". Dokumentari i regjisorit Shkëlzen Shala tregon ndërtimin e një ujësjellësi në një zonë të thellë malore.","8 copies copies in very good condition. All copies have vertical fold in center. All 8 copies are printed on white paper. Poster is small lobby card sized notice with title, production credits and short synopsis|~|8 kopje në gjendje shumë të mirë. Të gjitha kopjet kanë palosje vertikale në qendër. Të 8 kopjet janë të shtypura në letër të bardhë. Posteri është me përmasa të vogla, vetëm me titullin, autorët realizues dhe sinops të shkurtër.",20th Century|~|Film|~|East European Cinema|~|Motion Picture Posters|~|Documentary|~|Public Works|~|Water Management|~|Aqueduct,Tirana (Albania)|~|Albania,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f2124m,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f2124m/manifest
Work,ark:/21198/z1s19vm6,ark:/21198/z1s19vm6|~|ark:/21198/z13b7wpn,ark:/21198/z19909h7,Masters/othermasters/MEAPaqshf/images/aqshf_i2_0647_pos00001.tif,pos_i2_647|~|POS,"Më shpejt, më lart, më larg","Faster, Higher, Further",,New Albania Film Studio,1976,1976,alb,still image,poster,30.5 x 41 cm,Arkivi Qendror Shtetëror i Filmit (AQSHF),AQSHF Documentary Film Poster Collection,copyrighted,unpublished,info@aqshf.gov.al,"Original poster release created for the Albanian documentary film ""Më shpejt, më lart, më larg"". Director Hysen Hakani's doc focuses on athletics highlighting training of young athletes and sports clubs.|~|Afishe origjinale e krijuar për filmin dokumentar shqiptar ""Më shpejt, më lart, më larg"". Dokumentari i regjisorit Hysen Hakani fokusohet në atletikë duke theksuar stërvitjen e sportistëve të rinj dhe klubet sportive.","6 copies in good condition. All 6 copies have vertical fold in center. All copies are printed on white paper. 3 copies have some minor tears at bottom of poster. Poster is small lobby card sized notice with title, production credits and short synopsis.|~|6 kopje në gjendje të mirë. Të 6 kopjet kanë palosje vertikale në qendër. Të gjitha kopjet janë të shtypura në letër të bardhë. 3 kopje kanë të grisura të vogla të fund të posterit. Posteri është me përmasa të vogla, vetëm me titullin, autorët realizues dhe sinops i shkurtër.",20th Century|~|Film|~|East European Cinema|~|Motion Picture Posters|~|Documentary|~|Sporting Events|~|Athletics,Tirana (Albania)|~|Albania,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19909h7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19909h7/manifest
Work,ark:/21198/z1s19vm6,ark:/21198/z1s19vm6|~|ark:/21198/z13b7wpn,ark:/21198/z15m8857,Masters/othermasters/MEAPaqshf/images/aqshf_i2_0654_pos00001.tif,pos_i2_654|~|POS,"Për tokën, për bukën","For Land, For Bread",,New Albania Film Studio,1976,1976,alb,still image,poster,30.5 x 41 cm,Arkivi Qendror Shtetëror i Filmit (AQSHF),AQSHF Documentary Film Poster Collection,copyrighted,unpublished,info@aqshf.gov.al,"Original poster release created for the Albanian documentary film ""Për tokën, për bukën"". Director Marianthi Xhako's doc focuses on a truck driver and his agricultural work.|~|Afishe origjinale e krijuar për filmin dokumentar shqiptar ""Për tokën, për bukën"".Dokumentari i regjisores Marianthi Xhako fokusohet në një shofer kamioni dhe punën e tij në agrikulturë.","8 copies in good condition. All copies have vertical fold in center. All 8 copies are printed on white paper. Poster is small lobby card sized notice with title, production credits and short synopsis.|~|8 kopje në gjendje të mirë. Të gjitha kopjet kanë palosje vertikale në qendër.Të 8 kopjet janë të shtypura në letër të bardhë. Posteri është me përmasa të vogla, vetëm me titullin, autorët realizues dhe sinops i shkurtër.",20th Century|~|Film|~|East European Cinema|~|Motion Picture Posters|~|Documentary|~|Agriculture|~|Large Goods Vehicles,Tirana (Albania)|~|Albania,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15m8857,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15m8857/manifest
Work,ark:/21198/z1s19vm6,ark:/21198/z1s19vm6|~|ark:/21198/z13b7wpn,ark:/21198/z11v7hgz,Masters/othermasters/MEAPaqshf/images/aqshf_i2_0668_pos00001.tif,pos_i2_668|~|POS,Frymëzime nga jeta,Breath of Life,,New Albania Film Studio,1977,1977,alb,still image,poster,30 x 42 cm,Arkivi Qendror Shtetëror i Filmit (AQSHF),AQSHF Documentary Film Poster Collection,copyrighted,unpublished,info@aqshf.gov.al,"Original poster release created for the Albanian documentary film ""Frymëzime nga jeta"". Director Fehmi Hoshhafi's doc looks at the opening of a figurative art exhibition in the Albanian capital of Tirana.|~|Afishe origjinale e krijuar për filmin dokumentar shqiptar ""Frymëzime nga jeta"". Dokumentari i regjisorit Fehmi Hoshhafi tregon hapjen e një ekspozite të artit figurativ në kryeqytetin shqiptar të Tiranës.","6 copies in good condition. All copies have vertical fold in center. All 6 copies are printed on dark pink paper. Poster is small lobby card sized notice with title, production credits and short synopsis.|~|6 kopje në gjendje të mirë. Të gjitha kopjet kanë palosje vertikale në qendër.Të 6 kopjet janë të shtypura në letër të bardhë. Posteri është me përmasa të vogla, vetëm me titullin, autorët realizues dhe sinops i shkurtër.",20th Century|~|Film|~|East European Cinema|~|Motion Picture Posters|~|Documentary|~|Culture|~|Figurative Arts,Tirana (Albania)|~|Albania,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11v7hgz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11v7hgz/manifest
Work,ark:/21198/z1s19vm6,ark:/21198/z1s19vm6|~|ark:/21198/z13b7wpn,ark:/21198/z1x3710c,Masters/othermasters/MEAPaqshf/images/aqshf_i2_0669_pos00001.tif,pos_i2_669|~|POS,Gjithmonë i gatshëm,Always Ready,,New Albania Film Studio,1976,1976,alb,still image,poster,30.5 x 41 cm,Arkivi Qendror Shtetëror i Filmit (AQSHF),AQSHF Documentary Film Poster Collection,copyrighted,unpublished,info@aqshf.gov.al,"Original poster release created for the Albanian documentary film ""Gjithmonë I Gatshëm"". Director Hysen Hakani's doc is a portrait of a worker responsible for repairing agricultural machinery.|~|Afishe origjinale e krijuar për filmin dokumentar shqiptar  ""Gjithmonë I Gatshëm"". Dokumentari i regjisorit Hysen Hakani portretizon një punëtor përgjegjës për riparimin e makinerive bujqësore.","11 copies in good condition. All copies have been folded in center. Poster is printed on thin paper. Poster is small lobby card sized notice with title, production credits and short synopsis.|~|11 kopje në gjendje të mirë. Të gjitha kopjet kanë palosje në qendër. Posteri është shtypur në letër të hollë.  Posteri është me përmasa të vogla, vetëm me titullin, autorët realizues dhe sinops i shkurtër.",20th Century|~|Film|~|East European Cinema|~|Motion Picture Posters|~|Documentary|~|Agriculture|~|Machinery|~|Tractor Repair,Tirana (Albania)|~|Albania,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x3710c,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1x3710c/manifest
Work,ark:/21198/z1s19vm6,ark:/21198/z1s19vm6|~|ark:/21198/z13b7wpn,ark:/21198/z1sb686r,Masters/othermasters/MEAPaqshf/images/aqshf_i2_0670_pos00001.tif,pos_i2_670|~|POS,Në udhën e sukseseve,On the Way to Success,Udha e nje heroi|~|A Hero's Way,New Albania Film Studio,1977,1977,alb,still image,poster,27 x 42 cm,Arkivi Qendror Shtetëror i Filmit (AQSHF),AQSHF Documentary Film Poster Collection,copyrighted,unpublished,info@aqshf.gov.al,"Original poster release created for the Albanian documentary film ""Në udhën e sukseseve"". Director Endri Keko's doc is a portrait of a director in an industrial factory in the port city of Durrës.|~|Afishe origjinale e krijuar për filmin dokumentar shqiptar ""Në udhën e sukseseve"".  Dokumentari i regjisorit Endri Keko është portreti i një drejtori në një fabrikë industriale në qytetin port të Durrësit.",2 copies in good condition.|~|2 kopje në gjendje të mirë.,20th Century|~|Film|~|East European Cinema|~|Motion Picture Posters|~|Documentary|~|Industry|~|Factories|~|Cities|~|Durrës,Tirana (Albania)|~|Albania,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sb686r,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sb686r/manifest
Work,ark:/21198/z1s19vm6,ark:/21198/z1s19vm6|~|ark:/21198/z13b7wpn,ark:/21198/z1nk5hfk,Masters/othermasters/MEAPaqshf/images/aqshf_i2_0673_pos00001.tif,pos_i2_673|~|POS,Biografia e një nëne,Biography of A Mother,,New Albania Film Studio,1977,1977,alb,still image,poster,29.5 x 41 cm,Arkivi Qendror Shtetëror i Filmit (AQSHF),AQSHF Documentary Film Poster Collection,copyrighted,unpublished,info@aqshf.gov.al,"Original poster release created for the Albanian documentary film ""Biografia e një nëne"".  Director Ismail Zhabjaku's doc presents a portrait of the patriotic woman Shote Puka form Puka, northern Albania. |~|Afishe origjinale e krijuar për filmin dokumentar shqiptar ""Biografia e një nëne"". Dokumentari i regjisorit Ismail Zhabjaku paraqet një portret të gruas atdhetare Shote Puka nga Puka, Shqipëria veriore.","6 copies in good condition. All copies have vertical fold in center. All 6 copies are printed on white paper. Poster is small lobby card sized notice with title, production credits and short synopsis.|~|6 kopje në gjendje të mirë. Të gjitha kopjet kanë palosje në qendër. Të 6 kopjet janë shtypur në letër të bardhë. Posteri është me përmasa të vogla, vetëm me titullin, autorët realizues dhe sinops të shkurtër.",20th Century|~|Film|~|East European Cinema|~|Motion Picture Posters|~|Documentary|~|Albanian Historical Personalities|~|Shote Puka|~|Cities|~|Puka.,Tirana (Albania)|~|Albania,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nk5hfk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1nk5hfk/manifest
Work,ark:/21198/z1s19vm6,ark:/21198/z1s19vm6|~|ark:/21198/z13b7wpn,ark:/21198/z1ht4rsr,Masters/othermasters/MEAPaqshf/images/aqshf_i2_0676_pos00001.tif,pos_i2_676|~|POS,Festa e ujit,Festival of Water,,New Albania Film Studio,1976,1976,alb,still image,poster,30 x 41 cm,Arkivi Qendror Shtetëror i Filmit (AQSHF),AQSHF Documentary Film Poster Collection,copyrighted,unpublished,info@aqshf.gov.al,"Original poster release created for the Albanian documentary film ""Festa e Ujit"". Directors Ilia Terpini and Ferdinand Karuni's doc chronicles the inauguration of a hydropower station with an appearance by the Albanian prime minister, Mehmet Shehu.|~|Afishe origjinale e krijuar për filmin dokumentar shqiptar ""Festa e Ujit"". Dokumentari i regjisorëve Ilia Terpini dhe Ferdinand Karuni tregon inaugurimin e një hidrocentrali ku  paraqitet kryeministri shqiptar, Mehmet Shehu.","8 copies in good condition. All copies have vertical fold in center. All 8 copies are printed on white paper. Poster is small lobby card sized notice with title, production credits and short synopsis.|~|8 kopje në gjendje të mirë. Të gjitha kopjet kanë palosje vertikale në qendër. Të 8 kopjet janë shtzpur në letër të bardhë. Posteri është me përmasa të vogla, vetëm me titullin, autorët realizues dhe sinops të shkurtër.",20th Century|~|Film|~|East European Cinema|~|Motion Picture Posters|~|Documentary|~|Rivers|~|Valbona|~|Sustainable Energy Production|~|Hydroelectricity|~|Albanian Historical Personalities|~|Mehmet Shehu,Tirana (Albania)|~|Albania,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ht4rsr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ht4rsr/manifest
