Object Type,Title,Item ARK,Parent ARK,File Name,Thumbnail,Item Sequence,Contents note,Date.created,Date.normalized,Format.extent,Genre,Language,Local identifier,Place of origin,Repository,Type.typeOfResource,Rights.copyrightStatus,Rights.rightsHolderContact,viewingHint,Name.director,Name.editor,Subject,volume | issue,Contributor.administrator,IIIF Manifest URL
Work,Acción Socialista 1930-08-23,ark:/21198/z1vh8985,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p00w53,,,23 de agosto de 1930,1930-08-23,8 pages,newspapers,spa,ihc_accionsocialista_19300823,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 08 | no. 213,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vh8985/manifest
Work,Acción Socialista 1930-09-10,ark:/21198/z1qv67wv,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n03v3m,,,10 de septiembre de 1930,1930-09-10,9 pages,newspapers,spa,ihc_accionsocialista_19300910,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 08 | no. 215,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qv67wv/manifest
Work,Acción Socialista 1930-09-27,ark:/21198/z1m35h4d,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gb4rkx,,,27 de septiembre de 1930,1930-09-27,6 pages,newspapers,spa,ihc_accionsocialista_19300927,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 08 | no. 216,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1m35h4d/manifest
Work,Acción Socialista 1930-10-15,ark:/21198/z1gb4rdp,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pv96z5,,,15 de octubre de 1930,1930-10-15,8 pages,newspapers,spa,ihc_accionsocialista_19301015,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 08 | no. 219,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gb4rdp/manifest
Work,Acción Socialista 1930-11-10,ark:/21198/z1bk40pb,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nw25sw,,,10 de noviembre de 1930,1930-11-10,8 pages,newspapers,spa,ihc_accionsocialista_19301110,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 08 | no. 220,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bk40pb/manifest
Work,Acción Socialista 1930-12-10,ark:/21198/z16t381x,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mw54nh,,,10 de diciembre de 1930,1930-12-10,8 pages,newspapers,spa,ihc_accionsocialista_19301210,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 08 | no. 221,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16t381x/manifest
Work,Acción Socialista 1931-01-10,ark:/21198/z1322h9h,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kw83k1,,,10 de enero de 1931,1931-01-10,9 pages,newspapers,spa,ihc_accionsocialista_19310110,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 09 | no. 223,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1322h9h/manifest
Work,Acción Socialista 1931-03-10,ark:/21198/z1zd0q80,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f509qs,,,10 de marzo de 1931,1931-03-10,8 pages,newspapers,spa,ihc_accionsocialista_19310310,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 09 | no. 227,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zd0q80/manifest
Work,Acción Socialista 1931-04-08,ark:/21198/z1tm9zjq,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d538fm,,,8 de abril de 1931,1931-04-08,8 pages,newspapers,spa,ihc_accionsocialista_19310408,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 09 | no. 230,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tm9zjq/manifest
Work,Acción Socialista 1931-05-01,ark:/21198/z1pv96tc,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c84xvz,,,1 de mayo de 1931,1931-05-01,12 pages,newspapers,spa,ihc_accionsocialista_19310501,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 09 | no. 233,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pv96tc/manifest
Work,Acción Socialista 1931-06-10,ark:/21198/z1k38g1g,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t7550q,,,10 de junio de 1931,1931-06-10,8 pages,newspapers,spa,ihc_accionsocialista_19310610,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 09 | no. 235,"Arevalo, Juan",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1k38g1g/manifest
Work,Acción Socialista 1931-07-06,ark:/21198/z1fb7q9r,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sb6t9q,,,6 de julio de 1931,1931-07-06,8 pages,newspapers,spa,ihc_accionsocialista_19310706,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 09 | no. 237,"Abrunedo, J. A.",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fb7q9r/manifest
Work,Acción Socialista 1931-08-06,ark:/21198/z19k6zmg,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rb9s4w,,,6 de agosto de 1931,1931-08-06,8 pages,newspapers,spa,ihc_accionsocialista_19310806,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 09 | no. 239,"Abrunedo, J. A.",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19k6zmg/manifest
Work,Acción Socialista 1931-09-05,ark:/21198/z15t66xk,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qc2r1h,,,5 de septiembre de 1931,1931-09-05,16 pages,newspapers,spa,ihc_accionsocialista_19310905,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 09 | no. 241,"Abrunedo, J. A.",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15t66xk/manifest
Work,Acción Socialista 1931-11-08,ark:/21198/z12545kf,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nc8nrb,,,8 de noviembre de 1931,1931-11-08,8 pages,newspapers,spa,ihc_accionsocialista_19311108,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 09 | no. 245,"Abrunedo, J. A.",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12545kf/manifest
Work,Acción Socialista 1931-12-08,ark:/21198/z1xd3p2q,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1md1mmh,,,8 de diciembre de 1931,1931-12-08,9 pages,newspapers,spa,ihc_accionsocialista_19311208,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 09 | no. 247,"Abrunedo, J. A.",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xd3p2q/manifest
Work,Acción Socialista 1932-01-07,ark:/21198/z1sn2xdw,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr2j54,,,7 de enero de 1932,1932-01-07,8 pages,newspapers,spa,ihc_accionsocialista_19320107,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 10 | no. 249,"Abrunedo, J. A.",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sn2xdw/manifest
Work,Acción Socialista 1932-02-05,ark:/21198/z1nw25mn,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr5h09,,,5 de febrero de 1932,1932-02-05,6 pages,newspapers,spa,ihc_accionsocialista_19320205,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 10 | no. 251,"Abrunedo, J. A.",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1nw25mn/manifest
Work,Acción Socialista 1932-03-05,ark:/21198/z1j41dw7,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n89zb1,,,5 de marzo de 1932,1932-03-05,8 pages,newspapers,spa,ihc_accionsocialista_19320305,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 10 | no. 252,"Abrunedo, J. A.",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1j41dw7/manifest
Work,Acción Socialista 1932-04-05,ark:/21198/z1dc0p7t,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m92x5r,,,5 de abril de 1932,1932-04-05,9 pages,newspapers,spa,ihc_accionsocialista_19320405,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 10 | no. 253,"Abrunedo, J. A.",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dc0p7t/manifest
Work,Acción Socialista 1932-05-07,ark:/21198/z18k9xg3,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fj54bg,,,7 de mayo de 1932,1932-05-07,11 pages,newspapers,spa,ihc_accionsocialista_19320507,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 10 | no. 257,"Abrunedo, J. A.",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18k9xg3/manifest
Work,Acción Socialista 1932-06-11,ark:/21198/z14x7w53,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11c4jdh,,,11 de junio de 1932,1932-06-11,8 pages,newspapers,spa,ihc_accionsocialista_19320611,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 10 | no. 259,"Abrunedo, J. A.",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14x7w53/manifest
Work,Acción Socialista 1932-07-11,ark:/21198/z11574gh,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c7h84,,,11 de julio de 1932,1932-07-11,6 pages,newspapers,spa,ihc_accionsocialista_19320711,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,,,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 10 | no. 262,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11574gh/manifest
Work,Acción Socialista 1932-08-10,ark:/21198/z1wd6mzc,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16x1zm3,,,10 de agosto de 1932,1932-08-10,8 pages,newspapers,spa,ihc_accionsocialista_19320810,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 10 | no. 265,"Herrera, Pastor",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wd6mzc/manifest
Work,Acción Socialista 1932-09-10,ark:/21198/z1rn5w6m,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15x4xgq,,,10 de septiembre de 1932,1932-09-10,8 pages,newspapers,spa,ihc_accionsocialista_19320910,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 10 | no. 268,"Herrera, Pastor",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rn5w6m/manifest
Work,Acción Socialista 1932-10-08,ark:/21198/z1mw54g8,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14x7wbb,,,8 de octubre de 1932,1932-10-08,8 pages,newspapers,spa,ihc_accionsocialista_19321008,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 10 | no. 270,"Herrera, Pastor",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1mw54g8/manifest
Work,Acción Socialista 1932-11-08,ark:/21198/z1h44ctr,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13z0v7z,,,8 de noviembre de 1932,1932-11-08,8 pages,newspapers,spa,ihc_accionsocialista_19321108,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 10 | no. 272,"Herrera, Pastor",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1h44ctr/manifest
Work,Acción Socialista 1932-12-08,ark:/21198/z1cc3n3f,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12z3t3k,,page 1 and 2 appear twice,8 de diciembre de 1932,1932-12-08,10 pages,newspapers,spa,ihc_accionsocialista_19321208,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 10 | no. 274,"Herrera, Pastor",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cc3n3f/manifest
Work,Acción Socialista 1933-01-07,ark:/21198/z17q1ktg,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sj474r,,,7 de enero de 1933,1933-01-07,6 pages,newspapers,spa,ihc_accionsocialista_19330107,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 11 | no. 276,"Abrunedo, J. A.",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17q1ktg/manifest
Work,Acción Socialista 1933-02-09,ark:/21198/z13z0v35,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1128f60,,,9 de febrero de 1933,1933-02-09,12 pages,newspapers,spa,ihc_accionsocialista_19330209,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 11 | no. 278,"Herrera, Pastor",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13z0v35/manifest
Work,Acción Socialista 1933-03-08,ark:/21198/z10603c4,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g18ncd,,,8 de marzo de 1933,1933-03-08,8 pages,newspapers,spa,ihc_accionsocialista_19330308,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 11 | no. 280,"Herrera, Pastor",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10603c4/manifest
Work,Acción Socialista 1933-04-08,ark:/21198/z1vd9kt0,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f509r7,,,8 de abril de 1933,1933-04-08,8 pages,newspapers,spa,ihc_accionsocialista_19330408,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 11 | no. 282,"Herrera, Pastor",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vd9kt0/manifest
Work,Acción Socialista 1933-05-01,ark:/21198/z1qn8v44,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d538g2,,,1 de mayo de 1933,1933-05-01,12 pages,newspapers,spa,ihc_accionsocialista_19330501,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 11 | no. 284,"Herrera, Pastor",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qn8v44/manifest
Work,Acción Socialista 1933-06-08,ark:/21198/z1kw83ds,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v72660,,,8 de junio de 1933,1933-06-08,8 pages,newspapers,spa,ihc_accionsocialista_19330608,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 11 | no. 286,"Herrera, Pastor",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1kw83ds/manifest
Work,Acción Socialista 1933-07-08,ark:/21198/z1g47bqt,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t75515,,,8 de julio de 1933,1933-07-08,8 pages,newspapers,spa,ihc_accionsocialista_19330708,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Arevalo, Juan",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 11 | no. 288,"Herrera, Pastor",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1g47bqt/manifest
Work,Acción Socialista 1934-01-20,ark:/21198/z1bg59dt,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s783vx,,,20 de enero de 1934,1934-01-20,8 pages,newspapers,spa,ihc_accionsocialista_19340120,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Freyre, Eduardo",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 12 | no. 12,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bg59dt/manifest
Work,Acción Socialista 1934-02-20,ark:/21198/z16q4jnn,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r812s0,,,20 de febrero de 1934,1934-02-20,8 pages,newspapers,spa,ihc_accionsocialista_19340220,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Freyre, Eduardo",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 12 | no. 13,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16q4jnn/manifest
Work,Acción Socialista 1934-03-24,ark:/21198/z12z3sxx,ark:/21198/z1ms6f4v|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q841nm,,,24 de marzo de 1934,1934-03-24,8 pages,newspapers,spa,ihc_accionsocialista_19340324,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,"Zapata, Felipe",,Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 12 | no. 13,"Gayoso, Jose",https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12z3sxx/manifest
