Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Subject,Type.typeOfResource,Type.genre,Name.subject,Rights.copyrightStatus,Rights.rightsHolderContact,Coverage.geographic,Description.latitude,Name.fashionDesigner,Description.longitude,Name.photographer,Name.repository,Name.artist,Name.architect,Name.compiler,Rights.countryCreation,Rights.servicesContact,Language,Relation.hasVersion,Rights.permission,Publisher.publisherName,Relation.isPartOf,Illustrator,Alternate Identifier.local,Title,Description.caption,Date.creation,Format.extent,Format.medium,Format.dimensions,Date.normalized,Description.longitude,Description.latitude,Description.note,Description.adminnote,Description.contents,Description.abstract,Description.fundingNote,Opac url,Finding Aid URL,Alternate Identifier.oclc,Bucketeer State,IIIF Access URL
Los Angeles Times Photographic Archive,ark:/13030/hb0s200368,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_1_1_00012821a.tif,,,,Mayors--Election|~|African American politicians|~|People,still image,news photographs,"Bradley, Tom, $d 1917-1998",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_b840_285081-J,Tom  Bradley and his family vote in the mayoral election,,"April 5, 1977",,,,1977-04-05,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F13030%2Fhb0s200368
Los Angeles Times Photographic Archive,ark:/13030/hb0v19n72p,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_1_1_00012644a.tif,,,,"Agricultural laborers, Foreign--Legal status, laws, etc.--United States|~|Mexicans--United States|~|Mobs|~|Foreign workers, Mexican $z California|~|International|~|Legal",still image,news photographs,,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Mexicali (Mexico),,,,,"University of California, Los Angeles. $b Library Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_b198_85119-6,"Mexican workers await legal employment in the United States, Mexicali (Mexico)",,"January 7, 1954",,,,1954-01-07,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F13030%2Fhb0v19n72p
Los Angeles Times Photographic Archive,ark:/13030/hb0v19n736,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_1_1_00012716a.tif,,,,Mexican American civil rights workers|~|Mexican American migrant agricultural laborers|~|Labor unions|~|Activism|~|People,still image,news photographs,"United Farm Workers|~|Chavez, Cesar, 1927-1993",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988","California, Southern",,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_b573_232576-1,"Cesar Chavez at National Farm Workers Association headquarters, 1966",,"May 6, 1966",,,,1966-05-06,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F13030%2Fhb0v19n736
Los Angeles Times Photographic Archive,ark:/13030/hb0v19n74q,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_1_1_00012828a.tif,,,,Mexican American actors|~|Public libraries|~|Landmarks|~|Religion,still image,news photographs,Los Angeles County Public Library,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",East Los Angeles (Calif.),,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_b1446_298830,Anthony Quinn at the rededication of East Los Angeles Public Library,,"July 12, 1983",,,,1983-07-12,-118.159761428833,34.0338746927708,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F13030%2Fhb0v19n74q
Los Angeles Times Photographic Archive,ark:/13030/hb0w1003j3,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_1_1_00012913a.tif,,,,African American children|~|Festivals|~|Entertainment|~|Lifestyle|~|Youth,still image,news photographs,"Morgan, Jay",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Glendora (Calif.),,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_b682_268705-B,African American child waits for Watts Summer Festival to begin,,"August 19, 1971",,,,1971-08-19,-118.253257870674,33.9442677962754,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F13030%2Fhb0w1003j3
Los Angeles Times Photographic Archive,ark:/13030/hb0x0nb0dw,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_1_1_00012666a.tif,,,,African American basketball players|~|Sports,still image,news photographs,University of Southern California--Basketball,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_b584_234464-3,Lew Alcindor plays defense for UCLA basketball in game against USC,,"March 12, 1967",,,,1967-03-12,-118.446794,34.0703752,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F13030%2Fhb0x0nb0dw
Los Angeles Times Photographic Archive,ark:/13030/hb0x0nb0fd,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_1_1_00012927a.tif,,,,"Mexican Americans $z California $z Los Angeles|~|Vietnam War, 1961-1975--Protest movements--California--Los Angeles|~|Demonstrations|~|Vietnamese Conflict, 1961-1975--Protest movements--United States|~|Activism|~|Legal",still image,news photographs,Los Angeles (Calif.). Police Dept.,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",East Los Angeles (Calif.),,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_b672_266636,Chicano Moratorium Committee demonstrators picket the San Fernando Police Department,,"January 29, 1971",,,,1971-01-29,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F13030%2Fhb0x0nb0fd
Los Angeles Times Photographic Archive,ark:/13030/hb0x0nb0gx,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_1_1_00034246a.tif,,,,Teenagers|~|Youth,still image,news photographs,,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988","Watts (Los Angeles, Calif.)",,,,,"University of California, Los Angeles. $b Library Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_b600_236973-1,"African American boys walk to summer jobs in Watts, Los Angeles (Calif.)",,"July 31, 1967",,,,1967-07-31,-118.254556059837,33.9365618918023,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F13030%2Fhb0x0nb0gx
Los Angeles Times Photographic Archive,ark:/13030/hb0x0nb0hf,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_1_1_00012803a.tif,,,,"World War, 1939-1945--Japanese Americans|~|Detention of persons--California--Los Angeles|~|Japanese Americans--Evacuation and relocation, 1942-1945|~|Legal|~|War",still image,news photographs,,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,"University of California, Los Angeles. $b Library Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_b3175_25056-2,Detainment of Japanese civilians in Los Angeles (Calif.),,December 1941,,,,1941-12,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F13030%2Fhb0x0nb0hf
Los Angeles Times Photographic Archive,ark:/13030/hb100003xr,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_1_1_00012604a.tif,,,,Japanese Americans--California--Los Angeles--Social life and customs|~|Japanese American women|~|Beauty contestants--California--Los Angeles|~|Japanese Americans--Social life and customs|~|Events|~|Culture,still image,news photographs,"Fujihara, Kay|~|Nisei Week (Los Angeles, Calif.)",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_b131_71497,"Nisei Festival Queen garden party, Los Angeles, 1951",,"August 6, 1951",,,,1951-08-06,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F13030%2Fhb100003xr
Los Angeles Times Photographic Archive,ark:/13030/hb109nb0s0,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_1_1_00012879a.tif,,,,African American composers|~|People,still image,news photographs|~|Portrait photographs,"Hurte, Leroy E.",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_b1339_296315-2,"Leroy Hurte, portrait",,"February 21, 1982",,,,1982-02-21,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F13030%2Fhb109nb0s0
Los Angeles Times Photographic Archive,ark:/13030/hb1199n76t,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_1_1_00012820a.tif,,,,Mayors--Election|~|African American politicians|~|Government|~|People,still image,news photographs,"Bradley, Tom, $d 1917-1998",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_b840_285081-K,Mayor Tom Bradley celebrates mayoral election with Governor Jerry Brown,,"April 5, 1977",,,,1977-04-05,-118.254636526107,34.0487392418625,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F13030%2Fhb1199n76t
Los Angeles Times Photographic Archive,ark:/13030/hb12900360,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_1_1_00012581a.tif,,,,Street cleaning|~|Church work with youth|~|African American children|~|Activism,still image,news photographs,American Christian Freedom Society,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988","Watts (Los Angeles, Calif.)",,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_b630_250775,Distributing street cleaning supplies to Operation Youth in Los Angeles (Calif.),,"April 6, 1969",,,,1969-04-06,-118.27843979001,34.005481901852,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F13030%2Fhb12900360
Los Angeles Times Photographic Archive,ark:/13030/hb129003j5,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_1_1_00012651a.tif,,,,"Agricultural laborers, Foreign--Legal status, laws, etc.--United States|~|Foreign workers, Mexican $z California $z Los Angeles Region|~|Mexicans--United States|~|Mobs|~|Border patrols $z United States|~|International|~|Legal",still image,news photographs,,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Mexicali (Mexico),,,,,"University of California, Los Angeles. $b Library Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_b198_85119-13,"Mexican worker obtains legal entry into the United States, Mexicali (Mexico)",,"February 8, 1954",,,,1954-02-08,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F13030%2Fhb129003j5
Los Angeles Times Photographic Archive,ark:/13030/hb138nb0r4,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_1_1_00012593a.tif,,,,Boxing matches|~|African American boxers|~|Sports|~|People,still image,news photographs,"Wrigley Field (Los Angeles, Calif.)",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_b274_99000-2,"Spectators at the Sugar Ray Robinson vs. Carl (Bobo) Olson fight, Wrigley Field, Los Angeles (Calif.)",,"May 19, 1956",,,,1956-05-19,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F13030%2Fhb138nb0r4
Los Angeles Times Photographic Archive,ark:/13030/hb138nb0sn,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_1_1_00012685a.tif,,,,African American teenagers|~|Disaster|~|Youth|~|War,still image,news photographs,,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988","Watts (Los Angeles, Calif.)",,,,,"University of California, Los Angeles. $b Library Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_b570_232050-7,"African American youths pose by damaged storefronts in Watts, Los Angeles (Calif.)",,"March 16, 1966",,,,1966-03-16,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F13030%2Fhb138nb0sn
Los Angeles Times Photographic Archive,ark:/13030/hb138nb0t5,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_1_1_00012888a.tif,,,,African American musicians|~|Women jazz musicians--California--Los Angeles|~|People|~|Arts,still image,news photographs|~|Portrait photographs,"Bryant, Clora, 1927-",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,,,,,US,,zxx,Wikipedia submission,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_b1372_297097,"Clora Bryant, portrait",,"May 10, 1982",,,,1982-05-10|~|1982-05-10,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F13030%2Fhb138nb0t5
Los Angeles Times Photographic Archive,ark:/13030/hb1489n7c2,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_1_1_00012595a.tif,,,,Track and field athletes $z California $z Los Angeles|~|African American college athletes--California--Los Angeles|~|Sports|~|People,still image,news photographs,"University of California, Los Angeles--Track and field",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_b265_97286-2,Bob Jones runs the hurdles,,"February 11, 1956",,,,1956-02-11,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F13030%2Fhb1489n7c2
Los Angeles Times Photographic Archive,ark:/13030/hb1489n7dk,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_1_1_00012654a.tif,,,,African American singers|~|African American entertainers|~|People|~|Arts,still image,news photographs,"Shrine Auditorium (Los Angeles, Calif.)",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_b907_286968-2A,Stevie Wonder and Patti Labelle perform at the Shrine Auditorium,,"February 6, 1978",,,,1978-02-06,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F13030%2Fhb1489n7dk
