"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","iiif_access_url","Type.typeOfResource","Rights.copyrightStatus","Language","Description.note","Date.normalized","Date.creation","Title","Alt ID.local","Bucketeer State","IIIF Access URL"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcfkw/1320nx72","ark:/21198/zz002gcfkw","","","Page","satellite/image/Shaanxi_Guanzhong_DS1108-2135DA029_29_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcfkw%2F1320nx72"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcfkw/47989k19","ark:/21198/zz002gcfkw","","","Page","satellite/image/Shaanxi_Guanzhong_DS1108-2135DA029_29_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcfkw%2F47989k19"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcfkw/gd60q69f","ark:/21198/zz002gcfkw","","","Page","satellite/image/Shaanxi_Guanzhong_DS1108-2135DA029_29_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcfkw%2Fgd60q69f"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcfkw/kb12j04q","ark:/21198/zz002gcfkw","","","Page","satellite/image/Shaanxi_Guanzhong_DS1108-2135DA029_29_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcfkw%2Fkb12j04q"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcfmd/1d45ch3h","ark:/21198/zz002gcfmd","","","Page","satellite/image/Shandong_DS1101-1069DF130_130_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcfmd%2F1d45ch3h"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcfmd/t594bv1k","ark:/21198/zz002gcfmd","","","Page","satellite/image/Shandong_DS1101-1069DF130_130_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcfmd%2Ft594bv1k"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcfmd/tb61pj3h","ark:/21198/zz002gcfmd","","","Page","satellite/image/Shandong_DS1101-1069DF130_130_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcfmd%2Ftb61pj3h"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcfmd/zd86mb6m","ark:/21198/zz002gcfmd","","","Page","satellite/image/Shandong_DS1101-1069DF130_130_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcfmd%2Fzd86mb6m"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcfnx/0x76qg8p","ark:/21198/zz002gcfnx","","","Page","satellite/image/Shandong_DS1101-1069DF131_131_c.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcfnx%2F0x76qg8p"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcfnx/bp827234","ark:/21198/zz002gcfnx","","","Page","satellite/image/Shandong_DS1101-1069DF131_131_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcfnx%2Fbp827234"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcfnx/m665vk29","ark:/21198/zz002gcfnx","","","Page","satellite/image/Shandong_DS1101-1069DF131_131_d.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcfnx%2Fm665vk29"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcfpf/9869r67v","ark:/21198/zz002gcfpf","","","Page","satellite/image/Shandong_DS1101-1069DF132_132_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcfpf%2F9869r67v"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcfpf/kh63mw1g","ark:/21198/zz002gcfpf","","","Page","satellite/image/Shandong_DS1101-1069DF132_132_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcfpf%2Fkh63mw1g"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcfpf/m709zm59","ark:/21198/zz002gcfpf","","","Page","satellite/image/Shandong_DS1101-1069DF132_132_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcfpf%2Fm709zm59"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcfpf/v492jd7f","ark:/21198/zz002gcfpf","","","Page","satellite/image/Shandong_DS1101-1069DF132_132_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcfpf%2Fv492jd7f"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcfqz/5d44x54w","ark:/21198/zz002gcfqz","","","Page","satellite/image/Shandong_DS1103-2167DA107_107_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcfqz%2F5d44x54w"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcfqz/gv59vc7t","ark:/21198/zz002gcfqz","","","Page","satellite/image/Shandong_DS1103-2167DA107_107_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcfqz%2Fgv59vc7t"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcfqz/w461v63k","ark:/21198/zz002gcfqz","","","Page","satellite/image/Shandong_DS1103-2167DA107_107_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcfqz%2Fw461v63k"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcfqz/wq15hb8z","ark:/21198/zz002gcfqz","","","Page","satellite/image/Shandong_DS1103-2167DA107_107_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcfqz%2Fwq15hb8z"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcfrg/dz10g985","ark:/21198/zz002gcfrg","","","Page","satellite/image/Shandong_DS1103-2167DA108_108_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcfrg%2Fdz10g985"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcfrg/g128r824","ark:/21198/zz002gcfrg","","","Page","satellite/image/Shandong_DS1103-2167DA108_108_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcfrg%2Fg128r824"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcfrg/nq291d18","ark:/21198/zz002gcfrg","","","Page","satellite/image/Shandong_DS1103-2167DA108_108_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcfrg%2Fnq291d18"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcfrg/qf69s029","ark:/21198/zz002gcfrg","","","Page","satellite/image/Shandong_DS1103-2167DA108_108_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcfrg%2Fqf69s029"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcfs0/0069jc3d","ark:/21198/zz002gcfs0","","","Page","satellite/image/Shandong_DS1103-2167DA109_109_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcfs0%2F0069jc3d"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcfs0/5645p56v","ark:/21198/zz002gcfs0","","","Page","satellite/image/Shandong_DS1103-2167DA109_109_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcfs0%2F5645p56v"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcfs0/5f35rv3z","ark:/21198/zz002gcfs0","","","Page","satellite/image/Shandong_DS1103-2167DA109_109_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcfs0%2F5f35rv3z"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcfs0/9z39pj3m","ark:/21198/zz002gcfs0","","","Page","satellite/image/Shandong_DS1103-2167DA109_109_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcfs0%2F9z39pj3m"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcfth/jv65d405","ark:/21198/zz002gcfth","","","Page","satellite/image/Shandong_DS1103-2167DA110_110_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcfth%2Fjv65d405"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcfth/k137462t","ark:/21198/zz002gcfth","","","Page","satellite/image/Shandong_DS1103-2167DA110_110_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcfth%2Fk137462t"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcfth/k846fb46","ark:/21198/zz002gcfth","","","Page","satellite/image/Shandong_DS1103-2167DA110_110_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcfth%2Fk846fb46"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcfth/nw585g22","ark:/21198/zz002gcfth","","","Page","satellite/image/Shandong_DS1103-2167DA110_110_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcfth%2Fnw585g22"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcfv1/8s845n2x","ark:/21198/zz002gcfv1","","","Page","satellite/image/Shandong_DS1103-2167DA111_111_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcfv1%2F8s845n2x"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcfv1/gc16bj62","ark:/21198/zz002gcfv1","","","Page","satellite/image/Shandong_DS1103-2167DA111_111_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcfv1%2Fgc16bj62"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcfv1/tb518v3q","ark:/21198/zz002gcfv1","","","Page","satellite/image/Shandong_DS1103-2167DA111_111_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcfv1%2Ftb518v3q"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcfv1/zx115r8b","ark:/21198/zz002gcfv1","","","Page","satellite/image/Shandong_DS1103-2167DA111_111_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcfv1%2Fzx115r8b"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcfwj/2t62140z","ark:/21198/zz002gcfwj","","","Page","satellite/image/Shandong_DS1103-2167DF101_101_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcfwj%2F2t62140z"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcfwj/5n02pv09","ark:/21198/zz002gcfwj","","","Page","satellite/image/Shandong_DS1103-2167DF101_101_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcfwj%2F5n02pv09"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcfwj/rs60v13k","ark:/21198/zz002gcfwj","","","Page","satellite/image/Shandong_DS1103-2167DF101_101_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcfwj%2Frs60v13k"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcfwj/xk88md1s","ark:/21198/zz002gcfwj","","","Page","satellite/image/Shandong_DS1103-2167DF101_101_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcfwj%2Fxk88md1s"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcfx2/26254f5m","ark:/21198/zz002gcfx2","","","Page","satellite/image/Shandong_DS1103-2167DF102_102_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcfx2%2F26254f5m"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcfx2/4k29tt6g","ark:/21198/zz002gcfx2","","","Page","satellite/image/Shandong_DS1103-2167DF102_102_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcfx2%2F4k29tt6g"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcfx2/bs327d1c","ark:/21198/zz002gcfx2","","","Page","satellite/image/Shandong_DS1103-2167DF102_102_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcfx2%2Fbs327d1c"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcfx2/r522nt8z","ark:/21198/zz002gcfx2","","","Page","satellite/image/Shandong_DS1103-2167DF102_102_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcfx2%2Fr522nt8z"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcfzk/b007408s","ark:/21198/zz002gcfzk","","","Page","satellite/image/Shandong_DS1103-2167DF103_103_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcfzk%2Fb007408s"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcfzk/dn38303s","ark:/21198/zz002gcfzk","","","Page","satellite/image/Shandong_DS1103-2167DF103_103_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcfzk%2Fdn38303s"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcfzk/mh30c82h","ark:/21198/zz002gcfzk","","","Page","satellite/image/Shandong_DS1103-2167DF103_103_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcfzk%2Fmh30c82h"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcfzk/p3576t07","ark:/21198/zz002gcfzk","","","Page","satellite/image/Shandong_DS1103-2167DF103_103_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcfzk%2Fp3576t07"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcg0k/0x27td7v","ark:/21198/zz002gcg0k","","","Page","satellite/image/Shandong_DS1103-2167DF104_104_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcg0k%2F0x27td7v"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcg0k/1557ng6k","ark:/21198/zz002gcg0k","","","Page","satellite/image/Shandong_DS1103-2167DF104_104_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcg0k%2F1557ng6k"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcg0k/5z486x9p","ark:/21198/zz002gcg0k","","","Page","satellite/image/Shandong_DS1103-2167DF104_104_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcg0k%2F5z486x9p"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcg0k/z398c85x","ark:/21198/zz002gcg0k","","","Page","satellite/image/Shandong_DS1103-2167DF104_104_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcg0k%2Fz398c85x"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcg13/27576r7n","ark:/21198/zz002gcg13","","","Page","satellite/image/Shandong_DS1103-2167DF105_105_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcg13%2F27576r7n"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcg13/3619t27d","ark:/21198/zz002gcg13","","","Page","satellite/image/Shandong_DS1103-2167DF105_105_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcg13%2F3619t27d"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcg13/sr08nx2x","ark:/21198/zz002gcg13","","","Page","satellite/image/Shandong_DS1103-2167DF105_105_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcg13%2Fsr08nx2x"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcg13/vm68wk8q","ark:/21198/zz002gcg13","","","Page","satellite/image/Shandong_DS1103-2167DF105_105_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcg13%2Fvm68wk8q"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcg2m/1845vn93","ark:/21198/zz002gcg2m","","","Page","satellite/image/Shandong_DS1105-1102DA136_136_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcg2m%2F1845vn93"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcg2m/9w33p829","ark:/21198/zz002gcg2m","","","Page","satellite/image/Shandong_DS1105-1102DA136_136_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcg2m%2F9w33p829"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcg2m/j278pj77","ark:/21198/zz002gcg2m","","","Page","satellite/image/Shandong_DS1105-1102DA136_136_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcg2m%2Fj278pj77"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcg2m/nf595k4k","ark:/21198/zz002gcg2m","","","Page","satellite/image/Shandong_DS1105-1102DA136_136_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcg2m%2Fnf595k4k"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcg34/9316pm7p","ark:/21198/zz002gcg34","","","Page","satellite/image/Shandong_DS1108-1054DA029_29_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcg34%2F9316pm7p"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcg34/fr66dd04","ark:/21198/zz002gcg34","","","Page","satellite/image/Shandong_DS1108-1054DA029_29_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcg34%2Ffr66dd04"
