File Name,Parent ARK,Parent ARK - ingest,Item ARK,Object Type,Item Sequence,Title,Visibility,AltTitle.other,Type.typeOfResource,Date.creation,Date.normalized,Name.architect,Artist,Author,Name.creator,Name.photographer,Photocopier,Creator 1 Source|~|Creator 2 Source,Description.note,Description.abstract,Format.extent,Description.caption,Rights.copyrightStatus,Copyright Statement,Rights.rightsHolderName,Copyright Holder 1 Source,Rights.servicesContact,Series,Sub-series,Name.subject,Subject.name Role,Subject.name Source,Subject topic,Subject.topic Source,Subject place,Place Source,Description.latitude,Description.longitude,Type.genre,Genre Source,Source?,Physical Location,Thumbnail,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Masters/othermasters/dl_miriammatthews/box08/uclalsc_1889_b08_f04_001.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z13r29x0,Work,,[duplicate of :   uclalsc_1889_b71_f03_004],Private,Beverly Johnson and family,still image,[circa 1870],1870,,,,,,,,"Studio portrait of a member of the family of caterer Beverly A. Johnson, probably his wife, Rachael T. Johnson. |~|Beverly A. Johnson was a caterer in Sacramento. He and his wife, Rachael, had five children: Ernest H. Johnson, the first African American student at Stanford University; Helena Theresa Johnson Harper; Belle Johnson Butler; and Louise V. Johnson McCard; Harry L. Johnson. ",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Johnson, Rachael T., 1849-1926",,local,,,Sacramento (Calif.),lcsh,,,Portrait photographs,tgm,Danley/Johnson/Saunders families,"Box 8, Folder 4",,,,
Masters/othermasters/dl_miriammatthews/box08/uclalsc_1889_b08_f04_002.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1001k60,Work,,"Home of Beverly A. Johnson family (?), Sacramento (copy photo made 1930-1989)",,Beverly Johnson and family,still image,[1930-1989],1930/1989,,,,,,,,"Interior of the arts and crafts style home of the Beverly A. Johnson family. |~|Beverly A. Johnson was a caterer in Sacramento. He and his wife, Rachael, had five children: Ernest H. Johnson, the first African American student at Stanford University; Helena Theresa Johnson Harper; Belle Johnson Butler; and Louise V. Johnson McCard; Harry L. Johnson. ",,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,,,,Dwellings,tgm,Sacramento (Calif.),lcsh,,,photographs,aat,Danley/Johnson/Saunders families,"Box 8, Folder 4",,,,
Masters/othermasters/dl_miriammatthews/box08/uclalsc_1889_b08_f04_003.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1v712mb,Work,,[duplicate of :   uclalsc_1889_b11_f03_008],Private,Beverly Johnson and family,still image,[1920s],1920/1930,,,,,,,,"Beverly A. Johnson (2nd from left) with one of his children, a son or daughter in law and a grandchild on the front steps of his house at 1801 G. St.. |~|Beverly A. Johnson was a caterer in Sacramento. He and his wife, Rachael, had five children: Ernest H. Johnson, the first African American student at Stanford University; Helena Theresa Johnson Harper; Belle Johnson Butler; and Louise V. Johnson McCard; Harry L. Johnson.",,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Johnson, Beverly A., 1848-1937",,local,Dwellings|~|African American businesspeople|~|African American families,tgm|~|lcsh|~|lcsh,Sacramento (Calif.),lcsh,38.580711,-121.480931,photographs,aat,Danley/Johnson/Saunders families,"Box 8, Folder 4",,,,
Masters/othermasters/dl_miriammatthews/box08/uclalsc_1889_b08_f04_004.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1qg09v5,Work,,"Exterior view of the home of Beverly A. Johnson on G St., Sacramento, 1890-1929",,Beverly Johnson and family,still image,[1890-1920],1890/1920,,,,,,,,"House of Beverly A. Johnson located at 1801 G St. A small child is standing at the top of the front steps. A sign above a window on the left reads: ""B. A. Johnson / Caterer / Weddings, Banquets, Receptions / Dishes, [...] linen, Rented""|~|Beverly A. Johnson was a caterer in Sacramento. He and his wife, Rachael, had five children: Ernest H. Johnson, the first African American student at Stanford University; Helena Theresa Johnson Harper; Belle Johnson Butler; and Louise V. Johnson McCard; Harry L. Johnson.",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Johnson, Beverly A., 1848-1937",,local,Dwellings|~|African American families|~|African American businesspeople,tgm|~|lcsh|~|lcsh,Sacramento (Calif.),lcsh,38.580711,-121.480931,photographs,aat,Danley/Johnson/Saunders families,"Box 8, Folder 4",,,,
Masters/othermasters/dl_miriammatthews/box08/uclalsc_1889_b08_f04_005.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1kp9k5r,Work,,"Beverly A. Johnson family members on the front steps of a house, Sacramento, 1890-1910",,Beverly Johnson and family,still image,[1890-1910],1890/1910,,,,,,,,"A man and two women, members of the Beverly A. Johnson family, on the front steps of a house. |~|Beverly A. Johnson was a caterer in Sacramento. He and his wife, Rachael, had five children: Ernest H. Johnson, the first African American student at Stanford University; Helena Theresa Johnson Harper; Belle Johnson Butler; and Louise V. Johnson McCard; Harry L. Johnson. ",,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,,,,Dwellings|~|African American families,tgm|~|lcsh,Sacramento (Calif.),lcsh,,,photographs,aat,Danley/Johnson/Saunders families ; Unidentified individuals and groups ; Unidentified individuals and groups (1 of 2),"Box 8, Folder 4",,,,
Masters/othermasters/dl_miriammatthews/box08/uclalsc_1889_b08_f04_006.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1fx8tjc,Work,,"Beverly A. Johnson (?), circa 1880",,Beverly Johnson and family,still image,[circa 1880],1880,,,,,,,,"Studio portrait of Beverly A. Johnson (?).|~|Beverly A. Johnson was a caterer in Sacramento. He and his wife, Rachael, had five children: Ernest H. Johnson, the first African American student at Stanford University; Helena Theresa Johnson Harper; Belle Johnson Butler; and Louise V. Johnson McCard; Harry L. Johnson. ",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Johnson, Beverly A., 1848-1937",,local,African American businesspeople,lcsh,Sacramento (Calif.),lcsh,,,Portrait photographs,tgm,Danley/Johnson/Saunders families,"Box 8, Folder 4",,,,
Masters/othermasters/dl_miriammatthews/box08/uclalsc_1889_b08_f05_001a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1b86s4b,Work,,"Hester Huston Saunders, Sacramento, circa 1890",,William and Hester Huston Saunders,still image,[circa 1890],1890,,,,,,,,"Studio portrait of Hester Huston Saunders, seated with a book in her lap. |~|Hester Huston Saunders was born in Pennsylvania. She was married to William Saunders, lived in Sacramento and was a great grandparent of  Theresa Harper Danley. ",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Saunders, Hester Huston, 1807-1895",,local,African American pioneers,lcsh,Sacramento (Calif.),lcsh,,,Portrait photographs,tgm,"Danley/Johnson/Saunders families ; Other Individuals and Families in Early California, ; Delilah Beasley and Mary Ellen Pleasant","Box 8, Folder 5",,,,
Masters/othermasters/dl_miriammatthews/box08/uclalsc_1889_b08_f05_002a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z16h61gw,Work,,"William Saunders, Sacramento, circa 1840",,William and Hester Huston Saunders,still image,[circa 1840],,,,,,,,,"Studio portrait of William Saunders. |~|William Saunders was married to Hester Huston Saunders, lived in Sacramento and was a great grandparent of  Theresa Harper Danley. ",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Saunders, William, 1802-1869",,local,African American pioneers,lcsh,Sacramento (Calif.),lcsh,,,Portrait photographs,tgm,Danley/Johnson/Saunders families ; Unidentified individuals and groups ; Unidentified individuals and groups (2 of 2),"Box 8, Folder 5",,,,
Masters/othermasters/dl_miriammatthews/box08/uclalsc_1889_b08_f06_001a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z12r58r5,Work,,"Danley family at Samuel Danley Jr.'s graduation from U.S.C., Los Angeles, 1923",,Samuel and Theresa Harper Danley,still image,1923,1923,,,,,,,,"Top: the Danley family at the University of Southern California on the day of Samuel Jr.'s graduation. Left to right: Mary Danley (mother), Samuel B. Danley, Jr., Samuel B. Danley (father), and Homer V. Danley. Bottom: Mary Danley (mother), Samuel B. Danley, Jr., Samuel B. Danley (father). |~|Samuel B. Danley, Jr., was a  Department of Labor employment specialist. He and Theresa Bel Virginia Harper Danley were the parents of Margaret and Theresa. ",,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Danley, Mary B., 1873-1959|~|Danley, Samuel B. (Samuel Bober), 1897-1989|~|Danley, Samuel B., 1850-1940",,local|~|local|~|local,African American college graduates|~|African American families,lcsh|~|lcsh,Los Angeles (Calif.),lcsh,,,Portrait photographs,tgm,Danley/Johnson/Saunders families ; Danley/Johnson/Saunders families ; Samuel and Theresa Harper Danley,"Box 8, Folder 6",,,,
Masters/othermasters/dl_miriammatthews/box08/uclalsc_1889_b08_f06_002a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1z04s5v,Work,,"Samuel B. Danley, Jr. and Theresa Bel Virginia Harper Danley, Washington, D. C., 1955-1960",,Samuel and Theresa Harper Danley,still image,[1955-1960],1955/1960,,,,,,,,"Samuel B. Danley, Jr. and Theresa Bel Virginia Harper Danley seated on a sofa. |~|Samuel B. Danley, Jr., was a  Department of Labor employment specialist. He and Theresa Bel Virginia Harper Danley were the parents of Margaret and Theresa. ",,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Danley, Samuel B. (Samuel Bober), 1897-1989|~|Danley, Theresa Bel Virginia Harper, 1902-1998",,local|~|local,African American families,lcsh,Washington (D.C.),lcsh,,,photographs,aat,Danley/Johnson/Saunders families,"Box 8, Folder 6",,,,
Masters/othermasters/dl_miriammatthews/box08/uclalsc_1889_b08_f06_003a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1t741fh,Work,,"Samuel B. Danley, Jr, 1940s",,Samuel and Theresa Harper Danley,still image,[1940s],1940/1950,,,,,,,,"Studio portrait of Samuel B. Danley, Jr..|~|Samuel B. Danley, Jr., was a  Department of Labor employment specialist. He and Theresa Bel Virginia Harper Danley were the parents of Margaret and Theresa. ",,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Danley, Samuel B. (Samuel Bober), 1897-1989",,local,African American men,lcsh,,,,,Portrait photographs,tgm,Danley/Johnson/Saunders families ; Unidentified individuals and groups ; Unidentified individuals and groups (2 of 2),"Box 8, Folder 6",,,,
Masters/othermasters/dl_miriammatthews/box08/uclalsc_1889_b08_f06_004a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1pg38r7,Work,,"Calvin ""Connie"" Harper, 1930-1940",,"Danley family, original small photos",still image,[930-1940],1930/1940,,,,,,,,"Studio portrait of Calvin ""Connie"" Harper. |~|Calvin Harper was the son of Carilous P. Harper and Helena Theresa Johnson Harper, brother of Bel Virginia Harper Danley and Helena Harper Coates. ",,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Harper, Calvin B. (Calvin Butler), 1908-1977",,local,African American men,lcsh,,,,,Portrait photographs,tgm,Danley/Johnson/Saunders families ; Unidentified individuals and groups ; Unidentified individuals and groups (2 of 2),"Box 8, Folder 3",,,,
Masters/othermasters/dl_miriammatthews/box08/uclalsc_1889_b08_f06_005.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1jt17f7,Work,,"Samuel B. Danley, Jr., and Theresa Bel Virginia Harper Danley with their daughters Margaret and Theresa, 1943-1948",,Samuel and Theresa Harper Danley,still image,[1943-1948],1943/1948,,,,,,,,"Group portrait of Samuel B. Danley, Jr., and Theresa Bel Virginia Harper Danley with their daughters Margaret and Theresa.|~|Samuel B. Danley, Jr., was a  Department of Labor employment specialist. He and Theresa Bel Virginia Harper Danley were the parents of Margaret and Theresa. ",,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Danley, Samuel B. (Samuel Bober), 1897-1989|~|Danley, Theresa Bel Virginia Harper, 1902-1998|~|Danley, Margaret Helena, born 1928 or 29|~|Danley, Theresa, 1932-2008",,local|~|local|~|local|~|local,African American families,lcsh,,,,,Portrait photographs,tgm,Danley/Johnson/Saunders families ; Unidentified individuals and groups ; Unidentified individuals and groups (2 of 2),"Box 8, Folder 6",,,,
Masters/othermasters/dl_miriammatthews/box08/uclalsc_1889_b08_f06_006.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1f20gr8,Work,,"Theresa Bel Virginia Harper Danley as a baby, Sacramento, circa 1903",,Samuel and Theresa Harper Danley,still image,[circa 1903],1903,,,,,,,,Studio portrait of Theresa Bel Virginia Harper Danley as a baby seated in a chair.|~|Theresa Bel Virginia Harper Danley was the sister of Helena H. Harper Coates and Calvin B. Harper. She married Samuel Bober Danley and her daughter was Margaret Helena Danley.,,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Danley, Theresa Bel Virginia Harper, 1902-1998",,local,African American children,lcsh,,,,,Portrait photographs,tgm,Danley/Johnson/Saunders families,"Box 8, Folder 6",,,,
Masters/othermasters/dl_miriammatthews/box08/uclalsc_1889_b08_f06_007.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1989r4r,Work,,"Theresa Bel Virginia Harper Danley as a toddler, Sacramento, circa 1904",,Samuel and Theresa Harper Danley,still image,[circa 1904],1904,,,,,,,,Studio portrait of Theresa Bel Virginia Harper Danley as a toddler standing on a carved wooden chair.|~|Theresa Bel Virginia Harper Danley was the sister of Helena H. Harper Coates and Calvin B. Harper. She married Samuel Bober Danley and her daughter was Margaret Helena Danley.,,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Danley, Theresa Bel Virginia Harper, 1902-1998",,local,African American children,lcsh,,,,,Portrait photographs,tgm,Danley/Johnson/Saunders families,"Box 8, Folder 6",,,,
Masters/othermasters/dl_miriammatthews/box08/uclalsc_1889_b08_f06_008.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z15h90cz,Work,,"Theresa Bel Virginia Harper Danley as a toddler, Sacramento, circa 1904",,Samuel and Theresa Harper Danley,still image,[circa 1904],1904,,,,,,,,Studio portrait of Theresa Bel Virginia Harper Danley as a toddler standing on a carved wooden chair.|~|Theresa Bel Virginia Harper Danley was the sister of Helena H. Harper Coates and Calvin B. Harper. She married Samuel Bober Danley and her daughter was Margaret Helena Danley.,,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Danley, Theresa Bel Virginia Harper, 1902-1998",,local,African American children,lcsh,,,,,Portrait photographs,tgm,Danley/Johnson/Saunders families,"Box 8, Folder 6",,,,
Masters/othermasters/dl_miriammatthews/box08/uclalsc_1889_b08_f06_009.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z11r87kb,Work,,"Theresa Bel Virginia Harper Danley as a toddler, Sacramento, circa 1904",,Samuel and Theresa Harper Danley,still image,[circa 1904],1904,,,,,,,,Studio portrait of Theresa Bel Virginia Harper Danley as a toddler standing on a carved wooden chair.|~|Theresa Bel Virginia Harper Danley was the sister of Helena H. Harper Coates and Calvin B. Harper. She married Samuel Bober Danley and her daughter was Margaret Helena Danley.,,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Danley, Theresa Bel Virginia Harper, 1902-1998",,local,African American children,lcsh,,,,,Portrait photographs,tgm,Danley/Johnson/Saunders families,"Box 8, Folder 6",,,,
Masters/othermasters/dl_miriammatthews/box08/uclalsc_1889_b08_f06_010.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1x07r2x,Work,,"Theresa Bel Virginia Harper Danley as a child with an older woman, Sacramento, circa 1904",,Samuel and Theresa Harper Danley,still image,[circa 1905],1904,,,,,,,,Studio portrait of Theresa Bel Virginia Harper Danley as a child seated on the lap of an older woman. |~|Theresa Bel Virginia Harper Danley was the sister of Helena H. Harper Coates and Calvin B. Harper. She married Samuel Bober Danley and her daughter was Margaret Helena Danley.,,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Danley, Theresa Bel Virginia Harper, 1902-1998",,local,African American children,lcsh,,,,,Portrait photographs,tgm,Danley/Johnson/Saunders families,"Box 8, Folder 6",,,,
Masters/othermasters/dl_miriammatthews/box08/uclalsc_1889_b08_f06_011.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1s770c1,Work,,"Theresa Bel Virginia Harper Danley as a baby in her baptismal gown, Sacramento, circa 1902",,Samuel and Theresa Harper Danley,still image,[circa 1902],1902,,,,,,,,Studio portrait of Theresa Bel Virginia Harper Danley as a baby in her baptismal gown seated on a fabric-covered chair. |~|Theresa Bel Virginia Harper Danley was the sister of Helena H. Harper Coates and Calvin B. Harper. She married Samuel Bober Danley and her daughter was Margaret Helena Danley.,,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Danley, Theresa Bel Virginia Harper, 1902-1998",,local,African American children,lcsh,,,,,Portrait photographs,tgm,Danley/Johnson/Saunders families,"Box 8, Folder 6",,,,
