"File Name","Parent ARK","Parent ARK (ingest)","Item ARK","Object Type","Item Sequence","Title","Visibility","AltTitle.other","Type.typeOfResource","Date.creation","Date.normalized","Name.architect","Artist","Author","Name.creator","Name.photographer","Photocopier","Creator 1 Source|~|Creator 2 Source","Description.note","Description.abstract","Format.extent","Description.caption","Rights.copyrightStatus","Copyright Statement","Rights.rightsHolderName","Copyright Holder 1 Source","Rights.servicesContact","Series","Sub-series","Name.subject","Subject.name Role","Subject.name Source","Subject topic","Subject.topic Source","Subject place","Place Source","Description.latitude","Description.longitude","Type.genre","Genre Source","Source?","Physical Location","Thumbnail","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/dl_miriammatthews/box02/uclalsc_1889_b02_f02_015.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z10z8m92","Work","","Girl, possibly Anna Dugged Owens, holding a doll, circa 1880-1890","","Robert Curry Owens, wife Anna Dugger, her Dugger family","still image","[1880-1890]","1880/1890","","","","","","","","Studio portrait of a girl, possibly Anna Dugged Owens, holding a doll in her lap. |~|Anna Dugged Owens married Robert Curry Owens who was the grandson of Robert Owens, Sr. and Biddy Mason, early African American pioneers and Los Angeles landowners.","","1 photograph","","public domain","","","","spec-coll@library.ucla.edu","Early California, 1781-1920","Early Settlers Within Los Angeles, 1800-1880","Owens, Anna Dugged, 1872-1932","","local","African American pioneers","lcsh","","","","","Portrait photographs","tgm","Robert Curry Owens, wife Anna Dugger, her Dugger family","Box 2, Folder 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10z8m92","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10z8m92/manifest"
"Masters/othermasters/dl_miriammatthews/box02/uclalsc_1889_b02_f02_016a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1w683t2","Work","","Anna Dugged Owens, 1890-1900","","Robert Curry Owens, wife Anna Dugger, her Dugger family","still image","[1890-1900]","1890/1900","","","","","","","","Studio portrait of Anna Dugged Owens.|~|Anna Dugged Owens married Robert Curry Owens who was the grandson of Robert Owens, Sr. and Biddy Mason, early African American pioneers and Los Angeles landowners.","","1 photograph","Written on back of photo: Mrs. Robert Owens, nee Anna Daggar [sic]","public domain","","","","spec-coll@library.ucla.edu","Early California, 1781-1920","Early Settlers Within Los Angeles, 1800-1880","Owens, Anna Dugged, 1872-1932","","local","African American pioneers","lcsh","","","","","Portrait photographs","tgm","Robert Curry Owens, wife Anna Dugger, her Dugger family","Box 2, Folder 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w683t2","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1w683t2/manifest"
"Masters/othermasters/dl_miriammatthews/box02/uclalsc_1889_b02_f02_017a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1rf7c1v","Work","","Anna Dugged Owens as a child, 1880-1890","","Robert Curry Owens, wife Anna Dugger, her Dugger family","still image","[1880-1890]","1880/1890","","","","","","","","Studio portrait of Anna Dugged Owens as a girl, seated on a chair with her arm resting on a side table. |~|Anna Dugged Owens married Robert Curry Owens who was the grandson of Robert Owens, Sr. and Biddy Mason, early African American pioneers and Los Angeles landowners.","","1 photograph","Written on back of photo: Anna Dugger - married Robert Curry Owens.","public domain","","","","spec-coll@library.ucla.edu","Early California, 1781-1920","Early Settlers Within Los Angeles, 1800-1880","Owens, Anna Dugged, 1872-1932","","local","African American pioneers","lcsh","","","","","Portrait photographs","tgm","Robert Curry Owens, wife Anna Dugger, her Dugger family","Box 2, Folder 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rf7c1v","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rf7c1v/manifest"
"Masters/othermasters/dl_miriammatthews/box02/uclalsc_1889_b02_f03_001.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z17d4c7d","Work","","Henry Owens, 1880-1894","","Henry Owens (brother Robert Curry Owens) and wife Louise","still image","[1880-1894]","1880/1880","","","","","","","","Studio portrait of Henry Owens. |~|Henry Owens was the grandson of Robert Owens, Sr., and Biddy Mason, early African American pioneers and Los Angeles landowners.","","1 photograph","Caption: Lamson Studio, 313 S. Spring St., Los Angeles / An old photograph of Henry Owens who passed away in the nineties. Henry was the brother of ""Bob"" Owens.","public domain","","","","spec-coll@library.ucla.edu","Early California, 1781-1920","Early Settlers Within Los Angeles, 1800-1880","Owens, Henry, 1860-1894","","local","African American pioneers","lcsh","","","","","Portrait photographs","tgm","Henry Owens (brother Robert Curry Owens) and wife Louise","Box 2, Folder 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17d4c7d","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17d4c7d/manifest"
"Masters/othermasters/dl_miriammatthews/box02/uclalsc_1889_b02_f03_002a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z13r29v3","Work","","Louisa Owens (right), with her three sisters, circa 1885","","Henry Owens (brother Robert Curry Owens) and wife Louise","still image","[circa 1885]","1885","","","","","","","","Studio portrait of Louisa Owens and her three sisters, against a garden scene backdrop. |~|Henry Owens was the grandson of Robert Owens, Sr., and Biddy Mason, early African American pioneers and Los Angeles landowners.","","1 photograph","","public domain","","","","spec-coll@library.ucla.edu","Early California, 1781-1920","Early Settlers Within Los Angeles, 1800-1880","Owens, Louisa, 1864-1893","","local","African American pioneers","lcsh","","","","","Portrait photographs","tgm","Henry Owens (brother Robert Curry Owens) and wife Louise","Box 2, Folder 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13r29v3","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13r29v3/manifest"
"Masters/othermasters/dl_miriammatthews/box02/uclalsc_1889_b02_f04_001.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1001k5j","Work","","Manilla Owens (most probably) as a child, circa 1910","","Gladys Owens Smith and Manila Owens (daughters of Robert Curry Owens)","still image","[circa 1910]","1910","","","","","","","","Studio portrait of Manila Owens (probably) as a child|~|Manila Owens was the great-granddaughter of Biddy Mason and Robert Owens, early African American pioneers and Los Angeles landowners (daughter of Robert Curry Owens and Anna Dugged Owens).","","1 photograph","","public domain","","","","spec-coll@library.ucla.edu","Early California, 1781-1920","Early Settlers Within Los Angeles, 1800-1880","Owens, Manilla Louise, 1898-1930","","local","","","","","","","Portrait photographs","tgm","Gladys Owens Smith and Manila Owens (daughters of Robert Curry Owens)","Box 2, Folder 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1001k5j","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1001k5j/manifest"
"Masters/othermasters/dl_miriammatthews/box02/uclalsc_1889_b02_f04_002a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1v712kw","Work","","[duplicate of :   uclalsc_1889_b06_f04_001]   [doesn't belong here anyway; this is Charlotta Bass]","Private","Gladys Owens Smith and Manila Owens (daughters of Robert Curry Owens)","still image","","","","","","","","","","","","1 photograph","","unknown","","","","spec-coll@library.ucla.edu","Early California, 1781-1920","Early Settlers Within Los Angeles, 1800-1880","","","","","","","","","","photographs","aat","Gladys Owens Smith and Manila Owens (daughters of Robert Curry Owens)","Box 2, Folder 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v712kw","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1v712kw/manifest"
"Masters/othermasters/dl_miriammatthews/box02/uclalsc_1889_b02_f04_003a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1qg09tq","Work","","Manila and Gladys Owens as children in front of the Albany St. house, circa 1900","","Gladys Owens Smith and Manila Owens (daughters of Robert Curry Owens)","still image","[circa 1900]","1900","","","","","","","","View of the front of the Owens' Victorian style house on Albany St. with striped awnings over the second floor windows, with Elbridge Lee (uncle of Gladys and Manila Owens), Manila Owens with a woman, and Gladys Owens with Mrs. Wickliffe. |~|Manila and Gladys Owens were the great-granddaughters of Biddy Mason and Robert Owens, early African American pioneers and Los Angeles landowners (daughters of Robert Curry Owens and Anna Dugged Owens).","","1 photograph","Written on back of photo: Elbridge Lee. Gladys Mother, Manila, Albany House, Mrs. Wickliffe, Gladys","public domain","","","","spec-coll@library.ucla.edu","Early California, 1781-1920","Early Settlers Within Los Angeles, 1800-1880","Owens, Manilla Louise, 1898-1930|~|Smith, Gladys Mason Owens, 1895-1995 |~|Lee, Elbridge Herbert, 1886-1948","","local|~|local|~|local","","","Los Angeles (Calif.)","lcsh","","","photographs","aat","Gladys Owens Smith and Manila Owens (daughters of Robert Curry Owens)","Box 2, Folder 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qg09tq","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qg09tq/manifest"
"Masters/othermasters/dl_miriammatthews/box02/uclalsc_1889_b02_f04_004a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1kp9k3v","Work","","Gladys Mason Owens (92), Linda Spikes Cox (standing), Robynn Cox, Cheryl Cox (bottom), Los Angeles, 1988","","Gladys Owens Smith and Manila Owens (daughters of Robert Curry Owens)","still image","December 14, 1988","1988-12-14","","","","","","","","Descendants of Biddy Mason, early African American pioneer and Los Angeles landowner: Gladys Mason Owens, great-granddaughter (seated, L, 92 years old); Linda Spikes Cox, great-great-granddaughter (standing);  great-great-great-granddaughters Robyn Cox and Cheryl Cox. |~|Elwood Mathews, a descendant of Pauletta Laws Fears who won an important housing discrimination case, at the Black Angelinos exhibition at the Afro-American Museum. |~|Photographs appear with the newspaper article: ""Documentary explores lives of black L.A. pioneers,"" Los Angeles Sentinel, 15 Dec. 1988, p. 8.","","1 photograph","","copyrighted ? photo in Sentinel; KCOP 13 made this photo","","","","spec-coll@library.ucla.edu","Early California, 1781-1920","Early Settlers Within Los Angeles, 1800-1880","Smith, Gladys Mason Owens, 1895-1995 |~|Cox, Linda Spikes|~|Cox, Robynn|~|Cox, Cheryl|~|Mathews, Elwood","","local|~|local|~|local|~|local|~|local","","","","","","","Portrait photographs","tgm","Gladys Owens Smith and Manila Owens (daughters of Robert Curry Owens)","Box 2, Folder 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kp9k3v","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1kp9k3v/manifest"
"Masters/othermasters/dl_miriammatthews/box02/uclalsc_1889_b02_f04_005a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1fx8tgg","Work","","Gladys Owens as a young woman, 1915-1920","","Gladys Owens Smith and Manila Owens (daughters of Robert Curry Owens)","still image","[1915-1920]","1915/1920","","","","","","","","Studio portrait of Gladys Owens as a young woman wearing a white blouse with a brooch and necklace. |~|Gladys Owens was the great-granddaughter of Biddy Mason and Robert Owens, early African American pioneers and Los Angeles landowners (daughter of Robert Curry Owens and Anna Dugged Owens).","","1 photograph","","public domain","","","","spec-coll@library.ucla.edu","Early California, 1781-1920","Early Settlers Within Los Angeles, 1800-1880","Smith, Gladys Mason Owens, 1895-1995","","local","","","","","","","Portrait photographs","tgm","Gladys Owens Smith and Manila Owens (daughters of Robert Curry Owens)","Box 2, Folder 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fx8tgg","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fx8tgg/manifest"
"Masters/othermasters/dl_miriammatthews/box02/uclalsc_1889_b02_f04_006a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z1b582sw","Work","","Group portrait at the presentation of the plaque honoring Biddy Mason at the Natural History Museum, Los Angeles, 1957","","Gladys Owens Smith and Manila Owens (daughters of Robert Curry Owens)","still image","February 1957","1957-02","","","","","","","","Gathering for the presentation of the plaque honoring Biddy Mason at the Los Angeles Natural History Museum, including Linda Spikes Cox (center, great-great-granddaughter of Mason) Vassie Wright (left of Linda, President of Our Authors Study Club), and Gladys Owens, great-granddaughter of Biddy Mason (standing, 6th from right). Also present are Jessie Terry (back row, center), and Kenneth Hahn (standing, 5th from right).  |~|Biddy Mason was an early African American pioneer and Los Angeles landowner. |~|Kenneth Hahn (1920–1997) was a member of the Los Angeles County Board of Supervisors for forty years, from 1952 to 1992. Hahn was on the Los Angeles City Council from 1947 to 1952. He was an ardent supporter of civil rights throughout the 1960s, and met Martin Luther King, Jr. in 1961.|~|Jessie Terry was a civic leader in the Los Angeles African American community. She was the first Black school board member and she worked for the Los Angeles Housing authority.","","1 photograph","","unknown","","","","spec-coll@library.ucla.edu","Early California, 1781-1920","Early Settlers Within Los Angeles, 1800-1880","Mason, Biddy, 1818-1891|~|Cox, Linda Spikes|~|Wright, Vassie Davis, 1893-1983|~|Smith, Gladys Mason Owens, 1895-1995 |~|Terry, Jessie, 1885-1973|~|Hahn, Kenneth|~|Los Angeles County Museum of Natural History","","naf|~|local|~|local|~|local|~|local|~|naf|~|naf","City council members","lcsh","Los Angeles (Calif.)","lcsh","","","photographs","aat","Gladys Owens Smith and Manila Owens (daughters of Robert Curry Owens) ; Daily Life in Black Los Angeles and California, 1885-1980 ; Politicians, Public Officials, Diplomats, ; Jesse Terry, Los Angeles Housing Authority","Box 2, Folder 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b582sw","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b582sw/manifest"
"Masters/othermasters/dl_miriammatthews/box02/uclalsc_1889_b02_f04_007.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z16h61d0","Work","","Manila Owens as a young woman, circa 1920","","Gladys Owens Smith and Manila Owens (daughters of Robert Curry Owens)","still image","[circa 1920]","1920","","","","","","","","Profile studio portrait of Manilla Owens as a young woman (or possibly her sister, Gladys).  |~|Manila and Gladys Owens were the great-granddaughters of Biddy Mason and Robert Owens, early African American pioneers and Los Angeles landowner (daughters of Robert Curry Owens and Anna Dugged Owens).","","1 photograph","","public domain","","","","spec-coll@library.ucla.edu","Early California, 1781-1920","Early Settlers Within Los Angeles, 1800-1880","Owens, Manilla Louise, 1898-1930|~|Smith, Gladys Mason Owens, 1895-1995","","local|~|local","","","Los Angeles (Calif.)","lcsh","","","Portrait photographs","tgm","Gladys Owens Smith and Manila Owens (daughters of Robert Curry Owens)","Box 2, Folder 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16h61d0","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16h61d0/manifest"
"Masters/othermasters/dl_miriammatthews/box02/uclalsc_1889_b02_f04_008a.tif","ark:/21198/z1418fnd","ark:/21198/z1418fnd|~|ark:/21198/n11s67","ark:/21198/z12r58qq","Work","","Manila Owens as a young woman, circa 1920","","Gladys Owens Smith and Manila Owens (daughters of Robert Curry Owens)","still image","[circa 1920]","1920","","","","","","","","Studio portrait of Manilla Owens as a young woman wearing an exotic costume composed of a white cotton peasant blouse, a satin bolero jacket, and a wide satin sash with a knife-pleated silk skirt, accessorized with a beaded necklace and floral hair ornament.|~|Manila and Gladys Owens were the great-granddaughters of Biddy Mason and Robert Owens, early African American pioneers and Los Angeles landowner (daughters of Robert Curry Owens and Anna Dugged Owens).","","1 photograph","Written on back of photo: Manila L. Owens, daughter of Mr. & Mrs. Robert Curry Owens.","public domain","","","","spec-coll@library.ucla.edu","Early California, 1781-1920","Early Settlers Within Los Angeles, 1800-1880","Owens, Manilla Louise, 1898-1930","","local","","","Los Angeles (Calif.)","lcsh","","","Portrait photographs","tgm","Gladys Owens Smith and Manila Owens (daughters of Robert Curry Owens)","Box 2, Folder 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12r58qq","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12r58qq/manifest"
