Item ARK,Parent ARK,Parent ARK (Californica),Object Type,Title,STAGE URL,AltTitle.other,Visibility,File Name,collection.physical,Contents note,Date.created,Date.normalized,Description.latitude,Description.longitude,Description.note,volume/year,issue,Format.dimensions,Format.extent,Format.medium,Genre,Language,Local identifier,Name.creator,Name.artist,Name.subject,Note,Place of origin,Publisher.publisherName,Repository,Type.typeOfResource,Rights.copyrightStatus,Statement of Responsibility,Subject temporal,Subject,Subject geographic,Rights.rightsHolderContact,Bucketeer State,IIIF Access URL,IIIF Manifest URL
ark:/21198/z10597tp,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Kunduz to Faizabad By Air,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z10597tp,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1976_00432.tif,Louis Dupree and Nancy Dupree Collection,,"June 3, 1976",1976-06-03,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1976_00432,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Aq Kupruk|~|Sunflowers|~|Crows|~|Terraced Fields|~|Hills|~|Trees|~|Landscapes,Balkh|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10597tp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10597tp/manifest
ark:/21198/z10597v4,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Village of Ghulam Khan,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z10597v4,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1985_00900.tif,Louis Dupree and Nancy Dupree Collection,,"July 24, 1985",1985-07-24,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1985_00900,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Aq Kupruk|~|Door|~|Fence|~|Terraced Fields,Balkh|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10597v4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10597v4/manifest
ark:/21198/z10597wk,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Prisoners of War,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z10597wk,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1985_01113.tif,Louis Dupree and Nancy Dupree Collection,,"July 28, 1985",1985-07-28,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1985_01113,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Aq Kupruk|~|Uzbek|~|Village|~|Houses|~|Hills|~|Trees,Balkh|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10597wk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10597wk/manifest
ark:/21198/z10597x1,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Amir Timur Shah Mausoleum,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z10597x1,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_2002_01200.tif,Louis Dupree and Nancy Dupree Collection,,August 2002,2002-08,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_2002_01200,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Aq Kupruk|~|River|~|East|~|Limestone|~|Valley|~|Mountains|~|Landscapes,Balkh|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10597x1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10597x1/manifest
ark:/21198/z1087xz1,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Well,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1087xz1,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1963_03236.tif,Louis Dupree and Nancy Dupree Collection,,1963,1963,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1963_03236,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Aq Kupruk|~|Horse Cave|~|Valleys|~|Limestone,Balkh|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1087xz1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1087xz1/manifest
ark:/21198/z1087z0w,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Delaram Hotel,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1087z0w,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1968_02411.tif,Louis Dupree and Nancy Dupree Collection,,1968,1968,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1968_02411,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Aq Kupruk|~|Horses|~|River|~|Grazing|~|Valleys|~|Limestone|~|Mountains,Balkh|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1087z0w,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1087z0w/manifest
ark:/21198/z1087z1b,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Valley of Sholgara,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1087z1b,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1969_02871.tif,Louis Dupree and Nancy Dupree Collection,,1969,1969,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1969_02871,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Aq Kupruk|~|Horse Cave|~|Horses|~|Limestone|~|Mountains,Balkh|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1087z1b,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1087z1b/manifest
ark:/21198/z1087z2s,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Bokhari,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1087z2s,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1975_02531.tif,Louis Dupree and Nancy Dupree Collection,,1975,1975,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1975_02531,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Aq Kupruk|~|River|~|Valley|~|Limestone|~|Mountains,Balkh|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1087z2s,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1087z2s/manifest
ark:/21198/z1087z37,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Old British Camp,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1087z37,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1963_00111.tif,Louis Dupree and Nancy Dupree Collection,,"January 8, 1963",1963-01-08,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1963_00111,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Aq Kupruk|~|Orchards|~|River|~|Cows|~|Hills|~|Trees|~|Landscapes,Balkh|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1087z37,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1087z37/manifest
ark:/21198/z1087z4p,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,"Amir Abdur Rahman Period: Mausoleum, Zarnegar Park 1901",https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1087z4p,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1969_01296.tif,Louis Dupree and Nancy Dupree Collection,,1969,1969,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1969_01296,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Aq Kupruk|~|Orchard|~|Town|~|River|~|Children|~|Trees|~|Hills|~|Landscapes,Balkh|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1087z4p,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1087z4p/manifest
ark:/21198/z1087z54,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,"Yazdigord Samangani, Detail left Panel of Chief of Devils holding up Rustam",https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1087z54,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1974_00832.tif,Louis Dupree and Nancy Dupree Collection,,1974,1974,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1974_00832,"Dupree, Louis","Samangani, Yazdigord",,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Aq Kupruk|~|Sheep|~|Rock Shelter|~|Valley,Balkh|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1087z54,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1087z54/manifest
ark:/21198/z1087z6k,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,"Bagh-i-Shahi (King's Garden) Palace, Jalalabad: Phase III Zahir Shah Period",https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1087z6k,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1976_00222.tif,Louis Dupree and Nancy Dupree Collection,,February 1976,1976-02,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1976_00222,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Aq Kupruk|~|Orchard|~|Town|~|River|~|Sheep|~|Hills|~|Trees|~|Landscapes,Balkh|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1087z6k,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1087z6k/manifest
ark:/21198/z1087z71,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Petroglyph,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1087z71,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1976_00610.tif,Louis Dupree and Nancy Dupree Collection,,"December 4, 1976",1976-12-04,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1976_00610,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Aq Kupruk|~|Guard's Huts|~|Maize Fields|~|River|~|Orchards|~|Hills|~|Landscapes,Balkh|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1087z71,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1087z71/manifest
ark:/21198/z1087z8g,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Hiding From Spotter Aircraft,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1087z8g,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1985_01082.tif,Louis Dupree and Nancy Dupree Collection,,"July 28, 1985",1985-07-28,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1985_01082,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Aq Kupruk|~|Crow's Rock,Balkh|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1087z8g,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1087z8g/manifest
ark:/21198/z10c6ncr,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Valley and Village,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z10c6ncr,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1962_03206.tif,Louis Dupree and Nancy Dupree Collection,,1962,1962,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1962_03206,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Aq Kupruk|~|Crow's Rock|~|Rock Shelter,Balkh|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c6ncr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10c6ncr/manifest
ark:/21198/z10c6nd6,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Compound Wall Eroding Away,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z10c6nd6,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1965_03148.tif,Louis Dupree and Nancy Dupree Collection,,1965,1965,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1965_03148,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Aq Kupruk|~|Shrines|~|Saint|~|Hills|~|Flags|~|Islam|~|Islamic History,Balkh|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c6nd6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10c6nd6/manifest
ark:/21198/z10c6nfn,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Qandahar Village At Foot Of Chihlzina,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z10c6nfn,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1968_02380.tif,Louis Dupree and Nancy Dupree Collection,,1968,1968,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1968_02380,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Aq Kupruk|~|Rock Shelter|~|Livestock Pens,Balkh|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c6nfn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10c6nfn/manifest
ark:/21198/z10c6ng3,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Mountain and Road,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z10c6ng3,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1969_02662.tif,Louis Dupree and Nancy Dupree Collection,,1969,1969,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1969_02662,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Aq Kupruk|~|Mortar|~|Pestle|~|Rock Shelter,Balkh|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c6ng3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10c6ng3/manifest
ark:/21198/z10c6nhj,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Shahr-e-Gholghola,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z10c6nhj,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1973_03042.tif,Louis Dupree and Nancy Dupree Collection,,1973,1973,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1973_03042,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Aq Kupruk|~|Extending Trench|~|Men,Balkh|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c6nhj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10c6nhj/manifest
ark:/21198/z10c6nj0,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,The Musahiban,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z10c6nj0,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1913_01451.tif,Louis Dupree and Nancy Dupree Collection,,1913,1913,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,black-and-white photographs,,acku_dupree_slide_1913_01451,"Dupree, Louis","Siraj, Khalilullah Enayat",,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Aq Kupruk|~|Extending Trench|~|Men|~|Dig,Balkh|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c6nj0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10c6nj0/manifest
ark:/21198/z10c6nkf,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,"Ustad Mashal, Camping Scene",https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z10c6nkf,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1967_00762.tif,Louis Dupree and Nancy Dupree Collection,,1967,1967,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1967_00762,"Dupree, Louis",Mashal,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Aq Kupruk|~|Wall|~|Rock Shelter|~|Workers|~|Men|~|Dig,Balkh|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c6nkf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10c6nkf/manifest
ark:/21198/z10c6nmw,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Terraces Near Gharaw Pass,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z10c6nmw,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1976_00191.tif,Louis Dupree and Nancy Dupree Collection,,"April 25, 1976",1976-04-25,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1976_00191,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Aq Kupruk|~|Brick|~|Retaining Wall,Balkh|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c6nmw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10c6nmw/manifest
ark:/21198/z10c6nnb,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Faizabad to Kunduz by Air,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z10c6nnb,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1976_00401.tif,Louis Dupree and Nancy Dupree Collection,,"May 24, 1976",1976-05-24,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1976_00401,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Aq Kupruk|~|Brick|~|Livestock Retaining|~|Ruins,Balkh|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c6nnb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10c6nnb/manifest
ark:/21198/z10c6nps,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Plowed Terraced Fields,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z10c6nps,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1976_00579.tif,Louis Dupree and Nancy Dupree Collection,,"December 4, 1976",1976-12-04,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1976_00579,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Aq Kupruk|~|Stratigraphy|~|Gravels|~|Jim Wiley,Balkh|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c6nps,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10c6nps/manifest
ark:/21198/z10c6nq7,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Shahr-i-Naw: The Center of Official Functions,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z10c6nq7,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1977_01502.tif,Louis Dupree and Nancy Dupree Collection,,January 1977,1977-01,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1977_01502,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Aq Kupruk|~|Stratigraphy|~|Gravels|~|Jim Wiley,Balkh|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c6nq7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10c6nq7/manifest
ark:/21198/z10c6nrp,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,"Stone Lion Throne Koh-i-Mori, Khum-i- Zargar, Kapisa Province",https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z10c6nrp,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1995_01728.tif,Louis Dupree and Nancy Dupree Collection,,June 1995,1995-06,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1995_01728,"Dupree, Nancy",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Aq Kupruk|~|Mole Vole|~|Site,Balkh|~|Afghanistan,info@acku.edu.af,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c6nrp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10c6nrp/manifest
ark:/21198/z10g5bq5,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Moving Gun to New Position,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z10g5bq5,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1965_02196.tif,Louis Dupree and Nancy Dupree Collection,,1965,1965,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1965_02196,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Aq Kupruk|~|Dead Hawk|~|Birds|~|Stratigraphy|~|Site,Balkh|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10g5bq5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10g5bq5/manifest
ark:/21198/z10g5brm,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Building of Chapari at Gharluli,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z10g5brm,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1969_02631.tif,Louis Dupree and Nancy Dupree Collection,,1969,1969,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1969_02631,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Aq Kupruk|~|Boy|~|Dead Bird|~|Men,Balkh|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10g5brm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10g5brm/manifest
ark:/21198/z10g5bs2,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Strata On Survey North of Gurziwan,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z10g5bs2,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1969_02840.tif,Louis Dupree and Nancy Dupree Collection,,1969,1969,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1969_02840,"Dupree, Louis",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Aq Kupruk|~|Jim Wiley|~|Chas|~|Float|~|River|~|Valley|~|Mountains|~|Landscapes,Balkh|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10g5bs2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10g5bs2/manifest
ark:/21198/z10g5bth,ark:/21198/z16d7kmn,ark:/21198/z16d7kmn|~|ark:/21198/z13b7wpn,Work,Said Qala Tapa; Kandahar Province,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z10g5bth,,,Masters/othermasters/MEAPmigration/dupreecollection/images/acku_dupree_slide_1971_01925.tif,Louis Dupree and Nancy Dupree Collection,,1971,1971,,,,,,5 cm x 5 cm,1 Photograph,35 mm Slide,color photographs,,acku_dupree_slide_1971_01925,"Shaffer, J",,,,,,ACKU Library Department Special Collection,still image,copyrighted,,,Aq Kupruk|~|Jim Wiley|~|Chas|~|Float|~|River|~|Valley,Balkh|~|Afghanistan,info@acku.edu.af,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10g5bth,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10g5bth/manifest
