Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Last Edit Date,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,iiif_access_url,Subject,Type.typeOfResource,Rights.copyrightStatus,Type.genre,Name.subject,Coverage.geographic,Name.artist,Name.illustrator,Name.photographer,Name.compiler,Name.repository,Rights.countryCreation,Rights.rightsHolderContact,Name.architect,Name.fashionDesigner,Language,Relation.hasVersion,Rights.permission,Publisher.publisherName,Relation.isPartOf,Description.caption,Description.adminnote,Description.latitude,Format.dimensions,Description.contents,Date.normalized,Description.note,Date.creation,Description.fundingNote,Alternate Identifier.local,Format.extent,Format.medium,Description.abstract,Description.longitude,Title,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Los Angeles Times Photographic Archive,ark:/21198/zz002dg4pm,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-08 11:52:59,Work,latimes/masters/uclamss_1429_8289.tif,,,,,Suicides $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Schiffman, Rudolph, $c Jr., $d 1911 or 12-1935",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Handwritten on negative sleeve: 1953--Rudolph Schiffman Jr., Rudolph Schiffman Sr. (wealthy drug mfctr)--(Suicide), 8/31/35|~|Handwritten on negative: Schiffman notes|~|Text from negative sleeve: SEP 4-1935",,,,,1935-08-31,"A few lines from page 2: ""I realize all you have done you have thought you were doing for my good. You were teaching me, but the lesson was too long and too severe.--It is all for the best anyway....""","August 31, 1935",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_8289,1 photograph,b&w nitrate negative,,,"Pages 2 and 3 of Rudolph Schiffman Jr. suicide note to father, Los Angeles, 1935",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dg4pm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dg4pm/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002dg4rn,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-08 11:53:30,Work,latimes/masters/uclamss_1429_8291.tif,,,,,Suicides $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Schiffman, Rudolph, $c Jr., $d 1911 or 12-1935",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Handwritten on negative: Schiffman notes|~|Text from negative sleeve: SEP 4-1935|~|Handwritten on negative sleeve: 1953--Rudolph Schiffman Jr. (suicide notes)--suicide-2 1/2 years after girl he loved committed suicide, 8/31/35",,,,,1935-08-31,"From letter: ""short years I spent with Jean. She was everything to me and I guess I meant everything to her. We were meant for each other....""|~|Related to article, ""Young Heir Kills Self: Schiffman Jr., in Suicide, Son of Wealthy Drug Man Ends Life Due to Grief Over Girl's Death,"" Los Angeles Times, 2 Sept. 1935: A1.","August 31, 1935",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_8291,1 photograph,b&w nitrate negative,,,"Pages 2 and 3 of Rudolph Schiffman Jr. suicide note to mother and sister, Los Angeles, 1935",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dg4rn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dg4rn/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002dg4mk,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-08 11:54:52,Work,latimes/masters/uclamss_1429_8287.tif,,,,,Suicides $z California $z Los Angeles,still image,copyrighted,news photographs|~|Portrait photographs|~|cellulose nitrate film,"Schiffman, Rudolph, $c Sr., $d 1868-1948|~|Schiffman, Rudolph, $c Jr., $d 1911 or 12-1935",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Handwritten on negative: Rudolph Schiffman Jr.|~|Text from negative sleeve: SEP 4-1935|~|Handwritten on negative sleeve: 1953--Rudolph Schiffman Jr., Rudolph Schiffman Sr. (wealthy drug mfctr)--(Suicide), 8/31/35",,,,,1935-08-31,"Part of this photograph appears with the article, ""Young Heir Kills Self: Schiffman Jr., in Suicide, Son of Wealthy Drug Man Ends Life Due to Grief Over Girl's Death,"" Los Angeles Times, 2 Sept. 1935: A1.  According to the article, he killed himself due to sadness over the suicide of a girl that committed suicide two years prior.|~|Rudolph Schiffman Jr. (right) and Rudolph Schiffman Sr. (left). His father looks at him while the son faces the camera. The picture is of a framed photograph with the watermark- ""Lucien J. Rode, Beverly Hills"".","August 31, 1935",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_8287,1 photograph,b&w nitrate negative,,,"Rudolph Schiffman Sr. and Rudolph Schiffman Jr., Los Angeles, 1935",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dg4mk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dg4mk/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002j7t2g,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-08 11:55:42,Work,latimes/masters/uclamss_1429_14254.tif,,,,,Actors $x American $z California $z Los Angeles|~|Actresses $x American $z California $z Los Angeles|~|Blackface entertainers $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Guilfoyle, James, 1892-1964|~|Mason Theatre (Los Angeles, Calif.)","Downtown (Los Angeles, Calif.)",,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Handwritten on negative: James Guilfoyle|~|Text from negative sleeve: James Guilfoyle... (P.W.A [sic] Theatre - Mason Theatre). 4/21/36,,34.053436,,,1936-04-21,"Actor James Guilfoyle and an unidentified actress, both in blackface. Guilfoyle was appearing in a revival of Dion Boucicault's The Octoroon. It is likely that this photograph was taken at the Mason Theatre in downtown Los Angeles, as part of the Works Progress Administration (WPA) Federal Theatre Project.|~|Related to: “Boucicault's 'Octoroon' Revived at Mason Theater,” Los Angeles Times , 22 Apr. 1936: 9.","April 21, 1936",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_14254,1 photograph,b&w nitrate negative,,-118.245944,"Actor James Guilfoyle and an unidentified actress at the Mason Theatre in downtown Los Angeles, 1936",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j7t2g,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j7t2g/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002j7t1z,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-08 11:56:06,Work,latimes/masters/uclamss_1429_14253.tif,,,,,Canoes|~|Actors $x American $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Mason Theatre (Los Angeles, Calif.)|~|Kern, George|~|Armenta, Philip, 1875-|~|Leffingwell, Nat","Downtown (Los Angeles, Calif.)",,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: Philip Armenta, Nat Leffingwell, George Kern... (P.W.A [sic] Theatre - Mason Theatre). 4/21/36|~|Handwritten on negative: Geo Kern, Nat Leffingwell, Phillip Armenta",,34.053436,,,1936-04-21,"Related to: “Boucicault's 'Octoroon' Revived at Mason Theater,” Los Angeles Times , 22 Apr. 1936: 9.|~|Actors (L to R) Philip Armenta, Nat Leffingwell, and George Kern posing with a canoe. The men were appearing in a revival of Dion Boucicault's The Octoroon. It is likely that this photograph was taken at the Mason Theatre in downtown Los Angeles, as part of the Works Progress Administration (WPA) Federal Theatre Project.","April 21, 1936",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_14253,1 photograph,b&w nitrate negative,,-118.245944,"Actors Philip Armenta, Nat Leffingwell, and George Kern at the Mason Theatre in downtown Los Angeles, 1936",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j7t1z,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j7t1z/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002j7t0f,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-08 11:56:33,Work,latimes/masters/uclamss_1429_14252.tif,,,,,Actresses $x American $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Mason Theatre (Los Angeles, Calif.)|~|Alden, Judith","Downtown (Los Angeles, Calif.)",,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: Judith Alden (P.W.A [sic] Theatre - Mason Theatre). 4/21/36|~|Handwritten on negative: Judith Alden,,34.053436,,,1936-04-21,"Actress Judith Alden is seated, looking up at an unidentified male actor. Alden was appearing in a revival of Dion Boucicault's The Octoroon. It is likely that this photograph was taken at the Mason Theatre in downtown Los Angeles, as part of the Works Progress Administration (WPA) Federal Theatre Project.|~|Related to: “Boucicault's 'Octoroon' Revived at Mason Theater,” Los Angeles Times , 22 Apr. 1936: 9.","April 21, 1936",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_14252,1 photograph,b&w nitrate negative,,-118.245944,"Actress Judith Alden and an unidentified actor at the Mason Theatre in downtown Los Angeles, 1936",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j7t0f,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j7t0f/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002j7szf,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-08 11:57:02,Work,latimes/masters/uclamss_1429_14251.tif,,,,,Actresses $x American $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Mason Theatre (Los Angeles, Calif.)|~|Dorinda, Lillian","Downtown (Los Angeles, Calif.)",,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Handwritten on negative: Lillian Dorinda|~|Text from negative sleeve: Lillian Dorinda... (P.W.A [sic] Theatre - Mason Theatre). 4/21/36.,,34.053436,,,1936-04-21,"Actress Lillian Dorinda holding two large bouquets of flowers, accompanied by an unidentified man. Dorinda was appearing in a revival of Dion Boucicault's The Octoroon. It is likely that this photograph was taken at the Mason Theatre in downtown Los Angeles, as part of the Works Progress Administration (WPA) Federal Theatre Project.|~|Related to: “Boucicault's 'Octoroon' Revived at Mason Theater,” Los Angeles Times , 22 Apr. 1936: 9.","April 21, 1936",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_14251,1 photograph,b&w nitrate negative,,-118.245944,"Actress Lillian Dorinda and an unidentified man at the Mason Theatre in downtown Los Angeles, 1936",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j7szf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j7szf/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cwv70,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-08 11:57:39,Work,latimes/masters/uclamss_1429_6601.tif,,,,,Banks $z Mexico $z Mexicali,still image,copyrighted,news photographs|~|cellulose nitrate film,"Banco Agrícola Peninsular, S.A. (Mexicali, Mexico)",Mexicali (Mexico),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: Mexicale [sic], Mexico.|~|Handwritten on negative: Peninsular agricultural Bank, Mexicali",,32.662478,,,1927,"Photograph of the Banco Agrícola Peninsular, S.A. (Peninsular Agricultural Bank), at the intersection of the streets now named Avenida Alvaro Obregon and Calle Pedro F. Perez y Ramirez, in Mexicali, Mexico. The building is now a school (Instituto de Bellas Artes del Estado de Baja California).|~|Related to: ""Mexicali Thriving Under Rule of Gov. Rodriguez,"" Los Angeles Times, 6 Feb 1927: B10.",[1927],Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_6601,1 photograph,b&w nitrate negative,,-115.482315,"Banco Agrícola Peninsular in Mexicali, B.C., Mexico, 1927",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cwv70,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cwv70/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cwvbj,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-08 11:58:19,Work,latimes/masters/uclamss_1429_6604.tif,,,,,Schools $z Mexico $z Mexicali,still image,copyrighted,news photographs|~|cellulose nitrate film,"Escuela Primaria Benito Juarez (Mexicali, Mexico)",Mexicali (Mexico),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: Mexicale [sic], Mexico.|~|Handwritten on negative: Benito Juarez School, Mexicali",,,,,1927,"Related to: ""Mexicali Thriving Under Rule of Gov. Rodriguez,"" Los Angeles Times, 6 Feb 1927: B10.|~|Facade of the Benito Juarez school with children playing in front.",[1927],Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_6604,1 photograph,b&w nitrate negative,,,"Children playing in front of Benito Juarez elementary school (Escuela Primaria Benito Juarez), Mexicali, B.C., Mexico, 1927",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cwvbj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cwvbj/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cwv2d,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-11-08 11:58:44,Work,latimes/masters/uclamss_1429_6596.tif,,,,,School children $z Mexico $z Mexicali|~|Schools $z Mexico $z Mexicali,still image,copyrighted,news photographs|~|cellulose nitrate film,,Mexicali (Mexico),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: Mexicale [sic], Mexico.|~|Handwritten on negative: Progresso [sic] colony school",,,,,1927,"Related to: ""Mexicali Thriving Under Rule of Gov. Rodriguez,"" Los Angeles Times, 6 Feb 1927: B10.",[1927],Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_6596,1 photograph,b&w nitrate negative,,,"Children playing outside a school in the Progreso colony in Mexicali, B.C., Mexico, 1927",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cwv2d,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cwv2d/manifest
