Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Type.genre,Type.typeOfResource,viewingHint,Text direction,Visibility,IIIF Range,Rights.copyrightStatus,Subject,Rights.countryCreation,Rights.rightsHolderContact,Language,Name.creator,Name.subject,Name.repository,Relation.isPartOf,Format.extent,Title,Format.dimensions,Date.creation,Description.note,Alt ID.local,Format.medium,Coverage.geographic,Date.normalized,AltTitle.descriptive,Description.adminnote,AltTitle.other,Alt ID.url,AltTitle.uniform,Description.abstract,Opac URL,Finding Aid URL,Publisher.placeOfOrigin,Bucketeer State,IIIF Access URL
Photo Album Collection.  Collection 94,ark:/21198/zz0017k0h0,ark:/21198/zz00179xr2,2,Completed,Page,photoalbum94/masters/21198-zz0017k0h0_505750_master.tif,23,,,,Panoramic photographs|~|Progress photographs,still image,,,,,unknown,Santa Monica Mountains (Calif.)|~|Road construction,,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,,"Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.",1 photograph,"53 View of the path of the Mulholland Highway during construction, 1924.",35 x 24 cm,"May 15, 1924","Caption on matte board reads:""Looking N.W'ly. at Whitley Saddle""",page 53,mounted b&w photograph,Santa Monica Mountains (Calif.),1924-5-15,Looking North,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017k0h0
Photo Album Collection.  Collection 94,ark:/21198/zz0017k5r1,ark:/21198/zz00179xr2,2,Completed,Page,photoalbum94/masters/21198-zz0017k5r1_506237_master.tif,24,,,,Panoramic photographs|~|Progress photographs,still image,,,,,unknown,Santa Monica Mountains (Calif.)|~|Road construction,,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,,"Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.",1 photograph,"54 Whitley Saddle during the construction of the Mulholland Highway, 1924.",35 x 24 cm,"May 15, 1924","Caption on matte board reads:""Looking East through Whitley Saddle""",page 54,mounted b&w photograph,Santa Monica Mountains (Calif.),1924-5-15,Looking East,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017k5r1
Photo Album Collection.  Collection 94,ark:/21198/zz0017k5sj,ark:/21198/zz00179xr2,2,Completed,Page,photoalbum94/masters/21198-zz0017k5sj_506250_master.tif,25,,,,Panoramic photographs|~|Progress photographs,still image,,,,,unknown,Santa Monica Mountains (Calif.)|~|Road construction,,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,,"Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.",1 photograph,"55 Mulholland Highway near Stone Canyon Saddle during construction, 1924.",35 x 24 cm,"May 15, 1924","Caption on matte board reads:""Looking West- 1/2 mile East from Stone Canyon Saddle""",page 55,mounted b&w photograph,Santa Monica Mountains (Calif.),1924-5-15,Looking West,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017k5sj
Photo Album Collection.  Collection 94,ark:/21198/zz0017k5t2,ark:/21198/zz00179xr2,2,Completed,Page,photoalbum94/masters/21198-zz0017k5t2_506261_master.tif,26,,,,Panoramic photographs,still image,,,,,unknown,Santa Monica Mountains (Calif.)|~|Road construction,,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,,"Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.",1 photograph,"56 Mulholland Highway east of Stone Canyon Saddle during construction, 1924.",35 x 24 cm,"May 15, 1924","Caption on matte board reads:""Looking East from a point 1/2 mile east of Stone Canyon Saddle""",page 56,mounted b&w photograph,Santa Monica Mountains (Calif.),1924-5-15,Looking East,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017k5t2
Photo Album Collection.  Collection 94,ark:/21198/zz0017k5vk,ark:/21198/zz00179xr2,2,Completed,Page,photoalbum94/masters/21198-zz0017k5vk_506270_master.tif,27,,,,Panoramic photographs|~|Progress photographs,still image,,,,,unknown,Santa Monica Mountains (Calif.)|~|Road construction,,,,,,,"Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.",1 photograph,"57 Mulholland Highway near Whitley Saddle, 1924.",35 x 24 cm,"May 15, 1924","Caption on matte board reads:""Looking East - from a point near Whitley Saddle""",page 57,mounted b&w photograph,Santa Monica Mountains (Calif.),1924-5-15,Looking East,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017k5vk
Photo Album Collection.  Collection 94,ark:/21198/zz0017k5w3,ark:/21198/zz00179xr2,2,Completed,Page,photoalbum94/masters/21198-zz0017k5w3_506279_master.tif,28,,,,Panoramic photographs|~|Progress photographs,still image,,,,,unknown,Santa Monica Mountains (Calif.)|~|Road construction,,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,,"Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.",1 photograph,"58 Mulholland Highway on Whitley Saddle, 1924.",35 x 24 cm,"May 15, 1924","Caption on matte board reads:""Looking West from Whitley Saddle""",page 58,mounted b&w photograph,Santa Monica Mountains (Calif.),1924-5-15,Looking West,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017k5w3
Photo Album Collection.  Collection 94,ark:/21198/zz0017k5xm,ark:/21198/zz00179xr2,2,Completed,Page,photoalbum94/masters/21198-zz0017k5xm_506288_master.tif,29,,,,Panoramic photographs|~|Progress photographs,still image,,,,,unknown,Santa Monica Mountains (Calif.)|~|Road construction,,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,,"Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.",1 photograph,"59 Mulholland Highway through Whitley Saddle, 1924.",35 x 24 cm,"May 15, 1924","Caption on matte board reads:""Looking West through Whitley Saddle""",page 59,mounted b&w photograph,Santa Monica Mountains (Calif.),1924-5-15,Looking West,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017k5xm
Photo Album Collection.  Collection 94,ark:/21198/zz0017k5z4,ark:/21198/zz00179xr2,2,Completed,Page,photoalbum94/masters/21198-zz0017k5z4_506297_master.tif,30,,,,Panoramic photographs|~|Progress photographs,still image,,,,,unknown,Santa Monica Mountains (Calif.)|~|Road construction,,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,,"Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.",1 photograph,"60 Mulholland Highway at Dixie Canyon Saddle, 1924.",35 x 24 cm,"May 15, 1924","Caption on matte board reads:""Looking East - from Dixie Canyon Saddle""",page 60,mounted b&w photograph,Santa Monica Mountains (Calif.),1924-5-15,Looking East,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017k5z4
Photo Album Collection.  Collection 94,ark:/21198/zz0017k6hw,ark:/21198/zz00179xr2,2,Completed,Page,photoalbum94/masters/21198-zz0017k6hw_506306_master.tif,31,,,,Panoramic photographs|~|Progress photographs,still image,,,,,unknown,Construction workers|~|Santa Monica Mountains (Calif.)|~|Road construction,,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,,"Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.",1 photograph,"61 Construction workers and equipment at Dixie Canyon Saddle during Mulholland Highway construction, 1924.",35 x 24 cm,"May 15, 1924","Caption on matte board reads:""Looking East - through Dixie Canyon Saddle""",page 61,mounted b&w photograph,Santa Monica Mountains (Calif.),1924-5-15,Looking East,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017k6hw
Photo Album Collection.  Collection 94,ark:/21198/zz0017k7w2,ark:/21198/zz00179xr2,2,Completed,Page,photoalbum94/masters/21198-zz0017k7w2_714550_master.tif,32,,,,Panoramic photographs|~|Progress photographs,still image,,,,,unknown,Santa Monica Mountains (Calif.)|~|Road construction,,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,,"Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.",1 photograph,62 Mulholland Highway through Dixie Canyon Saddle. A. 1924.,35 x 24 cm,"May 15, 1924","Caption on matte board reads:""Looking West through Dixie Canyon Saddle""",62,mounted b&w photograph,Santa Monica Mountains (Calif.),1924-5-15,Looking West,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017k7w2
Photo Album Collection.  Collection 94,ark:/21198/zz0017mxcd,ark:/21198/zz00179xr2,2,Completed,Page,photoalbum94/masters/21198-zz0017mxcd_714553_master.tif,33,,,,Panoramic photographs|~|Progress photographs,still image,,,,,unknown,Santa Monica Mountains (Calif.)|~|Road construction,,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,,"Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.",1 photograph,63 Mulholland Highway through Dixie Canyon Saddle. B. 1924.,35 x 24 cm,"May 15, 1924","Caption on matte board reads:""Looking West through Dixie Canyon Saddle""",page 63,mounted b&w photograph,Santa Monica Mountains (Calif.),1924-5-15,Looking West,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mxcd
Photo Album Collection.  Collection 94,ark:/21198/zz0017mxdx,ark:/21198/zz00179xr2,2,Completed,Page,photoalbum94/masters/21198-zz0017mxdx_714556_master.tif,34,,,,Panoramic photographs|~|Progress photographs,still image,,,,,unknown,Santa Monica Mountains (Calif.)|~|Road construction,,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,,"Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.",1 photograph,64 Mulholland Highway through Dixie Canyon Saddle. C. 1924.,35 x 24 cm,"May 15, 1924","Caption on matte reads:""Looking West through Dixie Canyon Saddle""",page 64,mounted b&w photograph,Santa Monica Mountains (Calif.),1924-5-15,Looking West,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mxdx
Photo Album Collection.  Collection 94,ark:/21198/zz0017mxff,ark:/21198/zz00179xr2,2,Completed,Page,photoalbum94/masters/21198-zz0017mxff_714559_master.tif,35,,,,Panoramic photographs|~|Progress photographs,still image,,,,,unknown,Santa Monica Mountains (Calif.)|~|Road construction|~|Road cuts,,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,,"Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.",1 photograph,"65 Mulholland Highway at through-cut on Longyear property, 1924.",35 x 24 cm,"May 15, 1924","Caption on matte board reads:""Looking East at through-cut on Longyear property""",page 65,mounted b&w photograph,Santa Monica Mountains (Calif.),1924-5-15,Looking East,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mxff
Photo Album Collection.  Collection 94,ark:/21198/zz0017mxgz,ark:/21198/zz00179xr2,2,Completed,Page,photoalbum94/masters/21198-zz0017mxgz_714568_master.tif,36,,,,Panoramic photographs|~|Progress photographs,still image,,,,,unknown,Santa Monica Mountains (Calif.)|~|Road construction,,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,,"Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.",1 photograph,66 Mulholland Highway near Longyear Saddle. A. 1924.,35 x 24 cm,"May 15, 1924","Caption on matte board reads:""Looking West across Longyear Saddle""",page 66,mounted b&w photograph,Santa Monica Mountains (Calif.),1924-5-15,Looking West,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mxgz
Photo Album Collection.  Collection 94,ark:/21198/zz0017mxhg,ark:/21198/zz00179xr2,2,Completed,Page,photoalbum94/masters/21198-zz0017mxhg_714572_master.tif,37,,,,Panoramic photographs|~|Progress photographs,still image,,,,,unknown,Construction workers|~|Dump trucks|~|Santa Monica Mountains (Calif.)|~|Steam shovels,,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,,"Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.",1 photograph,"67 Steam shovel, trucks, cars and workers at Mulholland Highway construction near Whitley Saddle, 1924.",35 x 24 cm,"May 15, 1924","Caption on matte board reads:""Looking West at a point 1/2 mile E. of Whitley Saddle""",page 67,mounted b&w photograph,Santa Monica Mountains (Calif.),1924-5-15,Looking West 1/2 mile east of Whitley Saddle,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mxhg
Photo Album Collection.  Collection 94,ark:/21198/zz0017mxj0,ark:/21198/zz00179xr2,2,Completed,Page,photoalbum94/masters/21198-zz0017mxj0_714583_master.tif,38,,,,Panoramic photographs|~|Progress photographs,still image,,,,,unknown,Santa Monica Mountains (Calif.)|~|Road construction,,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,,"Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.",1 photograph,"68 Blast site near Whitley Saddle during Mulholland Highway construction, 1924.",35 x 24 cm,"May 15, 1924","Caption on matte board reads:""Showing result of blast on top of ridge 1/2 mile East of Whitley Saddle""",page 68,mounted b&w photograph,Santa Monica Mountains (Calif.),1924-5-15,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mxj0
Photo Album Collection.  Collection 94,ark:/21198/zz0017mxkh,ark:/21198/zz00179xr2,2,Completed,Page,photoalbum94/masters/21198-zz0017mxkh_714590_master.tif,39,,,,Panoramic photographs|~|Aerial photographs,still image,,,,,unknown,Tents|~|Cabins|~|Santa Monica Mountains (Calif.)|~|Road construction,,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,,"Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.",1 photograph,"69 Camp No. 1 for workers on Mulholland Highway construction, 1924.",35 x 24 cm,"May 15, 1924","Caption on matte board reads:""Camp No. 1 - Looking S.W'ly.""",page 69,mounted b&w photograph,Santa Monica Mountains (Calif.),1924-5-15,Looking Southwest,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582,https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mxkh
