Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Visibility,viewingHint,Thumbnail,Subject.descriptiveTopic,Type.typeOfResource,Subject.conceptTopic,Rights.copyrightStatus,Language,Coverage.geographic,Rights.publicationStatus,Name.repository,Publisher.publisherName,Subject.corporateName,Type.genre,Name.manufacturer,Name.subject,Name.printer,Name.retailer,Name.designer,Rights.rightsHolderContact,Name.artist,Name.creator,Name.sponsor,AltTitle.uniform,Title,Format.dimensions,Description.caption,Publisher.placeOfOrigin,Date.normalized,Date.creation,Description.note,AltTitle.other,Format.extent,AltTitle.descriptive,Alternate Title.former,AltTitle.translated,Opac url,Description.abstract,IIIF Manifest URL
Patent Medicine Cards,ark:/21198/zz0002hk24,ark:/21198/zz0002gwzg|~|ark:/21198/z14f2v0q ,2,Completed,Work,,,,,,individuals,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hk24%2Fvd81zf3d,Girls|~|Flowers|~|Calendars|~|Birds|~|Doors & doorways|~|Bonnets|~|Swings $z California $z Los Angeles|~|Chickens,still image,"Syrups|~|Drugs, Non-Prescription--Advertisements|~|Dyspepsia--drug therapy--Advertisements|~|Chest--Diseases|~|Patent medicines",pd,eng,United States,published,Louise M. Darling Biomedical Library. History and Special Collections for the Sciences,G.G. Green Laboratory,,trade cards,,,,,,,,,,,August Flower for dyspepsia and liver complaint [inscribed],10 x 6.3 cm.,"Additional card text on left side of card: Boschee's German Syrup has the largest sale of any medicine in the world, for the cure of Consumption, Bronchitis, Severe Colds settled in the chest, Pneumonia and all diseases of the Throat and Lungs.  There is not probably, a druggist in the civilized world but will recommend it in preference to all others.  Introduced in the U.S.A. in 1867, by distributing over 3,000,000 sample bottles free of charge.  No medicine has ever met with such wonderful success and retained its popularity in every family where used, as BOSCHEE's GERMAN SYRUP.  Sample bottles 10 cents.  Regular size, 75 cents.|~|Additional card text on right side of card: ""August Flower"" Since the introduction of Green's August Flower, in 1867, for the cure of Dyspepsia, Indigestion and Biliousness, with their discouraging effects, such as sour stomach, sick headache costiveness, palpitation of the heart, symptoms of paralysis, dizzy head, sleeplessness, &c., there has sprung into the market hundreds of remedies advertised for the same purposes ; but they all fail to meet that certain success and praise that every druggist and dealer in medicines over the entire civilized world, give to GREEN'S AUGUST FLOWER.  Ask your Druggist about it.  Three doses will relieve any of the above complaints.  Every bottle sold has been a permanent advertisement, until over 2,000,000 Bottles were sold last year.  Sample bottles, 10 cents.  Positively sold by all dealers in medicines on the globe.",Woodbury (N.J.),1882/1883,[between 1882 and 1883],"Original trade card forms part of: Collection no. 311, History & Special Collections for the Sciences, Louise M. Darling Biomedical Library, UCLA.|~|Two images fold out with a calendar for 1883 and text advertising the two medications in the middle.  First image depicts a girl sitting on a swing.  She is wearing a bonnet tied in a bow under her chin.  There are flowers and trees in the background, along with a body of water.  Text in lower left corner reads: Annex Green's Almanac.  Second image depicts a girl with long light colored hair standing on a step in front of a wooden double dutch door which has the top half open.  The girl is holding a hat in her left hand behind her back. She appears to be feeding chickens and other small birds on the ground in front of her.  Behind her, and leaning over the open door, is another girl holding a basket which contains the bird seed.  She is wear a scarf on her head tied under her chin.  Ivy is draped over the doorway.","Boschee's German syrup for coughs, colds and consumption",1 print (trade card),,,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9960994033606533,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002hk24/manifest
Patent Medicine Cards,ark:/21198/zz0002hk3n,ark:/21198/zz0002gwzg|~|ark:/21198/z14f2v0q ,2,Completed,Work,,,,,,individuals,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hk3n%2Ff3399j1n,Angels,still image,Blood--Diseases--Treatment|~|Patent medicines,,eng,United States,published,,,,,"C.I. Hood & Co. (Lowell, Mass.)",,,,,,,,,,Hood's Sarsaparilla,11.4 x 7.1 cm.,"Hood's Sarsaparilla purifies the blood, creates an appetite, makes the weak strong, and builds up the system...Purify your blood. The importance of proper purification of the blood should induce all to use means to secure the health and happiness resulting from Pure Blood and a normal condition of the entire human organism. When this vital fluid is contaminated, diseases of various kinds present themselves, such as a feeling of general debility, weakness, want of appetite, dyspepsia, nervousness, constipation, headache, and the more positive signs of blood impurities, Scrofula, Salt Rheum, Cancerous Humor, Scald Head, Boils, Scrofulous Humor, Syphilitic Affections, Pain in the Bones, &c...",,1870/1906,[between 1870 and 1906?],Image of an angel blowing a horn and carrying a box of Hood's Sarsaparilla.,,1 print (trade card),,,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9960994033606533,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002hk3n/manifest
Patent Medicine Cards,ark:/21198/zz0002hk45,ark:/21198/zz0002gwzg|~|ark:/21198/z14f2v0q ,2,Completed,Work,,,,,,individuals,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hk45%2Ftq16pq9h,Women,still image,"Pain--drug therapy--Advertisements.|~|Headache--drug therapy--Advertisements|~|Drugs, Non-Prescription--Advertisements|~|Dyspepsia--drug therapy--Advertisements.|~|Indigestion|~|Laxatives--therapeutic use--Advertisements|~|Patent medicines",pd,eng,United States,published,Louise M. Darling Biomedical Library. History and Special Collections for the Sciences,Tarrant & Company,,,,,,,,,,,,,Tarrant's Seltzer Aperient[inscribed],13.8 x 8.5 cm.,"On front of card: ...O maiden, with the hollow eye and sunken pallid cheek; from agonizing headaches pain. A remedy dost seek? The words you find above are wise. They are the best of good advice.",United States,1870/1906,[between 1870-1906?],"On back of card: ...In nine cases out of ten the source of headache is not in the brain but in the stomach. Indigestion is the most frequent cause. The digestive organs being disordered, they derange the action of the liver, the bowels, the kidneys, and the nerves, and the whole secretive and excretive machinery being as it were thrown out of gear, the brain suffers...This delightful preparation is the best remedy for chronic and periodical headache at present known, and absolutely invaluable as stomachic and gentle cathartic. It quickens the circulation, cools the fevered brow, brings back lustre to the eye; and it is in fact a luxurious draft in which a hundred healthful elements are blended.|~|Original trade card forms part of collection no. 311, History & Special Collections for the Sciences, Louise M. Darling Biomedical Library, UCLA.",Seltzer Aperient [inscribed],1 print (trade card),,,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9960994033606533,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002hk45/manifest
Patent Medicine Cards,ark:/21198/zz0002hk5p,ark:/21198/zz0002gwzg|~|ark:/21198/z14f2v0q ,2,Completed,Work,,,,,,individuals,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hk5p%2Fxn28f66t,Boys|~|Boxes|~|Dogs,still image,"Pleurisy - therapy|~|Phytotherapy--Advertisements|~|Pain--Treatment|~|Pharmaceutical Solutions--Advertisements|~|Drugs, Non-Prescription--Advertisements|~|Pneumonia|~|Lungs--Diseases|~|Patent medicines",pd,eng,United States,published,Louise M. Darling Biomedical Library. History and Special Collections for the Sciences,American Lithographic Co.,,trade cards,,,,,,J.M. Grosvenor & Co.,,"Brown, J.G., N.A.",,,Bell-cap-sic plasters give quick relief from pain [inscribed],8.9 x 12.7 cm.,"Logo on the card: Look for this tade mark on every plaster: Bell-cap sic plasters.|~|Additional card text: Don't suffer, a trial will convince. Get genuine with picture of a bell.|~|Additional text from back of card: No Family should be without Bell-cap-sic Plasters. A safeguard against congestions, inflammations or oppressions of the lungs, pneumonia and pleurisy... Bell-cap-sic Plasters are quick in action and lasting in effect, invaluable in the treatment of rheumatism, sprains, strains, and all lamenesses. They cure by removing the cause. For Women, these plasters are invaluable; they rest the muscles, relieve tired, aching backs, and drive away pains peculiar to the sex. Men find instant relief from pleurisy, lumbago and kidney pains. Caution.-The genuine have a picture of a bell on the back cloth.",New York (N.Y.),1899,c1899,"Original trade card forms part of: Collection no. 311, History & Special Collections for the Sciences, Louise M. Darling Biomedical Library, UCLA.|~|Front of card depicts a boy seating near the box with a dog on it.",Bell-cap-sic plasters,1 print (trade card),,,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9960994033606533,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002hk5p/manifest
Patent Medicine Cards,ark:/21198/zz0002hk66,ark:/21198/zz0002gwzg|~|ark:/21198/z14f2v0q ,2,Completed,Work,,,,,,individuals,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hk66%2Fbk92f21r,"Harbors|~|Antwerp (Belgium)|~|Artists|~|Rubens, Peter Paul, Sir, 1577-1640",still image,Umbrellas,unknown,fre,Belgium,published,Louise M. Darling Biomedical Library. History and Special Collections for the Sciences,Grande maison de parapluies d'Anvers,,trade cards,,,"Stumges, H.",,,,,,,,Grande maison de parapluies d'Anvers [inscribed],6.8 x 10 cm.,"Additional card text: La première maison du monde pour le parapluie, l'ombrelle et la canne. Vendant à meilleur marché que partout ailleurs. N.-B. L'on y répare et recouvre volontiers les objets achetés ailleurs. 105, Place de Meir, 105. Hoek Cellebroederstraet./Lith. H. Stumges, Bruxelles.",Antwerp (Belgium),1870/1906,[between 1870 and 1906?],"Image side of card depicts the harbor of Antwerp, with an image of the artist Rubens, accompanied by a painter's palette and brushes, superimposed.|~|Original trade card forms part of: Collection no. 311, History & Special Collections for the Sciences, Louise M. Darling Biomedical Library, UCLA.",,1 print (trade card),,,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9960994033606533,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002hk66/manifest
Patent Medicine Cards,ark:/21198/zz0002hk87,ark:/21198/zz0002gwzg|~|ark:/21198/z14f2v0q ,2,Completed,Work,,,,,,individuals,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hk87%2Ff506fs1v,Daisies|~|Men,still image,"Drugs, Non-Prescription--Advertisements|~|Liver Diseases--drug therapy--Advertisements|~|Liver--Diseases--Treatment|~|Patent medicines|~|Tablets--therapeutic use--Advertisements",pd,eng,United States,published,Louise M. Darling Biomedical Library. History and Special Collections for the Sciences,Fleming Bros.,,trade cards,,,,,,,,,,,Very daisy [inscribed],10.5 x 6 cm.,"Back: In cases of sick headache, biliousness, torpid liver, dyspepsia and costiveness, ""Dr. C. McLane's Celebrated Liver Pills"" never fail to give relief--for both sexes and ages; they are compounded with regard to even the most delicate constitutions...","Pittsburg (Lancaster County, Pa.)",1870/1906,[between 1870 and 1906?],"Original trade card forms part of: Collection no. 311, History & Special Collections for the Sciences, Louise M. Darling Biomedical Library, UCLA.|~|Front of card depicts a genteel-looking young man in a grey suit and hat standing and reading a book. A yellow daisy is pinned to his jacket. Below the man is a blank card oriented diagonally and nestled within a daisy plant. The phrase ""A very daisy"" graces the top of the card. Reverse side is text only.",Dr. C. McLane's Celebrated Liver Pills,1 print (trade card),,,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9960994033606533,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002hk87/manifest
Patent Medicine Cards,ark:/21198/zz0002hkb8,ark:/21198/zz0002gwzg|~|ark:/21198/z14f2v0q ,2,Completed,Work,,,,,,individuals,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hkb8%2Fhp53q74p,,still image,Pain--Treatment|~|Pain--drug therapy--Advertisements.,pd,eng,United States,published,Louise M. Darling Biomedical Library. History and Special Collections for the Sciences,,,trade cards,"Dalley, Henry, Jr.",,"Mayer, Merkel & Ottmann ",,,,,,,,Dalley's Magical Pain Extractor,12.1 x 8 cm.,"...Because it cures Burns and Scalds, and leaves no scar. Because it will cure a felon quicker than anything else known. Because it gives relief at once, and always cures the Piles. Because by it the agony of Corns and Bunions is relieved immediately. Because it will make Chapped Hands smooth in a night. Becuase it draws from Ulcers and old Sores their poison, healing without scar. Because Erysipelas and Skin Diseases have found in it a master. Because Inflammation in every form gives way to it as if by magic...",New York (N.Y.),1885,[ca. 1885?],"Original trade card forms part of: Collection no. 311, Hisotry & Special Collections for the Sciences, Louise M. Darling Biomedical Library, UCLA.|~|Scene on front of card shows a young happy lady with a ewe and her two lambs, in front of a bird bath.",,1 print (trade card),,,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9960994033606533,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002hkb8/manifest
Patent Medicine Cards,ark:/21198/zz0002hkcs,ark:/21198/zz0002gwzg|~|ark:/21198/z14f2v0q ,2,Completed,Work,,,,,,individuals,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hkcs%2F55070269,Hats|~|Umbrellas|~|Sailors|~|Moon|~|Junks|~|Barrels|~|Seascapes|~|Ocean travel|~|Pagodas|~|Rifles,still image,Umbrellas,unknown,fre,Belgium,published,Louise M. Darling Biomedical Library. History and Special Collections for the Sciences,"Verdier, C.",,trade cards,,,,,,,,,,,"Trade card of manufacturer of umbrellas, canes, and related objects [descriptive]",7.8 x 10 cm.,"Card text: A[u Louvr]e. Maison de confiance. C. Verdier. Fabrique de parapluies, cannes, ombrelles et encas en tous genres. Fait les raccommodages. 30--Rue de Midi--30. Derrière la Bourse. Bruxelles.",Brussels (Belgium),1870/1906,[between 1870 and 1906?],"Card image: Fanciful seascape, with a person riding astride a floating barrel and using a parasol as a sail. The person appears to have a rifle slung across his back and is wearing a broad-brimmed, conical straw hat. There is a crescent moon with a face in the upper left corner, and a junk sailing in the right background. To the left in the background is a small strip  of land with pagodas on it.|~|Original trade card forms part of: Collection no. 311, History & Special Collections for the Sciences, Louise M. Darling Biomedical Library, UCLA.","C. Verdier, fabrique de parapluies ...",1 print (trade card),,,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9960994033606533,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002hkcs/manifest
Patent Medicine Cards,ark:/21198/zz0002hkd9,ark:/21198/zz0002gwzg|~|ark:/21198/z14f2v0q ,2,Completed,Work,,,,,,individuals,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hkd9%2Fk368wk9p,Country life|~|Hammocks (Furniture),still image,"Drugs, Non-Prescription--Advertisements|~|Drug Therapy--Advertisements|~|Drug Compounding--Advertisements|~|Patent medicines",pd,eng,United States,published,Louise M. Darling Biomedical Library. History and Special Collections for the Sciences,,,trade cards,,,,,,,,,,,"""Sapanule"" sold by all druggists [inscribed]",7.4 x 10.6 cm.,"Additional card text: ""Sapanule"" cures Rheumatism, Neuralgia, Lumbago, and all Inflammatory pains, Wounds, Bruises, Sprains, Sores, Burns and Scalds, Bunions, Corns, Chilblains, Cold Sores, Boils, Piles and all Catarrhal Affections. Invaluable at Bath and Toilet, relieves Exhaustion and Soreness of body, muscle and limb.|~|Additional card text: I commend it to all who need Relief from Suffering, Henry Bergh, President of American Society of Prevention of Cruelty to Animals. Presented by____________",United States,1870/1906,[between 1870 and 1906?],"Reverse side of card shows a pastoral scene with three people, one of whom is reclining on a hammock.|~|Original trade card forms part of: Collection no. 311, History & Special Collections for the Sciences, Louise M. Darling Biomedical Library, UCLA.",,1 print (trade card),,,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9960994033606533,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002hkd9/manifest
Patent Medicine Cards,ark:/21198/zz0002hkft,ark:/21198/zz0002gwzg|~|ark:/21198/z14f2v0q ,2,Completed,Work,,,,,,individuals,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hkft%2Fvg93kb87,Picture puzzles,still image,"Headache--drug therapy--Advertisements|~|Headache--prevention & control--Advertisements.|~|Drugs, Non-Prescription--Advertisements|~|Headache--Treatment |~|Patent medicines",pd,eng,United States,published,,,,trade cards,Phenyo-Caffein Co.,,,,,,,,,,Phenyo-Caffein [inscribed],11.3 x 6.9 cm.,"Headache and Neuralgia... Gives quick relief in worst cases, it is pleasant to take and easy to carry in the pocket.","Worcester, Mass.",1870/1906,[between 1870 and 1906?],"Original trade card forms part of: Collection no. 311, History & Special Collections for the Sciences, Louise M. Darling Biomedical Library, UCLA.|~|Advertisement for product plus two testimonials.  On reverse side is an optical puzzle.",,1 print (trade card),,,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9960994033606533,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002hkft/manifest
