"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Subject.descriptiveTopic","Type.typeOfResource","Subject.conceptTopic","Rights.copyrightStatus","Language","Coverage.geographic","Rights.publicationStatus","Name.repository","Publisher.publisherName","Subject.corporateName","Type.genre","Name.manufacturer","Name.subject","Name.printer","Name.retailer","Name.designer","Rights.rightsHolderContact","Name.artist","Name.creator","Name.sponsor","AltTitle.uniform","Title","Format.dimensions","Description.caption","Publisher.placeOfOrigin","Date.normalized","Date.creation","Description.note","AltTitle.other","Format.extent","AltTitle.descriptive","Alternate Title.former","AltTitle.translated","Opac url","Description.abstract","Bucketeer State","IIIF Access URL"
"Patent Medicine Cards","ark:/21198/zz0002hcq2/rd65xj7c","ark:/21198/zz0002hcq2","","","Page","patentmedcards/masters/21198-zz0002hcq2-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hcq2%2Frd65xj7c"
"Patent Medicine Cards","ark:/21198/zz0002hcrk/2w90c93g","ark:/21198/zz0002hcrk","","","Page","patentmedcards/masters/21198-zz0002hcrk-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hcrk%2F2w90c93g"
"Patent Medicine Cards","ark:/21198/zz0002hcrk/td22f644","ark:/21198/zz0002hcrk","","","Page","patentmedcards/masters/21198-zz0002hcrk-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hcrk%2Ftd22f644"
"Patent Medicine Cards","ark:/21198/zz0002hcs3/2f50hm1r","ark:/21198/zz0002hcs3","","","Page","patentmedcards/masters/21198-zz0002hcs3-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hcs3%2F2f50hm1r"
"Patent Medicine Cards","ark:/21198/zz0002hcs3/vx72sp3x","ark:/21198/zz0002hcs3","","","Page","patentmedcards/masters/21198-zz0002hcs3-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hcs3%2Fvx72sp3x"
"Patent Medicine Cards","ark:/21198/zz0002hctm/n592gp3f","ark:/21198/zz0002hctm","","","Page","patentmedcards/masters/21198-zz0002hctm-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hctm%2Fn592gp3f"
"Patent Medicine Cards","ark:/21198/zz0002hctm/w8521r1j","ark:/21198/zz0002hctm","","","Page","patentmedcards/masters/21198-zz0002hctm-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hctm%2Fw8521r1j"
"Patent Medicine Cards","ark:/21198/zz0002hcv4/6743rk8b","ark:/21198/zz0002hcv4","","","Page","patentmedcards/masters/21198-zz0002hcv4-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hcv4%2F6743rk8b"
"Patent Medicine Cards","ark:/21198/zz0002hcv4/mn53jz35","ark:/21198/zz0002hcv4","","","Page","patentmedcards/masters/21198-zz0002hcv4-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hcv4%2Fmn53jz35"
"Patent Medicine Cards","ark:/21198/zz0002hcwn/bw23bc7k","ark:/21198/zz0002hcwn","","","Page","patentmedcards/masters/21198-zz0002hcwn-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hcwn%2Fbw23bc7k"
"Patent Medicine Cards","ark:/21198/zz0002hcwn/v211pr70","ark:/21198/zz0002hcwn","","","Page","patentmedcards/masters/21198-zz0002hcwn-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hcwn%2Fv211pr70"
"Patent Medicine Cards","ark:/21198/zz0002hcx5/0n50n818","ark:/21198/zz0002hcx5","","","Page","patentmedcards/masters/21198-zz0002hcx5-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hcx5%2F0n50n818"
"Patent Medicine Cards","ark:/21198/zz0002hcx5/0x80sr3v","ark:/21198/zz0002hcx5","","","Page","patentmedcards/masters/21198-zz0002hcx5-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hcx5%2F0x80sr3v"
"Patent Medicine Cards","ark:/21198/zz0002hczp/2468dk9g","ark:/21198/zz0002hczp","","","Page","patentmedcards/masters/21198-zz0002hczp-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hczp%2F2468dk9g"
"Patent Medicine Cards","ark:/21198/zz0002hczp/4h03wd46","ark:/21198/zz0002hczp","","","Page","patentmedcards/masters/21198-zz0002hczp-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hczp%2F4h03wd46"
"Patent Medicine Cards","ark:/21198/zz0002hd0p/2817gb98","ark:/21198/zz0002hd0p","","","Page","patentmedcards/masters/21198-zz0002hd0p-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hd0p%2F2817gb98"
"Patent Medicine Cards","ark:/21198/zz0002hd0p/x320z20f","ark:/21198/zz0002hd0p","","","Page","patentmedcards/masters/21198-zz0002hd0p-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hd0p%2Fx320z20f"
"Patent Medicine Cards","ark:/21198/zz0002hd16/7v28vm8p","ark:/21198/zz0002hd16","","","Page","patentmedcards/masters/21198-zz0002hd16-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hd16%2F7v28vm8p"
"Patent Medicine Cards","ark:/21198/zz0002hd16/rh83sj3z","ark:/21198/zz0002hd16","","","Page","patentmedcards/masters/21198-zz0002hd16-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hd16%2Frh83sj3z"
"Patent Medicine Cards","ark:/21198/zz0002hd2q/0b28hx7f","ark:/21198/zz0002hd2q","","","Page","patentmedcards/masters/21198-zz0002hd2q-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hd2q%2F0b28hx7f"
"Patent Medicine Cards","ark:/21198/zz0002hd2q/j784tz0z","ark:/21198/zz0002hd2q","","","Page","patentmedcards/masters/21198-zz0002hd2q-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hd2q%2Fj784tz0z"
"Patent Medicine Cards","ark:/21198/zz0002hd37/2d28xd90","ark:/21198/zz0002hd37","","","Page","patentmedcards/masters/21198-zz0002hd37-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hd37%2F2d28xd90"
"Patent Medicine Cards","ark:/21198/zz0002hd37/8f81w28k","ark:/21198/zz0002hd37","","","Page","patentmedcards/masters/21198-zz0002hd37-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hd37%2F8f81w28k"
"Patent Medicine Cards","ark:/21198/zz0002hd4r/4p447151","ark:/21198/zz0002hd4r","","","Page","patentmedcards/masters/21198-zz0002hd4r-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hd4r%2F4p447151"
"Patent Medicine Cards","ark:/21198/zz0002hd4r/ds39dw00","ark:/21198/zz0002hd4r","","","Page","patentmedcards/masters/21198-zz0002hd4r-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hd4r%2Fds39dw00"
"Patent Medicine Cards","ark:/21198/zz0002hd58/k2067w6v","ark:/21198/zz0002hd58","","","Page","patentmedcards/masters/21198-zz0002hd58-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hd58%2Fk2067w6v"
"Patent Medicine Cards","ark:/21198/zz0002hd58/tq69bd8p","ark:/21198/zz0002hd58","","","Page","patentmedcards/masters/21198-zz0002hd58-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hd58%2Ftq69bd8p"
"Patent Medicine Cards","ark:/21198/zz0002hd6s/kc11kx99","ark:/21198/zz0002hd6s","","","Page","patentmedcards/masters/21198-zz0002hd6s-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hd6s%2Fkc11kx99"
"Patent Medicine Cards","ark:/21198/zz0002hd6s/xb972w54","ark:/21198/zz0002hd6s","","","Page","patentmedcards/masters/21198-zz0002hd6s-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hd6s%2Fxb972w54"
"Patent Medicine Cards","ark:/21198/zz0002hd79/6f32927p","ark:/21198/zz0002hd79","","","Page","patentmedcards/masters/21198-zz0002hd79-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hd79%2F6f32927p"
"Patent Medicine Cards","ark:/21198/zz0002hd79/gf95bh6c","ark:/21198/zz0002hd79","","","Page","patentmedcards/masters/21198-zz0002hd79-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hd79%2Fgf95bh6c"
"Patent Medicine Cards","ark:/21198/zz0002hd8t/gs587m64","ark:/21198/zz0002hd8t","","","Page","patentmedcards/masters/21198-zz0002hd8t-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hd8t%2Fgs587m64"
"Patent Medicine Cards","ark:/21198/zz0002hd8t/x485zh19","ark:/21198/zz0002hd8t","","","Page","patentmedcards/masters/21198-zz0002hd8t-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hd8t%2Fx485zh19"
"Patent Medicine Cards","ark:/21198/zz0002hd9b/41448q77","ark:/21198/zz0002hd9b","","","Page","patentmedcards/masters/21198-zz0002hd9b-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hd9b%2F41448q77"
"Patent Medicine Cards","ark:/21198/zz0002hd9b/9m047t65","ark:/21198/zz0002hd9b","","","Page","patentmedcards/masters/21198-zz0002hd9b-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hd9b%2F9m047t65"
"Patent Medicine Cards","ark:/21198/zz0002hdbv/p0173p1r","ark:/21198/zz0002hdbv","","","Page","patentmedcards/masters/21198-zz0002hdbv-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hdbv%2Fp0173p1r"
"Patent Medicine Cards","ark:/21198/zz0002hdbv/rm64k771","ark:/21198/zz0002hdbv","","","Page","patentmedcards/masters/21198-zz0002hdbv-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hdbv%2Frm64k771"
"Patent Medicine Cards","ark:/21198/zz0002hdcc/pt81wn64","ark:/21198/zz0002hdcc","","","Page","patentmedcards/masters/21198-zz0002hdcc-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hdcc%2Fpt81wn64"
"Patent Medicine Cards","ark:/21198/zz0002hdcc/sh61f748","ark:/21198/zz0002hdcc","","","Page","patentmedcards/masters/21198-zz0002hdcc-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hdcc%2Fsh61f748"
"Patent Medicine Cards","ark:/21198/zz0002hddw/n610977x","ark:/21198/zz0002hddw","","","Page","patentmedcards/masters/21198-zz0002hddw-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hddw%2Fn610977x"
"Patent Medicine Cards","ark:/21198/zz0002hddw/qc03pj0z","ark:/21198/zz0002hddw","","","Page","patentmedcards/masters/21198-zz0002hddw-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hddw%2Fqc03pj0z"
"Patent Medicine Cards","ark:/21198/zz0002hdfd/c0600z75","ark:/21198/zz0002hdfd","","","Page","patentmedcards/masters/21198-zz0002hdfd-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hdfd%2Fc0600z75"
"Patent Medicine Cards","ark:/21198/zz0002hdfd/db62k737","ark:/21198/zz0002hdfd","","","Page","patentmedcards/masters/21198-zz0002hdfd-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hdfd%2Fdb62k737"
"Patent Medicine Cards","ark:/21198/zz0002hdgx/3r099g0n","ark:/21198/zz0002hdgx","","","Page","patentmedcards/masters/21198-zz0002hdgx-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hdgx%2F3r099g0n"
"Patent Medicine Cards","ark:/21198/zz0002hdgx/z7645r8f","ark:/21198/zz0002hdgx","","","Page","patentmedcards/masters/21198-zz0002hdgx-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hdgx%2Fz7645r8f"
"Patent Medicine Cards","ark:/21198/zz0002hdhf/3j77c48j","ark:/21198/zz0002hdhf","","","Page","patentmedcards/masters/21198-zz0002hdhf-3-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hdhf%2F3j77c48j"
"Patent Medicine Cards","ark:/21198/zz0002hdhf/4q89jh2s","ark:/21198/zz0002hdhf","","","Page","patentmedcards/masters/21198-zz0002hdhf-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hdhf%2F4q89jh2s"
"Patent Medicine Cards","ark:/21198/zz0002hdhf/g899bc9b","ark:/21198/zz0002hdhf","","","Page","patentmedcards/masters/21198-zz0002hdhf-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hdhf%2Fg899bc9b"
"Patent Medicine Cards","ark:/21198/zz0002hdjz/2552dz8n","ark:/21198/zz0002hdjz","","","Page","patentmedcards/masters/21198-zz0002hdjz-2-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hdjz%2F2552dz8n"
"Patent Medicine Cards","ark:/21198/zz0002hdjz/6z41th6j","ark:/21198/zz0002hdjz","","","Page","patentmedcards/masters/21198-zz0002hdjz-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hdjz%2F6z41th6j"
"Patent Medicine Cards","ark:/21198/zz0002hdjz/xf992969","ark:/21198/zz0002hdjz","","","Page","patentmedcards/masters/21198-zz0002hdjz-3-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002hdjz%2Fxf992969"
