"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Visibility","Duplicate","Delete in Title","Type.typeOfResource","Type.genre","Rights.servicesContact","Name.subject","Name.architect","Name.creator","Subject","AltTitle.uniform","Relation.isPartOf","Name.repository","Format.dimensions","Title","Date.creation","Format.extent","Alt ID.local","Date.normalized","Description.note","Coverage.geographic","Format.medium","Description.contents","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d50b3","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d50b3_765777_master.tif","","private","","","still image","color photographs","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Architects--California, Southern--Archival resources|~|Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","35 mm","Walter Annenberg Palm Springs Site","November 1963","1 slide","c1692_b1593_s15_6","1963-11","Close-up of International Harvester TD-6 tractor.","Rancho Mirage (Calif.)","color slide","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d50b3","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d50b3/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d50cm","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d50cm_765782_master.tif","","private","","","still image","color photographs","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Architects--California, Southern--Archival resources|~|Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","35 mm","Walter Annenberg Palm Springs Site","November 1963","1 slide","c1692_b1593_s15_7","1963-11","View of land near Palm Springs, CA, future site of Walter Annenberg's estate, Sunnylands.","Rancho Mirage (Calif.)","color slide","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d50cm","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d50cm/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d518j","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d518j_765787_master.tif","","private","","","still image","color photographs","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Architects--California, Southern--Archival resources|~|Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","1 slide","Walter Annenberg Palm Springs Site","November 1963","1 slide","c1692_b1593_s15_8","1963-11","View of land near Palm Springs, CA, future site of Walter Annenberg's estate, Sunnylands.","Rancho Mirage (Calif.)","color slide","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d518j","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d518j/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d51c3","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d51c3_765838_master.tif","","private","","","still image","color photographs","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Architects--California, Southern--Archival resources|~|Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","35 mm","Walter Annenberg Palm Springs Site","November 1963","1 slide","c1692_b1593_s15_9","1963-11","","Rancho Mirage (Calif.)","color slide","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d51c3","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d51c3/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d51dm","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d51dm_765844_master.tif","","private","","","still image","color photographs","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Architects--California, Southern--Archival resources|~|Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","35 mm","Walter Annenberg Palm Springs Site","November 1963","1 slide","c1692_b1593_s15_10","1963-11","Close-up of Southern California Sanitation truck at Palm Springs, CA construction site of Walter Annenberg's ""Sunnylands"" estate.","Rancho Mirage (Calif.)","color slide","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d51dm","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d51dm/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d51f4","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d51f4_765849_master.tif","","private","","","still image","color photographs","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Architects--California, Southern--Archival resources|~|Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","35 mm","Walter Annenberg Palm Springs Site","November 1963","1 slide","c1692_b1593_s15_11","1963-11","Workman at the Palm Springs, CA construction site of Walter Annenberg's ""Sunnylands"" estate.","Rancho Mirage (Calif.)","color slide","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d51f4","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d51f4/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d51gn","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d51gn_765854_master.tif","","private","","","still image","color photographs","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Architects--California, Southern--Archival resources|~|Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","35 mm","Walter Annenberg Palm Springs Site","November 1963","1 slide","c1692_b1593_s15_12","1963-11","View of land near Palm Springs, CA, future site of Walter Annenberg's estate, Sunnylands.","Rancho Mirage (Calif.)","color slide","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d51gn","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d51gn/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d51h5","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d51h5_765862_master.tif","","private","","","still image","color photographs","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Architects--California, Southern--Archival resources|~|Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","35 mm","Walter Annenberg Palm Springs Site","November 1963","1 slide","c1692_b1593_s15_13","1963-11","Workmen at the Palm Springs, CA construction site of Walter Annenberg's ""Sunnylands"" estate.","Rancho Mirage (Calif.)","color slide","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d51h5","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d51h5/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d51jp","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d51jp_765867_master.tif","","private","","","still image","color photographs","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Architects--California, Southern--Archival resources|~|Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","35 mm","Walter Annenberg Palm Springs Site","November 1963","1 slide","c1692_b1593_s15_14","1963-11","","Rancho Mirage (Calif.)","color slide","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d51jp","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d51jp/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d51mq","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d51mq_765874_master.tif","","private","","","still image","color photographs","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Architects--California, Southern--Archival resources|~|Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","35 mm","Walter Annenberg Palm Springs Site","November 1963","1 slide","c1692_b1593_s15_15","1963-11","Westcoaster cart at the Palm Springs, CA, future site of Walter Annenberg's estate, ""Sunnylands.""","Rancho Mirage (Calif.)","color slide","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d51mq","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d51mq/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d51n7","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d51n7_765883_master.tif","","private","","","still image","color photographs","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Architects--California, Southern--Archival resources|~|Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","35 mm","Walter Annenberg Palm Springs Site","November 1963","1 slide","c1692_b1593_s15_16","1963-11","Close-up of Dewey pest control vehicle at  Palm Springs, CA, future site of Walter Annenberg's estate, ""Sunnylands.""","Rancho Mirage (Calif.)","color slide","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d51n7","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d51n7/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d51pr","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d51pr_765889_master.tif","","private","","","still image","color photographs","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Architects--California, Southern--Archival resources|~|Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","35 mm","Walter Annenberg Palm Springs Site","November 1963","1 slide","c1692_b1593_s15_17","1963-11","Bags of peat moss at the PalmSprings, CA, future site of Walter Annenberg's estate, ""Sunnylands.""","Rancho Mirage (Calif.)","color negative","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d51pr","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d51pr/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d51rs","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d51rs_765898_master.tif","","private","","","still image","color photographs","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Architects--California, Southern--Archival resources|~|Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","35 mm","Walter Annenberg Palm Springs Site","November 1963","1 slide","c1692_b1593_s15_18","1963-11","Sprinkler on land near Palm Springs, CA, future site of Walter Annenberg's estate, ""Sunnylands.""","Rancho Mirage (Calif.)","color slide","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d51rs","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d51rs/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d51s9","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d51s9_765903_master.tif","","private","","","still image","color photographs","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Architects--California, Southern--Archival resources|~|Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","35 mm","Walter Annenberg Palm Springs Site","November 1963","1 slide","c1692_b1593_s15_19","1963-11","Sprinkler on land near Palm Springs, CA, future site of Walter Annenberg's estate, ""Sunnylands.""","Rancho Mirage (Calif.)","color slide","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d51s9","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d51s9/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d51vb","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d51vb_765909_master.tif","","private","","","still image","color photographs","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Architects--California, Southern--Archival resources|~|Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","35 mm","Walter Annenberg Palm Springs Site","November 1963","1 slide","c1692_b1593_s15_20","1963-11","View of land near Palm Springs, CA, future site of Walter Annenberg's estate, Sunnylands.","Rancho Mirage (Calif.)","color slide","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d51vb","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d51vb/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d54sr","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d54sr_766187_master.tif","","private","","","still image","Architectural drawings","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","","Annenberg Residence Site Plans - Entrance Gates","1963","","Maps_0001","1963","","","ink on paper","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d54sr","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d54sr/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d551v","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d551v_766199_master.tif","","private","","","still image","Architectural drawings","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","","Annenberg Residence Site Plans - Basement Plan, East Portion","August 5, 1964","","Maps_0003","1964-8-5","","","ink on paper","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d551v","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d551v/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d553w","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d553w_766206_master.tif","","private","","","still image","Architectural drawings","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","","Annenberg Residence Site Plans - Basement Plan, East Portion","August 5, 1964","","Maps_0004","1964-8-5","","","ink on paper","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d553w","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d553w/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d554d","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d554d_766214_master.tif","","private","","","still image","Architectural drawings","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","","Annenberg Residence Site Plans - Floor Plan, East Portion","August 5, 1964","","Maps_0005","1965-8-5","","","ink on paper","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d554d","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d554d/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d555x","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d555x_766217_master.tif","","private","","","still image","Architectural drawings","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","","Annenberg Residence Site Plans - Foundation and Floor Framing Plan","August 5, 1964","","Maps_0006","1964-8-5","","","ink on paper","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d555x","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d555x/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d55f2","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d55f2_766232_master.tif","","private","","","still image","Architectural drawings","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","","Annenberg Residence Site Plans - Roof Framing Plan, East Portion","August 5, 1964","","Maps_0009","1964-8-5","","","ink on paper","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d55f2","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d55f2/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d55gk","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d55gk_766239_master.tif","","private","","","still image","Architectural drawings","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","","Annenberg Residence Site Plans - Structural Details","November 2, 1964","","Maps_0010","1964-11-2","No creation date is listed on plan.  First revision listed is 11/2/1964.","","ink on paper","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d55gk","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d55gk/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d55h3","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d55h3_766245_master.tif","","private","","","still image","Architectural drawings","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","","Annenberg Residence Site Plans - Structural Details","August 5, 1964","","Maps_0011","1964-8-5","","","ink on paper","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d55h3","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d55h3/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d55jm","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d55jm_766250_master.tif","","private","","","still image","Architectural drawings","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","","Annenberg Residence Site Plans - Floor Plan, East Portion","August 5, 1964","","Maps_0012","1964-8-5","","","ink on paper","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d55jm","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d55jm/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d55x9","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d55x9_766253_master.tif","","private","","","still image","Architectural drawings","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","","Annenberg Residence Site Plans - Reflected Ceiling Plan","August 5, 1964","","Maps_0013","1964-8-5","","","ink on paper","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d55x9","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d55x9/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d55zt","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d55zt_766257_master.tif","","private","","","still image","Architectural drawings","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","","Annenberg Residence Site Plans - Roof Plan, East Portion","August 5, 1964","","Maps_0014","1964-8-5","","","ink on paper","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d55zt","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d55zt/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d560t","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d560t_766262_master.tif","","private","","","still image","Architectural drawings","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","","Annenberg Residence Site Plans - Roof Details","August 5, 1964","","Maps_0015","1964-8-5","","","ink on paper","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d560t","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d560t/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d561b","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d561b_766266_master.tif","","private","","","still image","Architectural drawings","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","","Annenberg Residence Site Plans - Roof Details","August 5, 1964","","Maps_0016","1964-8-5","","","ink on paper","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d561b","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d561b/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz001d562v","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz001d562v_766272_master.tif","","private","","","still image","Architectural drawings","","","","Jones, A. Quincy (Archie Quincy), 1913-1979","Sunnylands (Rancho Mirage, Calif.)","","A. Quincy Jones Papers, 1942-1979 (Collection 1692).  Department of Special Collections, Charles E. Young Research Library, UCLA","","","Annenberg Residence Site Plans - Roof Details","August 5, 1964","","Maps_0017","1964-8-5","","","ink on paper","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d562v","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d562v/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz0026jk5j","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz0026jk5j_1769580_master.tif","","private","","","still image","Portrait photographs","","Jones, A. Quincy (Archie Quincy), 1913-1979","","","Jones, A. Quincy (Archie Quincy), 1913-1979--Archives","","","","","A. Quincy Jones, portrait, holding eyeglasses","","1 b&w photograph","Box 3829, folder 1","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026jk5j","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026jk5j/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz0026jk62","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz0026jk62_1769583_master.tif","","private","","","still image","Portrait photographs","","Jones, A. Quincy (Archie Quincy), 1913-1979","","","Jones, A. Quincy (Archie Quincy), 1913-1979--Archives","","","","","A. Quincy Jones, portrait, seated","","1 b&w photograph","Box 3829, folder 1","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026jk62","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026jk62/manifest"
"Jones, A. Quincy (Archie Quincy).  Collection 1692","ark:/21198/zz0026jk7k","ark:/21198/zz000945v6","1","In progress","Work","jones/masters/21198-zz0026jk7k_1769586_master.tif","","private","","","still image","Black-and-white photographs","","Jones, A. Quincy (Archie Quincy), 1913-1979","","","Jones, A. Quincy (Archie Quincy), 1913-1979--Archives","","","","","A. Quincy Jones, portrait, standing","","1 b&w photograph","Box 3829, folder 1","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026jk7k","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0026jk7k/manifest"
