Object Type,Title,Local identifier,Item ARK,Parent ARK,File Name,Thumbnail,Item Sequence,Contents note,Date.normalized,Format.extent,Genre,Language,Place of origin,Publisher.publisherName,Repository,Rights.copyrightStatus,Rights.rightsHolderContact,viewingHint,Subject topic,volume | issue,IIIF Manifest URL
Work,Cuba y América 1898-08,bncjm_cubayamerica_189808,ark:/21198/z1n6117s,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sx8t8w,,,1898-08-01/1898-08-31,36 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 03 | no. 50,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1n6117s/manifest
Work,Cuba y América 1898-09,bncjm_cubayamerica_189809,ark:/21198/z1cn9hss,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1516c86,,,1898-09-01/1898-09-30,36 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 03 | no. 51,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cn9hss/manifest
Work,Cuba y América 1899-03-20,bncjm_cubayamerica_18990320,ark:/21198/z1vd9c7w,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h445k4,,,1899-03-20,36 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 03 | no. 55,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vd9c7w/manifest
Work,Cuba y América 1899-04-05,bncjm_cubayamerica_18990405,ark:/21198/z1kw7vws,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v71zp0,,,1899-04-05,36 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 03 | no. 56,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1kw7vws/manifest
Work,Cuba y América 1899-04-20,bncjm_cubayamerica_18990420,ark:/21198/z1bc6ccj,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1699hn0,,,1899-04-20,36 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 03 | no. 57,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bc6ccj/manifest
Work,Cuba y América 1899-05-05,bncjm_cubayamerica_18990505,ark:/21198/z17h3zcw,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jh6189,,,1899-05-05,36 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 03 | no. 58,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17h3zcw/manifest
Work,Cuba y América 1899-05-20,bncjm_cubayamerica_18990520,ark:/21198/z1002fzk,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wm3tgh,,,1899-05-20,28 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 03 | no. 59,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1002fzk/manifest
Work,Cuba y América 1899-06-05,bncjm_cubayamerica_18990605,ark:/21198/z1qg16p2,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18p8dns,,,1899-06-05,28 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 03 | no. 60,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qg16p2/manifest
Work,Cuba y América 1899-06-20,bncjm_cubayamerica_18990620,ark:/21198/z1g18dn3,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ns381m,,,1899-06-20,36 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 03 | no. 61,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1g18dn3/manifest
Work,Cuba y América 1899-07-05,bncjm_cubayamerica_18990705,ark:/21198/z16h6x8z,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w0sw1,,,1899-07-05,28 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 03 | no. 62,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16h6x8z/manifest
Work,Cuba y América 1899-08-05,bncjm_cubayamerica_18990805,ark:/21198/z1z05p0r,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cz5n9r,,,1899-08-05,36 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 03 | no. 64,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1z05p0r/manifest
Work,Cuba y América 1899-08-20,bncjm_cubayamerica_18990820,ark:/21198/z1pg45jp,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r524wh,,,1899-08-20,36 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 03 | no. 65,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pg45jp/manifest
Work,Cuba y América 1899-09-05,bncjm_cubayamerica_18990905,ark:/21198/z1f21ch8,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1379ptp,,,1899-09-05,36 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 03 | no. 66,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f21ch8/manifest
Work,Cuba y América 1899-09-20,bncjm_cubayamerica_18990920,ark:/21198/z15h9w34,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fb7h24,,,1899-09-20,36 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 03 | no. 67,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15h9w34/manifest
Work,Cuba y América 1899-10-05,bncjm_cubayamerica_18991005,ark:/21198/z1x08mvz,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sf59bm,,,1899-10-05,36 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 03 | no. 68,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1x08mvz/manifest
Work,Cuba y América 1900-01-05,bncjm_cubayamerica_19000105,ark:/21198/z1nk5tt7,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14j2v9s,,,1900-01-05,40 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 04 | no. 74,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1nk5tt7/manifest
Work,Cuba y América 1900-01-20,bncjm_cubayamerica_19000120,ark:/21198/z1d24bfs,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zp6m7b,,,1900-01-20,26 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 04 | no. 75,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1d24bfs/manifest
Work,Cuba y América 1900-02-05,bncjm_cubayamerica_19000205,ark:/21198/z14j2tzw,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m92prg,,,1900-02-05,24 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 04 | no. 76,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14j2tzw/manifest
Work,Cuba y América 1900-02-20,bncjm_cubayamerica_19000220,ark:/21198/z1w40959,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hb1kcb,,,1900-02-20,22 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 04 | no. 77,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1w40959/manifest
Work,Cuba y América 1900-03-05,bncjm_cubayamerica_19000305,ark:/21198/z1mk8srr,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p00nv5,,,1900-03-05,26 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 04 | no. 78,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1mk8srr/manifest
Work,Cuba y América 1900-03-20,bncjm_cubayamerica_19000320,ark:/21198/z1c279bv,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19g821t,,,1900-03-20,26 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 04 | no. 79,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1c279bv/manifest
Work,Cuba y América 1900-04-05,bncjm_cubayamerica_19000405,ark:/21198/z13j5sth,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z34ctf,,,1900-04-05,22 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 04 | no. 80,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13j5sth/manifest
Work,Cuba y América 1900-04-20,bncjm_cubayamerica_19000420,ark:/21198/z1v4380g,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n4hm5,,,1900-04-20,22 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 04 | no. 81,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1v4380g/manifest
Work,Cuba y América 1900-05-05,bncjm_cubayamerica_19000505,ark:/21198/z1km1rpt,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1893m2z,,,1900-05-05,22 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 04 | no. 82,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1km1rpt/manifest
Work,Cuba y América 1900-05-20,bncjm_cubayamerica_19000520,ark:/21198/z1b3085k,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dv402n,,,1900-05-20,24 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 04 | no. 83,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b3085k/manifest
Work,Cuba y América 1900-06-05,bncjm_cubayamerica_19000605,ark:/21198/z12n7g3v,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19w2vpq,,,1900-06-05,24 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 04 | no. 84,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12n7g3v/manifest
Work,Cuba y América 1900-06-20,bncjm_cubayamerica_19000620,ark:/21198/z1t466xk,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1710fn9,,,1900-06-20,24 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 04 | no. 85,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1t466xk/manifest
Work,Cuba y América 1900-07-05,bncjm_cubayamerica_19000705,ark:/21198/z1jm4qh0,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1419b75,,,1900-07-05,24 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 04 | no. 86,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jm4qh0/manifest
Work,Cuba y América 1900-07-20,bncjm_cubayamerica_19000720,ark:/21198/z193370r,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1156x9d,,,1900-07-20,24 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 04 | no. 87,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz193370r/manifest
Work,Cuba y América 1900-08-05,bncjm_cubayamerica_19000805,ark:/21198/z11p0dzm,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x6623s,,,1900-08-05,24 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 04 | no. 88,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11p0dzm/manifest
Work,Cuba y América 1900-08-20,bncjm_cubayamerica_19000820,ark:/21198/z1s495v3,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tb3n4k,,,1900-08-20,26 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 04 | no. 89,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1s495v3/manifest
Work,Cuba y América 1900-09-05,bncjm_cubayamerica_19000905,ark:/21198/z1hm7p9q,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fv117g,,,1900-09-05,24 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 04 | no. 90,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hm7p9q/manifest
Work,Cuba y América 1900-09-20,bncjm_cubayamerica_19000920,ark:/21198/z1864w9r,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bz8m6t,,,1900-09-20,24 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 04 | no. 91,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1864w9r/manifest
Work,Cuba y América 1900-10-05,bncjm_cubayamerica_19001005,ark:/21198/z10p3cvp,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1807gv1,,,1900-10-05,22 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 04 | no. 92,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10p3cvp/manifest
Work,Cuba y América 1900-10-20,bncjm_cubayamerica_19001020,ark:/21198/z1vx2wdv,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dn6k7m,,,1900-10-20,26 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 04 | no. 93,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vx2wdv/manifest
Work,Cuba y América 1900-11,bncjm_cubayamerica_190011,ark:/21198/z1r524mx,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1253zfs,,,1900-11-01/1900-11-30,94 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 04 | no. 94,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1r524mx/manifest
Work,Cuba y América 1900-12,bncjm_cubayamerica_190012,ark:/21198/z1md1cvr,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x08n79,,,1900-12-01/1900-12-31,96 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 04 | no. 95,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1md1cvr/manifest
Work,Cuba y América 1901-01,bncjm_cubayamerica_190101,ark:/21198/z1bz8kvx,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hb1kf7,,,1901-01-01/1901-01-31,95 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 05 | no. 96,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bz8kvx/manifest
Work,Cuba y América 1901-02,bncjm_cubayamerica_190102,ark:/21198/z13f73gg,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17d58f7,,,1901-02-01/1901-02-28,96 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 05 | no. 97,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13f73gg/manifest
Work,Cuba y América 1901-03,bncjm_cubayamerica_190103,ark:/21198/z1tx5v71,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tq8frv,,,1901-03-01/1901-03-31,92 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 05 | no. 98,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tx5v71/manifest
Work,Cuba y América 1901-04,bncjm_cubayamerica_190104,ark:/21198/z1kd4bqc,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z05pd4,,,1901-04-01/1901-04-30,89 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 05 | no. 99,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1kd4bqc/manifest
Work,Cuba y América 1902-05,bncjm_cubayamerica_190205,ark:/21198/z1fr29g8,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fj4x3g,,,1902-05-01/1902-05-31,78 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 06 | no. 112,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fr29g8/manifest
Work,Cuba y América 1902-06,bncjm_cubayamerica_190206,ark:/21198/z1b01jqd,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c84qh0,,,1902-06-01/1902-06-30,72 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 06 | no. 113,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b01jqd/manifest
Work,Cuba y América 1902-07,bncjm_cubayamerica_190207,ark:/21198/z1670t20,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12j8s3x,,,1902-07-01/1902-07-31,76 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 06 | no. 114,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1670t20/manifest
Work,Cuba y América 1902-08,bncjm_cubayamerica_190208,ark:/21198/z12g02bn,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17t0311,,,1902-08-01/1902-08-31,88 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 06 | no. 115,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12g02bn/manifest
Work,Cuba y América 1902-09,bncjm_cubayamerica_190209,ark:/21198/z1xp9jtz,ark:/21198/z1pp1kgp|~|ark:/21198/z1zk7d59|~|ark:/21198/z1fb75c1,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w11m5c,,,1902-09-01/1902-09-30,60 pages,newspapers,spa,New York (USA),"Montero, Manuel",Biblioteca Nacional de Cuba José Martí,unknown,"http://www.bnjm.cu, portal@bnjm.cu",paged,Cuban literature--Periodicals,vol. 06 | no. 116,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xp9jtz/manifest
