Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Visibility,Type.typeOfResource,Rights.copyrightStatus,Subject,Type.genre,Coverage.geographic,Rights.servicesContact,Language,Name.creator,Name.photographer,Name.subject,Name.repository,Description.fundingNote,Format.extent,Format.medium,Relation.isPartOf,AltTitle.uniform,Title,Alt ID.local,Description.caption,Date.creation,Date.normalized,Description.note,Description.abstract,Description.latitude,Description.longitude,Opac url,Finding Aid URL,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Blaney (Harry French) Papers,ark:/21198/zz002jk2f1,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00023.tif,,,,,private,still image,copyrighted,Irrigation canals & flumes $z California $z Nevada County,Black-and-white photographs|~|cellulose nitrate film,Vista (Calif.),,eng|~|zxx,,"Beckett, S. H. $q (Samuel Hume), $d 1883-1937",,"University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"Bench flume above the Pechstein Reservoir, Vista vicnity, 1930",uclamss_1682_00023,Text from negative sleeve: 155.3 Bench Flume above Pechstein Res. Vista irrigation District. Neg.: 28 & [no. crossed out:] 700-H-2. Taken by S. H. Beckett. Date: Aug. 1930.,"August 3, 1930",1930-08-03,"View of a bench flume, slightly elevated above the ground, on a hill above Pechstein Reservoir in the vicinity of Vista.",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk2f1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk2f1/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk2gj,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00024.tif,,,,,private,still image,copyrighted,Furrow irrigation $z California $z Highland,Black-and-white photographs|~|cellulose nitrate film,Highland (Calif.),,zxx,,"Beckett, S. H. $q (Samuel Hume), $d 1883-1937",,"University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"Pressure stand for furrow irrigation at J. S. Edwards Grove, Highland, 1930",uclamss_1682_00024,"Text from negative sleeve: 105.1. Pressure stand for developing low pressure for furrow irrigation. Highlands, (Edwards Grove), California. Neg. 29 [no. crossed out:] 700-I-b-1. Taken by: S. H. Beckett. Date: Aug. 1930.|~|Handwritten on negative: SHB 29",August 1930,1930-08,"View of a pressure stand, in the form of a u-shaped pipe in the ground, for developing low pressure for furrow irrigation at J. S. Edwards Grove.",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk2gj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk2gj/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk2h2,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00025.tif,,,,,private,still image,copyrighted,Orchards $z California $z Olive,Black-and-white photographs|~|cellulose nitrate film,Olive (Calif.),,zxx,,"Beckett, S. H. $q (Samuel Hume), $d 1883-1937",,"University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"Curved Furrows in an orchard, Olive vicinity, 1930",uclamss_1682_00025,"Text from negative sleeve: 105.1 Curved Furrows - near Olive, California. Neg.: 30. Taken by: S. H. Beckett. Date: Aug. 1930.",August 1930,1930-08,View of curved furrows in an orchard near Olive.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk2h2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk2h2/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk2jk,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00026.tif,,,,,private,still image,copyrighted,,Black-and-white photographs|~|cellulose nitrate film,Santa Ana Valley (Calif.),,zxx,,"Beckett, S. H. $q (Samuel Hume), $d 1883-1937",,"University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"Agritultural land in the Santa Ana Valley, seen from Red Hill, Tustin vicinity, 1928",uclamss_1682_00026,Handwritten on negative: SHB 31|~|Text from negative sleeve: 400. Santa Ana Valley from Red Hill. [Neg.:] 31. [Taken by:] S.H.B. [Date:] Aug. 1928,August 1930,1930-08,Panoramic view of agricultural land in the Santa Ana Valley.|~|Red Hill is on private land 3 miles north-east of Tustin.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk2jk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk2jk/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk2k3,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00027.tif,,,,,private,still image,copyrighted,Sprinkler irrigation $z California|~|Citrus $x Irrigation,Black-and-white photographs|~|cellulose nitrate film,,,zxx,,"Beckett, S. H. $q (Samuel Hume), $d 1883-1937",,"University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"Young citrus trees interplanted with alfalfa, irrigated by over-head sprinkling, southern California, 1928",uclamss_1682_00027,Handwritten on negative: SHB 32|~|Text from negative sleeve: 105.32. Overhead Irrigation. Young Citrus interplanted with alfalfa.  [Neg.:] 32. [Taken by:] S.H.B. [Date:] Aug. 1928,August 1930,1930-08,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk2k3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk2k3/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk2mm,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00028.tif,,,,,private,still image,copyrighted,Soils $x testing|~|Air compressors,Black-and-white photographs|~|cellulose nitrate film,Riverside (Calif.),,zxx,,"Beckett, S. H. $q (Samuel Hume), $d 1883-1937","University of California, Riverside. $b Citrus Research Center and Agricultural Experiment Station","University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"Truck and air compressor for soil sampling at the Citrus Experiment Station, Riverside, 1930",uclamss_1682_00028,"Text from negative sleeve: 100.1. Truck and air compressor for soil sampling. Citrus Experiment Station, Riverside, California. Neg. 33. Taken by: S. H. Beckett. Date: Aug. 1930.|~|Handwritten on negative: SHB 33",August 1930,1930-08,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk2mm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk2mm/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk2n4,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00029.tif,,,,,private,still image,copyrighted,Orchards $z California $z Riverside|~|Soils $x testing,Black-and-white photographs|~|cellulose nitrate film,Riverside (Calif.),,zxx,,"Beckett, S. H. $q (Samuel Hume), $d 1883-1937","University of California, Riverside. $b Citrus Research Center and Agricultural Experiment Station","University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"Doyle and Picker soil sampling at the Citrus Experiment Station, Riverside, 1930",uclamss_1682_00029,"Handwritten on negative: SHB 34|~|Text from negative sleeve: 106.25. Doyle and Picker Sampling with Power Rig. Citrus Experiment Station, Riverside, California. Neg. 34. Taken by: S. H. Beckett. Date: Aug. 1930.",August 1930,1930-08,View of Doyle and Picker soil sampling with the aid of an air compressor on a truck behind them. They are in an orchard at the Citrus Experiment Station.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk2n4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk2n4/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk2pn,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00030.tif,,,,,private,still image,copyrighted,Orchards $z California $z Riverside|~|Irrigation research $z California $z Riverside|~|Furrow irrigation $z California $z Riverside,Black-and-white photographs|~|cellulose nitrate film,Riverside (Calif.),,zxx,,"Beckett, S. H. $q (Samuel Hume), $d 1883-1937","University of California, Riverside. $b Citrus Research Center and Agricultural Experiment Station","University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"Citrus orchard irrigated by furrows and a water distibutor at the Citrus Experiment Station, Riverisde, 1930",uclamss_1682_00030,"Text from negative sleeve: 105.1, 106.25. Furrow Irrigation. Brown distributors. Citrus Experiment Station. [Neg.:] 35. [Taken by:] S. H. B. [Date:] Sept. 1930.",September 1930,1930-09,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk2pn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk2pn/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk2q5,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00031.tif,,,,,private,still image,copyrighted,Sprinkler irrigation $z California $z Redlands|~|Orchards $z California $z Redlands|~|Cover crops $z California $z Redlands,Black-and-white photographs|~|cellulose nitrate film,Redlands (Calif.),,zxx,,"Beckett, S. H. $q (Samuel Hume), $d 1883-1937",,"University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"Citrus trees with an alfalfa cover crop, irrigated by over-head sprinkling at the Franklin Pierce Farm, Redlands vicinity, 1930",uclamss_1682_00031,"Text from negative sleeve: 105.32. Young citrus interplanted with alfalfa and irrigated by over-head sprinkling. Franklin Pierce Farm, 3 miles north of Redlands, California. Neg. 36 [no. crossed out:] 750-E-1. Taken by: S. H. Beckett. Date: Aept. 1930.",September 1930,1930-09,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk2q5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk2q5/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk2rp,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00032.tif,,,,,private,still image,copyrighted,Parshall flumes $z California $z San Bernardino,Black-and-white photographs|~|cellulose nitrate film,San Bernardino (Calif.),,zxx,,"Beckett, S. H. $q (Samuel Hume), $d 1883-1937",,"University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"Parshall flume near Devil Canyon, San Bernardino vicinity, 1931",uclamss_1682_00032,"Text from negative sleeve: 155.3. Parshall Flume near Devils Canyon, San Bernardino County, California. Neg.: 39 [no. crossed out:] 700-H-1. Taken by: S. H. Beckett. Date: Spring 1931.",Spring 1931,1931,Close-up view of a Parshall flume near Devil Canyon.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk2rp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk2rp/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk2s6,ark:/21198/zz002jjxtb,5,Imported,Work,blaney/tiff/uclamss_1682_00033i.tif,,,,,private,still image,copyrighted,,Black-and-white photographs|~|cellulose nitrate film,,,zxx,,,,"University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,z - uclamss_1682_00033i,uclamss_1682_00033i,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk2s6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk2s6/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk2tq,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00034.tif,,,,,private,still image,copyrighted,Reservoirs $zCalifornia $z San Bernardino,Black-and-white photographs|~|cellulose nitrate film,San Bernardino (Calif.),,zxx,,"Beckett, S. H. $q (Samuel Hume), $d 1883-1937",,"University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"Artificial reservoir for collecting silt near Devil Canyon, San Bernardino vicinity, 1930",uclamss_1682_00034,"Handwritten on negative: SHB 40|~|Text from negative sleeve: 150.71. Artificial reservoir for silt collection near Devils Canyon, San Bernardino County, California. Neg. 40 [no. crossed out:] 720-9. Taken by: S. H. Beckett. Date: Spring 1930.",Spring 1930,1930,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk2tq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk2tq/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk2v7,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00035.tif,,,,,private,still image,copyrighted,Furrow irrigation $z California $z Riverside,Black-and-white photographs|~|cellulose nitrate film,Riverside (Calif.),,zxx,,"Beckett, S. H. $q (Samuel Hume), $d 1883-1937","University of California, Riverside. $b Citrus Research Center and Agricultural Experiment Station","University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"Completed sub-soil furrow in field S-3 at the Citrus Experiment Station, Riverside, 1930",uclamss_1682_00035,Text from negative sleeve: 106.25. Completed sub-soil furrow. Citrus Experiment Station. Field S-3. Trees in second year. Neg. 41 [no. crossed out:] 740-E-S. Taken by: S. H. Beckett. Date: June. 1930.,June 1930,1930-06,Close-up view of a completed sub-soil furrow beside trees in their second year in field S-3 at the Citrus Experiment Station.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk2v7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk2v7/manifest
Blaney (Harry French) Papers,ark:/21198/zz002jk2wr,ark:/21198/zz002jjxtb,2,Completed,Work,blaney/tiff/uclamss_1682_00036.tif,,,,,private,still image,copyrighted,Orchards $z California $z Riverside|~|Irrigation research $z California $z Riverside|~|Furrow irrigation $z California $z Riverside,Black-and-white photographs|~|cellulose nitrate film,Riverside (Calif.),,zxx,,"Beckett, S. H. $q (Samuel Hume), $d 1883-1937","University of California, Riverside. $b Citrus Research Center and Agricultural Experiment Station","University of California, Los Angeles. $b Library Special Collections",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Harry French Blaney Papers. Department of Special Collections, Charles E. Young Research Library, UCLA. : local",,"Furrow irrigation experiment plots at the Citrus Experiment Station, Riverside, 1931",uclamss_1682_00036,"Text from negative sleeve: 105.1. Furrow irrigation. Irrigation Exp. Plots. Citrus Experiment Station, Riverside, California. Neg. 43 [no. crossed out:] 750-C-S. Taken by: S. H. Beckett. Date: Sept. 1931.|~|Handwritten on negative: SHB 43",September 1931,1931-09,View of irrigation furrows between two rows of trees in a citrus orchard at the Citrus Experiment Station.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002jk2wr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002jk2wr/manifest
