Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Visibility,Delete in Title,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.statementLocal,Rights.servicesContact,Publisher.publisherName,Name.repository,Name.creator,Rights.permission,Subject.conceptTopic,Subject geographic,Name.photographer,Subject.descriptiveTopic,Date.creation,Coverage.geographic,Format.extent,Format.dimensions,Alt ID.local,Description.note,Date.normalized,Format.medium,Title,Language,Description.abstract,Relation.isPartOf,Opac url,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2btc,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2btc_1981916_master.tif,52,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f3_s26_14-15,,,,clus_434_b1_f3_s26_14-15,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2btc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2btc/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2bvw,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2bvw_1981919_master.tif,53,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f3_s26_14-16,,,,clus_434_b1_f3_s26_14-16,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2bvw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2bvw/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2bwd,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2bwd_1981922_master.tif,54,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f3_s27_14-23,,,,clus_434_b1_f3_s27_14-23,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2bwd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2bwd/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2bxx,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2bxx_1981925_master.tif,55,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f3_s27_14-31,,,,clus_434_b1_f3_s27_14-31,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2bxx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2bxx/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2bzf,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2bzf_1981928_master.tif,56,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f3_s29_14-60,,,,clus_434_b1_f3_s29_14-60,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2bzf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2bzf/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2c0f,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2c0f_1981931_master.tif,57,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f3_s30_15-27,,,,clus_434_b1_f3_s30_15-27,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2c0f,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2c0f/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2c1z,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2c1z_1981934_master.tif,58,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f3_s31_16-1,,,,clus_434_b1_f3_s31_16-1,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2c1z,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2c1z/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2c2g,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2c2g_1981937_master.tif,59,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f3_s31_16-8,,,,clus_434_b1_f3_s31_16-8,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2c2g,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2c2g/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2c30,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2c30_1981940_master.tif,60,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f3_s32_16-20,,,,clus_434_b1_f3_s32_16-20,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2c30,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2c30/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2c4h,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2c4h_1981943_master.tif,61,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f3_s32_16-32,,,,clus_434_b1_f3_s32_16-32,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2c4h,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2c4h/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2c51,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2c51_1981946_master.tif,62,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f3_s33_17-5,,,,clus_434_b1_f3_s33_17-5,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2c51,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2c51/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2c6j,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2c6j_1981949_master.tif,63,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f3_s33_17-10,,,,clus_434_b1_f3_s33_17-10,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2c6j,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2c6j/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2c72,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2c72_1981952_master.tif,64,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f3_s33_17-16,,,,clus_434_b1_f3_s33_17-16,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2c72,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2c72/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2c8k,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2c8k_1981955_master.tif,65,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f3_s34_18-1,,,,clus_434_b1_f3_s34_18-1,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2c8k,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2c8k/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2c93,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2c93_1981958_master.tif,66,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f3_s34_18-7,,,,clus_434_b1_f3_s34_18-7,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2c93,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2c93/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2cbm,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2cbm_1981961_master.tif,67,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f3_s35_18-18,,,,clus_434_b1_f3_s35_18-18,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2cbm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2cbm/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2cc4,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2cc4_1981964_master.tif,68,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f4_s42_22-29,,,,clus_434_b1_f4_s42_22-29,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2cc4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2cc4/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2cdn,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2cdn_1981967_master.tif,69,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f4_s43_23-6,,,,clus_434_b1_f4_s43_23-6,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2cdn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2cdn/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2cf5,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2cf5_1981970_master.tif,70,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f4_s43_23-17,,,,clus_434_b1_f4_s43_23-17,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2cf5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2cf5/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2cgp,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2cgp_1981973_master.tif,71,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f4_s44_23-19,,,,clus_434_b1_f4_s44_23-19,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2cgp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2cgp/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2ch6,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2ch6_1981976_master.tif,72,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f4_s45_24-7,,,,clus_434_b1_f4_s45_24-7,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2ch6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2ch6/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2cjq,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2cjq_1981979_master.tif,73,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f4_s46_25-1,,,,clus_434_b1_f4_s46_25-1,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2cjq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2cjq/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2ck7,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2ck7_1981982_master.tif,74,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f4_s47_25-7,,,,clus_434_b1_f4_s47_25-7,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2ck7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2ck7/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2cmr,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2cmr_1981985_master.tif,75,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f4_s47_25-13,,,,clus_434_b1_f4_s47_25-13,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2cmr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2cmr/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2cn8,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2cn8_1981988_master.tif,76,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f4_s48_25-34,,,,clus_434_b1_f4_s48_25-34,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2cn8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2cn8/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2cps,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2cps_1981991_master.tif,77,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f4_s48_25-39,,,,clus_434_b1_f4_s48_25-39,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2cps,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2cps/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2cq9,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2cq9_1981994_master.tif,78,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f5_s49_25-48,,,,clus_434_b1_f5_s49_25-48,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2cq9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2cq9/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2crt,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2crt_1981997_master.tif,79,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f5_s51_27-11,,,,clus_434_b1_f5_s51_27-11,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2crt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2crt/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2csb,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2csb_1982000_master.tif,80,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f5_s51_27-14,,,,clus_434_b1_f5_s51_27-14,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2csb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2csb/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2ctv,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2ctv_1982004_master.tif,81,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f5_s53_28-18,,,,clus_434_b1_f5_s53_28-18,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2ctv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2ctv/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2cvc,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2cvc_1982009_master.tif,82,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f5_s54_28-35,,,,clus_434_b1_f5_s54_28-35,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2cvc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2cvc/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2cww,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2cww_1982012_master.tif,83,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f5_s54_28-39,,,,clus_434_b1_f5_s54_28-39,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2cww,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2cww/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2cxd,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2cxd_1982015_master.tif,84,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f5_s55_28-47,,,,clus_434_b1_f5_s55_28-47,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2cxd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2cxd/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2czx,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2czx_1982018_master.tif,85,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f5_s56_29-23,,,,clus_434_b1_f5_s56_29-23,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2czx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2czx/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2d0x,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2d0x_1982021_master.tif,86,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f5_s57_30-4,,,,clus_434_b1_f5_s57_30-4,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2d0x,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2d0x/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2d1f,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2d1f_1982022_master.tif,87,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f5_s57_30-13,,,,clus_434_b1_f5_s57_30-13,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2d1f,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2d1f/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2d2z,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2d2z_1982027_master.tif,88,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f5_s57_30-18,,,,clus_434_b1_f5_s57_30-18,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2d2z,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2d2z/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2d3g,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2d3g_1982028_master.tif,89,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f5_s57_30-20,,,,clus_434_b1_f5_s57_30-20,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2d3g,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2d3g/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2d40,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2d40_1982031_master.tif,90,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f5_s58_30-10,,,,clus_434_b1_f5_s58_30-10,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2d40,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2d40/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2d5h,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2d5h_1982036_master.tif,91,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f5_s58_30-25,,,,clus_434_b1_f5_s58_30-25,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2d5h,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2d5h/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2d61,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2d61_1982039_master.tif,92,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f5_s58_30-27,,,,clus_434_b1_f5_s58_30-27,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2d61,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2d61/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2d7j,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2d7j_1982042_master.tif,93,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f5_s58_30-28,,,,clus_434_b1_f5_s58_30-28,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2d7j,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2d7j/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2d82,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2d82_1982045_master.tif,94,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f5_s58_30-31,,,,clus_434_b1_f5_s58_30-31,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2d82,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2d82/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2d9k,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2d9k_1982048_master.tif,95,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f5_s58_31-9,,,,clus_434_b1_f5_s58_31-9,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2d9k,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2d9k/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2db3,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2db3_1982066_master.tif,96,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f5_s60_31-31,,,,clus_434_b1_f5_s60_31-31,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2db3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2db3/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2dcm,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2dcm_1982055_master.tif,97,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f5_s60_31-34,,,,clus_434_b1_f5_s60_31-34,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2dcm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2dcm/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2dd4,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2dd4_1982061_master.tif,98,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f5_s60_31-35,,,,clus_434_b1_f5_s60_31-35,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2dd4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2dd4/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2dfn,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2dfn_1982067_master.tif,99,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b1_f5_s60_32-9,,,,clus_434_b1_f5_s60_32-9,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2dfn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2dfn/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2dg5,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2dg5_1982072_master.tif,100,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b2_f6_s66_35-7,,,,clus_434_b2_f6_s66_35-7,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2dg5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2dg5/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2dhp,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2dhp_1982073_master.tif,101,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b2_f6_s66_35-11,,,,clus_434_b2_f6_s66_35-11,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2dhp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2dhp/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2dj6,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2dj6_1982078_master.tif,102,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b2_f6_s67_35-37,,,,clus_434_b2_f6_s67_35-37,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2dj6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2dj6/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2dkq,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2dkq_1982089_master.tif,103,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b2_f6_s67_35-40,,,,clus_434_b2_f6_s67_35-40,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2dkq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2dkq/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2dm7,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2dm7_1982084_master.tif,104,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b2_f6_s68_36-1,,,,clus_434_b2_f6_s68_36-1,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2dm7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2dm7/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2dnr,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2dnr_1982092_master.tif,105,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b2_f6_s68_36-2,,,,clus_434_b2_f6_s68_36-2,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2dnr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2dnr/manifest
Colburn (Tara) Photographs. Collection 434,ark:/21198/zz002b2dp8,ark:/21198/zz00089x0q,1,In progress,Work,colburn/masters/21198-zz002b2dp8_1982095_master.tif,106,,private,,still image,,,,,,,,,,,,,,,,,clus_434_b2_f6_s68_36-16,,,,clus_434_b2_f6_s68_36-16,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b2dp8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b2dp8/manifest
