Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.servicesContact,Language,Coverage.geographic,Coverage.temporal,Subject,Alt ID.local,Title,Name.creator,AltTitle.uniform,Relation.isPartOf,Summary,Description.note,Date.creation,Date.normalized,Publisher.placeOfOrigin,Publisher.publisherName,Name.subject,Name.photographer,Name.repository,Finding Aid URL,Opac url,Bucketeer State,IIIF Access URL
Han Yu-Shan Collection,ark:/21198/zz0019p95b,ark:/21198/zz0019p8wq,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0019p95b_733684_master.tif,2,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,Manchuria (China)|~|Xianglan Qi,,Civil service--China--Examinations.,uclamss_1372_b16_011_11,uclamss_1372_b16_011_11,騷達子|~|Saodazi,康熙四十五年殿試-騷達子,滿漢合璧禮部印|~|Stamp|~|彌縫後卷背|~|Seal Stamped on Recto,,Age: 25|~|應殿試舉人臣騷達子年叁拾貳歲係鑲藍旗滿洲都統包衣岳諸岱佐領下由監生應康熙肆拾肆年鄉試中式由舉人應康熙肆拾伍年會試中式今應殿試謹將三代腳色幷所習經書開具於後一 三 代曾祖蕭龍 故 不仕 祖塞住 故 不仕 父塞必大 故 仕一 習 易 經|~|Rank 3 No. 107,1706,1706,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019p95b
Han Yu-Shan Collection,ark:/21198/zz0019p9j1,ark:/21198/zz0019p96v,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0019p9j1_733696_master.tif,1,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,Pingyue Fu (China)|~|Guizhou Sheng (China)|~|Pingyue Xian (China),,Civil service--China--Examinations.,uclamss_1372_b16_012,uclamss_1372_b16_012,Wang Mengxu|~|王夢旭,康熙五十一年殿試-王夢旭,全式|~|Overview,,應殿試舉人臣王夢旭年貳拾貳歲係貴州平越府平越縣人由學生應康熙伍拾年鄉試中式由舉人應康熙伍拾壹年蒙恩賜補取今應殿試謹將三代腳色幷所習經書開具於後一 三 代曾祖家柱 故 不仕 祖祚久 故 仕 父琦 存 仕一 習 試 經|~|Rank 3 No. 80|~|Age: 22,1712,1712,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019p9j1
Han Yu-Shan Collection,ark:/21198/zz0019p9kj,ark:/21198/zz0019p96v,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0019p9kj_733744_master.tif,2,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,Pingyue Fu (China)|~|Guizhou Sheng (China)|~|Pingyue Xian (China),,Civil service--China--Examinations.,uclamss_1372_b16_012_11-12,uclamss_1372_b16_012_11-12,Wang Mengxu|~|王夢旭,康熙五十一年殿試-王夢旭,Stamp|~|滿漢合璧禮部印|~|騎縫關防|~|彌縫後卷背|~|Seal Stamp|~|Seal Stamped on Verso,,應殿試舉人臣王夢旭年貳拾貳歲係貴州平越府平越縣人由學生應康熙伍拾年鄉試中式由舉人應康熙伍拾壹年蒙恩賜補取今應殿試謹將三代腳色幷所習經書開具於後一 三 代曾祖家柱 故 不仕 祖祚久 故 仕 父琦 存 仕一 習 試 經|~|Rank 3 No. 80|~|Age: 22,1712,1712,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019p9kj
Han Yu-Shan Collection,ark:/21198/zz0019p9m2,ark:/21198/zz0019p96v,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0019p9m2_733750_master.tif,3,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,Pingyue Fu (China)|~|Guizhou Sheng (China)|~|Pingyue Xian (China),,Civil service--China--Examinations.,uclamss_1372_b16_012_21-22,uclamss_1372_b16_012_21-22,王夢旭|~|Wang Mengxu,康熙五十一年殿試-王夢旭,彌縫後卷背|~|Seal Stamped on Verso,,應殿試舉人臣王夢旭年貳拾貳歲係貴州平越府平越縣人由學生應康熙伍拾年鄉試中式由舉人應康熙伍拾壹年蒙恩賜補取今應殿試謹將三代腳色幷所習經書開具於後一 三 代曾祖家柱 故 不仕 祖祚久 故 仕 父琦 存 仕一 習 試 經|~|Rank 3 No. 80|~|Age: 22,1712,1712,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019p9m2
Han Yu-Shan Collection,ark:/21198/zz0019p9nk,ark:/21198/zz0019p97c,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0019p9nk_733763_master.tif,1,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,Sichuan Sheng (China)|~|Zunyi Fu (China)|~|Renhuai Xian (China),,Civil service--China--Examinations.,uclamss_1372_b16_013,uclamss_1372_b16_013,Zheng Zhiqiao|~|鄭之僑,康熙五十一年殿試-鄭之僑,全式|~|Overview,,Age: 20|~|應殿試舉人臣鄭之僑年貳拾歲係四川尊義府仁懷縣人由學生應康熙伍拾年鄉試中式由舉人應康熙伍拾壹年會試中式今應殿試謹將三代腳色幷所習經書開具於後一 三 代曾祖金榜 故 不仕 祖國臣 故 仕 父應昌 存 不仕一 習 試 經|~|Rank 3 No. 80,1712,1712,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019p9nk
Han Yu-Shan Collection,ark:/21198/zz0019p9p3,ark:/21198/zz0019p97c,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0019p9p3_733866_master.tif,2,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,Sichuan Sheng (China)|~|Zunyi Fu (China)|~|Renhuai Xian (China),,Civil service--China--Examinations.,uclamss_1372_b16_013_11-12,uclamss_1372_b16_013_11-12,Zheng Zhiqiao|~|鄭之僑,康熙五十一年殿試-鄭之僑,Stamp|~|滿漢合璧禮部印|~|Seal Stamped on Verso|~|騎縫關防|~|彌縫後卷背,,應殿試舉人臣鄭之僑年貳拾歲係四川尊義府仁懷縣人由學生應康熙伍拾年鄉試中式由舉人應康熙伍拾壹年會試中式今應殿試謹將三代腳色幷所習經書開具於後一 三 代曾祖金榜 故 不仕 祖國臣 故 仕 父應昌 存 不仕一 習 試 經|~|Rank 3 No. 80|~|Age: 20,1712,1712,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019p9p3
Han Yu-Shan Collection,ark:/21198/zz0019p9qm,ark:/21198/zz0019p97c,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0019p9qm_733878_master.tif,3,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,Sichuan Sheng (China)|~|Zunyi Fu (China)|~|Renhuai Xian (China),,Civil service--China--Examinations.,uclamss_1372_b16_013_21-22,uclamss_1372_b16_013_21-22,Zheng Zhiqiao|~|鄭之僑,康熙五十一年殿試-鄭之僑,滿漢合璧禮部印|~|Stamp|~|彌縫後卷背|~|Seal Stamped on Verso,,應殿試舉人臣鄭之僑年貳拾歲係四川尊義府仁懷縣人由學生應康熙伍拾年鄉試中式由舉人應康熙伍拾壹年會試中式今應殿試謹將三代腳色幷所習經書開具於後一 三 代曾祖金榜 故 不仕 祖國臣 故 仕 父應昌 存 不仕一 習 試 經|~|Rank 3 No. 80|~|Age: 20,1712,1712,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019p9qm
Han Yu-Shan Collection,ark:/21198/zz0019p9sn,ark:/21198/zz0019p98w,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0019p9sn_733885_master.tif,1,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,Jiaxing Fu (China)|~|Xiushui Xian (China)|~|Zhejiang Sheng (China),,Civil service--China--Examinations.,uclamss_1372_b16_014,uclamss_1372_b16_014,Zha Xiang|~|查祥,康熙五十七年殿試-查祥,Overview|~|全式,,Rank 2 No. 3|~|Age: 45|~|應殿試舉人臣查祥年肆拾伍歲係浙江嘉興府秀水縣人由增廣生應康熙肆拾柒年鄉試中式由舉人應康熙伍拾柒年會試中式今應殿試謹將三代腳色幷所習經書開具於後一 三 代曾祖大統 故 不仕 祖繼甲 故 仕 父魏旭 存 不仕一 習 試 經,1718,1718,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019p9sn
Han Yu-Shan Collection,ark:/21198/zz0019p9t5,ark:/21198/zz0019p98w,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0019p9t5_733896_master.tif,2,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,Jiaxing Fu (China)|~|Xiushui Xian (China)|~|Zhejiang Sheng (China),,Civil service--China--Examinations.,uclamss_1372_b16_014_11-12,uclamss_1372_b16_014_11-12,查祥|~|Zha Xiang,康熙五十七年殿試-查祥,滿漢合璧禮部印|~|Seal Stamped on Verso|~|騎縫關防|~|彌縫後卷背,,Age: 45|~|應殿試舉人臣查祥年肆拾伍歲係浙江嘉興府秀水縣人由增廣生應康熙肆拾柒年鄉試中式由舉人應康熙伍拾柒年會試中式今應殿試謹將三代腳色幷所習經書開具於後一 三 代曾祖大統 故 不仕 祖繼甲 故 仕 父魏旭 存 不仕一 習 試 經|~|Rank 2 No. 3,1718,1718,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019p9t5
Han Yu-Shan Collection,ark:/21198/zz0019p9vp,ark:/21198/zz0019p98w,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0019p9vp_733899_master.tif,3,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,Jiaxing Fu (China)|~|Xiushui Xian (China)|~|Zhejiang Sheng (China),,Civil service--China--Examinations.,uclamss_1372_b16_014_21-22,uclamss_1372_b16_014_21-22,查祥|~|Zha Xiang,康熙五十七年殿試-查祥,滿漢合璧禮部印|~|彌縫後卷背|~|Stamp|~|Seal Stamped on Verso,,Age: 45|~|應殿試舉人臣查祥年肆拾伍歲係浙江嘉興府秀水縣人由增廣生應康熙肆拾柒年鄉試中式由舉人應康熙伍拾柒年會試中式今應殿試謹將三代腳色幷所習經書開具於後一 三 代曾祖大統 故 不仕 祖繼甲 故 仕 父魏旭 存 不仕一 習 試 經|~|Rank 2 No. 3,1718,1718,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019p9vp
Han Yu-Shan Collection,ark:/21198/zz0019p9w6,ark:/21198/zz0019p99d,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0019p9w6_733902_master.tif,1,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,Pingyue Fu (China)|~|Guizhou Sheng (China)|~|Pingyue Xian (China),,Civil service--China--Examinations.,uclamss_1372_b16_015,uclamss_1372_b16_015,王夢堯|~|Wang Mengyao,康熙五十七年殿試-王夢堯,Overview|~|全式,,Age: 30|~|應殿試舉人臣王夢堯年叁拾歲係貴州平越府平越縣人由學生應康熙伍拾陸年鄉試中式由舉人應康熙伍拾柒年會試中式今應殿試謹將三代腳色幷所習經書開具於後一 三 代曾祖家柱 故 不仕 祖祚久 故 仕 父城 存 不仕一 習 書 經|~|Rank 3 No. 85,1718,1718,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019p9w6
Han Yu-Shan Collection,ark:/21198/zz0019p9xq,ark:/21198/zz0019p99d,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0019p9xq_733905_master.tif,2,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,Pingyue Fu (China)|~|Guizhou Sheng (China)|~|Pingyue Xian (China),,Civil service--China--Examinations.,uclamss_1372_b16_015_11-12,uclamss_1372_b16_015_11-12,Wang Mengyao|~|王夢堯,康熙五十七年殿試-王夢堯,滿漢合璧禮部印|~|彌縫後卷背|~|Seal Stamped on Verso|~|騎縫關防,,應殿試舉人臣王夢堯年叁拾歲係貴州平越府平越縣人由學生應康熙伍拾陸年鄉試中式由舉人應康熙伍拾柒年會試中式今應殿試謹將三代腳色幷所習經書開具於後一 三 代曾祖家柱 故 不仕 祖祚久 故 仕 父城 存 不仕一 習 書 經|~|Rank 3 No. 85|~|Age: 30,1718,1718,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019p9xq
Han Yu-Shan Collection,ark:/21198/zz0019p9z7,ark:/21198/zz0019p99d,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0019p9z7_733908_master.tif,3,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,Pingyue Fu (China)|~|Guizhou Sheng (China)|~|Pingyue Xian (China),,Civil service--China--Examinations.,uclamss_1372_b16_015_21-22,uclamss_1372_b16_015_21-22,Wang Mengyao|~|王夢堯,康熙五十七年殿試-王夢堯,Stamp|~|Seal Stamped on Verso|~|彌縫後卷背|~|滿漢合璧禮部印,,應殿試舉人臣王夢堯年叁拾歲係貴州平越府平越縣人由學生應康熙伍拾陸年鄉試中式由舉人應康熙伍拾柒年會試中式今應殿試謹將三代腳色幷所習經書開具於後一 三 代曾祖家柱 故 不仕 祖祚久 故 仕 父城 存 不仕一 習 書 經|~|Rank 3 No. 85|~|Age: 30,1718,1718,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019p9z7
Han Yu-Shan Collection,ark:/21198/zz0019pb07,ark:/21198/zz0019p99d,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0019pb07_733911_master.tif,4,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,Pingyue Fu (China)|~|Guizhou Sheng (China)|~|Pingyue Xian (China),,Civil service--China--Examinations.,uclamss_1372_b16_015_32,uclamss_1372_b16_015_32,Wang Mengyao|~|王夢堯,康熙五十七年殿試-王夢堯,Overleaf|~|折頁,,應殿試舉人臣王夢堯年叁拾歲係貴州平越府平越縣人由學生應康熙伍拾陸年鄉試中式由舉人應康熙伍拾柒年會試中式今應殿試謹將三代腳色幷所習經書開具於後一 三 代曾祖家柱 故 不仕 祖祚久 故 仕 父城 存 不仕一 習 書 經|~|Rank 3 No. 85|~|Age: 30,1718,1718,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019pb07
Han Yu-Shan Collection,ark:/21198/zz0019pbgg,ark:/21198/zz0019p9bx,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0019pbgg_733927_master.tif,1,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Guizhou Sheng (China)|~|Guiyang (Guizhou Sheng, China)|~|Guangshun Zhou (China)",,Civil service--China--Examinations.,uclamss_1372_b16_016,uclamss_1372_b16_016,程仁岓|~|Cheng Renqi,康熙五十七年殿試-程仁岓,全式|~|Overview,,Age: 19|~|應殿試舉人臣程仁岓年拾玖歲係貴州貴陽府廣順州人由廩膳生應康熙伍拾陸年鄉試中式由舉人應康熙陸拾年會試中式今應殿試謹將三代腳色幷所習經書開具於後一 三 代曾祖春化 故 仕 祖桂奇 故 不仕 父珣 存 不仕一 習 禮 經|~|Rank 2 No. 4,1721,1721,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019pbgg
Han Yu-Shan Collection,ark:/21198/zz0019pbh0,ark:/21198/zz0019p9bx,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0019pbh0_733941_master.tif,2,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,"Guizhou Sheng (China)|~|Guiyang (Guizhou Sheng, China)|~|Guangshun Zhou (China)",,Civil service--China--Examinations.,uclamss_1372_b16_016_11-12,uclamss_1372_b16_016_11-12,Cheng Renqi|~|程仁岓,康熙五十七年殿試-程仁岓,Stamp|~|Seal Stamp|~|滿漢合璧禮部印|~|彌縫後卷背|~|Seal Stamped on Verso|~|騎縫關防,,Age: 19|~|Rank 2 No. 4|~|應殿試舉人臣程仁岓年拾玖歲係貴州貴陽府廣順州人由廩膳生應康熙伍拾陸年鄉試中式由舉人應康熙陸拾年會試中式今應殿試謹將三代腳色幷所習經書開具於後一 三 代曾祖春化 故 仕 祖桂奇 故 不仕 父珣 存 不仕一 習 禮 經,1721,1721,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019pbh0
Han Yu-Shan Collection,ark:/21198/zz0019pbjh,ark:/21198/zz0019p9cf,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0019pbjh_733944_master.tif,1,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,Jiangnan (China)|~|Wujin Xian (China)|~|Changzhou Fu (China),,Civil service--China--Examinations.,uclamss_1372_16b_017,uclamss_1372_16b_017,Wu Duansheng|~|吳端升,康熙五十七年殿試-吳端升,Overview|~|全式,,Rank 2 No. 32|~|應殿試舉人臣吳端升年叁拾玖歲係江南常州府武進縣人由增廣生應康熙伍拾貳年鄉試中式由舉人應康熙陸拾年會試中式今應殿試謹將三代腳色幷所習經書開具於後一 三 代曾祖洪逵 故 不仕 祖貞元 故 不仕 父柏 故 不仕一 習 易 經|~|Age: 39,1721,1721,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019pbjh
Han Yu-Shan Collection,ark:/21198/zz0019pbk1,ark:/21198/zz0019p9cf,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0019pbk1_733947_master.tif,2,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,Jiangnan (China)|~|Wujin Xian (China)|~|Changzhou Fu (China),,Civil service--China--Examinations.,uclamss_1372_b16_017_11-12,uclamss_1372_b16_017_11-12,吳端升|~|Wu Duansheng,康熙五十七年殿試-吳端升,騎縫關防|~|滿漢合璧禮部印|~|Stamp|~|Seal Stamped on Verso|~|彌縫後卷背,,應殿試舉人臣吳端升年叁拾玖歲係江南常州府武進縣人由增廣生應康熙伍拾貳年鄉試中式由舉人應康熙陸拾年會試中式今應殿試謹將三代腳色幷所習經書開具於後一 三 代曾祖洪逵 故 不仕 祖貞元 故 不仕 父柏 故 不仕一 習 易 經|~|Rank 2 No. 32|~|Age: 39,1721,1721,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019pbk1
Han Yu-Shan Collection,ark:/21198/zz0019pbmj,ark:/21198/zz0019p9cf,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0019pbmj_733950_master.tif,3,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,Jiangnan (China)|~|Wujin Xian (China)|~|Changzhou Fu (China),,Civil service--China--Examinations.,uclamss_1372_b16_017_21-22,uclamss_1372_b16_017_21-22,吳端升|~|Wu Duansheng,康熙五十七年殿試-吳端升,Seal Stamped on Verso|~|彌縫後卷背|~|滿漢合璧禮部印,,應殿試舉人臣吳端升年叁拾玖歲係江南常州府武進縣人由增廣生應康熙伍拾貳年鄉試中式由舉人應康熙陸拾年會試中式今應殿試謹將三代腳色幷所習經書開具於後一 三 代曾祖洪逵 故 不仕 祖貞元 故 不仕 父柏 故 不仕一 習 易 經|~|Age: 39|~|Rank 2 No. 32,1721,1721,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019pbmj
Han Yu-Shan Collection,ark:/21198/zz0019pbpk,ark:/21198/zz0019p9dz,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0019pbpk_733953_master.tif,1,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,Sichuan Sheng (China)|~|Zunyi Fu (China)|~|Zunyi Xian (China),,Civil service--China--Examinations.,uclamss_1372_16b_018,uclamss_1372_16b_018,Luo Migao|~|羅彌高,雍正五年殿試-羅彌高,Overview|~|全式,,應殿試舉人臣羅彌高年叁拾肆歲係四川遵義府遵義縣人由學生應雍正元年鄉試中式由舉人應雍正伍年會試中式今應殿試謹將三代腳色幷所習經書開具於後一 三 代曾祖文錦 故 不仕 祖冕 故 不仕 父雲師 故 仕一 習 詩 經|~|Age: 34|~|Rank 3 No. 136,1727,1727,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019pbpk
Han Yu-Shan Collection,ark:/21198/zz0019pbq3,ark:/21198/zz0019p9dz,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0019pbq3_733956_master.tif,2,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,Sichuan Sheng (China)|~|Zunyi Fu (China)|~|Zunyi Xian (China),,Civil service--China--Examinations.,uclamss_1372_b16_018_11-12,uclamss_1372_b16_018_11-12,羅彌高|~|Luo Migao,雍正五年殿試,Seal Stamp|~|Seal Stamped on Verso|~|彌縫後卷背|~|滿漢合璧禮部印|~|騎縫關防,,應殿試舉人臣羅彌高年叁拾肆歲係四川遵義府遵義縣人由學生應雍正元年鄉試中式由舉人應雍正伍年會試中式今應殿試謹將三代腳色幷所習經書開具於後一 三 代曾祖文錦 故 不仕 祖冕 故 不仕 父雲師 故 仕一 習 詩 經|~|Age: 34|~|Rank 3 No. 136,1727,1727,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019pbq3
Han Yu-Shan Collection,ark:/21198/zz0019pbrm,ark:/21198/zz0019p9dz,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0019pbrm_733959_master.tif,3,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,Sichuan Sheng (China)|~|Zunyi Fu (China)|~|Zunyi Xian (China),,Civil service--China--Examinations.,uclamss_1372_b16_018_21-22,uclamss_1372_b16_018_21-22,Luo Migao|~|羅彌高,雍正五年殿試-羅彌高,Stamp|~|Seal Stamped on Verso|~|滿漢合璧禮部印|~|彌縫後卷背,,應殿試舉人臣羅彌高年叁拾肆歲係四川遵義府遵義縣人由學生應雍正元年鄉試中式由舉人應雍正伍年會試中式今應殿試謹將三代腳色幷所習經書開具於後一 三 代曾祖文錦 故 不仕 祖冕 故 不仕 父雲師 故 仕一 習 詩 經|~|Age: 34|~|Rank 3 No. 136,1727,1727,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019pbrm
Han Yu-Shan Collection,ark:/21198/zz0019pbs4,ark:/21198/zz0019p9dz,10,Completed with minimal metadata,Page,yuhan/masters/21198-zz0019pbs4_733962_master.tif,4,,,,,,,,still image|~|text,manuscripts (document genre),pd,,chi,Sichuan Sheng (China)|~|Zunyi Fu (China)|~|Zunyi Xian (China),,Civil service--China--Examinations.,uclamss_1372_b16_018_32,uclamss_1372_b16_018_32,Luo Migao,雍正五年殿試-羅彌高,折頁|~|Overleaf,,應殿試舉人臣羅彌高年叁拾肆歲係四川遵義府遵義縣人由學生應雍正元年鄉試中式由舉人應雍正伍年會試中式今應殿試謹將三代腳色幷所習經書開具於後一 三 代曾祖文錦 故 不仕 祖冕 故 不仕 父雲師 故 仕一 習 詩 經|~|Age: 34|~|Rank 3 No. 136,1727,1727,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0019pbs4
