Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,IIIF Access URL,Subject,Type.genre,Type.typeOfResource,Name.subject,Coverage.geographic,Name.fashionDesigner,Coverage.spatialLongitude,Name.repository,Rights.rightsHolderContact,Name.artist,Name.architect,Name.photographer,Language,Publisher.publisherName,Name.illustrator,Rights.permission,Coverage.spatialLatitude,Relation.hasVersion,Relation.isPartOf,Name.compiler,Alternate Identifier.local,Title,Description.caption,Date.creation,Format.extent,Format.medium,Format.dimensions,Rights.copyrightStatus,Date.normalized,Description.longitude,Description.latitude,Description.note,Description.adminnote,Description.contents,Description.abstract,Description.fundingNote,Alternate Identifier.OPAC,Alternate Identifier.url,Alternate Identifier.oclc,Rights.countryCreation,Rights.servicesContact
Los Angeles Times Photographic Archive,ark:/21198/zz002ctp65,ark:/21198/zz0002np7z,3,Pending,Work,latimes/masters/uclamss_1429_4773.tif,,,,,Military uniforms $x American|~|Military officers $x American,news photographs|~|cellulose nitrate film|~|Portrait photographs,still image,"Frith, Robert E.|~|United States. $b Army",,,,"University of California, Los Angeles. Library. Department of Special Collections","UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,zxx,Los Angeles Times,,Y,,,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_4773,"Colonel Robert E. Frith, prohibition administrator, in dress uniform (copy photo, original photo taken circa 1900)","Handwritten on negative sleeve: Frick, Robert L., Colonel",1925/1930,1 photograph,b&w nitrate negative,,copyrighted,[between 1925 and 1930?],,,"Colonel Robert E. Frith was the prohibition administrator for district 22 from 1925-1926 which covered Southern California and Arizona.|~|Name on negative sleeve is incorrect; correct name is Frith, Robert E., Colonel.|~|Handwritten on negative: Col. R. E. Frith|~|Copy photo|~|Portrait photograph Colonel Robert E. Frith in the U.S. Army's dress uniform, taken circa 1900.",,,,Access to this collection is generously supported by Arcadia funds.,,,,US,
Los Angeles Times Photographic Archive,ark:/21198/zz002ctp7p,ark:/21198/zz0002np7z,3,Pending,Work,latimes/masters/uclamss_1429_4774.tif,,,,,Prohibition $z Arizona|~|Government employees $z California $z Los Angeles County|~|Prohibition $z California,news photographs|~|cellulose nitrate film,still image,"Frith, Robert E.",,,,"University of California, Los Angeles. Library. Department of Special Collections","UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,zxx,Los Angeles Times,,Y,,,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_4774,"Colonel Robert E. Frith, prohibition administrator, 1926","Handwritten on negative: Col. Frith|~|Handwritten on negative sleeve: Frick, Robert L., Colonel","[circa November 18, 1926]",1 photograph,b&w nitrate negative,,copyrighted,1926-11-18,,,"This photograph related to ""Col. Frith Will Resign Dry Job,"" and appears with ""Prohibition Leader Soon to Step Down,"" Los Angeles Times, 19 Nov 1926: A1.|~|Colonel Robert E. Frith was the prohibition administrator for district 22, which covered Southern California and Arizona, from 1925-1926.|~|Colonel Robert E. Frith sits behind a desk wearing a three piece suit and bow tie. He holds a fountain pen and piece of paper in front of him, resting his left arm on the desk, and turning slightly towards the photographer.|~|Name on negative sleeve is incorrect, correct name is Frith, Robert E., Colonel",,,,Access to this collection is generously supported by Arcadia funds.,,,,US,
Los Angeles Times Photographic Archive,ark:/21198/zz002ctp9q,ark:/21198/zz0002np7z,3,Pending,Work,latimes/masters/uclamss_1429_4776.tif,,,,,Parole officers $z California $z Los Angeles|~|Criminals $z California $z Los Angeles|~|Fraud $z California $z Los Angeles,news photographs|~|cellulose nitrate film|~|Portrait photographs,still image,"Fronk, J. K. $q (John K.), $d 1888-1932",Los Angeles (Calif.),,,"University of California, Los Angeles. Library. Department of Special Collections","UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,zxx,Los Angeles Times,,Y,,,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_4776,"J. K. Fronk, ex-parole officer, arrested for bad checks, Los Angeles, 1926","Handwritten on negative sleeve: Fronk, J. H., parole officer|~|Text accompanying photograph in newspaper: His Wizardry Under Scrutiny, J. K. Fronk|~|Handwritten on negative: J. K. Fronk","[circa Feb 16, 1926]",1 photograph,b&w nitrate negative,,copyrighted,1926-02-16,,,"This photograph appears in ""Fronk Bankers to Tell Story,"" Los Angeles Times, 17 Feb 1926: 9.|~|J. K. Fronk, parole officer, was arrested, along with Orison R. Ruddy, bookkeeper, and L. A. Landon, bank manager, for writing bad checks and swindling over $300,000 from 8 banks. He was convicted and sentenced to 10 years, of which he served 4 1/2 years before being paroled in 1931. He then violated his parole and disappeared, and was found dead in Omaha, Nebraska in 1932.|~|J. K. Fronk, parole officer, sits in a wooden chair on a raised wooden platform, posing for a photograph in a three piece suit. He has his feet splayed in front of him, leaning forward slightly, resting his left hand on his knee and his right arm on his thigh. He holds a paper in his right hand. He is staring forwards from his position, unsmiling. A calendar from presumably 1926 hangs on the wall behind him.",,,,,,,,US,
Los Angeles Times Photographic Archive,ark:/21198/zz002ctpb7,ark:/21198/zz0002np7z,3,Pending,Work,latimes/masters/uclamss_1429_4777.tif,,,,,Parole officers $z California $z Los Angeles|~|Criminals $z California $z Los Angeles|~|Fraud $z California $z Los Angeles,news photographs|~|cellulose nitrate film,still image,"Fronk, J. K. $q (John K.), $d 1888-1932",Los Angeles (Calif.),,,"University of California, Los Angeles. Library. Department of Special Collections","UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,zxx,Los Angeles Times,,Y,,,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_4777,"J. K. Fronk, ex-parole officer, arrested for bad checks, Los Angeles, circa 1926","Handwritten on negative sleeve: Fronk, J. H., parole officer",[circa 1926],1 photograph,b&w nitrate negative,,copyrighted,1926,,,"J. K. Fronk stands between two unidentified men and in front of a train car. All three men are wearing brimmed hats and coats and are photographed from waist up.|~|J. K. Fronk, parole officer, was arrested, along with Orison R. Ruddy, bookkeeper, and L. A. Landon, bank manager, for writing bad checks and swindling over $300,000 from 8 banks. He was convicted and sentenced to 10 years, of which he served 4 1/2 years before being paroled in 1931. He then violated his parole and disappeared, and was found dead in Omaha, Nebraska in 1932.",,,,Access to this collection is generously supported by Arcadia funds.,,,,US,
Los Angeles Times Photographic Archive,ark:/21198/zz002ctqvg,ark:/21198/zz0002np7z,3,Pending,Work,latimes/masters/uclamss_1429_4821.tif,,,,,Boxers (Sports) $z California $z Los Angeles,news photographs|~|cellulose nitrate film,still image,"Garrison, Samuel, $d 1910-1950",Los Angeles (Calif.),,,"University of California, Los Angeles. Library. Department of Special Collections","UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,zxx,Los Angeles Times,,Y,,,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_4821,"Samuel Garrison, boxer, Los Angeles, between 1930-1939 (?)","Text from negative sleeve: Garrison, Samuel.|~|Handwritten on negative: Samuel Garrison.",[between 1930-1939?],1 photograph,b&w nitrate negative,,copyrighted,1930/1939,,,"Los Angeles-based boxer Samuel Garrison, known professionally as Sandy Garrison Casanova or Sandy Casanova, seated and smiling. He is wearing a suit and has a moustache. In the background is a bookcase of encyclopedias.",,,,Access to this collection is generously supported by Arcadia funds.,,,,US,
Los Angeles Times Photographic Archive,ark:/21198/zz002ctqw0,ark:/21198/zz0002np7z,3,Pending,Work,latimes/masters/uclamss_1429_4822.tif,,,,,Oil industries $z California,news photographs|~|cellulose nitrate film|~|Portrait photographs,still image,"Garner, W. M. E.",Los Angeles (Calif.),,,"University of California, Los Angeles. Library. Department of Special Collections","UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,zxx,Los Angeles Times,,Y,,,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_4822,"W. M. E. Garner, Los Angeles, 1920-1939","Handwritten on negative: W. M. E. Garner|~|Text from negative sleeve: GARNER, W.M.E. (Written in pencil ""William E."" ""(oil?)"").",[between 1920-1939],1 photograph,b&w nitrate negative,,copyrighted,1920/1939,,,,,,,Access to this collection is generously supported by Arcadia funds.,,,,US,
Los Angeles Times Photographic Archive,ark:/21198/zz002ctqxh,ark:/21198/zz0002np7z,3,Pending,Work,latimes/masters/uclamss_1429_4823.tif,,,,,Government employees,news photographs|~|cellulose nitrate film,still image,"United States. $b Department of Labor|~|Garsson, Murray W., $d 1890-1957",,,,"University of California, Los Angeles. Library. Department of Special Collections","UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,eng,Los Angeles Times,,Y,,,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_4823,"Murray W. Garsson, agent for the Department of Labor, between 1928 and 1933","Text on negative sleeve: Garsson, Murray W., U.S. Agent|~|Handwritten on negative: Murray W. Garsson|~|Text on front magazine: ASIA",[between 1928 and 1933],1 photograph,b&w nitrate negative,,copyrighted,1928/1933,,,U.S. Agent Murray W. Garsson stands with his right hand in his coat pocket and his left arm carrying two magazines against his chest. He wears a tall brimmed hat.|~|Murray W. Garsson was an assistant to the Department of Labor and specialized in immigration. He was in Los Angeles confirming work and tourist visas for Hollywood actors and workers. He resigned in 1933.,,,,Access to this collection is generously supported by Arcadia funds.,,,,US,
Los Angeles Times Photographic Archive,ark:/21198/zz002ctrg8,ark:/21198/zz0002np7z,3,Pending,Work,latimes/masters/uclamss_1429_4839.tif,,,,,Admirals $x American $z United States,news photographs|~|cellulose nitrate film,still image,"Gherardi, Walter R., $d 1874 or 75-1939",Los Angeles (Calif.),,,"University of California, Los Angeles. Library. Department of Special Collections","UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,zxx,Los Angeles Times,,Y,,,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_4839,"Rear Admiral Walter R. Gherardi, Los Angeles, 1930s","Text from negative sleeve: GHERARDI, WALTER R. AIM.|~|Handwritten on negative: Walter R. Gherardi",[1930s],1 photograph,b&w nitrate negative,,copyrighted,1930/1939,,,"Walter R. Gherardi stands on left, with unidentified man on right. They appear to be outside in front of a structure.",,,,Access to this collection is generously supported by Arcadia funds.,,,,US,
Los Angeles Times Photographic Archive,ark:/21198/zz002ctrnv,ark:/21198/zz0002np7z,3,Pending,Work,latimes/masters/uclamss_1429_4844.tif,,,,,Kidnappings $z California $z Los Angeles,news photographs|~|cellulose nitrate film,still image,"Reynolds, Alonzo|~|Reynolds, Alonzo, $c Mrs.",Los Angeles (Calif.),,,"University of California, Los Angeles. Library. Department of Special Collections","UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,zxx,Los Angeles Times,,Y,,,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_4844,"Man and woman walking in a backyard, Los Angeles, 1934","Text from negative sleeve: GETTLE, WILLIAM F. KIDNAP CASE",1934,1 photograph,b&w nitrate negative,,copyrighted,1934,,,"Woman looks up at man while he walks with his eyes looking downward wearing hat. Photo was taken outside, possibly in backyard.|~|Possibly Alonzo Reynolds Mrs. Alonzo Reynolds. Alonzo Reynolds was a pastor of Westwood Community Church. They were possibly connected to millionaire William Gettle, who was kidnapped in 1934.",,,,Access to this collection is generously supported by Arcadia funds.,,,,US,
Los Angeles Times Photographic Archive,ark:/21198/zz002ctrpc,ark:/21198/zz0002np7z,3,Pending,Work,latimes/masters/uclamss_1429_4845.tif,,,,,Fraternal Organizations $z California $z Los Angeles,news photographs|~|cellulose nitrate film,still image,"Ancient Arabic Order of the Nobles of the Mystic Shrine for North America|~|Gettle, William F., $d 1887-1941",Los Angeles (Calif.),,,"University of California, Los Angeles. Library. Department of Special Collections","UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,zxx,Los Angeles Times,,Y,,,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_4845,"William Gettle and two other shriners posing for picture, Los Angeles, 1934","Text from negative sleeve: Gettle, William F., Kidnap Case",1934,1 photograph,b&w nitrate negative,,copyrighted,1934,,,"William F Gettle (left), Albert Hitchen (Center), and an unidentified man (right). They were all members of the shriners and they are wearing shriner uniforms.|~|Photo taken possibly at shriner convention. Hitchen was a friend of William Gettle and present at Gettle's housewarming party when Gettle was kidnapped in 1934.|~|Some text from the sign behind them: Official... Shrine Convention... Islam... July",,,,Access to this collection is generously supported by Arcadia funds.,,,,US,
Los Angeles Times Photographic Archive,ark:/21198/zz002cts11,ark:/21198/zz0002np7z,3,Pending,Work,latimes/masters/uclamss_1429_4855.tif,,,,,Fraternal Organizations $z California $z Los Angeles,news photographs|~|cellulose nitrate film,still image,"Ancient Arabic Order of the Nobles of the Mystic Shrine for North America|~|Gettle, William F., $d 1887-1941",Los Angeles (Calif.),,,"University of California, Los Angeles. Library. Department of Special Collections","UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,zxx,Los Angeles Times,,Y,,,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_4855,"William F. Gettle in his shriner hat with two women, Los Angeles, 1934","Text from negative sleeve: Gettle, William F., Kidnap Case",1934,1 photograph,b&w nitrate negative,,copyrighted,1934,,,Gettle was kidnapped at his housewarming party in 1934.|~|Gettle sitting on stairs smiling points to woman standing on his right and has other woman sitting close to him on his left. Women are in matching outfits.,,,,Access to this collection is generously supported by Arcadia funds.,,,,US,
