Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Text direction,Visibility,IIIF Range,Subject,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.servicesContact,Name.repository,Language,Title,Description.abstract,Description.note,Publisher.placeOfOrigin,Date,Source,Relation.isPartOf,Relation.reproducedIn,Format.dimensions,Relation.describedIn,Relation.isVersionOf,Date.creation,AltTitle.descriptive,AltTitle.other,Format.extent,Date.normalized,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Index of Medieval Medical Images,ark:/21198/zz0000zzn7,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f75.tif,85,,,,,,,,"Plants, Medicinal|~|Male nude|~|Herbal illustrations - Italy - 1500|~|Herbs|~|Angels",still image,illuminated manuscripts,pd,,,,Mandracora mascho.,"One plant, top, ""Mandracora mascho"" (family Solanaceae) Mandragora officinarum, Mandrake, bears radiating, dentate leaves and five rising peduncles each with a fruit at top, green with brown roots and brown flowers. Plant's roots are shaped like a human.     Figures associated with plant, ""Mandracora mascho"": at r., man, portrayed in a smaller scale, in a green and brown outfit with cloth headcovering, doublet and hose faces the plant, kneeling down, hands folded in prayer, seen in profile, as an angel in gray and brown flies above and before him, with l. hand touching the man's forehead, r. hand raised in blessing or instructive gesture.  A long crutch with a two-lobed sack wrapped around it lies slightly below, between the man and the plant. Root of plant in the form of a nude man covered with thick brown hair standing straight with both his feet together and arms straight down his sides.  Adjacent text: Italian herbal.","(Italy), ca. 1500.",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 75,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zzn7,
Index of Medieval Medical Images,ark:/21198/zz0000zvqt,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f116.tif,86,,,,,,,,"Plants, Medicinal|~|Herbal illustrations - Italy - 1500|~|Geraniaceae|~|Herbs|~|Caryophyllaceae|~|Polypodiaceae",still image,illuminated manuscripts,pd,,,,Morsum Galline. Capello venero. Erba pie colombina.,"Three plants: Plant, top l., ""Morsum Gallino"" (family Caryophyllaceae), perhaps Holosteum sp., or Stellaria sp., such as S. media, Common Chickweed, five straight, radiating stems bearing small pointed elliptical leaves with smaller flowers emerging between them along the length of each stem, green with brown roots. Plant, top r., ""Capello venero"" (family Polypodiaceae) Adiantum capillus-veneris, Maidenhair Fern, Venus' Hair, no pronounced central stem, doubly pinnate compound leaves with rounded leaflets emerging directly from small dark roots. Plant, bottom, ""Pie colombina"" (family Geraniaceae) Geranium colombinum, Dove's Foot Cranesbill, a vertical stem with one side branch bears deeply incised five-lobed leaves, and inflorescences surrounded by pointed stipules, green with one red flower, white flowers, and brown roots. Adjacent text: Italian herbal.","(Italy), ca. 1500.",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 116,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zvqt,
Index of Medieval Medical Images,ark:/21198/zz0000zx1f,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f24.tif,87,,,,,,,,"Plants, Medicinal|~|Umbelliferae|~|Herbal illustrations - Italy - 1500|~|Breast Feeding|~|Roots (Botany)|~|Infant|~|Women|~|Herbs",still image,illuminated manuscripts,pd,,,,Pastinacha.,"One plant, top, ""Pastinacha,"" probably (family Umbelliferae) Pastinaca sp. (Parsnip) but perhaps Athamanta cretensis three compound branchings from a vertical stem, green with white roots and white berries.  Figures associated with plant, ""Pastinacha,""  apparently in reference to its use to promote lactation (see note above):  nude woman facing r., holds baby (also nude), which presses its face against her breast and touches it with its r. hand. Adjacent text: Italian herbal.","(Italy), ca. 1500.|~|Text beginning to l. of image: Pastinacha vale lasua decoctione abere che fa multiplicare ellacte... confecta chome ilgengonio condito exita el coito et libidine ...",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 24,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zx1f,
Index of Medieval Medical Images,ark:/21198/zz0001000r,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f84.tif,88,,,,,,,,"Plants, Medicinal|~|Compositae|~|Herbal illustrations - Italy - 1500|~|Roots (Botany)|~|Herbs",still image,illuminated manuscripts,pd,,,,Patristas vel gualugina. Cicharo.,"Two plants: Plant, top, ""Patristas"" arising from knobbed white roots, bears large acuminate radiating leaves and two rising stems which bear flowers, green with one white flower, one red flower, and brown roots. Plant, bottom, ""Cicharo,"" perhaps a form of (family Compositae) Cichorium sp., Chicory or Endive, three straight, radiating stems each bearing a large ovate leaf, and one stem bearing a flower or berry, green with one red flower on a white stem and a red root.  Adjacent text: Italian herbal.","(Italy), ca. 1500.",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 84,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0001000r,
Index of Medieval Medical Images,ark:/21198/zz0000zz92,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f64.tif,89,,,,,,,,"Plants, Medicinal|~|Herbal illustrations - Italy - 1500|~|Geraniaceae|~|Herbs",still image,illuminated manuscripts,pd,,,,Pes columbinus vel asmon alii cartafilago et alii amonium dicant.,"One plant, center, ""Pes columbinus"" (family Geraniaceae) Geranium sp., perhaps G. molle, Cranesbill, Dove's-foot, four radiating petioles bearing realistic five-lobed leaves and three larger peduncles bearing three-lobed stipules and flowers rising above, green with red flowers, red stems, and brown roots.  Adjacent text: Italian herbal.","(Italy), ca. 1500.",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 64,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zz92,
Index of Medieval Medical Images,ark:/21198/zz0000zw0f,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f124.tif,90,,,,,,,,"Plants, Medicinal|~|Herbal illustrations - Italy - 1500|~|Rosaceae|~|Herbs",still image,illuminated manuscripts,pd,,,,Pimpinella sanguisorbula herba. Bustima vel bustama. Herba triacho.,"Three plants: Plant, top, ""Pimpinella sanguisorbula"" (family Rosaceae), either Sanguisorba officinalis, Great Burnet, Burnet Bloodwort, or Poterium sanguisorba, formerly Sanguisorba minor, Salad Burnet, above a tight cluster of roots, many radiating petioles bearing compound leaves with pointed ovate finely serrate leaflets in an odd-pinate arrangement, growing from thick root, green with red and green flower clusters, and red and black roots. Plant, bottom l., ""Bustim vel bustama,"" above very tangled pale tubular roots with an apparent runner emerging, an unbranched vertical stem with large pointed clasping leaves, green with brown roots. Plant, bottom r., ""Triacho"" above a fanlike cluster of roots, each marked by a swollen spherical node, a single vertical stem bears ovate crennate leaves and two tiers of nodal inflorescences and a three-branched terminal inflorescence, green with red flowers and brown roots.  Adjacent text: Italian herbal.","(Italy), ca. 1500.",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 124,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zw0f,
Index of Medieval Medical Images,ark:/21198/zz0000zxxw,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f50.tif,91,,,,,,,,"Plants, Medicinal|~|Herbal illustrations - Italy - 1500|~|Iridaceae|~|Patients|~|Herbs|~|Angels|~|Epilepsy",still image,illuminated manuscripts,pd,,,,Piretro. Yrios vel ghiegginolo idem est.,"Two plants: Plant, top, ""Piretro"" (family Urticaceae) Parietaria officinalis, Common pellitory, Lichwort, Wallwort, five straight, radiating stems, bearing elliptic leaves, green with brown roots. Plant, bottom, ""Yrios"" (family Iridaceae)  Iris germanica, Flag, Fleur-de-lis, multiple plants, each at a terminus of a massive rhizome branch, white roots with linear green leaves and blue flowers.  Figures associated with plant, ""Piretro,"" apparently to indicate its use against falling sickness, epilepsy:  on r. side of plant, an angel flies and gestures toward the plant, just above the face of the man who has fallen, head to l., and makes a gesture of petition with his l. hand. Adjacent text: Italian herbal.","(Italy), ca. 1500.|~|Text beginning to l. of image: ... vale la sua radice data colmele almale caduco ...",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 50,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zxxw,
Index of Medieval Medical Images,ark:/21198/zz0000zvm8,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f114.tif,92,,,,,,,,"Plants, Medicinal|~|Herbal illustrations - Italy - 1500|~|Roots (Botany)|~|Herbs|~|Flowers",still image,illuminated manuscripts,pd,,,,Plantagine dacqua.,"One plant, center, ""Plantagine dacqua"" (family Plantaginaceae), Plantago sp., Plantain, leaves resembling P. major, five straight, radiating stems bearing pointed ovate leaves with conspicuous parallel grooves, and five straight, radiating, branching inflorescences bearing small clusters of flowers, green with brown roots and white flowers.  Adjacent text: Italian herbal.","(Italy), ca. 1500.",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 114,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zvm8,
Index of Medieval Medical Images,ark:/21198/zz0000zv9m,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f106.tif,93,,,,,,,,"Plants, Medicinal|~|Compositae|~|Herbal illustrations - Italy - 1500|~|Iridaceae|~|Roots (Botany)|~|Rubiaceae|~|Herbs|~|Flowers",still image,illuminated manuscripts,pd,,,,Plion vel pilon. Pie leporino. Acorus. Gallitius sive Ghallitricus.,"Four plants: Plant, top l., ""Plion vel pilon"" five straight, radiating stems, each bearing pointed clasping leaves and terminating in a globular inflorescence, green with brown roots and brown flowers. Plant, top r., ""Pie leporino"" likely (family Compositae) Sonchus oleraceus, Sow Thistle, three tiers of alternating deeply cleft leaves on a vertical stem terminating in clusters of composite flowers, green with brown roots and brown flowers. Plant, bottom l., ""Acorus"" (family Iridaceae) Iris pseudacorus, Yellow Iris, Yellow Flag, Water Flag, bears linear, radiating leaves and two taller inflorescences, growing from extensive rhizomes, green with red roots and brown flowers. Plant, bottom r., ""Gallitius sive Ghallitricus"" (family Rubiaceae) Galium sp., probably Galium aparine, Goose-Grass, Aparine, Cleavers, a central vertical stem with two tiers of star-shaped leaf whorls, with small white flowers on slim peduncles rising from the center of each, green with brown roots and brown flowers.  Adjacent text: Italian herbal.","(Italy), ca. 1500.",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 106,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zv9m,
Index of Medieval Medical Images,ark:/21198/zz0000zzf4,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f69.tif,94,,,,,,,,"Rabbits|~|Dogs|~|Cities and towns, Medieval|~|Plants, Medicinal|~|Male nude|~|Enema|~|Herbal illustrations - Italy - 1500|~|Roots (Botany)|~|Herbs|~|Polypodiaceae",still image,illuminated manuscripts,pd,,,,Polipodio quercino.,"One plant, top, ""Polipodio quercino"" (Polypodiaceae) Polypodium vulgare, European Polypody, Wall Polypody, Wall Fern, Adder's Fern, curved stems bearing long triangular seaf segments arise from a long straight rhizome or stout runner, green. Figures associated with plant, ""Polipodio"": an illustration covering the lower 1/4 of the page, at the center two nude men with wavy blonde hair, kneeling down(one in front of the other), and facing l..  Man in front is down on both hands and knees while the other from behind kneels on his l. knee.  Man behind is holding a container, apparently a ""clyster"" or enema device in his l. hand and filling it from a flask in his r. hand. In front of them, a white dog is chasing a brown rabbit along a path that leads to a cylindrical fortress on a distant hill, l. background, from a tower on another rise, r. background. R. background also includes a gated city wall enclosing several buildings including a church. The caption to the r. of the men reads ""Anghomento.""  Adjacent text: Italian herbal.","(Italy), ca. 1500.|~|Text beginning to l. of image: ... cum molta effichacia et e calda interzo grado et seccha in secundo grado secundum Avicenna libro secundo. Et ha virta datrarre et dasolvere et purgha lomore flegmaticho et malinchonicho epero e guemente nelle medicine ... laventosita ...",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 69,,"Blunt, W., and & Raphael, S., The Illustrated Herbal, 1979, p. 87.",,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zzf4,
Index of Medieval Medical Images,ark:/21198/zz0001008w,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f91.tif,95,,,,,,,,"Plants, Medicinal|~|Herbal illustrations - Italy - 1500|~|Roots (Botany)|~|Herbs|~|Polypodiaceae|~|Ferns",still image,illuminated manuscripts,pd,,,,Polismax vel polesmes vel polorimas. Hongario. Erba sancta in alia specie. Bolgrilis vel boletalis.,"Four plants: Plant, top l., ""Polismax,"" perhaps (family Polypodiaceae) a fern, no pronounced central stem, four radiating side branches protruding from a globular base, green with red roots. Plant, top r., ""Hongario"" five straight, radiating stems, each bearing small hastate leaves and three flowers at top, growing from a small basal cluster of leaves, green with red flowers and white roots. Plant, bottom l., ""Sancta in alia specie"" bears radiating leaves with one single rising flower, green with red flower and dark green roots. Plant, bottom r., ""Bolgrilis"" growing from a slender tuber, radiating leaves and two slender rising stems, each bearing a flower, green with red markings on leaves, brown flowers and a red and brown root.  Adjacent text: Italian herbal.","(Italy), ca. 1500.",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 91,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0001008w,
Index of Medieval Medical Images,ark:/21198/zz0000zzzw,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f83.tif,96,,,,,,,,"Liliaceae|~|Plants, Medicinal|~|Compositae|~|Bulbs (Botany)|~|Herbal illustrations - Italy - 1500|~|Herbs",still image,illuminated manuscripts,pd,,,,Protea. Immolez. Granaton dicta sedon vel cardus benedictus. Brancha devolcora.,"Four plants: Plant, top l., ""Protea"" three straight, radiating stems, each bearing small leaves and a large flower at the tip, green with brown flowers and green roots. Plant, top r., ""Immolez"" (family Liliaceae), probably, Allium sp., perhaps A. Moly (Lily Leek), bears large sinuous linear radiating leaves with two stems extending further bearing single round flower heads, red with brown flowers and brown markings in stem and leaves. Plant, bottom l., ""Granaton dicta cardus benedictus"" (family Compositae, Carduus tribe) Carlina involucrata, Carline, or C. acaulis, Cnicus benedictus, Blessed Thistle, three compound branchings from a vertical stem, with large leaves at base and flowers at tips of stems, green with brown flowers and white roots outlined in brown. Plant, bottom r., ""Brancha devolcora"" a central vertical stem with one tier of five lobed leaves  one tier of flowers and a terminal bud, green with brown-centered and brown and white-petaled flowers and red roots.  Adjacent text: Italian herbal.","(Italy), ca. 1500.",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 83,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zzzw,
Index of Medieval Medical Images,ark:/21198/zz0000zz71,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f62.tif,97,,,,,,,,"Plants, Medicinal|~|Herbal illustrations - Italy - 1500|~|Roots (Botany)|~|Herbs|~|Cruciferae|~|Saxifragaceae",still image,illuminated manuscripts,pd,,,,Radice. Ahomen vel herba saxefrica grece dicitur bruco.,"Two plants: Plant, center, ""Radice"" (family Cruciferae) Raphanus sativus, Radish arising from a thick carrot-like taproot, a rosette of compound leaves with a single peduncle bearing seed pods extending to upper r., brown with white pods, white root, and green leaves. Plant, bottom, arising from one point on a thick straight rhizome, ""Saxefrica""(family Saxifragaceae) Saxifraga sp., Saxifrage, Rockfoil, three straight, radiating stems or compound leaves, with conspicuous stipules near the base, brown.  Adjacent text: Italian herbal.","(Italy), ca. 1500.",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 62,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zz71,
Index of Medieval Medical Images,ark:/21198/zz0000zv62,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f103.tif,98,,,,,,,,"Plants, Medicinal|~|Herbal illustrations - Italy - 1500|~|Iridaceae|~|Roots (Botany)|~|Herbs",still image,illuminated manuscripts,pd,,,,Rapalis. Spatula ferida seu gladiolus alii sasiamon. Erba sancta maria piglar aut solivis. Gratiana.,"Four plants: Plant, top l., ""Rapalis"" bears radiating basal acuminate leaves with prominent central spines, and two rising stems carry flowers, green with white flowers, red and off-white roots, and leaves outlined in red. Plant, top r., ""Spatula ferida"" (family Iridaceae) Iris sp., Iris, Fleur-de-lys, Flag Gramen, bears radiating linear leaves and three rising stems each bearing flowers or pods green with white flowers and white rhizomes. The pod-like structures may indicate I. foetedissima, Gladwyn. Plant, bottom l., ""Sancta maria piglar"" five deeply dentate elliptical basal leaves on petioles, and three slender cylindrical stems apparently simple inflorescences, green with white roots. Plant, bottom r., ""Gratiana"" bears radiating deeply dentate leaves and three rising stems bearing funnel-shaped flowers, green with red flowers and white and green roots. Figure associated with plant, ""Rapalis"": on l. side of plant, a green and white snake coiled once, head facing plant with open mouth. Adjacent text: Italian herbal.","(Italy), ca. 1500.",Italy,,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 103,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zv62,
Index of Medieval Medical Images,ark:/21198/zz0000zvp9,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f115v.tif,99,,,,,,,,"Plants, Medicinal|~|Herbal illustrations - Italy - 1500|~|Herbs",still image,illuminated manuscripts,pd,,,,Rodanigo. Seligcas vel folegas.,"Two plants: Plant, top, ""Rodangino,"" growing from the center of a long pale rhizome, three straight, slightly taller peduncles each bearing a multi-colored, checkered leaf, and two straight, radiating stems, each bearing a flower, green with white flowers, yellow roots, and green, red, white, and yellow leaves. Plant, bottom, ""Seligcas vel folegas"" three straight, radiating stems each bearing small pointed acuminate leaves and a flower at tip, grow from elliptical spiky tubers, green with white flowers and red roots.  Adjacent text: Italian herbal.","(Italy), ca. 1500.",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 115v,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zvp9,
Index of Medieval Medical Images,ark:/21198/zz0000zzrs,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f78.tif,100,,,,,,,,"Plants, Medicinal|~|Herbal illustrations - Italy - 1500|~|Herbs|~|Flowers|~|Lamiaceae",still image,illuminated manuscripts,pd,,,,Rosmarino.,"One plant, center, ""Rosmarino"" (family Lamiaceae, formerly Labiatae), probably Rosmarinum officinalis, Rosemary, a rosette-like structure of branches with opposite leaves and small axial flowers atop a thick stem, or trunk, green with a brown trunk and small blue flowers.","(Italy), ca. 1500.",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 78,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zzrs,
Index of Medieval Medical Images,ark:/21198/zz0000zzvb,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f80.tif,101,,,,,,,,"Plants, Medicinal|~|Bulbs (Botany)|~|Herbal illustrations - Italy - 1500|~|Herbs",still image,illuminated manuscripts,pd,,,,Rostacrolle. Grulogo vel beredarco.,"Two plants: Plant, top, ""Rostacrolle"" an unbranched vertical stem with small clasping leaves, growing from a spherical root or tuber with projections resembling conventional sun rays.  A brown curved line appears to indicate ground level, green with brown root. Plant, bottom, ""Grulogo"" three straight, radiating stems, each bearing a flower, bud, or seed pod at the tip, green with brown roots and brown flowers.  Adjacent text: Italian herbal.","(Italy), ca. 1500.",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 80,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zzvb,
Index of Medieval Medical Images,ark:/21198/zz0000zzq8,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f77.tif,102,,,,,,,,"Plants, Medicinal|~|Herbal illustrations - Italy - 1500|~|Herbs",still image,illuminated manuscripts,pd,,,,Sabastrella vel laci subila. Nonola. Conflexuarias.,"Three plants: Plant, top, ""Sabastrella"" a central vertical stem with two tiers of branches or compound leaves and three disc-shaped flowering structures at top, green with red flowers. Plant, center, ""Nonola"" a central vertical stem with four tiers of acuminate leaves, three flowers at top, and a seed pod extending out, l., near top, green with white seed pod and red flowers. Plant, bottom, ""Conflexuarias"" arising from a branched rhizome with many terminal nodes, an unbranched vertical stem with small leaves and a flower at top, green with white flower and white nodes on root.  Adjacent text: Italian herbal.","(Italy), ca. 1500.",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 77,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zzq8,
Index of Medieval Medical Images,ark:/21198/zz0000zzgn,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f7.tif,103,,,,,,,,"Plants, Medicinal|~|Herbal illustrations - Italy - 1500|~|Roots (Botany)|~|Herbs|~|Flowers|~|Lamiaceae",still image,illuminated manuscripts,pd,,,,Sancto reggia. Two types of Sancto reggia purpurea.,"Three plants, one individual plant and one group of two plants: Plant, top, ""Sancto reggia"" (family Lamiaceae, formerly Labiatae) Satureja hortensis, Summer Savory or S. montana, Winter Savory, a central vertical stem with two tiers of branches bearing  linear/lanceolate leaves, green. Two plants called ""[Sancto reggia] purpurea"" the first, apparently a labiate with basal leaves, bottom l., seven straight, radiating basal stems, four with leaves and three with a flower at tip, growing from a thick root, green with red flowers and brown roots, the second, perhaps (family Lamiaceae) a labiate similar to Satureja, such as Micromeria graeca, Greek Savory, bottom r., no pronounced central stem, four side branches, each bearing three flowers at top, green with red flowers and brown roots. Adjacent text: Italian herbal.","(Italy), ca. 1500.|~|Text beginning to left of image: Sanctoreggia egrece dicono Timbra. Plinio 19 libro historia naturalis dice Sanctoreggia e herba aromaticha cum grande odore ...",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 7,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zzgn,
Index of Medieval Medical Images,ark:/21198/zz0000zx3g,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f26.tif,104,,,,,,,,"Plants, Medicinal|~|Polygonaceae|~|Ranunculaceae|~|Herbal illustrations - Italy - 1500|~|Roots (Botany)|~|Herbs|~|Flowers",still image,illuminated manuscripts,pd,,,,Sanguinaria proserpinacha Genicolata grece policonia dya. Erba strufizacha.,"Two plants: Plant, top, ""Sanguinaria proserpinacha Genicolata"" perhaps (family Polygonaceae) Polygonum sp. such as P. bistorta, Bistort, Snakeweed (but more closely resembles Euphorbia maculata, Two-Spotted Spurge) curved, unbranched sprawling stems rising somewhat to the vertical, bearing small opposite leaves, green with red roots. Plant, bottom, ""Erba Strufizacha,"" perhaps a stylized version of (family Ranunculaceae) Delphinium staphisagria, three compound branchings (bearing flowers and pods) arise from a vertical stem with opposite lobed crennate leaves, green with red roots, red funnelform flowers, and white seed pods. Adjacent text: Italian herbal.","(Italy), ca. 1500.|~|Text beginning to l. of first image: Sanguinaria ... policonia dya. Poliganos due sunt species S. masculus et femina, alli lingua passerina vocant alii poligammatos. Alii aspaltron. Alii policarpos. Alli virga pastoris. Alii centum nodia ...",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 26,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zx3g,
Index of Medieval Medical Images,ark:/21198/zz00010039,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f87.tif,105,,,,,,,,"Plants, Medicinal|~|Herbal illustrations - Italy - 1500|~|Herbs",still image,illuminated manuscripts,pd,,,,Senojorne magiore. Feolas.,"Two plants: Plant, top, ""Senojorne magiore"" arising from three roots with thick tuberous tips, an unbranched vertical stem with small clasping leaves, terminating in three flowers at the top, green with white flowers. Plant, bottom, ""Feolas"" a central vertical stem with one tier of five-lobed leaves and one tier of flowers, resembling composite ray-flowers, green with white flowers and dark green roots.  Adjacent text: Italian herbal.","(Italy), ca. 1500.",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 87,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00010039,
Index of Medieval Medical Images,ark:/21198/zz0000zvvw,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f120.tif,106,,,,,,,,"Plants, Medicinal|~|Herbal illustrations - Italy - 1500|~|Herbs",still image,illuminated manuscripts,pd,,,,Serpentillo. Negras.,"Two plants: Plant, top, ""Serpentillo"" an unbranched vertical stem with small round basal leaves on long petioles, and down- curving stipules on the upper stem below the terminal inflorescence of three flowers, green with white flowers and red upper stem. Plant, center, ""Negras"" an unbranched vertical stem with large ovate crennate leaves and flowers at top, green with yellow flowers and yellow roots.  Adjacent text: Italian herbal.","(Italy), ca. 1500.",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 120,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zvvw,
Index of Medieval Medical Images,ark:/21198/zz0000zv83,ark:/21198/zz0000zv1g,2,Completed,Page,immi/masters/vm2f105.tif,107,,,,,,,,"Plants, Medicinal|~|Herbal illustrations - Italy - 1500|~|Plantaginaceae|~|Herbs",still image,illuminated manuscripts,pd,,,,Sisamo. Sillium agreste.,"Two plants: Plant, top, ""Sisamo"" (family Pedaliaceae) Sesamum indicum, a central vertical stem with one tier of branches bearing seed pods, green with gray roots and black marked seed pods. Plant, bottom, ""Sillium agreste,"" probably (family Plantaginaceae) Plantago sp. Plantain, but apparently not the species P. psyllium, an unbranched vertical stem with large leaves bearing a small cluster of flowers at top, green with gray roots and white flowers and black markings on leaves. Cf. Bedevian, pp. 469-470 on Plantago.  Adjacent text: Italian herbal.","(Italy), ca. 1500.|~|Text beginning to l. of second image: Sillium agreste sive aparienta questa erba vale asaldare le ferite et ulcere...",Italy,1500,University of Vermont. Library. MS 2. [Italian herbal]. [ca. 1500] MS 2 fol. 105,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000zv83,
