"Object Type","Title","Local identifier","Item ARK","Parent ARK","File Name","AltTitle.other","collection.physical","Contents note","Date.created","Date.normalized","Description.latitude","Description.longitude","Description.note","Format.dimensions","Format.extent","Format.medium","Resource type","Genre","Language","Name.creator","Named subject","Note","Place of origin","Publisher.publisherName","Repository","Statement of Responsibility","Rights.copyrightStatus","Rights.rightsHolderContact","Subject","Subject geographic","Subject temporal","Bucketeer State","IIIF Access URL"
"Work","Ramakatane archive 1982","A23_Ramakatane_28_08","ark:/21198/z1jm42zz","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a23_0028_008.tif","","Ramakatane Archive (Lesotho National Museum)","Man dressed in a striped shirt and oversized blazer standing with his hands in his pockets and foot on stool with flower basket on it, photographed in Mr. M.T. Ramakatane's City Centre Studio","August - December 1977","1977-08/1977-12","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jm42zz"
"Work","Ramakatane archive 1983","A23_Ramakatane_28_13","ark:/21198/z1dv3b5r","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a23_0028_013.tif","","Ramakatane Archive (Lesotho National Museum)","Man with sunglasses placed on his forehead dressed in a floral shirt and seated on straw mat (moseme) with a finger placed under his lower lip and a flower basket in front of him, photographed in Mr. M.T. Ramakatane's City Centre Studio","August - December 1977","1977-08/1977-12","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dv3b5r"
"Work","Ramakatane archive 1984","A23_Ramakatane_34_13","ark:/21198/z19618w3","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a23_0034_013.tif","","Ramakatane Archive (Lesotho National Museum)","Young girl in school uniform and sash standing and making a chest-level salute with a smile on her face, photographed in Mr. M.T. Ramakatane's City Centre Studio","August - December 1977","1977-08/1977-12","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Girls","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19618w3"
"Work","Ramakatane archive 1985","A23_Ramakatane_34_14","ark:/21198/z15f0j5s","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a23_0034_014.tif","","Ramakatane Archive (Lesotho National Museum)","Young man with open cigarette box in hand holding cigarette in other hand leaning on the shoulder of young woman seated next to him with her jacket hung over her forearm, photographed in Mr. M.T. Ramakatane's City Centre Studio","August - December 1977","1977-08/1977-12","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Couples","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15f0j5s"
"Work","Ramakatane archive 1986","A23_Ramakatane_35_13","ark:/21198/z11n9sd2","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a23_0035_013.tif","","Ramakatane Archive (Lesotho National Museum)","Nun in a buttoned up cardigan standing next to seated older woman wrapped in a blanket with one hand on her lap, photographed in Mr. M.T. Ramakatane's City Centre Studio","August - December 1977","1977-08/1977-12","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Women|~|Religion","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11n9sd2"
"Work","Ramakatane archive 1987","A23_Ramakatane_40_16","ark:/21198/z1ww9902","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a23_0040_016.tif","","Ramakatane Archive (Lesotho National Museum)","Middle aged man in a polo shirt and plaid blazer wearing a Mokorotlo on his head and standing with a baton, photographed in Mr. M.T. Ramakatane's City Centre Studio","August - December 1977","1977-08/1977-12","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ww9902"
"Work","Ramakatane archive 1988","A23_Ramakatane_40_16a","ark:/21198/z1s48j93","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a23_0040_016a.tif","","Ramakatane Archive (Lesotho National Museum)","Young man in a bucket hat dressed in a polo shirt and oversized blazer standing with his hand on his waist exposing the belt area of his pants, photographed in Mr. M.T. Ramakatane's City Centre Studio","August - December 1977","1977-08/1977-12","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Youth","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s48j93"
"Work","Ramakatane archive 1989","A23_Ramakatane_42_03","ark:/21198/z1nc7shg","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a23_0042_003.tif","","Ramakatane Archive (Lesotho National Museum)","Teen seated on straw mat (moseme) with his legs folded to the side in front of woman in a beanie, photographed in Mr. M.T. Ramakatane's City Centre Studio","August - December 1977","1977-08/1977-12","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Families","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nc7shg"
"Work","Ramakatane archive 1990","A23_Ramakatane_43_07","ark:/21198/z1hm71q7","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a23_0043_007.tif","","Ramakatane Archive (Lesotho National Museum)","Smiling woman seated with an infant held up in her arm dressed in a cape and baby bonnet and looking at the camera, photographed in Mr. M.T. Ramakatane's City Centre Studio","August - December 1977","1977-08/1977-12","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Families","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hm71q7"
"Work","Ramakatane archive 1991","A23_Ramakatane_43_08","ark:/21198/z1cz50g4","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a23_0043_008.tif","","Ramakatane Archive (Lesotho National Museum)","Teen girl in school uniform standing with her arm around man in turtleneck sweater and cowboy hat and holding him by the hand over her shoulder, photographed in Mr. M.T. Ramakatane's City Centre Studio","August - December 1977","1977-08/1977-12","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Youth","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cz50g4"
"Work","Ramakatane archive 1992","A23_Ramakatane_43_11","ark:/21198/z18647q8","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a23_0043_011.tif","","Ramakatane Archive (Lesotho National Museum)","Man in striped pants and battersby hat standing with both his hands on his hips next to a travel bag placed on the floor, photographed in Mr. M.T. Ramakatane's City Centre Studio","August - December 1977","1977-08/1977-12","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18647q8"
"Work","Ramakatane archive 1993","A23_Ramakatane_46_16","ark:/21198/z14f3h0z","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a23_0046_016.tif","","Ramakatane Archive (Lesotho National Museum)","Man in an unbuttoned cardigan and turtleneck standing with one hand on his molamu and the other around the shoulder of woman in a striped two piece outfit with her purse hanging to the side, photographed in Mr. M.T. Ramakatane's City Centre Studio","August - December 1977","1977-08/1977-12","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Couples","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14f3h0z"
"Work","Ramakatane archive 1994","A23_Ramakatane_47_11","ark:/21198/z10p2r9p","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a23_0047_011.tif","","Ramakatane Archive (Lesotho National Museum)","Man in a large collared shirt and blazer standing with one hand holding the hand of woman next to him dressed in a plaid jacket with her thumb tucked into her pocket, photographed in Mr. M.T. Ramakatane's City Centre Studio","August - December 1977","1977-08/1977-12","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Couples","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p2r9p"
"Work","Ramakatane archive 1995","A23_Ramakatane_47_13","ark:/21198/z1vx27vt","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a23_0047_013.tif","","Ramakatane Archive (Lesotho National Museum)","Teen in a midi dress with puffy sleeves standing with her hand next to her friend's on the back of chair where the friend dressed in a plaid jacket and floral dress is seated, photographed in Mr. M.T. Ramakatane's City Centre Studio","August - December 1977","1977-08/1977-12","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Teens","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx27vt"
"Work","Ramakatane archive 1996","A23_Ramakatane_48_10","ark:/21198/z1r51h3c","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a23_0048_010.tif","","Ramakatane Archive (Lesotho National Museum)","Young man with cigarette hanging from his mouth standing with his arm on his waist next to friend wearing a beanie also with hand on his waist and the other hand cupping his cheek, photographed in Mr. M.T. Ramakatane's City Centre Studio","August - December 1977","1977-08/1977-12","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Youth","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51h3c"
"Work","Ramakatane archive 1997","A23_Ramakatane_49_06","ark:/21198/z1md0rb6","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a23_0049_006.tif","","Ramakatane Archive (Lesotho National Museum)","Young girl standing with one hand on her waist in a pose and the other touching stool with flower basket by the fingers, photographed in Mr. M.T. Ramakatane's City Centre Studio","August - December 1977","1977-08/1977-12","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Girls","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1md0rb6"
"Work","Ramakatane archive 1998","A23_Ramakatane_49_07","ark:/21198/z1gq8q23","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a23_0049_007.tif","","Ramakatane Archive (Lesotho National Museum)","Man in jeans folded at the bottom seated on a chair with a piece of paper in his hand and a leather luggage bag placed between his legs, photographed in Mr. M.T. Ramakatane's City Centre Studio","August - December 1977","1977-08/1977-12","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gq8q23"
"Work","Ramakatane archive 1999","A23_Ramakatane_50_11","ark:/21198/z1bz7z9x","ark:/21198/z12r5hwv","Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a23_0050_011.tif","","Ramakatane Archive (Lesotho National Museum)","Man in striped shorts and mid length socks standing with his hands formed into fists close to his body as if about to strike, photographed in Mr. M.T. Ramakatane's City Centre Studio","August - December 1977","1977-08/1977-12","","","","6 x 6cm","1 negative","","still image","black-and-white photographs","","M.T. Ramakatane","","","","","Lesotho National Museum|~|Photography Legacy Project","","copyrighted","https://www.plparchive.com/contact/","Maseru (Lesotho)|~|Portrait photography|~|Vernacular photography|~|Independence|~|Men","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bz7z9x"
