File name,local ID,Parent ARK,Item ARK,Item Status ID,Item Status,Object Type,Title,Creator,Date.created,Date.created (single),TypeOfResource,Genre,Extent,Dimensions,Medium,Insitution/Repository,collection name,collection number,box number,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Subject.topic,Subject.place,Digital Collection Title
0002kh00111_DC01M.pdf,0002kh00111,ark:/21198/z1cg1h7v,ark:/21198/z1f49g7n,2,Completed,Work,Group portrait of two women and two men on the construction site of the Saint George Hotel,Fouad el Khoury,1930,1930,still image,black-and-white photographs,1 photograph,6.4 cm x 11.1 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Fouad el Khoury Collection,Collection no. 0002kh,Box no. 55,copyrighted,unpublished,hello@arabimagefoundation.org,construction|~|modern architecture|~|formal attire|~|modernism|~|modernist architecture|~|mediterranean,Beirut (Lebanon),Arab Image Foundation Photo Negatives
0002kh00112_DC01M.pdf,0002kh00112,ark:/21198/z1cg1h7v,ark:/21198/z19c8qgg,2,Completed,Work,General view of the Saint George Bay from the Saint George hotel,Fouad el Khoury,1930,1930,still image,black-and-white photographs,1 photograph,6.9 cm x 11.4 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Fouad el Khoury Collection,Collection no. 0002kh,Box no. 55,copyrighted,unpublished,hello@arabimagefoundation.org,construction|~|modern architecture|~|modernism|~|modernist modern architecture|~|mediterranean,Beirut (Lebanon),Arab Image Foundation Photo Negatives
0002kh00113_DC01M.pdf,0002kh00113,ark:/21198/z1cg1h7v,ark:/21198/z15m7ztn,2,Completed,Work,General view of a construction site 1,Fouad el Khoury,1920-1931,1920/1931,still image,black-and-white photographs,1 photograph,8.5 cm x 12.1 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Fouad el Khoury Collection,Collection no. 0002kh,Box no. 55,copyrighted,unpublished,hello@arabimagefoundation.org,construction|~|modern architecture|~|labor|~|physical labor|~|working class|~|collective work|~|traditional attire,Beirut (Lebanon),Arab Image Foundation Photo Negatives
0002kh00114_DC01M.pdf,0002kh00114,ark:/21198/z1cg1h7v,ark:/21198/z11v7745,2,Completed,Work,General view of a construction site 2,,1920-1931,1920/1931,still image,black-and-white photographs,1 photograph,8.5 cm x 12 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Fouad el Khoury Collection,Collection no. 0002kh,Box no. 55,copyrighted,unpublished,hello@arabimagefoundation.org,construction|~|modern architecture|~|labor|~|physical labor|~|working class|~|collective work|~|traditional attire,-0,Arab Image Foundation Photo Negatives
0002kh00115_DC01M.pdf,0002kh00115,ark:/21198/z1cg1h7v,ark:/21198/z1x65f12,2,Completed,Work,General view of a construction site 3,,1920-1931,1920/1931,still image,black-and-white photographs,1 photograph,8.5 cm x 12 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Fouad el Khoury Collection,Collection no. 0002kh,Box no. 55,copyrighted,unpublished,hello@arabimagefoundation.org,construction|~|modern architecture|~|labor|~|physical labor|~|working class|~|collective work|~|traditional attire,-0,Arab Image Foundation Photo Negatives
0002kh00116_DC01M.pdf,0002kh00116,ark:/21198/z1cg1h7v,ark:/21198/z1sf4pbs,2,Completed,Work,General view of a construction site 4,Fouad el Khoury,1920-1931,1920/1931,still image,black-and-white photographs,1 photograph,8.5 cm x 12 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Fouad el Khoury Collection,Collection no. 0002kh,Box no. 55,copyrighted,unpublished,hello@arabimagefoundation.org,construction|~|modern architecture|~|labor|~|physical labor|~|working class|~|collective work|~|traditional attire,Beirut (Lebanon),Arab Image Foundation Photo Negatives
0002kh00117_DC01M.pdf,0002kh00117,ark:/21198/z1cg1h7v,ark:/21198/z1np3xj5,2,Completed,Work,Group portrait of construction workers on site with architects Fouad El Khoury and Maroun Ghammacheh 1,Fouad el Khoury,1920-1931,1920/1931,still image,black-and-white photographs,1 photograph,12 cm x 8.5 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Fouad el Khoury Collection,Collection no. 0002kh,Box no. 55,copyrighted,unpublished,hello@arabimagefoundation.org,construction|~|labor|~|physical labor|~|collective labor|~|hierarchy|~|working class|~|masculinity|~|eating,Beirut (Lebanon),Arab Image Foundation Photo Negatives
0002kh00118_DC01M.pdf,0002kh00118,ark:/21198/z1cg1h7v,ark:/21198/z1hx35rx,2,Completed,Work,Group portrait of construction workers on site with architects Fouad El Khoury and Maroun Ghammacheh 2,Fouad el Khoury,1920-1931,1920/1931,still image,black-and-white photographs,1 photograph,12 cm x 8.5 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Fouad el Khoury Collection,Collection no. 0002kh,Box no. 55,copyrighted,unpublished,hello@arabimagefoundation.org,construction|~|labor|~|physical labor|~|collective labor|~|hierarchy|~|working class|~|masculinity|~|eating,Beirut (Lebanon),Arab Image Foundation Photo Negatives
0002kh00119_DC01M.pdf,0002kh00119,ark:/21198/z1cg1h7v,ark:/21198/z1d52f1x,2,Completed,Work,Group portrait of construction workers on site 1,Fouad el Khoury,1920-1931,1920/1931,still image,black-and-white photographs,1 photograph,12 cm x 8.5 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Fouad el Khoury Collection,Collection no. 0002kh,Box no. 55,copyrighted,unpublished,hello@arabimagefoundation.org,construction|~|labor|~|physical labor|~|collective labor|~|hierarchy|~|working class|~|masculinity,Beirut (Lebanon),Arab Image Foundation Photo Negatives
0002kh00120_DC01M.pdf,0002kh00120,ark:/21198/z1cg1h7v,ark:/21198/z18d1pc3,2,Completed,Work,Group portrait of construction workers on site 2,Fouad el Khoury,1920-1931,1920/1931,still image,black-and-white photographs,1 photograph,12 cm x 8.5 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Fouad el Khoury Collection,Collection no. 0002kh,Box no. 55,copyrighted,unpublished,hello@arabimagefoundation.org,construction|~|labor|~|physical labor|~|collective labor|~|hierarchy|~|working class|~|masculinity,Beirut (Lebanon),Arab Image Foundation Photo Negatives
0002kh00121_DC01M.pdf,0002kh00121,ark:/21198/z1cg1h7v,ark:/21198/z14q9n2j,2,Completed,Work,Portrait of architect Maroun Ghammacheh sketching,Fouad el Khoury,1920-1931,1920/1931,still image,black-and-white photographs,1 photograph,11.8 cm x 8.8 cm,Gelatin silver negative on cellulose nitrate film,Arab Image Foundation,Fouad el Khoury Collection,Collection no. 0002kh,Box no. 55,copyrighted,unpublished,hello@arabimagefoundation.org,nature|~|sketching|~|posing,Lebanon,Arab Image Foundation Photo Negatives
0002kh00122_DC01M.pdf,0002kh00122,ark:/21198/z1cg1h7v,ark:/21198/z10z8wf5,2,Completed,Work,Portrait 1,Fouad el Khoury,1920-1931,1920/1931,still image,black-and-white photographs,1 photograph,11.8 cm x 8.8 cm,Gelatin silver negative on cellulose nitrate film,Arab Image Foundation,Fouad el Khoury Collection,Collection no. 0002kh,Box no. 55,copyrighted,unpublished,hello@arabimagefoundation.org,nature|~|posing,Lebanon,Arab Image Foundation Photo Negatives
0002kh00123_DC01M.pdf,0002kh00123,ark:/21198/z1cg1h7v,ark:/21198/z1w68cz5,2,Completed,Work,Snapshot of attendants of the chapel of the Bhannes Sanatorium,Fouad el Khoury,1923,1923,still image,black-and-white photographs,1 photograph,8.5 cm x 11.8 cm,Gelatin silver negative on cellulose nitrate film,Arab Image Foundation,Fouad el Khoury Collection,Collection no. 0002kh,Box no. 55,copyrighted,unpublished,hello@arabimagefoundation.org,community|~|religious community|~|christian community|~|priesthood|~|sisterhood|~|christianity|~|catholicism|~|roman catholicism|~|church|~|catholic church|~|roman catholic church,Bhannes (Lebanon),Arab Image Foundation Photo Negatives
0002kh00124_DC01M.pdf,0002kh00124,ark:/21198/z1cg1h7v,ark:/21198/z1rf7n6d,2,Completed,Work,Portrait 2,Fouad el Khoury,1920-1931,1920/1931,still image,black-and-white photographs,1 photograph,11.8 cm x 8.8 cm,Gelatin silver negative on cellulose nitrate film,Arab Image Foundation,Fouad el Khoury Collection,Collection no. 0002kh,Box no. 55,copyrighted,unpublished,hello@arabimagefoundation.org,nature|~|posing,Lebanon,Arab Image Foundation Photo Negatives
0002kh00125_DC01M.pdf,0002kh00125,ark:/21198/z1cg1h7v,ark:/21198/z1mp6wcb,2,Completed,Work,Portrait 3,Fouad el Khoury,1920-1931,1920/1931,still image,black-and-white photographs,1 photograph,11.8 cm x 8.7 cm,Gelatin silver negative on cellulose nitrate film,Arab Image Foundation,Fouad el Khoury Collection,Collection no. 0002kh,Box no. 55,copyrighted,unpublished,hello@arabimagefoundation.org,nature|~|childhood,Lebanon,Arab Image Foundation Photo Negatives
0002kh00126_DC01M.pdf,0002kh00126,ark:/21198/z1cg1h7v,ark:/21198/z1gx64n0,2,Completed,Work,Portrait 4,Fouad el Khoury,1920-1931,1920/1931,still image,black-and-white photographs,1 photograph,11.8 cm x 8.7 cm,Gelatin silver negative on cellulose nitrate film,Arab Image Foundation,Fouad el Khoury Collection,Collection no. 0002kh,Box no. 55,copyrighted,unpublished,hello@arabimagefoundation.org,nature|~|posing,Lebanon,Arab Image Foundation Photo Negatives
0002kh00127_DC01M.pdf,0002kh00127,ark:/21198/z1cg1h7v,ark:/21198/z1c55d0w,2,Completed,Work,Portrait 5,Fouad el Khoury,1920-1931,1920/1931,still image,black-and-white photographs,1 photograph,11.8 cm x 8.7 cm,Gelatin silver negative on cellulose nitrate film,Arab Image Foundation,Fouad el Khoury Collection,Collection no. 0002kh,Box no. 55,copyrighted,unpublished,hello@arabimagefoundation.org,nature|~|posing,Lebanon,Arab Image Foundation Photo Negatives
0002kh00128_DC01M.pdf,0002kh00128,ark:/21198/z1cg1h7v,ark:/21198/z17h3bn1,2,Completed,Work,Group portrait of construction workers on site with architects Fouad El Khoury and Maroun Ghammacheh 3,Fouad el Khoury,1920-1931,1920/1931,still image,black-and-white photographs,1 photograph,12 cm x 8.5 cm,Gelatin silver negative on cellulose acetate film,Arab Image Foundation,Fouad el Khoury Collection,Collection no. 0002kh,Box no. 55,copyrighted,unpublished,hello@arabimagefoundation.org,construction|~|labor|~|physical labor|~|collective labor|~|hierarchy|~|working class|~|masculinity|~|eating,Beirut (Lebanon),Arab Image Foundation Photo Negatives
0002kh00129_DC01M.pdf,0002kh00129,ark:/21198/z1cg1h7v,ark:/21198/z13r2m0m,2,Completed,Work,Portrait 6,Fouad el Khoury,1920-1931,1920/1931,still image,black-and-white photographs,1 photograph,11 cm x 8.5 cm,Gelatin silver negative on cellulose nitrate film,Arab Image Foundation,Fouad el Khoury Collection,Collection no. 0002kh,Box no. 55,copyrighted,unpublished,hello@arabimagefoundation.org,childhood|~|boyhood|~|posing|~|light leak,Lebanon,Arab Image Foundation Photo Negatives
0002kh00130_DC01M.pdf,0002kh00130,ark:/21198/z1cg1h7v,ark:/21198/z1001v9n,2,Completed,Work,Portrait 7,Fouad el Khoury,1920-1931,1920/1931,still image,black-and-white photographs,1 photograph,11.5 cm x 8.5 cm,Gelatin silver negative on cellulose nitrate film,Arab Image Foundation,Fouad el Khoury Collection,Collection no. 0002kh,Box no. 55,copyrighted,unpublished,hello@arabimagefoundation.org,childhood|~|boyhood|~|posing|~|light leak,Lebanon,Arab Image Foundation Photo Negatives
0002kh00131_DC01M.pdf,0002kh00131,ark:/21198/z1cg1h7v,ark:/21198/z1v71brf,2,Completed,Work,Portrait 8,Fouad el Khoury,1920-1931,1920/1931,still image,black-and-white photographs,1 photograph,11.4 cm x 8.5 cm,Gelatin silver negative on cellulose nitrate film,Arab Image Foundation,Fouad el Khoury Collection,Collection no. 0002kh,Box no. 55,copyrighted,unpublished,hello@arabimagefoundation.org,nature|~|posing|~|womanhood,Lebanon,Arab Image Foundation Photo Negatives
0002kh00132_DC01M.pdf,0002kh00132,ark:/21198/z1cg1h7v,ark:/21198/z1qg0m0p,2,Completed,Work,Group portrait 1,Fouad el Khoury,1920-1931,1920/1931,still image,black-and-white photographs,1 photograph,11.4 cm x 8.5 cm,Gelatin silver negative on cellulose nitrate film,Arab Image Foundation,Fouad el Khoury Collection,Collection no. 0002kh,Box no. 55,copyrighted,unpublished,hello@arabimagefoundation.org,nature,Lebanon,Arab Image Foundation Photo Negatives
0002kh00133_DC01M.pdf,0002kh00133,ark:/21198/z1cg1h7v,ark:/21198/z1kp9v7z,2,Completed,Work,Portrait 9,Fouad el Khoury,1920-1931,1920/1931,still image,black-and-white photographs,1 photograph,11.4 cm x 8.5 cm,Gelatin silver negative on cellulose nitrate film,Arab Image Foundation,Fouad el Khoury Collection,Collection no. 0002kh,Box no. 55,copyrighted,unpublished,hello@arabimagefoundation.org,nature|~|posing|~|womanhood|~|light leak,Lebanon,Arab Image Foundation Photo Negatives
0002kh00134_DC01M.pdf,0002kh00134,ark:/21198/z1cg1h7v,ark:/21198/z1fx93mz,2,Completed,Work,Snapshot of a facility construction at the Bhannes Sanatorium 1,Fouad el Khoury,1923,1923,still image,black-and-white photographs,1 photograph,11.4 cm x 8.4 cm,Gelatin silver negative on cellulose nitrate film,Arab Image Foundation,Fouad el Khoury Collection,Collection no. 0002kh,Box no. 55,copyrighted,unpublished,hello@arabimagefoundation.org,construction|~|modern architecture|~|labor|~|working class|~|physical labor|~|collective labor|~|childhood|~|boyhood,Bhannes (Lebanon),Arab Image Foundation Photo Negatives
0002kh00135_DC01M.pdf,0002kh00135,ark:/21198/z1cg1h7v,ark:/21198/z1b8727c,2,Completed,Work,Snapshot of a facility construction at the Bhannes Sanatorium 2,Fouad el Khoury,1923,1923,still image,black-and-white photographs,1 photograph,11.6 cm x 8.4 cm,Gelatin silver negative on cellulose nitrate film,Arab Image Foundation,Fouad el Khoury Collection,Collection no. 0002kh,Box no. 55,copyrighted,unpublished,hello@arabimagefoundation.org,construction|~|modern architecture|~|labor|~|working class|~|physical labor|~|collective labor|~|childhood|~|boyhood|~|motion blur,Bhannes (Lebanon),Arab Image Foundation Photo Negatives
0002kh00136_DC01M.pdf,0002kh00136,ark:/21198/z1cg1h7v,ark:/21198/z16h69kj,2,Completed,Work,General view of the construction of the Bhannes Sanatorium sick ward 9,Fouad el Khoury,1923,1923,still image,black-and-white photographs,1 photograph,8.4 cm x 11.5 cm,Gelatin silver negative on cellulose nitrate film,Arab Image Foundation,Fouad el Khoury Collection,Collection no. 0002kh,Box no. 55,copyrighted,unpublished,hello@arabimagefoundation.org,construction|~|modern architecture|~|labor|~|working class|~|physical labor|~|collective labor,Bhannes (Lebanon),Arab Image Foundation Photo Negatives
0002kh00137_DC01M.pdf,0002kh00137,ark:/21198/z1cg1h7v,ark:/21198/z12r5jvt,2,Completed,Work,Group portrait of construction workers at the entrance of a facility 3,Fouad el Khoury,1923,1923,still image,black-and-white photographs,1 photograph,11.3 cm x 8.4 cm,Gelatin silver negative on cellulose nitrate film,Arab Image Foundation,Fouad el Khoury Collection,Collection no. 0002kh,Box no. 55,copyrighted,unpublished,hello@arabimagefoundation.org,labor|~|physical labor|~|working class|~|nationalism|~|french mandate|~|masculinity|~|hierarchy|~|gender roles|~|gender norms,Bhannes (Lebanon),Arab Image Foundation Photo Negatives
0002kh00138_DC01M.pdf,0002kh00138,ark:/21198/z1cg1h7v,ark:/21198/z1z0528w,2,Completed,Work,Group portrait of architect Fouad el Khoury and a Daughter of Charity on site,Fouad el Khoury,1923,1923,still image,black-and-white photographs,1 photograph,8.4 cm x 11.2 cm,Gelatin silver negative on cellulose nitrate film,Arab Image Foundation,Fouad el Khoury Collection,Collection no. 0002kh,Box no. 55,copyrighted,unpublished,hello@arabimagefoundation.org,construction|~|modern architecture,Bhannes (Lebanon),Arab Image Foundation Photo Negatives
0002kh00139_DC01M.pdf,0002kh00139,ark:/21198/z1cg1h7v,ark:/21198/z1t749hq,2,Completed,Work,General view of a facility under construction 1,Fouad el Khoury,1923,1923,still image,black-and-white photographs,1 photograph,11.5 cm x 8.3 cm,Gelatin silver negative on cellulose nitrate film,Arab Image Foundation,Fouad el Khoury Collection,Collection no. 0002kh,Box no. 55,copyrighted,unpublished,hello@arabimagefoundation.org,construction|~|modern architecture|~|working class|~|labor|~|physical labor|~|collective labor|~|mental health,Bhannes (Lebanon),Arab Image Foundation Photo Negatives
0002kh00140_DC01M.pdf,0002kh00140,ark:/21198/z1cg1h7v,ark:/21198/z1pg3js0,2,Completed,Work,General view of a facility under construction 2,Fouad el Khoury,1923,1923,still image,black-and-white photographs,1 photograph,11.8 cm x 8.3 cm,Gelatin silver negative on cellulose nitrate film,Arab Image Foundation,Fouad el Khoury Collection,Collection no. 0002kh,Box no. 55,copyrighted,unpublished,hello@arabimagefoundation.org,construction|~|modern architecture|~|working class|~|labor|~|physical labor|~|collective labor|~|mental health,Bhannes (Lebanon),Arab Image Foundation Photo Negatives
