Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,viewingHint,Visibility,Delete in Title,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Name.creator,Language,Subject,Rights.permission,Subject geographic,Author,Name.cartographer,Name.repository,Name.subject,Title,Publisher.publisherName,Description.note,Publisher.placeOfOrigin,Format.extent,Coverage.geographic,Alt ID.oclc,AltIdentifier.callNo,Alt ID.catalogRecordNumber,Opac url,Coverage.geoscale,AltTitle.uniform,Alt ID.local,Description.caption,Date.creation,Date.normalized,Alt ID.lccn,Description.abstract,Bucketeer State,IIIF Access URL,IIIF Manifest URL
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c2cm5,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/21198-zz002c2cm5_2036940_master.tif,,,,,,,cartographic,map,,,,eng,Soil erosion--United States--Maps,,United States -- Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,General distribution of erosion TEST,,,,,United States,,G3701.J4 NS USSES 19,,,,,,,[193-?],,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2cm5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2cm5/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c2cnp,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/21198-zz002c2cnp_2036943_master.tif,,,,,,,cartographic,map,,,,eng,Soils--United States--Maps,,United States -- Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Soil conservation districts laws and organized districts TEST,,,,,United States,,G3701.J4 20m SCS 1939,,,,,,,1939,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2cnp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2cnp/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c2cp6,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/21198-zz002c2cp6_2036946_master.tif,,,,,,,cartographic,map,,,,eng,,,Europe--Maps|~|France--Maps|~|Germany--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Walla Walla Union Bulletin TEST,,,,,Europe,,G5702.R1 700 WWUB CA 1939,,,,,,,1939,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2cp6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2cp6/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c2cqq,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/21198-zz002c2cqq_2036949_master.tif,,,,,,,cartographic,ger|~|map,,,,,,,Europe--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Die Donaustaaten TEST,,,,,Europe,,G5702 2.5M FB 1931,,,,,,,1931,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2cqq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2cqq/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c2cr7,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/21198-zz002c2cr7_2036952_master.tif,,,,,,,cartographic,map,,,,eng,,,Europe--Maps|~|France--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Map of Eastern and Western Europe TEST,,,,,Europe,,G5702.P2 1M CGSS 1943,,,,,,,1943,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2cr7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2cr7/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c2ds7,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/21198-zz002c2ds7_2036988_master.tif,,,,,,,cartographic,map,,,,eng,Poland--Statistics,,Europe--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Political map of Central Europe TEST,,,,,Europe,,G5702.F2 6M 1938/39,,,,Some facts about Poland,,,1938/1939,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2ds7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2ds7/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c2dtr,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/21198-zz002c2dtr_2036991_master.tif,,,,,,,cartographic,ger|~|map,,,,,"Germany--Boundaries--History|~|German language--Europe, German-speaking",,Europe--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Der Deutsche volks - und kulturboden in Mittel - und Osteuropa TEST,,,,,Europe,,G5702.E1 16M W+D [1930s],,,,,,,[1930s],,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2dtr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2dtr/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c2dv8,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/21198-zz002c2dv8_2036994_master.tif,,,,,,,cartographic,map,,,,eng,,,Europe--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Europe 1937 TEST,,,,,Europe,,G5702.A1 16.8M DS [1937],,,,,,,1937,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2dv8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2dv8/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c2dws,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/21198-zz002c2dws_2037000_master.tif,,,,,,,cartographic,map,,,,eng,"United States. Army--History--World War, 1939-1945--Maps",,Europe--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Advance of the XV Corps of the Third, First and Seventh United States Armies from Normandy to Central Europe 31 July 1944 to 11 May 1945 TEST",,,,,Europe,,G5702.S7 2M ETC [1945?],,,,,,,[1945?],,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2dws,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2dws/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c2f3c,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/21198-zz002c2f3c_2037005_master.tif,,,,,,,cartographic,ger|~|map,,,,,Germany--History--1933-1945--Maps,,Europe--Maps|~|France--Maps|~|Germany--Maps|~|Switzerland--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Kulturkarte des Deutschen Westens TEST,,,,,Europe,,G5702.E1 NS VDA 1940,,,,,,,1940,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2f3c,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2f3c/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c2f6x,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/21198-zz002c2f6x_2037014_master.tif,,,,,,,still image|~|cartographic,map|~|Physical maps.,,,,eng,,,Europe--Maps|~|Turkey--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Turkey TEST,,,,,Europe,,G5702.6.5M N.P. C.1750,,,,,,,ca. 1750,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2f6x,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2f6x/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c2f7f,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/21198-zz002c2f7f_2037017_master.tif,,,,,,,still image|~|cartographic,map|~|Thematic maps.,,,,eng,Europe--Population--History.|~|Ethnic groups--Europe--History,,Europe--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Subject nationalities of the German Alliance TEST,,,,,Europe,,G5702.E1 1916,,,,,,,1916,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2f7f,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2f7f/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c2f8z,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/21198-zz002c2f8z_2037028_master.tif,,,,,,,still image|~|cartographic,map|~|Thematic maps.,,,,eng,"Europe--Maps|~|Airports--Europe--Maps|~|World War, 1914-1918--Military intelligence",,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Map of hostile airdromes August 2 1918 TEST,,,,,Europe,,G5702.WWI BPP 1918,,,,,,,1918,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2f8z,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2f8z/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c2f9g,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/21198-zz002c2f9g_2037031_master.tif,,,,,,,still image|~|cartographic,map|~|Physical maps.,,,,eng,,,Europe--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Strategic Map Central and Central West Europe TEST,,,,,Europe,,G5702.C2 2Mil. M.I.D. 1940s,,,,,,,1940s,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2f9g,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2f9g/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c2fb0,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/21198-zz002c2fb0_2037034_master.tif,,,,,,,still image|~|cartographic,map|~|Thematic maps.,,,,eng,Agriculture--Economic aspects--Europe--Maps,,Europe--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Regional divisions of agricultural economy TEST,,,,,Europe,,G5702.J1 15M COI 1942,,,,,,,1942,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2fb0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2fb0/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c2g8f,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/21198-zz002c2g8f_2037049_master.tif,,,,,,,still image|~|cartographic,fre|~|map,,,,,,,Europe--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Carte du Fronte Français TEST,,,,,Europe,,G5722.GR 1935,,,,,,,1935,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2g8f,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2g8f/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c2g9z,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/21198-zz002c2g9z_2037052_master.tif,,,,,,,cartographic,ger|~|map|~|Thematic maps.,,,,,"Military maps|~|World War, 1914-1918--Military intelligence",,Europe--Maps|~|France--Maps|~|Germany--Maps|~|Netherlands--Maps|~|Belgium--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Karte 4. Lage vor der Schlacht an der Marne (5 Sept. 1914 abds.) TEST,,,,,Europe,,G5722.S65 1M 1914,,,,,,,1914,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2g9z,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2g9z/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c2gbg,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/21198-zz002c2gbg_2037056_master.tif,,,,,,,still image|~|cartographic,map,,,,eng,,,Europe--Maps|~|France--Maps|~|Luxembourg--Maps|~|Netherlands--Maps|~|Belgium--Maps|~|Ireland--Maps|~|Great Britain--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Index map: F200 Western Europe TEST,,,,,Western Europe,,G5722.VAR SSU 1945,,,,Map no. 10 area breakdown series,,,1945,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2gbg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2gbg/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c2gc0,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/21198-zz002c2gc0_2037061_master.tif,,,,,,,cartographic,fre|~|map|~|Thematic maps.,,,,,Soils--Belgium--Maps,,Belgium--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Mer du Nord: Carte lithologique des fonds avoisinant la côte Belge TEST,,,,,Belgium,,G5722.C3 MIERLO 1899,,,,,,,1899,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2gc0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2gc0/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002c2gf1,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/21198-zz002c2gf1_2037068_master.tif,,,,,,,still image|~|cartographic,map|~|Thematic maps.,,,,eng,"Soils--Europe, Central--Maps",,"Europe, Central--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Soils of Central Europe TEST,,,,,Central Europe,,G5702.J3 OSS 1943,,,,,,,1943,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002c2gf1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002c2gf1/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cdtr0,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/Drawer29_DR29F1/G4364_LA_P2_63_LV_Lowrey_1930.tif,,,,,,,cartographic,map,unknown|~|public domain,unknown,"Lowrey, L. V.|~|Mohr, K. G.",eng,,,Los Angeles Metropolitan Area (Calif.)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Portion of the City of Los Angeles and metropolitan district,Lowrey & Mohr,produced by L.V. Lowrey & K.G. Mohr.|~|Relief represented by hachures.,"[Los Angeles, Calif.?]|~|cau",1 map ; 43 x 65 cm.,Los Angeles Metropolitan Area (Calif.),25222717,G4364 L.A. P2 63 L.V.Lowrey 1930,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2247424,60000,,G4364_LA_P2_63_LV_Lowrey_1930|~|DR29F1,,1930|~|c1930,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cdtr0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cdtr0/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cdtvj,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer29_DR29F1/G4364_Los_Angeles_Hollywood_P2_HCN_1945.tif,,,,,,,cartographic,map|~|Road maps.,unknown,unknown,,eng,Los Angeles (Calif.)--Road maps,,"Hollywood (Los Angeles, Calif.)--Maps|~|Los Angeles (Calif.)--Maps",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Map of Hollywood,,,,,"Hollywood (Los Angeles, Calif.)|~|Los Angeles (Calif.)",,,,,,,G4364_Los_Angeles_Hollywood_P2_HCN_1945|~|DR29F1,,[1945],1945,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cdtvj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cdtvj/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cdtz3,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer29_DR29F1/G4364_Los_Angeles_P2_43_CMC_ca_1930a.tif,,,,,,,cartographic,map,unknown,unknown,Citizens National Trust and Savings Bank,eng,,,"Pasadena (Calif.)--Maps|~|Vernon (Calif.) --Maps.|~|Hollywood (Los Angeles, Calif.)--Maps|~|Beverly Hills (Calif.)--Maps|~|Inglewood (Calif.)--Maps|~|Huntington Park (Calif.) --Maps.|~|Los Angeles (Calif.)--Maps|~|Burbank (Los Angeles County, Calif.)--Maps|~|Culver City (Calif.)--Maps|~|Bell (Calif.)--Maps.",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Los Angeles and Vicinity Including Parts of N. Hollywood, Burbank, Glendale, Pasadena, So. Pasadena, Belvedere, Vernon, Huntington Park, Bell, Inglewood, Culver City, Beverly Hills",,,,,Los Angeles (Calif.),,,,,,,G4364_Los_Angeles_P2_43_CMC_ca_1930a|~|DR29F1,,1930,1930,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cdtz3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cdtz3/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cdvcs,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer29_DR29F1/G4364_UCLA_6_MD_1929.tif,,,,,,,cartographic,map,unknown,unknown,,eng,,,"University of California, Los Angeles--Maps.",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Topographic Map, University of California at Los Angeles",,,,,"University of California, Los Angeles",,,,,,,G4364_UCLA_6_MD_1929|~|DR29F1,,1929,1929,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cdvcs,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cdvcs/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cdvd9,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer29_DR29F1/G4364_UCLA_A4_c_1932.tif,,,,,,,cartographic,map,unknown,unknown,,eng,,,"University of California, Los Angeles--Maps.",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Air Photo of UCLA Campus,,,,,"University of California, Los Angeles",,4364 UCLA A4 c.1932,,,,,G4364_UCLA_A4_c_1932|~|DR29F1,,1932,1932,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cdvd9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cdvd9/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cdvft,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer30_DR30F1/G4364_E_San_Diego_P2_F7_12_CE_1931.tif,,,,,,,cartographic,map,unknown,unknown,,eng,,,San Diego (Calif.)--Maps|~|San Diego County (Calif.)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Eastern Portion of the City of San Diego and Vicinity,,,,,San Diego (Calif.),,,,,,,G4364_E_San_Diego_P2_F7_12_CE_1931|~|DR30F1,,1931,1931,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cdvft,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cdvft/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cdvgb,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer30_DR30F1/G4364_S4_1937_S36.tif,,,,,,,cartographic,map,unknown,unknown,,eng,,,San Diego (Calif.)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Map of city of San Diego,Office of the City Engineer,"Blue line print.|~|""August 1915.""",[San Diego?],1 map : photocopy ; 265 x 107 cm.,San Diego (Calif.),649717698,G4364.S4 1937 .S36,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6508538,,,G4364_S4_1937_S36|~|DR30F1,"Rev. Dec. 14, 1937",[1937],1937,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cdvgb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cdvgb/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cdvhv,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer30_DR30F1/G4364_San_Diego_A4_28_USN_1929.tif,,,,,,,cartographic,map|~|Aerial views.,pd_usfed,,"United States Navy, Air Service",eng,--Aerial views,,San Diego (Calif.)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Mosaic Composed of Aerial Photographs San Diego, Calif.",,,,,San Diego (Calif.),,,,,,,G4364_San_Diego_A4_28_USN_1929|~|DR30F1,,1929,1929,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cdvhv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cdvhv/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cdvmd,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/Drawer30_DR30F1/G4364_San_Diego_NS_HUP_1873_1970.tif,,,,,,,cartographic,map,unknown|~|public domain,unknown,"Mathews, Alfred Edward. 1831-1874.|~|Historic Urban Plans (Firm).|~|A.L. Bancroft & Company.",eng,San Diego (Calif.)--Aerial views--Facsimiles,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"San Diego, California, terminus of the Texas Railway, from the peninsula looking east across the bay",A.L. Bancroft & Co. Lith.|~|Historic Urban Plans,"A.E. Mathews delt.|~|""Reproduced ... from a lithograph in the Nevada Historical Society, Reno, Nevada.""|~|Facsimile.","Ithaca, N.Y|~|cau|~|San Francisco",view 28 x 51 cm.,San Diego (Calif.),05564723,G4364 San Diego N.S. HUP 1873/1970,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2164979,,,G4364_San_Diego_NS_HUP_1873_1970|~|DR30F1,,1970|~|1873,,gm 71000706,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cdvmd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cdvmd/manifest
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cdvnx,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/Drawer30_DR30F1/G4364_San_Diego_NS_ND_1914.tif,,,,,,,cartographic,map,public domain,,,eng,Roads--California--San Diego--Maps.,,San Diego (Calif.)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Street Map of The City of San Diego Including East San Diego, National City. Chula Vista & Coronado",,,,,San Diego (Calif.),,,,,,,G4364_San_Diego_NS_ND_1914|~|DR30F1,,1914,1914,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cdvnx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cdvnx/manifest
