Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,iiif_access_url,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.creatorCorporate,Subject,Name.subject,Language,Name.photographer,Name.interviewer,Name.creator,Name.interviewee,Name.contributor,Publisher.publisherName,Format.extent,Relation.isPartOf,Title,Date.creation,Description.abstract,Coverage.geographic,Description.tableOfContents,Coverage.temporal,AltTitle.uniform,Description.note,Source,Alt ID.local,Publisher.placeOfOrigin,Format.medium,Description.biographicalNote,Format.dimensions,Relation.relatedTo,Relation.hasPart
Mental Health Archive,ark:/21198/zz001d3g0s,ark:/21198/zz001nf3sr,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001d3g0s-1-master.pdf,49,,,,data tables,,pd_holder,,ASOC Transformation Documents|~|Mental health services--California--Los Angeles County--Budget,,eng,,,McDonald Walter & Associates,,,UCLA Center for History Culture and Neuroscience,1 p.,DMH Archive,Enrolsee Poverty Stats by SPA,05/06/2005,Enrollee Based Services by Los Angeles County Service Area based on adult population 200% below poverty level.,Los Angeles County,,,,,LA County Department of Mental Health -- ASOC Transformation Files,Enrollee Based Services by Service Area Population below Poverty Level,,,,,,
Mental Health Archive,ark:/21198/zz001d3g19,ark:/21198/zz001nf3sr,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001d3g19-1-master.pdf,65,,,,manuscripts (document genre),,,,ASOC Transformation Documents|~|Mental health services--California--Los Angeles County,,eng,,,none given,,,None given,,DHM Database,ASOC Transformation Proposal Components Budget,05-10-2005,The Department of Mental Health Draft to implement recovery-oriented AssertiveCommunity Treatment (ACT) or ACT-like programs and Wellness Centers withinfive directly operated programs.,Los Angeles County,,,Proposed components and budget for ASOC Transformation,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001d3g19-1-master.pdf,,,,,,
Mental Health Archive,ark:/21198/zz001d3g2t,ark:/21198/zz001nf3sr,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001d3g2t-1-master.pdf,60,,,,,manuscripts (document genre),pd_holder,,ASOC Transformation Documents|~|Mental health services--California--Los Angeles County|~|Mental health services--California--Los Angeles County--Transformation,,eng,,,"Bowie, Pat",,,UCLA Center for History Culture and Neuroscience,2 p.,DMH Archive,Adult Workgroup Meeting,05-17-2005,"Minutes of Adult Workgroup Meeting, May 11, 2005 -- CSS guidelines and criteria",LA County,,May 2005,Adult Workgroup Members' Meeting Memorandum,,LA County Department of Mental Health -- ASOC Transformation Files,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001d3g2t-1-master.pdf,,,,,,
Mental Health Archive,ark:/21198/zz001d3g3b,ark:/21198/zz001nf3sr,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001d3g3b-1-master.pdf,38,,,,manuscripts (document genre),,pd_holder,,ASOC Transformation Documents|~|Mental health services--California--Los Angeles County--Budget|~|Mental Health Services--California--Mental Health Services Act of 2005|~|Mental health services--California--Los Angeles County--Transformation,,eng,,,"Ott, John G. and Associates",,,UCLA Center for History Culture and Neuroscience,5 p.,DMH Archive,Ott Adult Workgroup MHSA Budget Plan Powerpoint,05-11-2005,,Los Angeles County,,2005,,Powerpoint Presentation on Focal Populations to submit for Budget Proposals for Enrollee-based programs under MHSA.,LA County Department of Mental Health -- ASOC Transformation Files,MHSA & FY 2005 DMH Planning Process,,,,,,
Mental Health Archive,ark:/21198/zz001d3g4v,ark:/21198/zz001nf3sr,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001d3g4v-1-master.pdf,63,,,,text,,,,ASOC Transformation Documents|~|Mental health services--California--Los Angeles County,,eng,,,none given,,,Office of the Public Guardian,,DMH Database,Public Guardian LPS Transformation,05-17-2005,"The transformation is changing the conservatorship administrative program to be more closely aligned to building a strong conservator/conservatee relationship with the goal of terminatingthe conservatorship within 1 year. The transformation calls for a smaller caseload, more interaction with the ward, advocacy for the conservatee, and'collaboration with treatment teams. If this model were successful, the conservatorship program would be transformed into an agency that can better meet the needs of the LPS client.",California,,,SYSTEM CAPACITY PROPOSAL: TRANSFORMATION OF PUBLIC GUARDIAN LPS,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001d3g4v-1-master.pdf,,Outline,,,,
Mental Health Archive,ark:/21198/zz001d3g5c,ark:/21198/zz001nf3sr,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001d3g5c-1-master.pdf,100,,,,manuscripts (document genre),,,,ASOC Transformation Documents|~|Mental health services--California--Los Angeles County,,eng,,,none given,,,,,DMH database,Allen Req Tranformation Proposals,05-24-2005,Request letter for submition of Proposal of Transformation for site-specific outline plans.,Los Angeles County,,,County of Los Angeles-DMH ASOC Adult Systems Transformational Proposal Request,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001d3g5c-1-master.pdf,,,,,,
Mental Health Archive,ark:/21198/zz001d3g6w,ark:/21198/zz001nf3sr,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001d3g6w-1-master.pdf,56,,,,manuscripts (document genre),,,,ASOC Transformation Documents|~|Mental health services--California--Los Angeles County,,eng,,,,,,,,DMH Database,Clin Transformation Project Draft,05-19-2005,Draft of proposal to change South Bay Mental Health Center to implement the ASOC process.,Los Angeles County,,,,,,,,,,,,
Mental Health Archive,ark:/21198/zz001d3g8x,ark:/21198/zz001nf3sr,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001d3g8x-1-master.pdf,47,,,,manuscripts (document genre),,pd_holder,,ASOC Transformation Documents|~|Mental health services--California--Los Angeles County|~|Mental Health Services--California--Los Angeles County--DMH Clinics|~|Mental health services--California--Los Angeles County--Transformation,,eng,,,"Kless, Nancy|~|Jefferies, Elaine",,,UCLA Center for History Culture and Neuroscience,1 p.,DMH Archive,ACT Team Staffing,05-25-2005,Emails requesting information on ACT staffing changes and Union notification of same.,LA County,,May 2005,,,LA County Department of Mental Health -- ASOC Transformation Files,e-mail re DMH clinic staffing,,,,,,
Mental Health Archive,ark:/21198/zz001d3gbz,ark:/21198/zz001nf3sr,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001d3gbz-1-master.pdf,48,,,,manuscripts (document genre),,pd_holder,,ASOC Transformation Documents|~|Mental health services--California--Los Angeles County|~|Mental health services--California--Los Angeles County--Transformation,,eng,,,"Kay, Robin",,,UCLA Center for History Culture and Neuroscience,1 p.,DMH Archive,ASOC Transformation Assignment Key,05-25-2005,"E-mail update on petty cash, cell phones, and vehicles.",,,May 2005,,,LA County Department of Mental Health -- ASOC Transformation Files,Update on Kay Transformation Assignments,,,,,,
Mental Health Archive,ark:/21198/zz001d3gd0,ark:/21198/zz001nf3sr,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001d3gd0-1-master.pdf,58,,,,text,,,,ASOC Transformation Documents|~|Mental Health America Los Angeles MHA-LA,,eng,,,none given,,,John G. Ott and Asscociates,,Adults Countrywide Workgroup database,OTT Adult Workgroup Meeting Summary,05-31-2005,"Summary from May 25, 2005 Workgroup Meeting",,,05-25-2005 Meeting published 05-31-2005,"Summary from May 25, 2005 Workgroup Meeting",,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001d3gd0-1-master.pdf,,,,,,
Mental Health Archive,ark:/21198/zz001d3gg1,ark:/21198/zz001nf3sr,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001d3gg1-1-master.pdf,62,,,,manuscripts (document genre),,,,ASOC Transformation Documents|~|Mental health services--California--Los Angeles County,,eng,,,none given,,,,,DMH Database,MHSACSS CoOccuring Committee,06-02-2005,"This (Draft) report is in follow up to the previous report prepared by the Co-Occuring Disorders Committee and submitted to the Director of Mental Health on March 1,2005 entitled, Needs Assessment Recommendations. The focus of this report is to provide the Department of Mental Health with specific recommendations for implementing an integrated system of services for persons with co-occurring substance abuse and mental disorders (COD) through the Alcohol and Drug Program Avministration with funding made available to Los Angeles County by the Mental Health Services Act Proposition 63 (MHSA)",Los Angeles County,,,MHSA Planning Process CSS plan COD Committee Draft,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001d3gg1-1-master.pdf,,,,,,
Mental Health Archive,ark:/21198/zz001d3ghj,ark:/21198/zz001nf3sr,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001d3ghj-1-master.pdf,81,,,,text,,,,ASOC Transformation Documents|~|Mental health services--California--Los Angeles County,,eng,,,none given,,,,,DMH Database,Worksheet for Recommendations for Age Groups CSS,06-02-2005,Draft discussion reporting framework for the Countywide Workgroups regarding Developing program(s) Reccomendations for each age group under the CSS group.,Los Angeles County,,,Worksheet for Developing Reccomendations for Each Age Group under the CSS plan for LA County Draft,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001d3ghj-1-master.pdf,Los Angeles County,,,,,
Mental Health Archive,ark:/21198/zz001d3gj2,ark:/21198/zz001nf3sr,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001d3gj2-1-master.pdf,47,,,,,manuscripts (document genre),pd_holder,,ASOC Transformation Documents|~|Mental health services--California--Los Angeles County--Budget|~|Mental Health Services--California--Mental Health Services Act of 2005,,eng,,,"Ott, John G. and Associates",,,UCLA Center for Health Culture and Neuroscience,4 p.,DMH Archive,OTT Recalculation of Age Group Allocations,06-06-2005,"Suggested recalculations of age group and PET allocations for 2005-06, following lower than expected State CSS allocation of funds to LA County.",Los Angeles County,,June 2005,,,,Recalulations Based on State CSS Allocation,,,,,,
Mental Health Archive,ark:/21198/zz001d3gkk,ark:/21198/zz001nf3sr,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001d3gkk-1-master.pdf,68,,,,manuscripts (document genre),,,,ASOC Transformation Documents,,eng,,,none given,,,,,DMH Database,Edelman ACT Proposal,05-2005,Internal assessment and proposal for Edelman's ACT Team setup.,Los Angeles County,,,Los Angeles County DMH Edelman Westside Mental Health Center ACT Team Proposal,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001d3gkk-1-master.pdf,Westside Los Angeles County,,,,,
Mental Health Archive,ark:/21198/zz001d3gm3,ark:/21198/zz001nf3sr,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001d3gm3-1-master.pdf,81,,,,text,,,,ASOC Transformation Documents|~|Mental health services--California--Los Angeles County,,eng,,,none given,,,Ott,,DMH Database,OTT Board and Care Systems Development,06-06-2005,"The investment suggestions for ""high needs' Residential Care Facilities (RCF) or ""Board and Cares.""",California,,,Board and Care Systems Development Investment,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001d3gm3-1-master.pdf,,,,,,
Mental Health Archive,ark:/21198/zz001d3gnm,ark:/21198/zz001nf3sr,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001d3gnm-1-master.pdf,88,,,,,text,,,ASOC Transformation Documents|~|Mental health services--California--Los Angeles County,,eng,,,"Innes-Gomberg, Debbie",,,,,DMH Database,ASOC A8 Transformation Status,06-07-2005,Progress report made in Service area 8 (VIII) regarding the transformations made to comply with the ASOC.,Los Angeles Counbty Service area 8,,,Los Angeles County DMH Long Beach-South Bay Geographic Initiative,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001d3gnm-1-master.pdf,Service area 8,,,,,
Mental Health Archive,ark:/21198/zz001d3gp4,ark:/21198/zz001nf3sr,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001d3gp4-1-master.pdf,99,,,,data tables,,,,ASOC Transformation Documents|~|Mental Health America Los Angeles MHA-LA,,eng,,,none given,,,None,,DMH Database,Investment Proposal Note Sheet,06-08-2005,"Table detailing proposed initiative, estimated annuals, and brief notes regarding investment costs.",,,June 2005,Adult System Development Investment Proposals: Note Sheet,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001d3gp4-1-master.pdf,,Chart,,,,
Mental Health Archive,ark:/21198/zz001d3gqn,ark:/21198/zz001nf3sr,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001d3gqn-1-master.pdf,103,,,,text,,,,ASOC Transformation Documents|~|Mental Health America Los Angeles MHA-LA,,eng,,,none given,,,Adults Countywide Workgroup and Communities at Work,,Adults Countywide Workgroup Database,MHSA and Fiscal Year 05-06 ASOC Meeting,06-08-2005,Meeting for consensus regarding system development investment recommendations and a gradients of Agreement scale for voting.,Los Angeles County,,,Los angeles County mental Health System MHSA and FY 2005-6 Budget Planning Process,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001d3gqn-1-master.pdf,,,,,,
Mental Health Archive,ark:/21198/zz001d3gr5,ark:/21198/zz001nf3sr,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001d3gr5-1-master.pdf,89,,,,text,,,,ASOC Transformation Documents|~|Mental health services--California--Los Angeles County,,eng,,,"Allen, Jim",,,Jim Allen,,DMH Database,ASOC Transformation Website Launch,06-09-2005,"Email notifying the Transformation Project website http://dmhhqportal1/sites/asoctrhas been created and methods to log on, add others with their security leval, as well as how to receive emails notifying changes to the website.",,,06-09-2005 2:44 PM,ASOC Transformation project Website Created,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001d3gr5-1-master.pdf,,e-mail,,,,
Mental Health Archive,ark:/21198/zz001d3gsp,ark:/21198/zz001nf3sr,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001d3gsp-1-master.pdf,47,,,,manuscripts (document genre),,pd_holder,,ASOC Transformation Documents|~|Mental health services--California--Los Angeles County--Budget,,eng,,,"Yokota, Miles",,"Southard, Marvin",UCLA Center for History Culture and Neuroscience,11 p.,DMH Archive,DMH to Unions Budget,06-13-2005,Administrative letters to Union reps regarding hiring controls and need to submit billings to Integrated System so that fees for services rendered can be recovered.  Attachments from Dr. Southard.,Los Angeles County,,"May 20 - June 13, 2005",,,LA County Department of Mental Health -- ASOC Transformation Files,Hiring Controls and System Billings,,,,,,
Mental Health Archive,ark:/21198/zz001d3gt6,ark:/21198/zz001nf3sr,1,In progress,ChildWork,neuropsych/pdf/masters/21198-zz001d3gt6-1-master.pdf,46,,,,manuscripts (document genre),,pd_holder,,ASOC Transformation Documents|~|Mental Health Services--California--Mental Health Services Act of 2005|~|Ethnicity--California--Los Angeles|~|Mental health services--California--Los Angeles County|~|Mental health services--California--Los Angeles County--Transformation,,eng,,,,,,UCLA Center for History Culture and Neuroscience,10 p.,DMH Archive,Underrepresented Ethnic Populations Workgroup Report,06-12-2005,"Final report of the UREP Work Group, which met April-June, 2005.  Includes UREP Guiding Principles; Methodology for Dedicated Funding and Expansion; Methodology for Transformation of the Mental Health System.  These presented to the County-wide Delegates on May 16 and revised according to their feedback.",Los Angeles County,,April-June 2005,,,Department of Mental Health -- ASOC Transformation Files,UREP Work Group Final Report,,,,,,
