File name,local ID,Streaming URL,Original language title,English translation of title,Alternative title,Creator,Contributor,Publisher,Publisher.place,volume/year,issue,Date.created,Date.created (single),Date.created (start),Date.created (end),Language | code,Language | code,Language | code,TypeOfResource,Genre,Extent,Dimensions,Medium,Insitution/Repository,collection name,collection number,box number,folder number,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Abstract | eng,Abstract,Note.content | eng,Note,Note.content,Subject.topic,Subject.temporal,Note.Keywords,Subject.place,Digital Collection Title,Latitude/longitude
arcers0221.mp3,CD01A,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0221.mp3/playlist.m3u8,Recording of performances by Langa and Manganiar musicians.,Recording of performances by Langa and Manganiar musicians.,,"Kothari, Komal","Khan, Sadiq| Khan, Gazi| Khan, Kamru| Bhil, Karna Ram| Khan, Rana",,,,,"April 01, 1979",1979-04-01,,,Marwari | mwr,,,sound recording,sound recordings,45 min. 30 sec. ,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com","Recording of musicians of the Langa and Manganiar communities. The songs sung by various artists are accompanied on the Dholak by Kamru Khan Manganiar, on the Khartal by Sadiq Khan Manganiar and on the Harmonium by Rana Khan Manganiar. ",,"1. An instrumental melody played on the Algoza with Dholak accompaniment. 2. An instrumental melody played on the Algoza with Dholak accompaniment. 3. 'Nagarnanda', a song in Rajasthani Rag Kalyan, sung by Gazi Khan Manganiar with Dholak and Harmonium accompaniment. 4. 'Sajan ghar aayo re', a song sung by Rana Khan Manganiar with Dholak and Harmonium accompaniment. 5. 'Radharani', a song sung by Rana Khan Manganiar with Harmonium, Dholak and Khartal accompaniment.  ",,,"Folk songs, Rajasthani--India--Rajasthan| Oral tradition| Wind instruments| Wind instrument music| Devotional poetry",,Manganiar | Langa | Dholak | Harmonium | Khartal | Rajasthani Rag | Rag Kalyan | Devotional music,Rajasthan (India),Recordings of Hereditary Musicians of Western Rajasthan,
arcers0222.mp3,CD01B,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0222.mp3/playlist.m3u8,Recording of performances by Langa and Manganiar musicians.,Recording of performances by Langa and Manganiar musicians.,,"Kothari, Komal","Khan, Sadiq| Khan, Gazi| Khan, Kamru| Bhil, Karna Ram| Khan, Rana",,,,,"April 01, 1979",1979-04-01,,,Marwari | mwr,,,sound recording,sound recordings,45 min. 28 sec. ,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com",Recording of musicians of the Langa and Manganiar communities. The songs sung by various artists are accompanied on the Dholak by Kamru Khan Manganiar and on the Harmonium by Rana Khan Manganiar. ,,"1. 'Nimbuda', a popular song of the Manganiar repertoire, sung by Gazi Khan Manganiar with Dholak and Harmonium accompaniment. 2. An instrumental melody played on the Narh by Karnaram Bhil. 3. 'Santa karan loi baniye ghar ayi', a song sung by Rana Khan Manganiar with Algoza and Dholak accompaniment. 4. 'Murali valo shyam', a devotional song dedicated to Krishna, sung by Rana Khan Manganiar with Harmonium and Dholak accompaniment. 5. An instrumental melody played on the Algoza with Dholak accompaniment. 6. An instrumental melody played on the Algoza with Dholak accompaniment. 7. An instrumental melody played on the Narh by Karnaram Bhil. ",,,"Folk songs, Rajasthani--India--Rajasthan| Oral tradition| Wind instruments| Wind instrument music| Devotional poetry",,Manganiar | Langa | Dholak | Harmonium | Khartal | Rajasthani Rag | Rag Kalyan | Devotional music,Rajasthan (India),Recordings of Hereditary Musicians of Western Rajasthan,
arcers0223.mp3,CD02,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0223.mp3/playlist.m3u8,गवरी 4,Field recording of ritual performances during Gavri festival. ,,"Kothari, Komal","Kothari, Komal",,,,,"October 06, 1980",1980-10-06,,,Marwari | mwr,,,sound recording,sound recordings,1 hr. 7 min. 37 sec. ,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com","Field recording of Gavri festival at Mander village in Udaipur district, Rajasthan. The recording consists of ritual performances, women's songs and instrumental percussion at the festival. Ambient sounds and conversation at the ritual site can be heard in the recording between the tracks. ",,"1. Announcement by Komal Kothari announcing the name of the ritual Gavri and the village Mander. 2. Percussion on the Dhol and Thali. 3. 'Bai jaman re pav lagu', a ritual song sung by a group of singers. 4. 'Vaha vaha re dani janiyu', a ritual song sung by a group of singers. 5. 'Mhare paira me lagiya kankariya', a ritual song sung by a group of singers. 6. 'Mai to chhach bilovti raigi', a ritual song sung by a group of singers. 7. 'Rabri dhari re bhola kan', a ritual song sung by a group of singers. 8. 'Nahi ava re mai nhi ava', a ritual song sung by a group of singers. 9. 'Mhari chirmi ra dala chyar', a ritual song sung by a group of singers. 10. Percussion on the Dhol and Thali. 11. A ritual song sung by a group of singers with Dhol and Thali accompaniment. 12. 'Pathar me ghus jau bhola dev', a ritual song dedicated to Shiva, sung by a group of singers.  ",,Silence from 01:07:37 to 01:09:57 on the source recording has been edited. No signal in the right channel and audible distortion in the entire tape. Could not be corrected.,"Folk songs, Rajasthani--India--Rajasthan| Oral tradition| Drum| Percussion| Bhil (Indic people)| Ritual",,Gavri | Dhol | Thali | Devotional music,"Mander, Tehsil Salumbar, District Udaipur, Rajasthan (India) (India)",Recordings of Hereditary Musicians of Western Rajasthan,"24.0925° N, 74.2268° E"
arcers0224.mp3,CD03A,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0224.mp3/playlist.m3u8,गवरी (गढावण )-1,Field recording of ritual performances during Gavri festival. ,,"Kothari, Komal","Kothari, Komal",,,,,"October 02, 1980",1980-10-02,,,Marwari | mwr,,,sound recording,sound recordings,46 min. 43 sec.,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com","Field recording of Gavri festival at Gadhavan village in Udaipur district, Rajasthan. The recording consists of interviews about the story of Gavri, ritual songs and instrumental percussion during the festival. Ambient sounds and conversation at the ritual site can be heard in the recording between the tracks. ",,"1. An interview conducted by Komal Kothari with the Bhopa priest at the ritual site of Gavri festival, about the story of Gavri which is based on the myth of Shiva and Parvati. 2. A series of ritual songs at the Gavri festival sung by a group of male singers with intermittent percussion on Dhol and Thali. 3. An interview conducted by Komal Kothari with one of the ritual performers at the festival about the songs and dance performances like Chakri and Ghoomar. 4. 'Babu re hathaya me aya re bai', a song followed by other songs in continuation sung by a group of women. 5. 'Soyi sareeki mhari behena', a song followed by other songs in continuation, sung by a group of men. ",,,"Folk songs, Rajasthani--India--Rajasthan| Oral tradition| Drum| Percussion| Bhil (Indic people)| Ritual| Interviews",,Gavri | Dhol | Thali | Devotional music,"Gadhavan, Tehsil Jharol, District Udaipur, Rajasthan (India)",Recordings of Hereditary Musicians of Western Rajasthan,"24.3683° N, 73.5338° E"
arcers0225.mp3,CD03B,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0225.mp3/playlist.m3u8,गवरी (गढावण )-1,Field recording of ritual performances during Gavri festival. ,,"Kothari, Komal",,,,,,"October 02, 1980",1980-10-02,,,Marwari | mwr,,,sound recording,sound recordings,46 min. 22 sec. ,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com","Field recording of Gavri festival at Gadhavan village in Udaipur district, Rajasthan. The recording consists of interviews about the story of Gavri, ritual songs and instrumental percussion during the festival. Ambient sounds and conversation at the ritual site can be heard in the recording between the tracks. ",,"1. 'He Amba', a devotional song sung by a group of men, at the festival. 2. Percussion on the Dhol and Thali. 3. Ritual and narrative performance at the Gavri festival. The performance consists of songs with intermittent narration by a group of male performers and occasional percussion on the Dhol and Thali. ",,,"Folk songs, Rajasthani--India--Rajasthan| Oral tradition| Drum| Bhil (Indic people)| Percussion| Storytelling| Tales--India--Rajasthan| Folklore| Folk literature, Rajasthani",,Gavri | Dhol | Thali | Devotional music,"Gadhavan, Tehsil Jharol, District Udaipur, Rajasthan (India)",Recordings of Hereditary Musicians of Western Rajasthan,"24.3683° N, 73.5338° E"
arcers0226.mp3,CD04A,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0226.mp3/playlist.m3u8,गवरी -नागा नगरी की,Field recording of ritual performances during Gavri festival. ,,"Kothari, Komal",,,,,,"October 03, 1980",1980-10-03,,,Marwari | mwr,,,sound recording,sound recordings,41 min. 45 sec. ,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com","Field recording of Gavri festival at Naga village in Jaisalmer district, Rajasthan. The recording consists of theatrical performances and songs performed at the Gavri festival.  Ambient sounds and conversation at the ritual site can be heard in the recording between the tracks. ",,"1. 'Devarji mharo mehendi lado ni', a song sung by a group of men with intermittent percussion on the Dhol and Thali. 2. 'Banjara', a song sung by a group of men. 3. Recording of a comic dramatic performance at the Gavri festival. 4. Recording of a comic dramatic performance based on a romance between a woman and her brother in law. ",,Locationa check again.,"Folk songs, Rajasthani--India--Rajasthan| Oral tradition| Drum| Bhil (Indic people)| Percussion| Storytelling| Tales--India--Rajasthan| Folklore| Folk literature, Rajasthani",,Gavri | Dhol | Thali | Devotional music,"Naga, Tehsil Sam, District Jaisalmer, Rajasthan (India)",Recordings of Hereditary Musicians of Western Rajasthan,"27.5641° N, 70.7230° E"
arcers0227.mp3,CD04B,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0227.mp3/playlist.m3u8,गवरी -नागा नगरी की,Field recording of ritual performances during Gavri festival. ,,"Kothari, Komal",,,,,,"October 03, 1980",1980-10-03,,,Marwari | mwr,,,sound recording,sound recordings,44 min. 50 sec. ,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com","Field recording of Gavri festival at Naga village in Jaisalmer district, Rajasthan. The recording consists of interviews about the story of Gavri, ritual songs and instrumental percussion during the festival. Ambient sounds and conversation at the ritual site can be heard in the recording between the tracks. ",,"1. Recording of a dramatic performance at the Gavri festival with intermittent songs. 2. 'Mhara ladla devar mehendi ladoni', a song sung by a group of male singers with intermittent narration and dialogue among the singers. 3. 'Rate bag lagayo ji', a devotional song sung by a group of male singers with intermittent narration and dialogue among the singers, and percussion on the Dhol and Thali. 4. 'Kaliyo kood payo melo me', a song sung by a group of male singers with intermittent narration and dialogue among the singers, and percussion on the Dhol and Thali.",,Intermittent overload distortion on the source recording. Could not be corrected. ,"Folk songs, Rajasthani--India--Rajasthan| Oral tradition| Drum| Bhil (Indic people)| Percussion| Storytelling| Tales--India--Rajasthan| Folklore| Folk literature, Rajasthani",,Gavri | Dhol | Thali | Devotional music,"Naga, Tehsil Sam, District Jaisalmer, Rajasthan (India)",Recordings of Hereditary Musicians of Western Rajasthan,"27.5641° N, 70.7230° E"
arcers0228.mp3,CD05A,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0228.mp3/playlist.m3u8,बेणेश्वर III,"Field recording of ritual performances during Baneshwar fair at Dungarpur, Rajasthan. ",,"Kothari, Komal","Maharaj, Pawan Puri| Kaanji",,,,,"February 07, 1981",1981-02-07,,,Marwari | mwr,,,sound recording,sound recordings,46 min. 57 sec. ,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com","Field recording of ritual performances at the annual Baneshwar fair, held at Dungarpur district, Rajasthan. The recording consists of ritual songs, narratives and interviews conducted at the fair. ",,"1. 'Santo pol jaino helo mariyo', a song sung by a group of men with percussion. 2. Detailed narration of the myth and legends associated with the Baneshwar fair, by Pawan Puri Maharaj for the recordist, Komal Kothari. 3. 'Bhakti jalaiye kini karni jaye', a devotional song sung by a group of male singers with Dholak and Manjira accompaniment. 4. 'Bhakti ro tano mariyo', a song sung by a group of men with Dholak and Manjira accompaniment. 5. 'Do bhaiyo ki bat', a story about two brothers, narrated by a male singer. 6. 'Raja Harishchandra kaivai maharaj', a song sung by a group of male singers with Dholak and Manjira accompaniment. ",,,"Folk songs, Rajasthani--India--Rajasthan| Oral tradition| Storytelling| Tales--India--Rajasthan| Folklore| Folk literature, Rajasthani| Ritual| Interviews",,Baneshwar | Dholak | Manjira,"District Dungarpur, Rajasthan (India)",Recordings of Hereditary Musicians of Western Rajasthan,"25.7484° N, 74.2197° E"
arcers0229.mp3,CD05B,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0229.mp3/playlist.m3u8,बेणेश्वर III,"Field recording of ritual performances during Baneshwar fair at Dungarpur, Rajasthan. ",,"Kothari, Komal","Maharaj, Pawan Puri| Kaanji",,,,,"February 07, 1981",1981-02-07,,,Marwari | mwr,,,sound recording,sound recordings,46 min. 51 sec. ,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com","Field recording of ritual performances at the annual Baneshwar fair, held at Dungarpur district, Rajasthan. The recording consists of devotional songs sung by a group of male singers led by Pawan Puri Maharaj, with Dholak and Jhanjh accompaniment. ",,"1. 'Raja Harishchandra kaivai maharaj', a song sung by a group of male singers with Dholak and Manjira accompaniment. 2.  Narration of the story of Raja Harishchandra narrated by Pawan Puri Maharaj for the recordist. 3. 'Mati ro matke ghadiyo', a song sung by a group of male singers with Dholak and Jhanjh accompaniment. 4. 'Mhara runecha ra raja', a song sung by a group of male singers with Dholak and Jhanjh accompaniment. 5. 'Ganpati dev ne manavo', a devotional song dedicated to Ganesh, sung by a group of male singers with Dholak and Jhanjh accompaniment. 6. 'Piyo pyala amrit bhariya', a song sung by a group of male singers with Dholak and Jhanjh accompaniment. 7. 'Sadhu bhai teta yug me', a Kabir Bhajan sung by a group of male singers with Dholak and Jhanjh accompaniment. 8. 'Panch tatva a baniya pinjra', a Kabir Bhajan sung by a group of male singers with Dholak and Jhanjh accompaniment.  ",,,"Folk songs, Rajasthani--India--Rajasthan| Oral tradition| Storytelling| Tales--India--Rajasthan| Folklore| Folk literature, Rajasthani| Ritual| Interviews",,Baneshwar | Dholak | Manjira | Raja Harishchandra,"District Dungarpur, Rajasthan (India)",Recordings of Hereditary Musicians of Western Rajasthan,"25.7484° N, 74.2197° E"
arcers0230_a.mp3,RS1226,https://wowza.library.ucla.edu/dlp/definst/mp3:rajasthanmusic/arcers0230_a.mp3/playlist.m3u8,मीरा भजन,Bhajans of saint poets Meera and Kabir sung by musicians of the Bhil community,,"Kothari, Komal","Bhil, Mularam| Bhil, Gangabai",,,,,"Januran 04, 2001",2001-01-04,,,Marwari | mwr,,,sound recording,sound recordings,48 min. 28 sec. ,,audio cassette,Rupayan Sansthan,Rupayan Audio-Visual Archive,,,,unknown,unpublished,"Rupayan Sansthan, rupayansansthan@gmail.com","Recording of Bhajans of the saint poets Meera and Kabir, sung by Mularam and Gangabai of the Bhil community with Tandura and Manjira accompaniment. ",,"1. 'Pehlo achambha dekhiya re santa', a Kabir Bhajan sung by Mularam Bhil and Gangabai Bhil with Tandura and Manjira accompaniment. This is followed by spoken explaination and elaboration of the Bhajan by the singer. 2. 'Saujo in sheher me', a Kabir Bhajan sung by Mularam Bhil and Gangabai Bhil with Tandura and Manjira accompaniment. This is followed by spoken explaination and elaboration of the Bhajan by the singer. 3. 'Jin ro parmas mhare', a Meera Bhajan sung by Mularam Bhil and Gangabai Bhil with Tandura and Manjira accompaniment. This is followed by spoken explaination and elaboration of the Bhajan by the singer. 4. 'Guru re odhan kali kamli', a Kabir Bhajan composed by Dharmidas, a saint poet, sung by Mularam Bhil and Gangabai Bhil with Tandura and Manjira accompaniment. This is followed by spoken explaination and elaboration of the Bhajan by the singer. 5. 'Jal ki machiya jal me rehti', a Kabir Bhajan sung by Mularam Bhil and Gangabai Bhil with Tandura and Manjira accompaniment. This is followed by spoken explaination and elaboration of the Bhajan by the singer. 6. 'Tharo piyo base re amarlok mhari heli', a Kabir Bhajan composed by Dharmidas, a saint poet, sung by Mularam Bhil and Gangabai Bhil with Tandura and Manjira accompaniment.",,,"Folk songs, Rajasthani--India--Rajasthan| Oral tradition| Stringed instruments| Devotional poetry| Bhil (Indic people)",,Bhil | Tandura | Manjira | Bhajan | Devotional music | Bhajan,Rajasthan (India),Recordings of Hereditary Musicians of Western Rajasthan,
