File name,Original language title,Translated Title,Alternative title,Creator,Contributor,Publisher,Publisher.place,Date.created,Date.created (single),Language | code,TypeOfResource,Genre,Extent,Dimensions,Insitution/Repository,collection name,collection number,box number,folder number,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Abstract | eng,Note.content,Subject.topic,Subject.temporal,Digital Collection Title,Latitude/longitude,Subject.place
barb_eph_ab0042.pdf,"Safety & Health Week 2007: ""Safety & Health at Work""",,,Labour Department - Occupational Safety & Health Section,,Labour Department,Barbados,July 2021,2007-07-01/2007-07-31,eng,text,fliers (printed matter) |~| programs (documents),1 page,27.8 cm x 21.5 cm,Barbados Department of Archives,Ephemera Collection,C319,A - B,4,public domain,published,Barbados Department of Archives,Flyer for Safety & Health Week 2007 held on Sunday 1st - Friday 6th July 2007. Contains program of events throughout the week.,,Health |~| Events |~| Safety,21st Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_ab0043.pdf,Barbados Public Workers' 37th Anniversary,,,Barbados Public Workers' Co-operative Credit Union Limited (BPWCCUL),,Barbados Public Workers' Co-operative Credit Union Limited (BPWCCUL),Barbados,2007,2007,eng,text,fliers (printed matter) |~| programs (documents),1 page,27.8 cm x 21.5 cm,Barbados Department of Archives,Ephemera Collection,C319,A - B,4,public domain,published,Barbados Department of Archives,"Promotional flyer for the Barbados Public Workers Cooperative Credit Union Limited (BPWCCUL's) 37th anniversary week. Contains programme of events, within the themes of Praise, Thank, Learn, and Celebrate. The BPWCCUL was founded on 6th May, 1970 and is the largest credit union in Barbados.",,Anniversaries |~| Liturgies |~| Government employees |~| Labor unions,21st Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_ab0044.pdf,"Evening of Reflection and Appreciation Celebrating the Life of David John Howard Thompson Q.C., M.P.",,,Combermere School,,Combermere School,Barbados,"October 29, 2010",2010-10-29,eng,text,programs (documents),7 pages,21.8 cm x 14 cm,Barbados Department of Archives,Ephemera Collection,C319,A - B,4,public domain,published,Barbados Department of Archives,"Appreciation service held at Combermere School to celebrate the life of the late Honorable David John Howard Thompson, Prime Minister of Barbados from 2008 to 2010. Held on Friday, 20th October 2010. Contains program of events and lyrics to various songs of praise and the National Anthem of Barbados.",,Caribbean Area--Politics and government--1945- |~| Barbados |~| Special events |~| Memorial service programs,21st Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_ab0045.pdf,Barbados Independence Celebrations,,,Government of Barbados,,Government of Barbados,Barbados,1966,1966,eng,text,programs (documents) |~| booklets,26 pages,18 cm x 13.2 cm,Barbados Department of Archives,Ephemera Collection,C319,A - B,5,public domain,published,Barbados Department of Archives,"Barbados Independence Celebration 27th November to 4th December, 1966: Official Programme of Events. Barbados obtained Independence on 30th November 1966. Contains photographs of the Duke and Duchess of Kent, the Governor, the Prime Minister, and the Prime Minister's residence, followed by a programme of events and other photographs of government buildings.",,Caribbean Area--Politics and government--1945- |~| Barbados |~| Special events |~| Independence movements,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_ab0046.pdf,Barbados Independence Ball Souvenir Brochure,,,G. L. Gittens,,,Great Britain,"November 26, 1966",1966-11-26,eng,text,booklets,16 pages,20.6 cm x 16.2 cm,Barbados Department of Archives,Ephemera Collection,C319,A - B,5,public domain,published,Barbados Department of Archives,"Brochure for Independence Ball held on Saturday November 26th, 1966. Contains a brief history of Barbados, programme of events, and ads for local services (e.g. hairdressing, decorating, motor services, real estate, etc.).",,Caribbean Area--Politics and government--1945- |~| Barbados |~| Special events |~| Independence movements |~| Advertisements,20th Century,Barbados Ephemera Collection,51.5074° N      0.1278° W,London
barb_eph_ab0047.pdf,Barbados Independence Celebrations,,,Government of Barbados,Government of Barbados,Government of Barbados,Barbados,"November 29, 1966",1966-11-29,eng,text,programs (documents),3 pages,20.8 cm x 15.6 cm,Barbados Department of Archives,Ephemera Collection,C319,A - B,5,public domain,published,Barbados Department of Archives,"Barbados Independence Celebrations held at the Garrison, Savannah, on 29th November, 1966. Contains programme of events for display, flag raising ceremony, and fireworks.",,Caribbean Area--Politics and government--1945- |~| Barbados |~| Special events |~| Independence movements,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_ab0048.pdf,First International Tour: Symphony Orchestra of Puerto Rico,,,Government of Barbados |~| Festival Casals of Puerto Rico |~| The Ford Foundation,,Government of Barbados; Festival Casals of Puerto Rico; The Ford Foundation,Barbados,"November 27, 1966",1966-11-27,eng,text,programs (documents) |~| concert programs,8 pages,23 cm x 16 cm,Barbados Department of Archives,Ephemera Collection,C319,A - B,5,public domain,published,Barbados Department of Archives,"First International tour or the Symphony Orchestra of Puerto Rico held on November 27, 1966. Contains message from the governor of Puerto Rico and the maestro, programme of events, notes on selected pieces of music, and information on composition of orchestra.",,Concert tours |~| Symphony orchestras,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_ab0049.pdf,Children's Rally,,,Teachers in Government and Independent Secondary Schools,,Government of Barbados,Barbados,"December 1, 1966",1966-12-01,eng,text,programs (documents) |~|booklets,5 pages,21.6 cm x 16.5cm,Barbados Department of Archives,Ephemera Collection,C319,A - B,5,public domain,published,Barbados Department of Archives,"Children's rally to celebrate the independence of Barbados. Held at Kensington Oval in the Presence of the Duke & Duchess of Kent on Thursday, 1st December, 1966. Contains list of event organizers and programme of events.",,Caribbean Area--Politics and government--1945- |~| Barbados |~| Special events |~| Independence movements |~| Children,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_ab0050.pdf,Order of Service of Thanksgiving & Dedication for the Independence of Barbados,,,Government of Barbados,,Government of Barbados,Barbados,"December 4, 1966",1966-12-04,eng,text,booklets,15 pages,18.9 cm x 11.9 cm,Barbados Department of Archives,Ephemera Collection,C319,A - B,5,public domain,published,Barbados Department of Archives,"Thanksgiving & Dedication on the Occasion of the Attainment of The Independence of Barbados, held on Sunday, 4th December, 1966. Contains order of service. Barbados obtained Independence on 30th November, 1966.",,Caribbean Area--Politics and government--1945- |~| Barbados |~| Special events |~| Independence movements |~| Liturgies,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_ab0051.pdf,Parade of Combined Services to Celebratte the 1st Anniversary of Independence,,,Government of Barbados,,Government of Barbados,Barbados,"November 30, 1967",1967-11-30,eng,text,programs (documents),9 pages,21.5 cm x 15 cm,Barbados Department of Archives,Ephemera Collection,C319,A - B,5,public domain,published,Barbados Department of Archives,"Parade held at Garrison, Savannah on 30th November, 1967. Contains list of parade members, notes for spectators on the form of the parade, and the programme of music.",,Anniversaries |~| Parades |~| Independence movements,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_ab0052.pdf,Independence Games 1971,,,Barbados Olympic Association,,Barbados Olympic Association,Barbados,1971,1971,eng,text,programs (documents) |~| booklets,37 pages,21 cm x 13.7 cm,Barbados Department of Archives,Ephemera Collection,C319,A - B,5,public domain,published,Barbados Department of Archives,"Booklet for the Independence Games 1971. Contains message from the Prime Minister, the Minister of Education, and the President of the Barbados Olympic Association, info on the organising committee of the games, lists of athletes, programme of events, and scoresheets marked with handwritten notes.",,Anniversaries |~| Olympics |~| Events |~| Athletes,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_ab0053.pdf,Independence Games 1971 Supplementary Program,,,Barbados Olympic Association,,Barbados Olympic Association,,1971,1971,eng,text,programs (documents),1 page,33 cm x 21.5 cm,Barbados Department of Archives,Ephemera Collection,C319,A - B,5,public domain,published,Barbados Department of Archives,Supplementary programme for the opening ceremony of the Barbados Independence Games 1971.,,Anniversaries |~| Olympics |~| Events |~| Athletes,,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_ab0054.pdf,Independence Games 1971 Season Ticket,,,Barbados Olympic Association,,Barbados Olympic Association,,1971,1971,eng,text,admission tickets,2 pages,9 cm x 11.5 cm,Barbados Department of Archives,Ephemera Collection,C319,A - B,5,public domain,published,Barbados Department of Archives,Season ticket for the Barbados Independence Games 1971. Ticket No. 000372.,,Anniversaries |~| Olympics |~| Events,,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_ab0055.pdf,"Newspaper Article: ""Programme for Independence Games""",,,Unknown,,Unknown,,1971,1971,eng,text,newspaper clippings,1 page,18 cm x 10 cm,Barbados Department of Archives,Ephemera Collection,C319,A - B,5,public domain,published,Barbados Department of Archives,Newspaper article outlining the programme of events for the Independence Games.,,Anniversaries |~| Olympics |~| Events,,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_ab0056.pdf,Queen's College Independence 1973,,,Queen's College,,Queen's College,Barbados,1973,1973,eng,text,programs (documents),4 pages,21.5 cm x 17.8 cm,Barbados Department of Archives,Ephemera Collection,C319,A - B,5,public domain,published,Barbados Department of Archives,"Program of Ceremony for Queen's College Independence celebrations 1973 held at Queen's College Secondary School on November 29th, 1973.",,Anniversaries |~| Events,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint James (Barbados)
barb_eph_ab0057.pdf,Mendelssohn's Hymn of Praise,,,Barbados Arts Council,,Barbados Arts Council,Barbados,Between 1970 and 1990,1970/1990,eng,text,programs (documents) |~| concert programs,7 pages,20.2 cm x 14 cm,Barbados Department of Archives,Ephemera Collection,C319,A - B,5,public domain,published,Barbados Department of Archives,"Program of ''Mendelssohn's Hymn of Praise"" hosted by the Barbados Arts Council in honor of Independence Anniversary Celebrations. Performed by the Combined Choirs of Christ Church and St. Mary's. Contains names of choir members and procession of symphony.",,Anniversaries |~| Choirs (Music),,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Christ Church (Barbados)
barb_eph_ab0058.pdf,List of Books by Barbadians (1966 - 1974) - Barbados Independence Eighth Anniversary,,,Barbados Public Library Service,,Barbados Public Library Service,Barbados,Between 1965 and 1975,1965/1975,eng,text,brochures,3 pages,21.5 cm x 17.5 cm,Barbados Department of Archives,Ephemera Collection,C319,A - B,5,public domain,published,Barbados Department of Archives,Contains list of books by Barbadians from 1966 - 1974 for the Public Library.,,Library |~| Anniversaries |~| Library outreach programs,20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_ab0059.pdf,National Independence Festival of Creative Arts (NIFCA) '75 Finals,,,NIFCA Management Committee,,National Cultural Foundation,Barbados,1975,1975,eng,text,programs (documents),10 pages,33 cm x 21.5 cm,Barbados Department of Archives,Ephemera Collection,C319,A - B,6,public domain,published,Barbados Department of Archives,Program of the National Indepence Festival of Creative Arts '75 Finals.,,"Anniversaries |~| Arts, Caribbean |~| Performances |~| Competitions",20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_ab0060.pdf,National Independence Festival of Creative Arts Finals,,,NIFCA Management Committee,,National Cultural Foundation,Barbados,1975,1975,eng,text,programs (documents),15 pages,33 cm x 21.5 cm,Barbados Department of Archives,Ephemera Collection,C319,A - B,6,public domain,published,Barbados Department of Archives,Program of the National Indepence Festival of Creative Arts '76 Finals.,,"Anniversaries |~| Arts, Caribbean |~| Performances |~| Competitions",20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
barb_eph_ab0061.pdf,Public Library: Opening Ceremony,,,Barbados Public Library Service,,Barbados Public Library Service,Barbados,"November 22, 1976",1976-11-22,eng,text,invitations,2 pages,16.4 cm x 15.9 cm,Barbados Department of Archives,Ephemera Collection,C319,A - B,6,public domain,published,Barbados Department of Archives,Program of events for an Opening Ceremony exhibit marking the 10th anniversary of independence.,,"Anniversaries |~| Arts, Caribbean |~| Performances |~| Exhibitions",20th Century,Barbados Ephemera Collection,"13.1939° N, 59.5432° W",Saint Michael (Barbados)
