Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Visibility,Item Sequence,Duplicate,Delete in Title,Type.typeOfResource,Rights.copyrightStatus,Rights.servicesContact,Subject,Type.genre,Coverage.geographic,Name.photographer,Name.creator,Author,Name.repository,Format.medium,Format.dimensions,Format.extent,Title,Alt ID.local,Description.note,Date.normalized,Date.publication,Alt ID.oclc,Publisher.publisherName,Date.creation,Publisher.placeOfOrigin,Note,Description.abstract,Opac url,Finding Aid URL,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0009s41t,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0009s41t-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,,"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,56.027,56.027,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009s41t,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009s41t/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0009s42b,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0009s42b-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,,"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,56.026,56.026,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009s42b,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009s42b/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0009s43v,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0009s43v-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,,"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,56.028,56.028,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009s43v,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009s43v/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0009s44c,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0009s44c-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,,"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,57.001,57.001,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009s44c,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009s44c/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0009s45w,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0009s45w-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,,"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,57.002,57.002,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009s45w,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009s45w/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0009s46d,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0009s46d-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,,"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,57.005,57.005,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009s46d,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009s46d/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0009s47x,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0009s47x-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,,"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,57.004,57.004,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009s47x,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009s47x/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0009s48f,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0009s48f-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,,"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,57.003,57.003,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009s48f,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009s48f/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0009s49z,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0009s49z-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,,"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,57.007,57.007,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009s49z,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009s49z/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0009s4bg,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0009s4bg-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,,"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,57.009,57.009,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009s4bg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009s4bg/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0009s4c0,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0009s4c0-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,,"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,57.008,57.008,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009s4c0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009s4c0/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0009s4dh,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0009s4dh-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,,"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,57.010,57.010,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009s4dh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009s4dh/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0009s4f1,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0009s4f1-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,,"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,57.006,57.006,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009s4f1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009s4f1/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0009s4gj,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0009s4gj-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,,"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,57.013,57.013,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009s4gj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009s4gj/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0009s4h2,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0009s4h2-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,,"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,59.003,59.003,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009s4h2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009s4h2/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0009s4jk,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0009s4jk-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,,"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,58.005,58.005,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009s4jk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009s4jk/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0009s4k3,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0009s4k3-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,,"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,58.002,58.002,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009s4k3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009s4k3/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0009s4mm,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0009s4mm-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,,"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,58.003,58.003,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009s4mm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009s4mm/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0009s4n4,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0009s4n4-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,,"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,58.006,58.006,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009s4n4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009s4n4/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0009s4pn,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0009s4pn-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,,"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,59.002,59.002,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009s4pn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009s4pn/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0009s4q5,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0009s4q5-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,,"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,58.001,58.001,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009s4q5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009s4q5/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0009s4rp,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0009s4rp-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,,"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,58.004,58.004,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009s4rp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009s4rp/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0009s4s6,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0009s4s6-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,,"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,59.001,59.001,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009s4s6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009s4s6/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0009s4tq,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0009s4tq-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,,"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,57.011,57.011,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009s4tq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009s4tq/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0009s4v7,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0009s4v7-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,,"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,57.012,57.012,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009s4v7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009s4v7/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0009s4wr,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0009s4wr-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,,"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,57.014,57.014,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009s4wr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009s4wr/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0009s4x8,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0009s4x8-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,,"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,59.007,59.007,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009s4x8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009s4x8/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0009s4zs,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0009s4zs-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,,"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,59.006,59.006,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009s4zs,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009s4zs/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0009s50s,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0009s50s-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,,"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,59.005,59.005,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009s50s,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009s50s/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0009s519,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0009s519-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,,"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,59.008,59.008,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009s519,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009s519/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0009s52t,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0009s52t-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,,"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,59.004,59.004,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009s52t,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009s52t/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0009s53b,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0009s53b-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,,"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,59.009,59.009,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009s53b,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009s53b/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0009s54v,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0009s54v-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,,"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,59.010,59.010,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009s54v,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009s54v/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0009s55c,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0009s55c-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,,"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,59.013,59.013,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009s55c,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009s55c/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0009s56w,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0009s56w-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,,"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,59.012,59.012,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009s56w,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009s56w/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0009s57d,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0009s57d-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,,"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,59.014,59.014,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009s57d,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009s57d/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0009s58x,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0009s58x-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,,"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,59.011,59.011,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009s58x,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009s58x/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0009s59f,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0009s59f-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,,"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,59.015,59.015,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009s59f,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009s59f/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0009s65v,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0009s65v-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,,"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,60.001,60.001,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009s65v,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009s65v/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0009s66c,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0009s66c-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,,"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,60.004,60.004,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009s66c,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009s66c/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0009s67w,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0009s67w-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,,"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,60.003,60.003,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009s67w,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009s67w/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0009s68d,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0009s68d-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,,"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,61.001,61.001,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009s68d,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009s68d/manifest
Friedlander (Jonathan) Collection of Middle Eastern Americana,ark:/21198/zz0009s69x,ark:/21198/zz0009rghf,2,Completed,Work,orientalism/masters/21198-zz0009s69x-1-master.tif,,,,,still image,,,Indio (Calif.)--Parades,documentary photographs,,"Friedlander, Jonathan",,,,color print,4 x 6 in.,1 photograph,60.002,60.002,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009s69x,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009s69x/manifest
