File Name,Title,Object Type,Parent ARK,Item ARK,Item Sequence,AltID.local,Type.typeOfResource,Date.creation,Date.normalized,Creator,Note.summary,Note.description,Language,Copyright Status,Copyright Statement,Copyright Holder 1 Name,Copyright Contact,Type.genre,Provenance,Repository
Masters/othermasters/dl_quinn/ATQ_4_08_ATQSMCDeanofStuBusCardsx9270_204.jpg,Alfred Thomas Quinn business card,Work,,ark:/21198/z19k5vv0,,ATQ_4_08_ATQSMCDeanofStuBusCardsx9270_204,text,undated,1922/2003,,,Alfred Thomas Quinn Dean of Students business card,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6053,business cards,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies
Masters/othermasters/dl_quinn/ATQ_4_08_ATQSMCID_203.jpg,Alfred Thomas Quinn Santa Monica College Faculty card ,Work,,ark:/21198/z15t543m,,ATQ_4_08_ATQSMCID_203,image,undated,1922/2003,,,Alfred Thomas Quinn Santa Monica College Faculty card ,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6052,identity cards,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies
Masters/othermasters/dl_quinn/ATQ_4_UM_ATQawardedExchangeClub_208.jpg,Outstanding Teacher Award ,Work,,ark:/21198/z1224c99,,ATQ_4_UM_ATQawardedExchangeClub_208,text,1959,1959,,,Newspaper clipping announcing Alfred Thomas Quinn winning Exchange Club Outstanding Teachers Award. Los Angeles Times 1959 May 3.,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6057,clippings (information artifacts),Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies
Masters/othermasters/dl_quinn/ATQ_4_UM_ATQawardingMB1959_207.jpg,Alfred Thomas Quinn and Margaret Blenkhorn,Work,,ark:/21198/z1x93vv2,,ATQ_4_UM_ATQawardingMB1959_207,text,1959,1959,,,Newspaper clipping of Alfred Thomas Quinn presenting an award to Margaret Blenkhorn upon her retirement as president of Santa Monica Board of Education.,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6056,clippings (information artifacts),Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies
Masters/othermasters/dl_quinn/ATQ_4_UM_OutstandingTeachATQExchangeClub_210.jpg,Outstanding Teacher Award ,Work,,ark:/21198/z1sn1thm,,ATQ_4_UM_OutstandingTeachATQExchangeClub_210,text,1959,1959,,,Newspaper clipping of Alfred Thomas Quinn receiving Outstanding Teacher award. .,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6059,clippings (information artifacts),Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies
Masters/othermasters/dl_quinn/ATQ_4_UM_SMTeacherWinsBest Award_211.jpg,Newspaper article about Alfred T. Quinn receiving award ,Work,,ark:/21198/z1nw12tq,,ATQ_4_UM_SMTeacherWinsBest Award_211,text,1959,1959,,,"""Outstanding Teacher A.T. Quinn Honored.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6060,clippings (information artifacts),Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies
Masters/othermasters/dl_quinn/ATQ_5_Youth _006cropped.jpg,Alfred Thomas Quinn as a youth,Work,,ark:/21198/z1j40b45,,ATQ_5_Youth _006cropped,,,,,,Alfred Thomas Quinn as a youth.,,,,,,,,
,Eulogy note for childhood friend Flora-Boswell,Work,,ark:/21198/z1db9kgs,,ATQ_1_01_Boswell,text,undated,1995/2003,"Quinn, Alfred Thomas ",,"Handwritten notes for Flora Boswell memorial service on Al Quinn Santa Monica College Stationary. ""Flora--Boswell. Flora and Bobby Dottie and Al: Memories- beautiful memories, Not with remorse but with thankfulness. Beautiful times, loving times. Hopeful times. Time of challenges and change. Times of pain, of pride, of joy. Times for questions, doubt, high expectations. Time for loving one another boanellessly [sic]. Flora Dora: She did it her way. FLora Dora-Queen for all that's good and right.""",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5849,eulogies (documents),Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies
Masters/othermasters/dl_quinn/ATQ_1_01_Boswell_SideA_002.jpg,Front,Page,,ark:/21198/z18k8tp5,1.0,,,,,,,,,,,,,,,
Masters/othermasters/dl_quinn/ATQ_1_01_Boswell_SideB_003.jpg,Back,Page,,ark:/21198/z14t82zt,2.0,,,,,,,,,,,,,,,
,"Letter from Koshi Ando, Manzanar Internee Camp (copy)",Work,,ark:/21198/z1127b7t,,ATQ_1_01_Manzanar,text,1942,1942,"Ando, Koshi",,"Letter from Koshi Ando to Alfred Quinn dated Wednesday 6 May. Page 1. The letter describes the location of Manzanar near Lone Pine and its layout of barracks and rooms. Ando names several friends: George Izumi, George Hattori, Henry Tanak and Tom Ichien and their activities.  Page 2. Ando continues to describe Manzanar including dust storms, lack of privacy, armed guards on duty and the potential for making Manzanar seem more homelike. Envelope addressed to Mr. Al Quinn in Santa Monica, California from Koshi Ando in Manzanar, California. Block 18 Building 1 Apartment 4. ",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5880,correspondence,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies
Masters/othermasters/dl_quinn/ATQ_1_01_Manzanar_PageB_032.jpg,Page 1,Page,,ark:/21198/z1wd5j3z,1.0,,,,,,,,,,,,,,,
Masters/othermasters/dl_quinn/ATQ_1_01_Manzanar_PageC_033.jpg,Page 2,Page,,ark:/21198/z1rn4sdp,2.0,,,,,,,,,,,,,,,
Masters/othermasters/dl_quinn/ATQ_1_01_Manzanar_PageA_031.jpg,Envelope,Page,,ark:/21198/z1mw41qs,3.0,,,,,,,,,,,,,,,
,Alfred Thomas Quinn with fellow soldiers outside Day Room during World War II,Work,,ark:/21198/z1h4392p,,ATQ_1_05_MilitaryDayRoom,image,undated,1939/1945,,,"Alfred Thomas Quinn (left) and fellow Army members outside of ""Day Room"" in Italy during World War II. Text reads: The Building is our day room (ping pong and movies). The two fellows, Clerks in the office. Partially visible is our German water tank."" Stamp reads: ""Official- PHOTO 96th Air Service [Corp] Date: Mar 18 1945.""",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5868,,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies
Masters/othermasters/dl_quinn/ATQ_1_05_MilitaryDayRoom_SideA_020.jpg,Front,Page,,ark:/21198/z1cc2j82,1.0,,,,,,,,,,,,,,,
Masters/othermasters/dl_quinn/ATQ_1_05_MilitaryDayRoom_SideB_021.jpg,Back,Page,,ark:/21198/z17m1sgf,2.0,,,,,,,,,,,,,,,
,Alfred Thomas Quinn and Buster in Italy,Work,,ark:/21198/z13v11sj,,ATQ_1_05_MilitaryTent,text,1942,1939/1945,United States Army ,,"Alfred Thomas Quinn (left) and a fellow Army member ""Buster"" standing near a US Army tent in Italy during World War II. [Transcription]""In front of tent at F-a-l-e-a-r-u-r-a. Buster and I""",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5861,black-and-white photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies
Masters/othermasters/dl_quinn/ATQ_1_05_MilitaryTent_SideA_013.jpg,Front,Page,,ark:/21198/z10590g9,1.0,,,,,,,,,,,,,,,
Masters/othermasters/dl_quinn/ATQ_1_05_MilitaryTent_SideB_014.jpg,Back,Page,,ark:/21198/z1vd8h1g,2.0,,,,,,,,,,,,,,,
,SMC's 'Father Figure' Plans to Close Book on 36 Year Career,Work,,ark:/21198/z1qn7rcn,,ATQ_1_12_SMCFatherFig,text,1988,1988,John Mitchell,,"Santa Monica College's 'Father Figure' Plans to Close Book on 36-Year Career by John Mitchell, Times Staff Writer. First Black Tenured Teacher. Involved in Civic Matters.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5885,clippings (information artifacts),Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies
Masters/othermasters/dl_quinn/ATQ_1_12_FatherFigure_035.jpg,Part 1,Page,,ark:/21198/z1kw70n9,1.0,,,,,,,,,,,,,,,
Masters/othermasters/dl_quinn/ATQ_1_12_SMCFatherFig_036.jpg,Part 2,Page,,ark:/21198/z1g467wf,2.0,,,,,,,,,,,,,,,
,Dr. Alfred Thomas Quinn Retirement Dinner Invitation,Work,,ark:/21198/z1bc5h37,,ATQ_1_13_DinnerInvite,text,1988,1988,,,"Invitation to Retirement Dinner at Filmland Center in Culver City. M.C.'s Tony Burton, Actor Frank's Place and Dr. Dale Ride, Educator. Entertainment, The Danny Horton Trio.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5895,printed ephemera,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies
Masters/othermasters/dl_quinn/ATQ_1_13_DinnerInvite_SideA_043.jpg,Front,Page,,ark:/21198/z16q3ft8,1.0,,,,,,,,,,,,,,,
Masters/othermasters/dl_quinn/ATQ_1_13_DinnerInvite_SideB_044.jpg,Back,Page,,ark:/21198/z12z2q3z,2.0,,,,,,,,,,,,,,,
,Dr. Alfred Thomas Quinn Retirement Dinner Program,Work,,ark:/21198/z1z626nd,,ATQ_1_13_DinnerPro,text,1988,1988,,,Retirement Dinner Program,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5897,printed ephemera,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies
Masters/othermasters/dl_quinn/ATQ_1_13_DinnerPro_SideA_045.jpg,Side A,Page,,ark:/21198/z1tf1fz4,1.0,,,,,,,,,,,,,,,
Masters/othermasters/dl_quinn/ATQ_1_13_DinnerPro_SideB_046.jpg,Side B,Page,,ark:/21198/z1pp0q9q,2.0,,,,,,,,,,,,,,,
,"Alfred Thomas Quinn Resume, nd",Work,,ark:/21198/z1jw9zg3,,ATQ_1_14_SALRRes,text,1988,1988,,,"Alfred Thomas Quinn resume highlighting his education, employment, publications, and professional positions.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5899,résumés (personnel records),Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies
Masters/othermasters/dl_quinn/ATQ_1_14_SALRRes_051.jpg,Page 1,Page,,ark:/21198/z1f496qm,1.0,,,,,,,,,,,,,,,
Masters/othermasters/dl_quinn/ATQ_1_14_SALRRes2_052.jpg,Page 2,Page,,ark:/21198/z19g75c5,2.0,,,,,,,,,,,,,,,
,"Alfred T. Quinn Curriculum Vitae, Revised 1994",Work,,ark:/21198/z15q6dnf,,ATQ_1_16_CV1994,text,n.d.,1922/2003,Alfred T. Quinn,,"Alfred Thomas Quinn Curriculum Vitae, Revised 1994",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5903,résumés (personnel records),Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies
Masters/othermasters/dl_quinn/ATQ_1_16_CV1994_PageA_054.jpg,Page 1,Page,,ark:/21198/z11z5p01,1.0,,,,,,,,,,,,,,,
Masters/othermasters/dl_quinn/ATQ_1_16_CV1994_PageB_055.jpg,Page 2,Page,,ark:/21198/z1x655jg,2.0,,,,,,,,,,,,,,,
,Alfred Thomas Quinn General Elementary Teaching Credential,Work,,ark:/21198/z1sf4dtr,,ATQ_2_01_GenElemCredential,text,1951,1951,California State Board of Education,,General Elementary Teaching Credential issued by the California State Board of Education valid 1951-1953.,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5912,certificates,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies
Masters/othermasters/dl_quinn/ATQ_2_01_GenEdCredential_SideA_063.jpg,Front,Page,,ark:/21198/z1np3p03,1.0,,,,,,,,,,,,,,,
Masters/othermasters/dl_quinn/ATQ_2_01_GenEdCredential_SideB_064.jpg,Back,Page,,ark:/21198/z1hx2x7x,2.0,,,,,,,,,,,,,,,
,"Alfred Thomas Quinn UCLA Commencement Program dated June 5, 1957",Work,,ark:/21198/z1d80w04,,ATQ_2_02_UC38thCommenceCover,text,1957,1957,UCLA ,,UCLA Commencement Program 1957 ,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5914,printed ephemera,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies
Masters/othermasters/dl_quinn/ATQ_2_01_UC38thCommenceCover_Pg1_065.jpg,Page 1,Page,,ark:/21198/z18h048s,1.0,,,,,,,,,,,,,,,
Masters/othermasters/dl_quinn/ATQ_2_01_UC38thCommenceCover_Pg57_066.jpg,Page 2,Page,,ark:/21198/z14q9cjh,2.0,,,,,,,,,,,,,,,
,Santa Monica College Board of Trustees Campaign and Newspaper Clippings of Santa Moica College Graduation Speaker,Work,,ark:/21198/z10z8mwp,,ATQ_2_06_HSDPLastGrad,text,1992,1992,"Theresa A. Stevens, Corsair Staff Writer",,"Newspaper clippings of  Alfred Thomas Quinn as speaker at the last Adult High School Graduation and another clipping of ""Graduation Takes Three Ceremonies"" mentioning Alfred Thomas Quinn's speech ""Self-Fulfillment in the '90's.""",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5934,clippings (information artifacts),Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies
Masters/othermasters/dl_quinn/ATQ_2_06_HSDPLastGrad_SideA_085.jpg,Front,Page,,ark:/21198/z1w684cn,1.0,,,,,,,,,,,,,,,
Masters/othermasters/dl_quinn/ATQ_2_06_HSDPLastGrad_SideB_086.jpg,Back,Page,,ark:/21198/z1rf7cmg,2.0,,,,,,,,,,,,,,,
,Santa Monica College Board of Trustees Campaign and A.C.T.I.O.N. News Sample Ballot,Work,,ark:/21198/z1mp6mv9,,ATQ_2_09_DemoVotingGuide,text,1990,1990,,,Democratic voting guide and A.C.T.I.O.N. News Sample Ballot wiith Alfred T. Quinn for Santa Monica College Board.,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5961,printed ephemera,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies
Masters/othermasters/dl_quinn/ATQ_2_09_DemoVotingGuide_112.jpg,Page 1,Page,,ark:/21198/z1h14kk2,1.0,,,,,,,,,,,,,,,
Masters/othermasters/dl_quinn/ATQ_2_09_DemoVotingGuide2_113.jpg,Page 2,Page,,ark:/21198/z1c83tws,2.0,,,,,,,,,,,,,,,
,Santa Monica College Board of Trustees Campaign,Work,,ark:/21198/z17h335v,,ATQ_2_09_ForCollegeTrust,text,1990,1990,"The Outlook, Opinion Editorials section",,"Newspaper clipping, ""...For college trustees"" featuring Alfred Thomas Quinn. ",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5959,clippings (information artifacts),Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies
Masters/othermasters/dl_quinn/ATQ_2_09_ForCollegeTrust_110.jpg,Part 1,Page,,ark:/21198/z13r2bgk,1.0,,,,,,,,,,,,,,,
Masters/othermasters/dl_quinn/ATQ_2_09_ForCollegeTrust_111.jpg,Part 2,Page,,ark:/21198/z1001kr5,2.0,,,,,,,,,,,,,,,
,Official Sample Ballot 6 November 1990,Work,,ark:/21198/z1v7135x,,ATQ_2_09_OfficialSampBallot,text,1990,1990,Registrar-Recorder,,Cover of County of Los Angeles Official Sample Ballot 6 November 1990. ,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5964,printed ephemera,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies
Masters/othermasters/dl_quinn/ATQ_2_09_OfficialSampBallot_115.jpg,Page 1,Page,,ark:/21198/z1qg0bf6,1.0,,,,,,,,,,,,,,,
Masters/othermasters/dl_quinn/ATQ_2_09_OfficialSampBallot_p12_116.jpg,Page 2,Page,,ark:/21198/z1ks894n,2.0,,,,,,,,,,,,,,,
,"Romance of African Methodism, Missionary Enterprise",Work,,ark:/21198/z1g17jd7,,ATQ_3_01_HistoryofAME,text,1952,1952,Reverend George A. Singleton,,"Front: Excerpt from The Romance of African Methodism by George A. Singleton, NY: Exposition Press, [1952]. The Missionary Enterprise. William Paul Quinn, p. 71. Back: Excerpt from The Romance of African Methodism by George A. Singleton, NY: Exposition Press, [1952]. The Missionary Enterprise. William Paul Quinn, p. 72-73",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5969,excerpts,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies
Masters/othermasters/dl_quinn/ATQ_3_01_HistoryofAME_SideA_120.jpg,Front,Page,,ark:/21198/z1b86sqz,1.0,,,,,,,,,,,,,,,
Masters/othermasters/dl_quinn/ATQ_3_01_HistoryofAME_SideB_121.jpg,Back,Page,,ark:/21198/z16h621g,2.0,,,,,,,,,,,,,,,
,Reverend Alfred Kerruthers Quinn Obituary,Work,,ark:/21198/z12r599r,,ATQ_3_04_AKerruthersObit,text,1981,1981,"Virgie W. Murray, Sentinel Religion Editor",,"Rev. Alfred Kerruthers Quinn Obituary, 1898-1981, Page 1-4",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5974,printed ephemera,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies
Masters/othermasters/dl_quinn/ATQ_3_04_AKerruthersObit_SideA_125.jpg,Front,Page,,ark:/21198/z1z04sq1,1.0,,,,,,,,,,,,,,,
Masters/othermasters/dl_quinn/ATQ_3_04_AKerruthersObit_SideB_123.jpg,Back,Page,,ark:/21198/z1t74203,2.0,,,,,,,,,,,,,,,
,Newspaper clipping from Evening Outlook,Work,,ark:/21198/z1pk20q4,,ATQ_3_11_EveningOutlook,text,1973,1973,Evening Outlook,,Newspaper clipping from Evening Outlook regarding the murder of Jill Renee Quinn in 1972 with photo.,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-5977,clippings (information artifacts),Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies
Masters/othermasters/dl_quinn/ATQ_3_11_EveningOutlook_SideA_128.jpg,Front,Page,,ark:/21198/z1jt1818,1.0,,,,,,,,,,,,,,,
Masters/othermasters/dl_quinn/ATQ_3_11_EveningOutlook_SideB_129.jpg,Back,Page,,ark:/21198/z1f20h9v,2.0,,,,,,,,,,,,,,,
,"Sylvia Dorothy ""Dottie"" and Alfred Thomas Quinn name badges",Work,,ark:/21198/z1989rng,,ATQ_4_08_ATQ and Dottie Name Badges,image,1960,1960,,,"Alfred Thomas and Sylvia Dorothy ""Dottie"" Quinn  name badges. ",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6048,badges,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies
Masters/othermasters/dl_quinn/ATQ_4_08_ATQandDottieNameBadgesSideA_199.jpg,Front,Page,,ark:/21198/z15h90wp,1.0,,,,,,,,,,,,,,,
Masters/othermasters/dl_quinn/ATQ_4_08_ATQandDottieNameBadgesSideB_200.jpg,Back,Page,,ark:/21198/z11r883g,2.0,,,,,,,,,,,,,,,
