File Name,Title,Object Type,Parent ARK,Item ARK,Item Sequence,AltIdentifier.local,Type.typeOfResource,Date.creation,Date.normalized,Name.creator,Summary,Description.note,Language,Rights.copyrightStatus,Rights.statementLocal,Rights.,Rights.rightsHolderContact,Type.genre,Provenance,Name.repository,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Masters/othermasters/dl_quinn/ATQ_4_04_Dottieoutdoorsolder_178.tif,"Sylvia Dorothy ""Dottie"" Quinn",Work,ark:/21198/z1c83tvb,ark:/21198/z19s38kp,,ATQ_4_04_DottieOutdoorsOlder_178,still image,1970,1970,,,"Sylvia Dorothy ""Dottie"" Quinn standing outside.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6027,color photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19s38kp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19s38kp/manifest
Masters/othermasters/dl_quinn/ATQ_4_04_DottieRedCar_161.tif,"Sylvia Dorothy ""Dottie"" Quinn posing with car",Work,ark:/21198/z1c83tvb,ark:/21198/z1612hwq,,ATQ_4_04_DottieRedCar_161,still image,1964,1954,,,"Sylvia Dorothy ""Dottie"" Quinn posing with a red Volkswagen bug.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6010,color photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1612hwq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1612hwq/manifest
Masters/othermasters/dl_quinn/ATQ_4_04_DottieThanksgiving2005_184.tif,"Sylvia Dorothy ""Dottie"" Quinn",Work,ark:/21198/z1c83tvb,ark:/21198/z1281s5d,,ATQ_4_04_DottieThanksgiving2005_184,still image,2000,2000,,,"Sylvia Dorothy ""Dottie"" Quinn in a wheelchair, Thanksgiving 2005.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6033,color photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1281s5d,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1281s5d/manifest
Masters/othermasters/dl_quinn/ATQ_4_04_DottieVeniceHS_153.tif,"Young Dorothy ""Dottie"" Quinn in front of Venice HS",Work,ark:/21198/z1c83tvb,ark:/21198/z1xh18r0,,ATQ_4_04_DottieVeniceHS_153,still image,undated,1922/2003,,,"Young Sylvia Dorothy ""Dottie"" Pierce posing in front of a building at Venice High School.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6002,black-and-white photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xh18r0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xh18r0/manifest
Masters/othermasters/dl_quinn/ATQ_4_04_DottieYellow_179.tif,"Sylvia Dorothy ""Dottie"" Quinn",Work,ark:/21198/z1c83tvb,ark:/21198/z1sr0j1p,,ATQ_4_04_DottieYellow_179,still image,1990,1990,,,"Sylvia Dorothy ""Dottie"" Quinn at a party.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6028,color photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sr0j1p,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sr0j1p/manifest
Masters/othermasters/dl_quinn/ATQ_4_04_DottieYoung_170.tif,"Sylvia Dorothy ""Dottie"" Quinn",Work,ark:/21198/z1c83tvb,ark:/21198/z1nz9s62,,ATQ_4_04_DottieYoung_170,still image,1960,1960,,,"Candid photograph of  Sylvia Dorothy ""Dottie"" Quinn as a young woman.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6019,black-and-white photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nz9s62,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1nz9s62/manifest
Masters/othermasters/dl_quinn/ATQ_4_04_DottieYoung_180.tif,"Sylvia Dorothy ""Dottie"" Quinn",Work,ark:/21198/z1c83tvb,ark:/21198/z1j691g1,,ATQ_4_04_DottieYoung_180,still image,1940,1940,,,"Sylvia Dorothy ""Dottie"" Quinn as a young woman.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6029,black-and-white photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j691g1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1j691g1/manifest
Masters/othermasters/dl_quinn/ATQ_4_04_DottieYoung_181.tif,"Sylvia Dorothy ""Dottie"" Quinn",Work,ark:/21198/z1c83tvb,ark:/21198/z1dj707x,,ATQ_4_04_DottieYoung_181,still image,1940,1940,,,"Sylvia Dorothy ""Dottie"" Quinn as a young woman.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6030,black-and-white photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dj707x,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dj707x/manifest
Masters/othermasters/dl_quinn/ATQ_4_04_DottieYoung_182.tif,"Sylvia Dorothy ""Dottie"" Quinn",Work,ark:/21198/z1c83tvb,ark:/21198/z18s67h6,,ATQ_4_04_DottieYoung_182,still image,1940,1940,,,"Sylvia Dorothy ""Dottie"" Quinn as a young woman.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6031,black-and-white photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18s67h6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18s67h6/manifest
Masters/othermasters/dl_quinn/ATQ_4_04_DottieYoungbk_183.tif,"Sylvia Dorothy ""Dottie"" Quinn",Work,ark:/21198/z1c83tvb,ark:/21198/z1515gt7,,ATQ_4_04_DottieYoungbk_183,still image,1960,1960,,,"Sylvia Dorothy ""Dottie"" Quinn lounging in a chair.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6032,black-and-white photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1515gt7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1515gt7/manifest
Masters/othermasters/dl_quinn/ATQ_4_04_JillBlueSchool_157.tif,Jill Renee Quinn Junior High School Photograph,Work,ark:/21198/z1c83tvb,ark:/21198/z1184r4c,,ATQ_4_04_JillBlueSchool_157,still image,undated,1958/1972,SMUSD,,Jill Renee Quinn Junior High School Portrait,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6006,color photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1184r4c,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1184r4c/manifest
Masters/othermasters/dl_quinn/ATQ_4_04_JillContactSheet_152.tif,Contact sheet of young Jill Quinn ,Work,ark:/21198/z1c83tvb,ark:/21198/z1wh47n2,,ATQ_4_04_JillContactSheet_152,still image,undated,1958/1972,,,Contact sheet of photographs of young Jill Quinn and friends in a park.,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6001,black-and-white photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wh47n2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wh47n2/manifest
Masters/othermasters/dl_quinn/ATQ_4_04_JillFrontYard_156.tif,Jill Renee Quinn in front yard,Work,ark:/21198/z1c83tvb,ark:/21198/z1rr3gt0,,ATQ_4_04_JillFrontYard_156,still image,1963,1963,,,"Jill Renee Quinn as a small child holding a doll in the front yard, January 1963.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6005,black-and-white photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rr3gt0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rr3gt0/manifest
Masters/othermasters/dl_quinn/ATQ_4_04_JillSchool_155.tif,Jill Renee Quinn Junior High School Identification Card,Work,ark:/21198/z1c83tvb,ark:/21198/z1n02r30,,ATQ_4_04_JillSchool_155,still image,1972,1972,SMUSD,,Jill Renee Quinn Malibu Park Junior High School identification and portrait.,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6004,identity cards,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n02r30,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1n02r30/manifest
Masters/othermasters/dl_quinn/ATQ_4_04_YoungDottie_154.tif,"Sylvia Dorothy ""Dottie"" Pierce child portrait",Work,ark:/21198/z1c83tvb,ark:/21198/z1hb0psk,,ATQ_4_04_YoungDottie_154,still image,undated,1922/2003,,,"School photograph of Sylvia Dorothy ""Dottie"" Pierce as a child.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6003,black-and-white photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hb0psk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hb0psk/manifest
Masters/othermasters/dl_quinn/ATQ_4_04_YoungJillRed_158.tif,Jill Renee Quinn Elementary School Photograph,Work,ark:/21198/z1c83tvb,ark:/21198/z1cj9z2q,,ATQ_4_04_YoungJillRed_158,still image,undated,1958/1972,,,Jill Renee Quinn elementary school photograph.,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6007,color photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cj9z2q,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cj9z2q/manifest
Masters/othermasters/dl_quinn/ATQ_4_05_AcceptingLULACAward_188.tif,Dolores accepting LULAC Award,Work,ark:/21198/z1c83tvb,ark:/21198/z17s96bc,,ATQ_4_05_AcceptingLULACAward_188,still image,2010,2010,,,"Dolores accepting League of United Latin American Council award on behalf of Alfred Thomas Quinn, 2010.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6037,color photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17s96bc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17s96bc/manifest
Masters/othermasters/dl_quinn/ATQ_4_05_ATQOthers_190.tif,Alfred Thomas Quinn at an event ,Work,ark:/21198/z1c83tvb,ark:/21198/z1087pxp,,ATQ_4_05_ATQOthers_190,still image,1990,1990,,,"Alfred Thomas Quinn (third from left) speaking with others at Bernice King Speech, February 1991.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6039,color photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1087pxp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1087pxp/manifest
Masters/othermasters/dl_quinn/ATQ_4_05_LULACAward_189.tif,Alfred Thomas Quinn's League of United Latin American Council Award,Work,ark:/21198/z1c83tvb,ark:/21198/z1qr6fpm,,ATQ_4_05_LULACAward_189,still image,2010,2010,,,Alfred Thomas Quinn's League of United Latin American Council Award.,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6038,color photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qr6fpm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qr6fpm/manifest
Masters/othermasters/dl_quinn/ATQ_4_06_ATQandDottieAdmiralCruises_198.tif,"Sylvia Dorothy ""Dottie"" and Alfred Thomas Quinn on cruise ship",Work,ark:/21198/z1c83tvb,ark:/21198/z1m34d91,,ATQ_4_06_ATQandDottieAdmiralCruises_198,still image,1990,1990,,,"Alfred Thomas and Sylvia Dorothy ""Dottie"" Quinn  on Stardancer, Admiral Cruises, Inc.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6047,color photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m34d91,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1m34d91/manifest
Masters/othermasters/dl_quinn/ATQ_4_06_ATQandDottieLowesHotel_197.tif,"Sylvia Dorothy ""Dottie"" and Alfred Thomas Quinn",Work,ark:/21198/z1c83tvb,ark:/21198/z1gb3nmr,,ATQ_4_06_ATQandDottieLowesHotel_197,still image,1990,1990,,,"Alfred Thomas and Sylvia Dorothy ""Dottie"" Quinn  at Lowes Hotel for SHPCC, April 1990.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6046,black-and-white photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gb3nmr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gb3nmr/manifest
Masters/othermasters/dl_quinn/ATQ_4_06_ATQfamilyoutdoorgathering_195.tif,Alfred Thomas Quinn with family,Work,ark:/21198/z1c83tvb,ark:/21198/z1bk2wxg,,ATQ_4_06_ATQFamilyOutdoorGathering_195,still image,undated,1922/2003,,,Alfred Thomas Quinn at table with family members.,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6044,color photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bk2wxg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bk2wxg/manifest
Masters/othermasters/dl_quinn/ATQ_4_06_ATQfamilyoutdoorgathering2_196.tif,Alfred Thomas Quinn with family,Work,ark:/21198/z1c83tvb,ark:/21198/z16t258f,,ATQ_4_06_ATQfamilyoutdoorgathering2_196,still image,undated,1922/2003,,,Alfred Thomas Quinn (far left) with family members.,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6045,color photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16t258f,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16t258f/manifest
Masters/othermasters/dl_quinn/ATQ_4_06_DinPink_194.tif,Daisy wearing a pink Sweater and a sash,Work,ark:/21198/z1c83tvb,ark:/21198/z1321dhk,,ATQ_4_06_DaisyInPink_194,still image,1977,1977,,,"Daisy in Pink Sweater, wearing a President sash.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6043,color photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1321dhk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1321dhk/manifest
Masters/othermasters/dl_quinn/ATQ_4_06_QuinnTribeThanks_193.tif,Extended Quinn Family at Thanksgiving,Work,ark:/21198/z1c83tvb,ark:/21198/z1z90wz0,,ATQ_4_06_QuinnTribeThanks_193,still image,1980,1980,,,"Quinn Extended family ""Tat's Quinn Tribe,"" Thanksgiving 1985.",eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6042,color photographs,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z90wz0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1z90wz0/manifest
Masters/othermasters/dl_quinn/ATQ_4_08_ATQLincolnJHStudentBodycard_201.tif,Alfred Thomas Quinn's Lincoln Junior High identification card,Work,ark:/21198/z1c83tvb,ark:/21198/z1tj0572,,ATQ_4_08_ATQLincolnJHStudentBodycard_201,still image,1950,1950,,,Alfred Thomas Quinn Lincoln Junior High School identification card academic year 1957-58.,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6050,identity cards,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tj0572,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tj0572/manifest
Masters/othermasters/dl_quinn/ATQ_4_08_ATQLincolnJHStudentBodycard1962-63_202.tif,Alfred Thomas Quinn's Lincoln Junior High identification card,Work,ark:/21198/z1c83tvb,ark:/21198/z1pv83zj,,ATQ_4_08_ATQLincolnJHStudentBodycard1962-63_202,still image,1960,1960,,,Alfred Thomas Quinn Lincoln Junior High School identification card academic year 1962-63.,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6051,identity cards,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pv83zj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pv83zj/manifest
Masters/othermasters/dl_quinn/ATQ_4_08_ATQSMCDeanofStuBusCards9271_205.tif,Alfred Thomas Quinn business card,Work,ark:/21198/z1c83tvb,ark:/21198/z1k37c7j,,ATQ_4_08_ATQSMCDeanofStuBusCards9271_205,text,1980,1988,,,Alfred Thomas Quinn Dean of Students business card,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6054,business cards,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k37c7j,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1k37c7j/manifest
Masters/othermasters/dl_quinn/ATQ_4_08_ATQSMCDeanofStuBusCards5150_206.tif,Alfred Thomas Quinn business card,Work,ark:/21198/z1c83tvb,ark:/21198/z1fb6mj8,,ATQ_4_08_ATQSMCDeanofStuBusCardsx5150_206,text,undated,1988,,,Alfred Thomas Quinn Dean of Students business card,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6055,business cards,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fb6mj8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fb6mj8/manifest
Masters/othermasters/dl_quinn/ATQ_4_08_ATQSMCDeanofStuBusCardsx9270_204.tif,Alfred Thomas Quinn business card,Work,ark:/21198/z1c83tvb,ark:/21198/z19k5vv0,,ATQ_4_08_ATQSMCDeanofStuBusCardsx9270_204,text,undated,1922/2003,,,Alfred Thomas Quinn Dean of Students business card,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6053,business cards,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19k5vv0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19k5vv0/manifest
Masters/othermasters/dl_quinn/ATQ_4_08_ATQSMCID_203.tif,Alfred Thomas Quinn Santa Monica College Faculty card ,Work,ark:/21198/z1c83tvb,ark:/21198/z15t543m,,ATQ_4_08_ATQSMCID_203,still image,undated,1922/2003,,,Alfred Thomas Quinn Santa Monica College Faculty card ,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6052,identity cards,Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15t543m,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15t543m/manifest
Masters/othermasters/dl_quinn/ATQ_4_UM_ATQawardedExchangeClub_208.tif,Outstanding Teacher Award ,Work,ark:/21198/z1c83tvb,ark:/21198/z1224c99,,ATQ_4_UM_ATQawardedExchangeClub_208,text,1959,1959,,,Newspaper clipping announcing Alfred Thomas Quinn winning Exchange Club Outstanding Teachers Award. Los Angeles Times 1959 May 3.,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6057,clippings (information artifacts),Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1224c99,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1224c99/manifest
Masters/othermasters/dl_quinn/ATQ_4_UM_ATQawardingMB1959_207.tif,Alfred Thomas Quinn and Margaret Blenkhorn,Work,ark:/21198/z1c83tvb,ark:/21198/z1x93vv2,,ATQ_4_UM_ATQawardingMB1959_207,text,1959,1959,,,Newspaper clipping of Alfred Thomas Quinn presenting an award to Margaret Blenkhorn upon her retirement as president of Santa Monica Board of Education.,eng,copyrighted,This Item is protected by copyright and/or related rights. You are free to use this Item in any way that is permitted by the copyright and related rights legislation that applies to your use. For other uses you need to obtain permission from the rights-holder(s).,Carolyne Payne Edwards,librarian@bunche.ucla.edu or 310-825-6056,clippings (information artifacts),Gift of Carolyne and WIlliam Edwards,The Ralph J. Bunche Center for African American Studies,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x93vv2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1x93vv2/manifest
