Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,viewingHint,Visibility,Delete in Title,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Name.other,Name.creator,Language,Subject,Rights.permission,Subject.geographicPlace,Name.author,Name.cartographer,Name.repository,Name.subject,Title,Date.publication,Coverage.geographiccoordinates,Publisher.publisherName,Description.note,Publisher.placeOfOrigin,Format.extent,Coverage.geographic,Alt ID.oclc,Alt ID.callNo,Alt ID.catalogRecordNumber,Alt ID.OPAC,Coverage.geoscale,AltTitle,Alt ID.local,Publisher.edition,Date.creation,Date.normalized,Alt ID.lccn,Description.abstract
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b0hsc,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/21198-zz002b0hsc_1977537_master.tif,,,,,,,cartographic,map,pd_usfed,,,,eng,Geology--California--Maps,,Lake County (Calif.)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Geolological Map of the Clear Lake District,1885,,,,,,Lake County (Calif.),,G4363 Lake Co. C5 96 US65 (1885),,,,,,,,1885,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b0htw,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/21198-zz002b0htw_1977542_master.tif,,,,,,,cartographic,map,pd_usfed,,,California. Division of Highways.,eng,Roads--California--Kings County--Maps,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"General highway map, Kings County, California.",1938|~|1938],,"Dept. of Public Works, Division of Highways","Title from bottom margin.|~|""Oct. 31, 1938.""|~|Blue line print.|~|UCLA copy lacks sheets 1 and 2.|~|Shows cities, towns and farm units; townships, ranges and sections; roads, railroads, rivers, creeks and sloughs.|~|<a href=""http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6656572"">UCLA Catalog Record</a>","[Sacramento, Calif|~|cau",1 map on 3 sheets : photocopy ; sheets 46 x 46 cm.,Kings County|~|California,712037442,G4363 Kings Co. .P1 1938,,6656572,125000,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b0hvd,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/21198-zz002b0hvd_1977545_master.tif,,,,,,,cartographic,map,pd_usfed,,,California. Division of Forestry.,eng,Lake County (Calif.)--Maps,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Administrative map of Lake County, 1937",1937,,The Division,"Relief represented by hachures.|~|M.B. Pratt, State Forester.|~|At head of title: State of California, Dept. of Natural Resources, Div. of Forestry.|~|<a href=""http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=796916"">UCLA Catalog Record</a>",[S.l.]|~|xx,1 map ; on sheet 86 x 59 cm.,Lake County (Calif.),23168524,G4363 .Lake 126 CDofF 1937,,796916,126000,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b0j0z,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/21198-zz002b0j0z_1977549_master.tif,,,,,,,cartographic,map,copyrighted,,,"McDow, George N. 1910-.",eng,Lassen County (Calif.)--Maps|~|Lassen County (Calif.)--Surveys--Maps,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Map of Lassen County, California",1935|~|[1935?],,Geo. N. McDow,"Relief represented by hachures.|~|Legend on slip of paper pasted to map.|~|Compiled and drawn by Geo. N. McDow.|~|Blue line print; hand colored to show areas surveyed in 1934 and 1935, and ""Infected areas"" in 1935.|~|<a href=""http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6653609"">UCLA Catalog Record</a>","Susanville, Calif|~|cau",1 map : photocopy ; 85 x 60 cm.,Lassen County (Calif.),227493372,G4363 Lassen Co. ca. 190 GNMD,,6653609,190080,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b0j20,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/21198-zz002b0j20_1977572_master.tif,,,,,,,cartographic,map,copyrighted,,"Robertson, A. M. publisher.",Del Monte Properties Company.,eng,"Monterey Peninsula (Calif.)--Maps|~|Monterey Peninsula (Calif.)--Maps, Tourist",,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,California's playground.,1927|~|c1927,,A.M. Robertson,"Pictorial map showing Monterey Peninsula.|~|Copyright: Del Monte Properties Co.|~|Relief represented pictorially.|~|""To his Excellency the Count of Monterey: this limned map and history of his own harbour and peninsula discovered by Viscaino AD 1602: occupied by Portola AD 1770: showing its points of interest, its manifold allurements and the properties being developed by the undersigned is humbly dedicated by your Excellency's obedient & most humble servts.""|~|Some place names in Spanish.|~|Includes ill. of regional history.|~|<a href=""http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6652076"">UCLA Catalog Record</a>",San Francisco|~|cau,1 map : col. ; 62 x 47 cm.,Monterey Peninsula (Calif.),81897883,G4363 Monterey Co. .A5 NS DMPC 1927,,6652076,,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b0j3h,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/21198-zz002b0j3h_1977626_master.tif,,,,,,,cartographic,map,pd,,,"Dawson, E. H.",eng,Mines and mineral resources--California--Madera County--Maps,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Sketch map of the Enterprise Mine, Madera County, California",1915,,s.n.],"E.H. Dawson.|~|Brown line print.|~|Includes cross section.|~|Relief represented by spot heights.|~|Oriented with north toward the lower right.|~|<a href=""http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=1070601"">UCLA Catalog Record</a>",cau|~|[California?,1 map : photocopy ; 69 x 61 cm.,Madera County|~|California,26644137,G4363 .Madera Co. H1 ns EHD 1915,,1070601,480,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b0jd5,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/21198-zz002b0jd5_1977658_master.tif,,,,,,,cartographic,map,pd_usfed,,,,eng,Mines and mineral resources--California--Nevada County--Maps,,Nevada County (Calif.)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Map of Western Portion Nevada County California Showing Mining Claims,,,,"<a href=""http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6781750"">UCLA Catalog Record</a>",,,Nevada County (Calif.),44141540,G4363 Nevada Co. .H1 95 CAL 1940,,6781750,,,,,1940,1940,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b0jfp,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/21198-zz002b0jfp_1977688_master.tif,,,,,,,cartographic,map,pd_usfed,,,California. Division of Oil and Gas.,eng,Oil fields--California--Fresno County--Maps,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Map of the Coalinga Oil Field, Fresno County, California",1921|~|[1921],,The Department,"Blue line print.|~|California State Mining Bureau, Dept. of Petroleum & Gas.|~|<a href=""http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=795721"">UCLA Catalog Record</a>","San Francisco, Calif|~|cau",1 map : photocopy ; 126 x 86 cm.,Fresno County|~|California,25731272,G4363 Fresno Co. .H8 25 CSMB 1921,,795721,24000,,,"Rev. to May 1, 1921.",,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b0jg6,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/21198-zz002b0jg6_1977704_master.tif,,,,,,,cartographic,map,public domain,,,,eng,Military maps,,San Francisco (Calif.)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"San Francisco Map, June 30, 1871",1871,,,,,,San Francisco (Calif.),,G4363 MODOC CO MDP 1871,,,,,,,,"June 30, 1871",,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b0jj7,ark:/21198/zz0028tr8x,8,Record proofed; needs metadata review ,Work,Masters/Maps/Bruman-Maps/image/21198-zz002b0jj7_1977715_master.tif,,,,,,,cartographic,map,copyrighted,,"White, Max Gregg. 1916-.","West, Walter S. (Walter Scott). 1912-.",eng,Radioactive substances|~|Mineralogy—Alaska—Seward Peninsula,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,The occurrence of zeunerite at Brooks Mountain,1952,,,"""References cited"": p. 7.|~|by Walter S. West and Max G. White.|~|<a href=""http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6430376"">UCLA Catalog Record</a>",dcu|~|Washington,7 p. maps (1 fold.) tables. 27 cm.,Alaska|~|Seward Peninsula,721326232,G4363 Monterey Co.-San Benito Co. 200 Freese,,6677337,,"Zeunerite at Brooks Mountain, Seward Peninsula, Alaska",,,,,gs 53000065,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b0mp8,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/21198-zz002b0mp8_1977744_master.tif,,,,,,,cartographic,map,pd_usfed,,"Laizure, C. McK. (Clyde McKeever). 1878-.",California. Division of Mines and Geology.,eng,Gold mines and mining--California--Mariposa County--Maps,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Map of Mariposa County showing principal gold mines,1935|~|[1935],,Division of Mines,"""Accompanying Report of C. McK. Laizure, January 1935, State Mineralogist's Report XXXI.""|~|compiled with additions from San Joaquin Light and Power Co.'s ""Map of Mariposa District.""|~|Includes ""List of gold mines.""|~|Spot locates 34 gold mines.|~|Relief represented by contours.|~|<a href=""http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=797342"">UCLA Catalog Record</a>",cau|~|[Sacramento],1 map ; 42 x 51 cm.,California|~|Mariposa County,21715064,G4363 .H2 n.s. DNR 1935,,797342,200000,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b0mqs,ark:/21198/zz0028tr8x,10,Completed with minimal metadata,Work,Masters/Maps/Bruman-Maps/image/21198-zz002b0mqs_1977752_master.tif,,,,,,,cartographic,map|~|Road maps.,pd_usfed,,,,eng,Roads--California,,Mendocino County (Calif.)--Maps,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Road map of Mendocino County, California",1917,,Board of Supervisors,"Includes distance chart and statistics|~|E.H. Smith, County Surveyor|~|Blue line print.|~|""Presented by Mendocino County.""|~|<a href=""http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2309326"">UCLA Catalog Record</a>","[Ukiah, Calif.]","1 map : photocopy, mounted on muslin ; 58 x 51 cm.",Mendocino County (Calif.),23076325,G4363 Mendocino Co. .P2 250 MCBS 1917,,2309326,,,,,,1917,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b0mr9,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/21198-zz002b0mr9_1977763_master.tif,,,,,,,cartographic,map,pd_usfed,,,California. Division of Forestry.,eng,Mariposa County (Calif.)--Maps,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Western Mariposa County,1936,,Division of Forestry,"State of California, Department of Natural Resources, Division of Forestry ; compiled in the Office of the State Forester in Sacramento ; C.R. Clar, Forest Technician ; cartography by Fred M. Dunow.|~|Relief represented by hachures.|~|Shows roads, towns, drainage, township and range grid, etc.|~|<a href=""http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=797071"">UCLA Catalog Record</a>",cau|~|[Sacramento],1 map : col. ; 67 x 52 cm.,Mariposa County (Calif.),23067479,G4363 .C1 CA 135 DNR 1936,,797071,126720,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b0mst,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/21198-zz002b0mst_1977776_master.tif,,,,,,,cartographic,map,pd_usfed,,"California. Division of Forestry.|~|Lockton, E. A.|~|Civilian Conservation Corps (U.S.).","Krueger, O. C. F.",eng,Mendocino County (Calif.)--Maps,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Administrative map of Mendocino County,1938,westernmost:W1240200|~|easternmost:W1224900|~|northernmost:N0401000|~|southernmost:N0383500,"State of California Dept. of Natural Resources, Division of Forestry","Shows drainage, roads, railroads, settlements, township and section lines, etc.|~|compiled by facilitating personnel of the Civilian Conservation Corps ... by O.C.F. Krueger and E.A. Lockton.|~|Relief represented by hachures.|~|<a href=""http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2034068"">UCLA Catalog Record</a>",[Sacramento? Calif.]|~|cau,1 map ; on sheet 91 x 61 cm.,Mendocino County (Calif.),22260915,G4363 Mendocino Co. .F7 194 DNR 1938,,2034068,194000,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b0mtb,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/21198-zz002b0mtb_1977795_master.tif,,,,,,,cartographic,map,pd_usfed,,,United States. General Land Office.,eng,Irrigation--California--Mono County--Maps|~|Real property--California--Mono County--Maps,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Township no.8 North,1978|~|1978],northernmost:N0382915|~|southernmost:N0382915|~|easternmost:W1192324|~|westernmost:W1192324,Bureau of Land Management,"Pencilled note: ""From BLM, Sacto., 1978.""|~|Covers an area in northern Mono County, Calif., east of highway 395 and the town of Walker, Calif.|~|""O.B.T.""|~|Surveyed by Roger F. Wilson and Harold A. Johnston; completed Dec. 6, 1941.|~|Shows township, sections and subsections, roads, rivers, canals and ditches.|~|Original version: Washington, D.C. : U.S. Dept. of the Interior, General Land Office, 1945.|~|""This plat of the resurvey of T.8N., R.23E., authorized by General Land Office letter ""E"" dated May 7, 1941, delineates a retracement and reestablishment of the lines of the original survey as shown upon the plat approved December 2, 1874 ....""|~|<a href=""http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6654777"">UCLA Catalog Record</a>","cau|~|[Sacramento, Calif","1 map : photocopy ; 29 x 29 cm, on sheet 46 x 57 cm.",Mono County|~|California,711804019,G4363 Mono Co. .B3 32 GLO 1945,,6654777,32000,"Township no.8 North, Range no.23 East, Mount Diablo Meridian, California : dependent resurvey.",,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b0mvv,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/21198-zz002b0mvv_1977801_master.tif,,,,,,,cartographic,map,pd_usfed,,,Kern County (Calif.). Planning Commission.,eng,Kern County (Calif.)--Population density--Maps,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"1932 Kern County, California population densities",[1932],,The Commission,"the Kern County Planning Commission.|~|<a href=""http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2004070"">UCLA Catalog Record</a>","[Bakersfield, Calif.]|~|cau",1 map : photocopy ; 24 x 49 cm.,Kern County (Calif.),24850541,G4363 Kern E2 530 KCPC 1932,,2004070,510000,"Population densities|~|Kern County, California population densities",,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b0n0d,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/21198-zz002b0n0d_1978632_master.tif,,,,,,,cartographic,map,pd_usfed,,"Thornton, J. R.|~|Kern County Chamber of Commerce.","Kern Co., Calif. County Surveyor.",eng,Rural free delivery--California--Kern County--Maps|~|Rural free delivery--California--Tulare County--Maps,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Rural postal routes, north central Kern County",1940|~|1940],,Kern County Chamber of Commerce [distributor,"Insets: McFarland -- Delano -- Wasco -- Shafter.|~|J.R. Thornton, County Surveyor, January, 1940.|~|Also shows portion of Tulare County.|~|<a href=""http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2004061"">UCLA Catalog Record</a>","cau|~|[Bakersfield, Calif.]",1 map ; 51 x 33 cm.,California|~|Kern County|~|Tulare County,24850546,G4363 Kern P8 100 KCCC 1940,,2004061,95000,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b0xpm,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/21198-zz002b0xpm_1978646_master.tif,,,,,,,cartographic,map,pd_usfed,,Kern County Chamber of Commerce.,"Thornton, J. R.",eng,Rural free delivery--California--Kern County--Maps,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"Rural postal routes, south central Kern County",1940],,Kern County Chamber of Commerce [distributor,"Insets: Bakersfield -- Arvin.|~|Inset of Bakersfield indexed.|~|J.R. Thornton, County Surveyor, January, 1940.|~|<a href=""http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=3298104"">UCLA Catalog Record</a>","cau|~|[Bakersfield, Calif.]",1 map ; 56 x 67 cm.,California|~|Kern County,24850548,G4363 Kern 95 KCCC 1940,,3298104,95000,,,,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b0xq4,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/21198-zz002b0xq4_1978663_master.tif,,,,,,,cartographic,map,pd_usfed,,,Geological Survey (U.S.).,eng,Kern County (Calif.)--Maps,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,Topographic map of the Naval Petroleum Reserve No. 1,1930,easternmost:W1191800|~|northernmost:N0352010|~|southernmost:N0351300|~|westernmost:W1193500,"Dept. of the Interior, U.S. Geological Survey","""Control by U.S. Geological Survey, U.S. Coast and Geodetic Survey, and Pan American Petroleum Company. Surveyed in 1927. North American datum.""|~|topography by E.P. Davis, C.A. Stonesifer, and R.G. Stevenson.|~|Relief represented by contours.|~|<a href=""http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=1507042"">UCLA Catalog Record</a>","[Washington, D.C.]|~|dcu",1 map : col. ; 43 x 84 cm.,Kern County (Calif.),10377899,G4363 Kern Co. .H8 32 USGS 1930,,1507042,31680,Naval Petroleum Reserve no. 1|~|Elk Hills Oil Field,,Ed. of 1930.,,,,
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002b0xrn,ark:/21198/zz0028tr8x,2,Completed,Work,Masters/Maps/Bruman-Maps/image/21198-zz002b0xrn_1978686_master.tif,,,,,,,cartographic,map,pd_usfed,,Kern County Chamber of Commerce.,"Thornton, J. R.",eng,Kern County (Calif.)--Maps,,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"The County of Kern, State of California",1940,northernmost:N0354800|~|westernmost:W1201200|~|easternmost:W1173700|~|southernmost:N0344800,Kern County Chamber of Commerce,"Shows ranchos, oil fields, mines, supervisors districts.|~|J.R. Thornton, County Surveyor.|~|<a href=""http://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2004060"">UCLA Catalog Record</a>","cau|~|Bakersfield, Calif",1 map : col. ; 45 x 93 cm.,Kern County (Calif.),24769663,G4363 Kern 253 KCCC 1940,,2004060,250000,,,,,,,
