Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Visibility,Delete in Title,Type.genre,Type.typeOfResource,Subject.descriptiveTopic,Rights.copyrightStatus,Rights.statementLocal,Rights.publicationStatus,Name.subject,Name.landscapeArchitect,Name.illustrator,Rights.countryCreation,Rights.rightsHolderContact,Rights.servicesContact,Name.architect,Language,Subject.conceptTopic,Name.repository,Name.photographer,Name.artist,Name.creator,Name.designer,Rights.permission,Subject topic,Name.engineer,Relation.isPartOf,Description.caption,Description.note,AltTitle.other,Relation.relatedTo,Coverage.geographic,Date.normalized,Format.dimensions,Date.creation,Description.fundingNote,Format.extent,Title,Alt ID.local,Description.latitude,Description.longitude,AltTitle.uniform,Format.medium,Description.contents,Description.adminnote,Opac url,Description.abstract,Finding Aid URL,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Cornell (Ralph D.) Papers.  Collection 1411,ark:/21198/zz002b6h89,ark:/21198/zz0008c7sv,2,Completed,Work,cornell/masters/uclamss_1411_0551.tif,632,,,,black-and-white photographs|~|cellulose nitrate film,still image,trees|~|gardens|~|garden walks,copyrighted,Rights owned by the Regents of the University of California,,Huntington Botanical Gardens,"Hertrich, William, b. 1880.|~|Hunt, Myron, $d 1868-1952",,,,,,eng,landscape architecture,"University of California, Los Angeles. $b Library Special Collections","Cornell, Ralph D.",,,,N,Culture|~|Environment,,"Ralph D. Cornell Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.",Handwritten on edge of nitrate negative:  Huntington Gardens,Garden walkway lined by trees and shrubbery,Huntington Botanical Gardens,,California--San Marino,1932-05-02,4 x 5 inches,"May 2, 1932",Access to this collection is generously supported by Arcadia funds.,1 photographic print,"Huntington Botanical Gardens, walkway, San Marino, 1932",uclamss_1411_0551,,,,b&w nitrate negative,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b6h89,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b6h89/manifest
Cornell (Ralph D.) Papers.  Collection 1411,ark:/21198/zz002b6h9t,ark:/21198/zz0008c7sv,2,Completed,Work,cornell/masters/uclamss_1411_0552.tif,633,,,,black-and-white photographs|~|cellulose nitrate film,still image,trees|~|flower gardens |~|lawns (landscaped grass)|~|pergolas,copyrighted,Rights owned by the Regents of the University of California,,,,,,,,,eng,landscape architecture,"University of California, Los Angeles. $b Library Special Collections","Cornell, Ralph D.",,,,N,Culture|~|Environment,,"Ralph D. Cornell Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.","Note on back of photograph: Pergola on N. Grand Ave. Pasadena 5/2/32. First choice, except that the wire shows more in this picture - Also too bad flower bed at right is empty. Use your judgment about which to enlarge, but I rather favor the other one",View towards lawn and flower beds with cypress trees and vine-covered pergola beyond,North Grand Avenue residence,,California--Pasadena,1932-05-02,4 x 5 inches,"May 2, 1932",Access to this collection is generously supported by Arcadia funds.,1 photographic print,"North Grand Avenue residence, garden with pergola, Pasadena, 1932",uclamss_1411_0552,,,,b&w nitrate negative,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b6h9t,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b6h9t/manifest
Cornell (Ralph D.) Papers.  Collection 1411,ark:/21198/zz002b6hbb,ark:/21198/zz0008c7sv,2,Completed,Work,cornell/masters/uclamss_1411_0553.tif,634,,,,black-and-white photographs|~|cellulose nitrate film,still image,ceramic tile|~|walled gardens |~|fountains |~|forecourts|~|Italian cypress,copyrighted,Rights owned by the Regents of the University of California,,"Leo V. Youngworth Residence (Los Angeles, Calif.)","Cornell, Ralph D.",,,,,,eng,landscape architecture,"University of California, Los Angeles. $b Library Special Collections","Cornell, Ralph D.",,,,N,Environment,,"Ralph D. Cornell Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text on nitrate negative sleeve: Leo V. Youngworth, Baldwin Hills, 6/15/32, 7/2/32","Leo V. Youngworth was a Los Angeles lawyer and Imperial Potentate of the Shriners.  He was born in San Francisco in 1872.|~|Wikipedia entry for Culver Crest neighborhood, Culver City, Calif.: ""Youngworth Road was named for the early developer, whose home is still on the Marycrest Manor property.""|~|View across walled entry court, with tiled fountain in midground and Italian cypress trees in background",Leo V. Youngworth residence,,California--Los Angeles--Baldwin Hills,1932-06-15|~|1932-07-02,4 x 5 inches,"June 15, 1932|~|July 2, 1932",Access to this collection is generously supported by Arcadia funds.,1 photographic negative|~|b&w nitrate negative,"Leo V. Youngworth residence, view across entry court, Baldwin Hills, 1932",0553|~|uclamss_1411_0553,33.999606077297976,-118.38394045829773,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b6hbb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b6hbb/manifest
Cornell (Ralph D.) Papers.  Collection 1411,ark:/21198/zz002b6hcv,ark:/21198/zz0008c7sv,2,Completed,Work,cornell/masters/uclamss_1411_0554.tif,635,,,,exterior views|~|black-and-white photographs|~|cellulose nitrate film,still image,window guards|~|vines|~|wall lamps|~|door knockers|~|angle brick|~|doors,copyrighted,Rights owned by the Regents of the University of California,,"Leo V. Youngworth Residence (Los Angeles, Calif.)","Cornell, Ralph D.",,,,,,eng,dwellings|~|landscape architecture,"University of California, Los Angeles. $b Library Special Collections","Cornell, Ralph D.",,,,N,People|~|Environment,,"Ralph D. Cornell Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from nitrate negative sleeve: Leo V. Youngworth, Baldwin Hills, 6/15/32, 7/2/32","View of door with guarded window and knocker, surrounded by brickwork and vines, with lamp mounted on wall|~|Wikipedia entry for Culver Crest neighborhood, Culver City, Calif.: ""Youngworth Road was named for the early developer, whose home is still on the Marycrest Manor property.""|~|Leo V. Youngworth was a Los Angeles lawyer and Imperial Potentate of the Shriners.  He was born in San Francisco in 1872.",Leo V. Youngworth residence,,California--Los Angeles--Baldwin Hills,1932-06-15|~|1932-07-02,4 x 5 inches,"June 15, 1932|~|July 2, 1932",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,"Leo V. Youngworth residence, view of door, Baldwin Hills, 1932",0554|~|uclamss_1411_0554,,,,b&w nitrate negative,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b6hcv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b6hcv/manifest
Cornell (Ralph D.) Papers.  Collection 1411,ark:/21198/zz002b6hdc,ark:/21198/zz0008c7sv,2,Completed,Work,cornell/masters/uclamss_1411_0555.tif,636,,,,black-and-white photographs|~|cellulose nitrate film,still image,ceramic tile|~|gardens|~|fountains |~|forecourts,copyrighted,Rights owned by the Regents of the University of California,,"Leo V. Youngworth Residence (Los Angeles, Calif.)","Cornell, Ralph D.",,,,,,eng,landscape architecture,"University of California, Los Angeles. $b Library Special Collections","Cornell, Ralph D.",,,,N,People|~|Environment,,"Ralph D. Cornell Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from nitrate negative sleeve: Leo V. Youngworth, Baldwin Hills, 6/15/32, 7/2/32","Leo V. Youngworth was a Los Angeles lawyer and Imperial Potentate of the Shriners.  He was born in San Francisco in 1872.|~|Wikipedia entry for Culver Crest neighborhood, Culver City, Calif.: ""Youngworth Road was named for the early developer, whose home is still on the Marycrest Manor property.""",Leo V. Youngworth residence,,California--Los Angeles--Baldwin Hills,1932-07-02|~|1932-06-15,4 x 5 inches,"July 2, 1932|~|June 15, 1932",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,"Leo V. Youngworth residence, view across entry court towards tiled fountain and house, Baldwin Hills, 1932",uclamss_1411_0555,33.999665004330154,-118.38379964232445,,b&w nitrate negative,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b6hdc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b6hdc/manifest
Cornell (Ralph D.) Papers.  Collection 1411,ark:/21198/zz002b6hfw,ark:/21198/zz0008c7sv,2,Completed,Work,cornell/masters/uclamss_1411_0556.tif,637,,,,black-and-white photographs|~|cellulose nitrate film,still image,ceramic tile|~|gardens|~|fountains |~|forecourts|~|gates|~|Turkeys,copyrighted,Rights owned by the Regents of the University of California,,"Leo V. Youngworth Residence (Los Angeles, Calif.)","Cornell, Ralph D.",,,,,,eng,landscape architecture,"University of California, Los Angeles. $b Library Special Collections","Cornell, Ralph D.",,,,N,People|~|Environment,,"Ralph D. Cornell Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from nitrate negative sleeve: Leo V. Youngworth, Baldwin Hills, 6/15/32, 7/2/32",Leo V. Youngworth was a Los Angeles lawyer and Imperial Potentate of the Shriners.  He was born in San Francisco in 1872.,Leo V. Youngworth residence,,California--Los Angeles--Baldwin Hills,1932-06-15|~|1932-07-02,4 x 5 inches,"June 15, 1932|~|July 2, 1932",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,"Leo V. Youngworth residence, view through gate of flock of turkeys on and near tiled fountain, Baldwin Hills, 1932",uclamss_1411_0556,33.99949600593971,-118.38381573557853,,b&w nitrate negative,"Wikipedia entry for Culver Crest neighborhood, Culver City, Calif.: ""Youngworth Road was named for the early developer, whose home is still on the Marycrest Manor property.""",,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b6hfw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b6hfw/manifest
Cornell (Ralph D.) Papers.  Collection 1411,ark:/21198/zz002b6hgd,ark:/21198/zz0008c7sv,2,Completed,Work,cornell/masters/uclamss_1411_0557.tif,638,,,,exterior views|~|black-and-white photographs|~|cellulose nitrate film,still image,dwellings|~|ceramic tile|~|gardens|~|fountains |~|forecourts|~|Turkeys,copyrighted,Rights owned by the Regents of the University of California,,"Leo V. Youngworth Residence (Los Angeles, Calif.)","Cornell, Ralph D.",,,,,,eng,landscape architecture,"University of California, Los Angeles. $b Library Special Collections","Cornell, Ralph D.",,,,N,Environment,,"Ralph D. Cornell Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from nitrate negative sleeve: Leo V. Youngworth, Baldwin Hills, 6/15/32, 7/2/32","Leo V. Youngworth was a Los Angeles lawyer and Imperial Potentate of the Shriners.  He was born in San Francisco in 1872.|~|Wikipedia entry for Culver Crest neighborhood, Culver City, Calif.: ""Youngworth Road was named for the early developer, whose home is still on the Marycrest Manor property.""",Leo V. Youngworth residence,,California--Los Angeles--Baldwin Hills,1932-07-02|~|1932-06-15,4 x 5 inches,"June 15, 1932|~|July 2, 1932",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,"Leo V. Youngworth residence, view across entrance court with tiled fountain and flock of turkeys towards house , Baldwin Hills, 1932",0557|~|uclamss_1411_0557,33.99966389249974,-118.38378220796585,,b&w nitrate negative,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b6hgd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b6hgd/manifest
Cornell (Ralph D.) Papers.  Collection 1411,ark:/21198/zz002b6hhx,ark:/21198/zz0008c7sv,2,Completed,Work,cornell/masters/uclamss_1411_0558.tif,639,,,,exterior views|~|black-and-white photographs|~|cellulose nitrate film,still image,Crassulaceae|~|dwellings|~|Spanish tile|~|Geraniums|~|porches|~|directors' chairs|~|posters,copyrighted,Rights owned by the Regents of the University of California,,"Leo V. Youngworth Residence (Los Angeles, Calif.)|~|Exposición Ibero-Americana $d (1929-1930 : $c Seville, Spain)","Cornell, Ralph D.",,,,,,eng,landscape architecture,"University of California, Los Angeles. $b Library Special Collections","Cornell, Ralph D.",,,,N,Environment,,"Ralph D. Cornell Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from nitrate negative sleeve: Leo V. Youngworth, Baldwin Hills, 6/15/32, 7/2/32","Text on poster: Sevilla Fiestas de Primavera 1929, Semana Santa y Feria, Exposicion Ibero-Americana|~|View of porch with jade plant, geranium, director's chair, wall lamps, Spanish tile roof, and poster on wall|~|Wikipedia entry for Culver Crest neighborhood, Culver City, Calif.: ""Youngworth Road was named for the early developer, whose home is still on the Marycrest Manor property.""",Leo V. Youngworth residence,,California--Los Angeles--Baldwin Hills,1932-06-15,4 x 5 inches,"July 2, 1932|~|1932-07-02|~|June 15, 1932",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,"Leo V. Youngworth residence, view of porch with plants, chair, and poster, Baldwin Hills, 1932",0558|~|uclamss_1411_0558,,,,b&w nitrate negative,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b6hhx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b6hhx/manifest
Cornell (Ralph D.) Papers.  Collection 1411,ark:/21198/zz002b6hjf,ark:/21198/zz0008c7sv,2,Completed,Work,cornell/masters/uclamss_1411_0559.tif,640,,,,black-and-white photographs|~|cellulose nitrate film,still image,Crassulaceae|~|dwellings|~|Spanish tile|~|wall lamps|~|Geraniums|~|porches|~|directors' chairs|~|posters,copyrighted,Rights owned by the Regents of the University of California,,"Leo V. Youngworth Residence (Los Angeles, Calif.)|~|Exposición Ibero-Americana $d (1929-1930 : $c Seville, Spain)","Cornell, Ralph D.",,,,,,eng,landscape architecture,"University of California, Los Angeles. $b Library Special Collections","Cornell, Ralph D.",,,,N,People|~|Environment,,"Ralph D. Cornell Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.",,"Text on posters partially obscured.  Text on poster on left (cf. uclamss_1411_0558): Sevilla Fiestas de Primavera 1929, Semana Santa y Feria, Exposicion Ibero-Americana.  Text on poster on right (cf. matching image on eBay auction item, SEVILLA FLAMENCO DANCER Vintage Embossed Sign - Seville): Sevilla Fiestas de Primavera 1924, Semana Santa y Feria.|~|Text from nitrate negative sleeve: Leo V. Youngworth, Baldwin Hills, 6/15/32, 7/2/32|~|Wikipedia entry for Culver Crest neighborhood, Culver City, Calif.: ""Youngworth Road was named for the early developer, whose home is still on the Marycrest Manor property.""|~|View of porch with jade plant, geranium, director's chair, wall lamps, Spanish tile roof, and posters on wall|~|Image similar, but not identical, to uclamss_1411_0565: compare appearance of trees overhanging roof",Leo V. Youngworth residence,,California--Los Angeles--Baldwin Hills,1932-06-15|~|1932-07-02,4 x 5 inches,"June 15, 1932|~|July 2, 1932",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,"Leo V. Youngworth residence, view of porch with plants, chair, and posters, Baldwin Hills, 1932",0559|~|uclamss_1411_0559,,,,b&w nitrate negative,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b6hjf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b6hjf/manifest
Cornell (Ralph D.) Papers.  Collection 1411,ark:/21198/zz002b6hkz,ark:/21198/zz0008c7sv,2,Completed,Work,cornell/masters/uclamss_1411_0560.tif,641,,,,black-and-white photographs|~|cellulose nitrate film,still image,ceramic tile|~|fountains |~|forecourts,copyrighted,Rights owned by the Regents of the University of California,,"Leo V. Youngworth Residence (Los Angeles, Calif.)","Cornell, Ralph D.",,,,,,eng,landscape architecture,"University of California, Los Angeles. $b Library Special Collections","Cornell, Ralph D.",,,,N,People|~|Environment,,"Ralph D. Cornell Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.",,"Wikipedia entry for Culver Crest neighborhood, Culver City, Calif.: ""Youngworth Road was named for the early developer, whose home is still on the Marycrest Manor property.""|~|View of house through entry court, with tiled fountain in right foreground|~|Text from nitrate negative sleeve: Leo V. Youngworth, Baldwin Hills, 6/15/32, 7/2/32",Leo V. Youngworth residence,,California--Los Angeles--Baldwin Hills,1932-07-02,4 x 5 inches,"June 15, 1932|~|July 2, 1932|~|1932-06-15",Access to this collection is generously supported by Arcadia funds.,1 photographic negative,"Leo V. Youngworth residence, view of house through entry court with fountain, Baldwin Hills, 1932",uclamss_1411_0560,33.99958050517696,-118.3837915956974,,b&w nitrate negative,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b6hkz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b6hkz/manifest
