Project Name,Item ARK,Parent ARK,Item Status ID,Visibility,Object Type,File Name,Item Sequence,Subject,Type.genre,Type.typeOfResource,Rights.copyrightStatus,Name.repository,Name.photographer,Relation.isPartOf,Finding Aid URL,Description.note,Date.creation,Description.longitude,Description.latitude,Title,Date.normalized,Format.dimensions,AltIdentifier.local,Description.abstract,Coverage.geographic,Bucketeer State,IIIF Access URL
Thelner and Louise Photographic Collection,ark:/21198/zz0000019g,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000085_10a.tif,,Construction images|~|Powell Library|~|Business|~|Education|~|Environment,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"The west side of the Library during construction viewed from the eventual location of Janss Steps. Originally known simply as the Library, Powell Library was known as College Library prior to 1966.","April 16, 1928",-118.4421443939209,34.071782142042466,"Library (Powell Library) under construction (west side), 1928",1928-04-16,4 x 5 in.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0000019g
Thelner and Louise Photographic Collection,ark:/21198/zz000001b0,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000086_10a.tif,,Construction images|~|Powell Library|~|Business|~|Education|~|Environment,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"The northeast corner of the Library appears here during an early stage of construction. Originally known simply as the Library, Powell Library was known as College Library prior to 1966.","February 15, 1928",-118.44215512275696,34.07185323869148,"Library (Powell Library) under construction, 1928",1928-02-15,4 x 5 in.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000001b0
Thelner and Louise Photographic Collection,ark:/21198/zz000001ch,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000082_10a.tif,,Construction images|~|Powell Library|~|Business|~|Education|~|Environment,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Photographed from the roof of the Library's west wing, the octagonal domes and cupolas are seen midway through construction. Originally known simply as the Library, Powell Library was known as College Library prior to 1966.","March 1, 1928",-118.44215512275696,34.07185323869148,"Library (Powell Library) domes under construction, 1928",1928-03-01,4 x 5 in.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000001ch
Thelner and Louise Photographic Collection,ark:/21198/zz000001d1,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000087_10a.tif,,Construction images|~|Powell Library|~|Business|~|Education|~|Environment,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"The north side (or front) of the Library appears here midway through construction. Originally known simply as the Library, Powell Library was known as College Library prior to 1966.","March 1, 1928",-118.44215512275696,34.07185323869148,"Library (Powell Library) under construction, 1928",1928-03-01,4 x 5 in.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000001d1
Thelner and Louise Photographic Collection,ark:/21198/zz000001fj,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000137_10a.tif,,Construction images|~|Powell Library|~|Business|~|Education|~|Environment,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Midway through construction, the north side of the Education Building (Moore Hall) is viewed from the southwestern corner of the Library (Powell Library).","c.August, 1929",-118.44215512275696,34.07185323869148,"Education Building (Moore Hall) under construction, 1929",1929-08,4 x 5 in.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000001fj
Thelner and Louise Photographic Collection,ark:/21198/zz000001g2,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000084_10a.tif,,Construction images|~|Powell Library|~|Business|~|Education|~|Environment,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"The south side (or rear) of the Library appears here midway through construction. Originally known simply as the Library, Powell Library was known as College Library prior to 1966.",February 1928,-118.4421443939209,34.071782142042466,"Library (Powell Library) under construction (south side), 1928",1928-02,4 x 5 in.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000001g2
Thelner and Louise Photographic Collection,ark:/21198/zz000001hk,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000138_10a.tif,,Construction images|~|Powell Library|~|Education|~|Environment,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"The south side (or rear) of the Library appears here midway through construction. Originally known simply as the Library, Powell Library was known as College Library prior to 1966.","February 28, 1928",-118.44215780496597,34.07130223810093,"Library (Powell Library) under construction (south side), 1928",1928-02-28,4 x 5 in.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000001hk
Thelner and Louise Photographic Collection,ark:/21198/zz000001j3,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000139_10a.tif,,Construction images|~|Powell Library|~|Business|~|Education|~|Environment,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"The south side (or rear) of the Library appears here nearing the end of its construction. Originally known simply as the Library, Powell Library was known as College Library prior to 1966.","April 16, 1928",-118.44215780496597,34.07130223810093,"Library (Powell Library) under construction (south side), 1928",1928-04-16,4 x 5 in.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000001j3
Thelner and Louise Photographic Collection,ark:/21198/zz000001km,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000140_10a.tif,,Powell Library|~|Education|~|Environment,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Shortly after the Library's completion, Hoover took this photograph of the northern octagonal dome. Originally known simply as the Library, Powell Library was known as College Library prior to 1966.","April 29, 1928",-118.44206660985946,34.071682162278826,"Library (Powell Library) octagonal dome viewed from roof, 1928",1928-04-29,5 x 4 in.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000001km
Thelner and Louise Photographic Collection,ark:/21198/zz000001m4,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000141_10a.tif,,Powell Library|~|Education|~|Environment,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Shortly after the Library's completion, Hoover took this roof-level photograph of the southern octagonal dome looking east. Originally known simply as the Library, Powell Library was known as College Library prior to 1966.","April 29, 1928",-118.44214707612991,34.071644392115196,"Library (Powell Library) southern octagonal dome viewed from roof, 1928",1928-04-29,4 x 5 in.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000001m4
Thelner and Louise Photographic Collection,ark:/21198/zz000001nn,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000142_10a.tif,,Powell Library|~|Education|~|Environment,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Shortly after the Library's completion, Hoover took this roof-level photograph of the southern octagonal dome and cupolas. Originally known simply as the Library, Powell Library was known as College Library prior to 1966.","April 29, 1928",-118.44211757183075,34.07153552507872,"Library (Powell Library) roof view looking south, 1928",1928-04-29,4 x 5 in.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000001nn
Thelner and Louise Photographic Collection,ark:/21198/zz000001p5,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000143_10a.tif,,Powell Library|~|Education|~|Environment,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Shortly after the Library's completion, Hoover took this roof-level photograph of the southern octagonal dome and cupola looking east. The Physics Biology Building (Humanities Building) appears in the background. Originally known simply as the Library, Powell Library was known as College Library prior to 1966.","April 29, 1928",-118.44214707612991,34.071508863742345,"Library (Powell Library) roof view looking east, 1928",1928-04-29,4 x 5 in.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000001p5
Thelner and Louise Photographic Collection,ark:/21198/zz000001qp,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000144_10a.tif,,Powell Library|~|Education|~|Environment,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Shortly after the Library's completion, Hoover gained access to the building's taller, northern dome, capturing this perspective on the rooftop cupolas and the west wing. Originally known simply as the Library, Powell Library was known as College Library prior to 1966.","April 29, 1928",-118.44231873750686,34.071666609860536,"Library (Powell Library) roof view from octagonal dome looking southwest, 1928",1928-04-29,4 x 5 in.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000001qp
Thelner and Louise Photographic Collection,ark:/21198/zz000001r6,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000145_10a.tif,,Powell Library|~|Education|~|Environment,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"Shortly after the Library's completion, Hoover gained access to the building's taller, northern dome, capturing this perspective on the smaller, southern dome. Originally known simply as the Library, Powell Library was known as College Library prior to 1966.","April 29, 1928",-118.4421443939209,34.07187101284441,"Library (Powell Library) roof view from octagonal dome looking south, 1928",1928-04-29,4 x 5 in.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000001r6
Thelner and Louise Photographic Collection,ark:/21198/zz000001sq,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000146_10a.tif,,Powell Library|~|Education|~|Environment,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,The distinctive Lombard style porch of the Library's north entrance is closely modeled on the Cathedral of Verona in Italy. Powell Library was known as College Library prior to 1966.,c.1930,-118.442163169384,34.07198432298169,"Library (Powell Library) entrance, c.1930",1930,4 x 5 in.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000001sq
Thelner and Louise Photographic Collection,ark:/21198/zz000001t7,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000147_10a.tif,,Powell Library|~|Education|~|Environment,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"The north (or front) side of the Library, including its Lombard style entrance. Also called College Library, the building was officially renamed Powell Library in 1966.",1930,-118.44217658042908,34.07202653652348,"Library (Powell Library) entrance, c.1930",1930,4 x 5 in.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000001t7
Thelner and Louise Photographic Collection,ark:/21198/zz000001vr,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000081_10a.tif,,"University of California, Los Angeles--Royce Hall|~|Education|~|Environment",photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"The north side of the Library (subsequently known as College Library and, after 1966, the Lawrence Clark Powell Library) is photographed here from the foot of the Chemistry Building (Haines Hall). By the close of the first academic year on the Westwood Campus, landscaping around all of the Esplanade buildings had been completed.",c.1930,-118.44215512275696,34.07199321004486,"Library (Powell Library), c.1930",1930,4 x 5 in.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000001vr
Thelner and Louise Photographic Collection,ark:/21198/zz000001w8,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000148_10a.tif,,Kinsey Hall|~|Construction images|~|Science|~|Education|~|Environment,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,"The inscription over the building's south entrance--""Nothing is too wonderful to be true""--is from a quote by Michael Faraday, English chemist and physicist. Hoover took this photograph during the ongoing construction of the Westwood campus' first academic year. The Physics-Biology Building was renamed Kinsey Hall and is today known as the Humanities Building.",c.January 1930,-118.44120025634765,34.071564408183676,"Physics-Biology Building (Humanities Building) south entrance detail, c.1930",1930-01,5 x 4 in.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000001w8
Thelner and Louise Photographic Collection,ark:/21198/zz000001xs,ark:/21198/zz00000bv3,2,,Work,hoover/masters/ua00000149_10a.tif,,Kinsey Hall|~|Construction images|~|Science|~|Education|~|Environment,photographs,still image,copyrighted,UCLA University Archives,"Hoover, Thelner Barton (UCLA 1930)",Thelner and Louise Hoover Photographic Collection (Univ. Archives Rec. Ser. 647),http://www.oac.cdlib.org/findaid/ark:/13030/tf438nb2mz,The south entrance to the building photographed prior to landscaping. The Physics Biology Building was renamed Kinsey Hall and is today known as the Humanities Building.,c.January 1930,-118.44120025634765,34.071564408183676,"Physics-Biology Building (Humanities Building), c.1930",1930-01,5 x 4 in.,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000001xs
