Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Subject,Type.typeOfResource,Type.genre,Name.subject,Rights.copyrightStatus,Rights.rightsHolderContact,Coverage.geographic,Coverage.spatialLatitude,Name.fashionDesigner,Coverage.spatialLongitude,Name.photographer,Name.repository,Name.artist,Name.architect,Name.compiler,Rights.countryCreation,Rights.servicesContact,Language,Relation.hasVersion,Rights.permission,Publisher.publisherName,Relation.isPartOf,Name.illustrator,Alternate Identifier.local,Title,Description.caption,Date.creation,Format.extent,Format.medium,Format.dimensions,Date.normalized,Description.longitude,Description.latitude,Description.note,Description.adminnote,Description.contents,Description.abstract,Description.fundingNote,Alternate Identifier.OPAC,Alternate Identifier.url,Alternate Identifier.oclc,Bucketeer State,IIIF Access URL
Los Angeles Times Photographic Archive,ark:/21198/zz0002smn0,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00167892a.tif,,,,"Bathing beaches--Law and legislation--California, Southern|~|Bathing beauties|~|Ordinances, Municipal--California--Redondo Beach|~|Bathing suits--California--Redondo Beach|~|Dress codes--California--Redondo Beach|~|Lifestyle|~|Legal",still image,news photographs,"Ross, Myrna, 1939-1975",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Redondo Beach (Calif.),,,,"Malmin, John",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b529_224719,"Policeman measuring length of early 1900s bathing suit to determine if the suit is in accordance with 1933 Redondo Beach, Calif. ordinance",PRECAUTIONARY MEASURE-Policeman Chuck Peyton checks to see if the old-fashioned bathing suit worn by actress Myrna Ross complies with 1933 Redondo Beach ordinance banning women's suits that are more than 3 in. above knee. The city attorney warned enforcement may be necessary if topless suits appear on beaches. Male swimmers would also be required to wear more discreet attire.,"June 24, 1964",1 photograph,b&w negative,5 x 5 cm.,1964-06-24,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002smn0
Los Angeles Times Photographic Archive,ark:/21198/zz0002smph,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00059362a.tif,,,,Loyalty oaths--California--Los Angeles|~|Government,still image,news photographs,"City Hall (Los Angeles, Calif.)",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.)--Officials and employees,,,,,"University of California, Los Angeles. $b Library Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b53_54999-1,"200 key city executives take the first loyalty oath in the City Council Chamber at City Hall, Los Angeles, 1948",LOYALTY OATH: Scene in City Council chambers yesterday as 200 key city executives took the first loyalty oath designed for all city employees. Nearly every commissioner and department head was in the gathering.,"December 7, 1948",1 photograph,b&w negative,10 x 12.5 cm.,1948-12-07,-118.243264,34.053589,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002smph
Los Angeles Times Photographic Archive,ark:/21198/zz0002smq1,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00059363a.tif,,,,Draft resisters--California--Los Angeles County|~|Men--Clothing & dress--California--Los Angeles--1940-1950|~|Demonstrations--California--Los Angeles County|~|Women--Clothing & dress--California--Los Angeles--1940-1950|~|Activism|~|War,still image,news photographs,Fellowship of Reconciliation (U.S.),copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Pasadena (Calif.),,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b53_55102,"Members of Fellowship of Reconciliation shown marching in protest against draft in Pasadena, Calif., 1948",ON MARCH: Members of Fellowship of Reconciliation shown marching through Pasadena on second leg of 25-mile procession in protest against draft and Universal Military Training. From Pasadena they hiked to Glendale. They reached Hollywood today.,"December 12, 1948",1 photograph,b&w negative,10 x 12.5 cm.,1948-12-12,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002smq1
Los Angeles Times Photographic Archive,ark:/21198/zz0002smrj,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00327071a.tif,,,,Sewage disposal--California--Orange County|~|Environment,still image,news photographs,,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Orange County (Calif.),,,,,"University of California, Los Angeles. $b Library Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b530_224732,"Norman Tremblay, Sanitation District engineer, examining sewage gas storage sphere in Orange County, Calif., 1964",,"June 24, 1964",1 photograph,b&w negative,10 x 12.5 cm.,1964-06-24,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002smrj
Los Angeles Times Photographic Archive,ark:/21198/zz0002sms2,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00167893a.tif,,,,Ethnic costume--Frisian Islands|~|Dairy farmers--California--Los Angeles County|~|Dairy farms--California--Los Angeles County|~|Frisian Americans--California--Los Angeles County|~|Mothers and daughters|~|Lifestyle|~|People|~|Culture,still image,news photographs,,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Cerritos (Calif.),,,,,"University of California, Los Angeles. $b Library Special Collections",,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b530_224747,"Dairy farmer Mrs. Arthur Atsma in an authentic Frisian costume with daughter in Dairy Valley, Calif., 1964","DUTCH CHARM in Dairy Valley is depicted by Mrs. Arthur Atsma in an authentic Frisian costume and her daughter, Alicia, on morning stroll.","June 25, 1964",1 photograph,b&w negative,5 x 5 cm.,1964-06-25,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002sms2
Los Angeles Times Photographic Archive,ark:/21198/zz0002smtk,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00167894a.tif,,,,Girls--Societies and clubs|~|Scouts and scouting--California--Los Angeles County|~|Lifestyle|~|Education|~|Culture,still image,news photographs,Camp Fire Girls,copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Glendale (Calif.),,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b530_224751,"Three Crescenta Valley Camp Fire Girls constructing chairs out of tree limbs in Glendale, Calif., 1964","CRAFTS AT CAMP-Training in nature crafts is a key part of program at summer camps for girls. Testing their skill at lashing tree limbs to make chairs are, from left, Carol Antilia, Linda Palmieri and Lori Martinez, members of Glendale-Crescenta Valley Camp Fire Girls who will plan to attend Camp Caula at Oak Flats.","June 25, 1964",1 photograph,b&w negative,5 x 5 cm.,1964-06-25,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002smtk
Los Angeles Times Photographic Archive,ark:/21198/zz0002smv3,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00167895a.tif,,,,Motion picture premieres--California--Los Angeles|~|Motion picture actors and actresses--California--Los Angeles|~|Entertainment|~|People,still image,news photographs,"Reynolds, Debbie",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b530_224755,"Debbie Reynolds and Harve Preshell waving to fans at premier ""The Unsinkable Molly Brown"" in Los Angeles, Calif., 1964","PREMIERE-Debbie Reynolds and Harve Preshell, stars of ""The Unsinkable Molly Brown,"" smile at crowd on arriving for premier at Egyptian Theater.","June 26, 1964",1 photograph,b&w negative,5 x 5 cm.,1964-06-26,-118.336572647094,34.1007735150601,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002smv3
Los Angeles Times Photographic Archive,ark:/21198/zz0002smwm,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00167896a.tif,,,,"Women golfers--California, Southern|~|Golf $x Tournaments $z California|~|Sports|~|Youth",still image,news photographs,"Lance, Susan, 1946-",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Pasadena (Calif.),,,,"Sharkey, Larry",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b530_224758,"Pasadena junior golf tournament champion Sue Lance and runner-up Jane Bastanchury, Calif., 1964","COOLING OFF-Champion Sue Lance, left, and runner-up Jane Bastanchury rest in shade after playing 18 holes in final round of Pasadena junior golf tournament Thursday in 100-deg. weather.","June 26, 1964",1 photograph,b&w negative,5 x 5 cm.,1964-06-26,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002smwm
Los Angeles Times Photographic Archive,ark:/21198/zz0002smx4,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00167897a.tif,,,,"Child welfare--California--Los Angeles County|~|Children--Institutional care--California--Los Angeles County|~|Prayer--Christianity|~|Chapels--California, Southern|~|Children--Religious life--California--Los Angeles County|~|Religion|~|Youth",still image,news photographs,"LeRoy Boys Home (La Verne, Calif.)",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b530_224771,"Boy kneeling at altar in chapel at the LeRoy Boys Home in La Verne, Calif., 1964","NEW CHAPEL-A youthful resident pauses for a moment of prayer in the new $50,000 chapel at the LeRoy Boys' Home in La Verne. Chapel seats 225.","June 25, 1964",1 photograph,b&w negative,5 x 5 cm.,1964-06-25,-117.753324,34.120785,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002smx4
Los Angeles Times Photographic Archive,ark:/21198/zz0002smzn,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00167898a.tif,,,,"Child authors--United States|~|Children--Books and reading--California, Southern|~|Public libraries--California--Los Angeles County|~|Reading--California, Southern|~|People|~|Youth|~|Arts",still image,news photographs,"Fleischman, Sid, 1920-",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Santa Monica (Calif.),,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b530_224775,"Children's books author, Sid Fleischman sitting on floor of library reading to three children in Santa Monica, Calif., 1964","WRITER READS-Sid Fleischman, author of children's books, reads some of his work to Rinky Faber, Frank Constantino and Christy Anne Burke, from left. Fleischman dropped in on the youngsters during visit to Santa Monica library.","June 25, 1964",1 photograph,b&w negative,5 x 5 cm.,1964-06-25,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002smzn
Los Angeles Times Photographic Archive,ark:/21198/zz0002sn0n,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00167899a.tif,,,,"Airports--California--San Bernardino County|~|Runways (Aeronautics)--California, Southern|~|Airplanes--United States--1960-1970|~|Environment",still image,news photographs,"Cable Airport (Upland, Calif.)",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Upland (Calif.)--Aerial views,,,,"Lynn, Bob",,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b530_224784,"Aerial view of single engine plane above runway and surrounding terrain at Cable Airport in Upland, Calif., 1964","BURGEONING AIRPORT-A light, single-engine plane courses downward on final landing approach to Cable Airport in Upland. The facility, 18 years ago a rocky, sagebrush-studded field, has burgeoned into the largest private airport in the United States.","June 28, 1964",1 photograph,b&w negative,5 x 5 cm.,1964-06-28,-117.693014144897,34.1097792337421,Cable Airport a family owned and operated airport that is open to the public was started in 1945 by Dewey and Maude Cable.,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002sn0n
Los Angeles Times Photographic Archive,ark:/21198/zz0002sn15,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00167900a.tif,,,,Civil rights workers $z California $z Los Angeles|~|Civil rights--Religious aspects|~|Press conferences--California--Los Angeles|~|People|~|Media,still image,news photographs,"Lymon, Hershel",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Mississippi--Race relations--Public opinion,,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b530_224807,"Mansfield Collins, Maureen Murphy, Arthur Silvers and Hershel Lymon at press conference in Los Angeles, Calif., 1964","CONFERENCE-Discussing racial events in Mississippi at press conference are, from left, the Rev. Mansfield Collins, Maureen Murphy, Arthur Silvers and Rabbi Hershel Lymon. The clergymen joined in urging all faiths to pray for the three missing civil rights volunteers in Mississippi.","June 28, 1964",1 photograph,b&w negative,5 x 5 cm.,1964-06-28,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002sn15
Los Angeles Times Photographic Archive,ark:/21198/zz0002sn2p,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00167901a.tif,,,,Motion picture actors and actresses--California--Los Angeles|~|Lifestyle|~|People,still image,news photographs,"Ford, Glenn, 1916- --Homes and haunts",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Beverly Hills (Calif.),,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b530_224814,"Actor Glenn Ford standing in the atrium of his bachelor residence in Beverly Hills, Calif., 1964","THE 'HUB' OF THE HOME-Glenn Ford, who admits you might call his home ""spectacular,"" stands in atrium, the center of his $400,000 bachelor residence in Beverly Hills. Overhanging the area is a massive 900-lb. chandelier.","June 29, 1964",1 photograph,b&w negative,5 x 5 cm.,1964-06-29,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002sn2p
Los Angeles Times Photographic Archive,ark:/21198/zz0002sn36,ark:/21198/zz0002np7z,2,Completed,Work,latimes/masters/clusc_8_1_00167902a.tif,,,,"Depressions--1929--United States--Exhibitions|~|Press conferences--California--Los Angeles|~|Authors, American--20th century|~|Art museums--Exhibitions|~|Documentary photography--United States--Exhibitions|~|Activism|~|People|~|Media",still image,news photographs,"Lange, Dorothea--Exhibitions",copyrighted,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",Los Angeles (Calif.),,,,,,,,,US,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclalat_1429_b530_224828,"Upton Sinclair talking to reporters about photographic exhibit, ""The Bitter Years: 1935-1941,"" Los Angeles, 1964","POVERTY FIGHTER-Upton Sinclair talks with newsmen at the County Museum in conjunction with photographic exhibit, ""The Bitter Years: 1935-1941."" Picture in background is among 200 being shown.","July 1, 1964",1 photograph,b&w negative,5 x 5 cm.,1964-07-01,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002sn36
