Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Type.typeOfResource,Rights.copyrightStatus,Rights.permission,Rights.countryCreation,Rights.servicesContact,Type.genre,Rights.permissionNote,Name.subject,Subject,Rights.creatorPersonName,Rights.rightsHolderName,AltTitle.uniform,Relation.isPartOf,Name.photographer,Name.repository,Name.creator,Alt ID.local,Format.extent,Date.creation,Title,Description.note,Format.dimensions,Alt ID.url,Alt ID.OPAC,Description.abstract,Bucketeer State,IIIF Access URL
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008nk3x,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008nk3x-1-master.tif,37,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.",,,,"Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f29_95,1 slide in plastic mount,1982 or 1985,"Guelaguetza[?], necklaces close-up, 1982 or 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008nk3x
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008nk4f,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008nk4f-1-master.tif,38,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.",,,,"Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f29_72,1 slide in plastic mount,1982 or 1985,"Guelaguetza[?], dancers, 1982 or 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008nk4f
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008nk5z,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008nk5z-1-master.tif,39,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.",,,,"Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f29_54,1 slide in plastic mount,1982 or 1985,"Guelaguetza[?], men holding gourds, 1982 or 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008nk5z
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008nk6g,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008nk6g-1-master.tif,40,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.",,,,"Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f29_84,1 slide in plastic mount,1982 or 1985,"Guelaguetza[?], earring with red stone close-up [view 1], 1982 or 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008nk6g
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008nk70,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008nk70-1-master.tif,41,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.",,,,"Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f29_74,1 slide in plastic mount,1982 or 1985,"Guelaguetza[?], dancers close-up of man in red hat and woman in green headgear [view 1], 1982 or 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008nk70
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008nk8h,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008nk8h-1-master.tif,42,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.",,,,"Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f29_99,1 slide in plastic mount,1982 or 1985,"Guelaguetza[?], woman dancer 1, close-up, 1982 or 1985 [view 1]",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008nk8h
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008nk91,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008nk91-1-master.tif,43,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.",,,,"Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f29_75,1 slide in plastic mount,1982 or 1985,"Guelaguetza[?], dancers close-up of man in red hat and woman in green headgear [view 3], 1982 or 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008nk91
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008nkbj,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008nkbj-1-master.tif,44,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.",,,,"Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f29_55,1 slide in plastic mount,1982 or 1985,"Guelaguetza[?], man holding gourd, 1982 or 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008nkbj
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008nkc2,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008nkc2-1-master.tif,45,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.",,,,"Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f29_64,1 slide in plastic mount,1982 or 1985,"Guelaguetza[?], performers sitting with spectators [view from behind], 1982 or 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008nkc2
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008nkdk,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008nkdk-1-master.tif,46,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.",,,,"Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f29_90,1 slide in plastic mount,1982 or 1985,"Guelaguetza[?], back view of woman dancer, 1982 or 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008nkdk
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008nkf3,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008nkf3-1-master.tif,47,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.",,,,"Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f29_96,1 slide in plastic mount,1982 or 1985,"Guelaguetza[?], necklaces, 1982 or 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008nkf3
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008nkgm,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008nkgm-1-master.tif,48,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.",,,,"Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f29_73,1 slide in plastic mount,1982 or 1985,"Guelaguetza[?], dancers close-up of man in red hat and woman in green headgear [view 2], 1982",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008nkgm
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008nkh4,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008nkh4-1-master.tif,49,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.",,,,"Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f29_56,1 slide in plastic mount,1982 or 1985,"Guelaguetza[?], man holding gourd, 1982 or 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008nkh4
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008nkjn,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008nkjn-1-master.tif,50,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.",,,,"Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f29_83,1 slide in plastic mount,1982 or 1985,"Guelaguetza[?], earring with red stone close-up [view 2], 1982 or 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008nkjn
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008nkmp,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008nkmp-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,Folk dancing--Mexico--San Antonino Castillo Velasco,,,"San Antonino Castillo de Velasco, 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f6_20,1 slide in plastic mount,1985,"San Antonino Castillo, spectators watching dancers on stage, 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008nkmp
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008nkn6,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008nkn6-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Folk dancing--Mexico--San Antonino Castillo Velasco|~|Guelaguetza Festival, Oaxaca de Juárez, Mexico.",,,"San Antonino Castillo de Velasco, 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f6_4,1 slide in plastic mount,1985,"San Antonino Castillo, stacked food and dancers, 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008nkn6
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008nkpq,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008nkpq-1-master.tif,,,,still image,copyrighted,,,,color slides,,,"Folk dancing--Mexico--Ejutla (Oaxaca)|~|Guelaguetza Festival, Oaxaca de Juárez, Mexico.",,,"Ejutla de Crespo -Valle de Oaxaca, 1982","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f5_29,1 slide in plastic mount,1982,"Ejutla de Crespo, back view of woman close-up, 1982",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008nkpq
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008nkq7,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008nkq7-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.|~|Folk dancing--Mexico--Tlacolula de Matamoros",,,"Tlacolula del Valle, 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f7_1,1 slide in plastic mount,1985,"Tlacolula del Valle, women holding flower baskets on their heads, 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008nkq7
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008nkrr,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008nkrr-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Folk dancing--Mexico--San Antonino Castillo Velasco|~|Guelaguetza Festival, Oaxaca de Juárez, Mexico.",,,"San Antonino Castillo de Velasco, 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f6_5,1 slide in plastic mount,1985,"San Antonino Castillo, stacked vegetables and dancers, 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008nkrr
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008nks8,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008nks8-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.|~|Folk dancing--Mexico--Tehuantepec, Isthmus of",,,"Tehuantepec Region de Istomo, 1982 & 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f9_20,1 slide in plastic mount,1982 or 1985,"Tehuantepec, man carrying fake fish on shoulder, 1982 or 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008nks8
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008nkts,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008nkts-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Folk dancing--Mexico--San Antonino Castillo Velasco|~|Guelaguetza Festival, Oaxaca de Juárez, Mexico.",,,"San Antonino Castillo de Velasco, 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f6_6,1 slide in plastic mount,1985,"San Antonino Castillo, stacked food and dancers, 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008nkts
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008nkv9,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008nkv9-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Folk dancing--Mexico--Ejutla (Oaxaca)|~|Guelaguetza Festival, Oaxaca de Juárez, Mexico.",,,"Ejutla de Crespo -Valle de Oaxaca, 1982","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f5_30,1 slide in plastic mount,1982,"Ejutla de Crespo, hand holding skirt close-up, 1982",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008nkv9
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008nkwt,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008nkwt-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.|~|Folk dancing--Mexico--Tlacolula de Matamoros",,,"Tlacolula del Valle, 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f7_2,1 slide in plastic mount,1985,"Tlacolula del Valle, women holding flower baskets on their heads, 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008nkwt
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008nkxb,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008nkxb-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.|~|Folk dancing--Mexico--Tehuantepec, Isthmus of",,,"Tehuantepec Region de Istomo, 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f8_16,1 slide in plastic mount,1985,"Tehuantepec, couples dancing [blurred], 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008nkxb
West (Andrew) Photographs of the Guelaguetza.  Collection 1713,ark:/21198/zz0008nkzv,ark:/21198/zz00089bwz,2,Completed,Work,guelaguetza/masters/21198-zz0008nkzv-1-master.tif,,,,still image,copyrighted,Y,,,color slides,,,"Guelaguetza Festival, Oaxaca de Juárez, Mexico.|~|Folk dancing--Mexico--Tehuantepec, Isthmus of",,,"Tehuantepec Region de Istomo, 1982 & 1985","Andrew West Photographs of the Guelaguetza. Department of Special Collections, Charles E. Young Research Library, UCLA.","West, Andrew, 1954-","University of California, Los Angeles. $b Library Special Collections",,clus_1713_b1_f9_21,1 slide in plastic mount,1982 or 1985,"Tehuantepec, man carrying fake fish on shoulder, 1982 or 1985",,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0008nkzv
