Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Visibility,Type.typeOfResource,Rights.copyrightStatus,Type.genre,Language,Subject.descriptiveTopic,Name.repository,Rights.permission,Relation.isPartOf,Name.subject,Subject.uniformTitle,Subject.conceptTopic,Name.producer,Name.photographer,Name.creator,Name.director,Title,Alt ID.local,Format.extent,Format.dimensions,Format.medium,Description.note,Description.longitude,Description.latitude,Description.caption,Date.created,Coverage.geographic,Date.normalized,Description.fundingNote,Alt ID.collection,AltTitle.other,Description.abstract,Finding Aid URL,Opac url,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Rotha (Paul) Papers,ark:/21198/zz002bz42r,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0048.tif,,,,,private,still image,copyrighted,Black-and-white photographs|~|cellulose nitrate film,,Contact (Motion picture: 1933)|~|Iraqis|~|City walls $z Iraq $z Baghdad,"University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.",,,Documentary films,,,,,"Three Iraqi men standing next to a brick wall during the filming of Contact, Baghdad, 1932",uclamss_2001_0048,1 photographic negative,"greater than 35mm, but less than 4 x 5 inches",b&w nitrate negative,"""Contact"" (1933) is a documentary film by Paul Rotha. Made for Imperial Airways and sponsored by Shell-Mex and BP Ltd, ""Contact"" shows the construction of an airplane and how air travel was opening up the world. It was filmed in England and along air routes in the Middle East, Africa and Athens.|~|Three Iraqi men standing next to a brick wall and looking towards a partially visible case (probably Rotha's camera equipment) during the filming of ""Contact."" They are wearing keffiyeh headscarves and long tunics. One wears a western-looking jacket and the others wear traditional jackets. There is a domed building in the distance.",,,"Text from negative sleeve: Rotha, Baghdad, 4 printed",November 1932-December 1932,Iraq--Baghdad,1932-11/1932-12,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz42r,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz42r/manifest
Rotha (Paul) Papers,ark:/21198/zz002bz438,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0049.tif,,,,,private,still image,copyrighted,Black-and-white photographs|~|cellulose nitrate film,,Contact (Motion picture: 1933)|~|Handley Page H.P. 42 (Transport plane),"University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.",Hadrian (Transport plane)|~|Imperial Airways,,Documentary films,,,,,"Imperial Airways plane Hadrian on ground, loading or unloading during the filming of Contact, [Karachi?], 1932-1933",uclamss_2001_0049,1 photographic negative,"greater than 35mm, but less than 4 x 5 inches",b&w nitrate negative,"The ""Hadrian"" H.P. 42 was a four-engine long-range biplane designed for Imperial Airways by Handley Page. The H.P. 42's were intended for long-range, Eastern routes.|~|""Contact"" (1933) is a documentary film by Paul Rotha. Made for Imperial Airways and sponsored by Shell-Mex and BP Ltd, ""Contact"" shows the construction of an airplane and how air travel is opening up the world. It was filmed in England and along air routes in the Middle East, Africa and Athens|~|Transport plane Hadrian on rocky ground, with uniformed guard in right foreground,  about 9 people in Eastern dress and turbans working on loading or unloading, at least 1 man on fuselage near engine, during filming of Contact",,,Text from nitrate negative sleeve: Rotha.  En route to Karachi.  2 Printed,[November 1932-January 1933],Pakistan--Karachi?,1932-11/1933-01,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz438,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz438/manifest
Rotha (Paul) Papers,ark:/21198/zz002bz44s,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0050.tif,,,,,private,still image,copyrighted,Black-and-white photographs|~|cellulose nitrate film,,Contact (Motion picture: 1933)|~|Handley Page H.P. 42 (Transport plane),"University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.",Hadrian (Transport plane)|~|Imperial Airways,,Documentary films,,,,,"Imperial Airways plane Hadrian on ground during the filming of Contact, [Karachi?], 1932-1933",uclamss_2001_0050,1 photographic negative,"greater than 35mm, but less than 4 x 5 inches",b&w nitrate negative,"The ""Hadrian"" H.P. 42 was a four-engine long-range biplane designed for Imperial Airways by Handley Page. The H.P. 42's were intended for long-range, Eastern routes.|~|Transport plane Hadrian on rocky ground, photographed from the rear, with about 20 people in Eastern dress and turbans gathered, most at left, most standing, 2 seated, near tent or fabric-roof building, during filming of Contact|~|""Contact"" (1933) is a documentary film by Paul Rotha. Made for Imperial Airways and sponsored by Shell-Mex and BP Ltd, ""Contact"" shows the construction of an airplane and how air travel is opening up the world. It was filmed in England and along air routes in the Middle East, Africa and Athens",,,Text from nitrate negative sleeve: Rotha. En route to Karachi. 2 Printed,[November 1932-January 1933],Pakistan--Karachi?,1932-11/1933-01,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz44s,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz44s/manifest
Rotha (Paul) Papers,ark:/21198/zz002bz459,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0051.tif,,,,,private,still image,copyrighted,Black-and-white photographs|~|cellulose nitrate film,,Savannas $z Kenya $z Nairobi,"University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.",,,,,,,,"Savanna with shrubs and succulents, Nairobi, 1932",uclamss_2001_0051,1 photographic negative,"greater than 35mm, but less than 4 x 5 inches",b&w nitrate negative,"""Contact"" (1933) is a documentary film by Paul Rotha. Made for Imperial Airways and sponsored by Shell-Mex and BP Ltd, ""Contact"" shows the construction of an airplane and how air travel is opening up the world. It was filmed in England and along air routes in the Middle East, Africa and Athens|~|Landscape with shrubs and succulents in foreground, low tree or tree-like succulent at left, grassland in midground, road in distance at right, hills in background, and cloudy sky, photographed during the filming of Contact",,,Text from nitrate negative sleeve: Rotha.  Nairobi.  4 Printed,November 1932-December 1932,Kenya--Nairobi,1932-11/1932-12,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz459,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz459/manifest
Rotha (Paul) Papers,ark:/21198/zz002bz46t,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0052.tif,,,,,private,still image,copyrighted,Black-and-white photographs|~|cellulose nitrate film,,Contact (Motion picture: 1933)|~|Moth (Training plane)|~|Savannas $z Kenya $z Nairobi,"University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.",,,Documentary films,,,,,"De Havilland DH.60M Moth biplane on the ground during the filming of Contact, Nairobi, 1932",uclamss_2001_0052,1 photographic negative,"greater than 35mm, but less than 4 x 5 inches",b&w nitrate negative,"De Havilland DH.60M Moth, with registration number VP-KAI on top of wings, on open grassland, with 4 men nearby, 1 white man in light clothing and hat, 3 black men in dark shirts, shorts, and tall hats, with another plane's wing visible at far left, letter N on wing.  Photographed during the filming of Contact.|~|""Contact"" (1933) is a documentary film by Paul Rotha. Made for Imperial Airways and sponsored by Shell-Mex and BP Ltd, ""Contact"" shows the construction of an airplane and how air travel is opening up the world. It was filmed in England and along air routes in the Middle East, Africa and Athens",,,Text from nitrate negative sleeve: Rotha.  Nairobi.  4 Printed,November 1932-December 1932,Kenya--Nairobi,1932-11/1932-12,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz46t,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz46t/manifest
Rotha (Paul) Papers,ark:/21198/zz002bz47b,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0053.tif,,,,,private,still image,copyrighted,Black-and-white photographs|~|cellulose nitrate film,,Contact (Motion picture: 1933),"University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.","Wheddon, Horace, $d 1891-1958",,Documentary films,,,,,"Cameraman Horace Wheddon pouring a drink next to a touring car, Nairobi, 1932",uclamss_2001_0053,1 photographic negative,"greater than 35mm, but less than 4 x 5 inches",b&w nitrate negative,"Cameraman Horace Wheddon pouring beer from a bottle into a glass held by an unidentified man, standing next to a car on a road in Nairobi|~|“Contact"" (1933) is a documentary film by Paul Rotha. Made for Imperial Airways and sponsored by Shell-Mex and BP Ltd, ""Contact"" shows the construction of an airplane and how air travel was opening up the world. It was filmed in England and along air routes in the Middle East, Africa and Athens.",,,Text from nitrate negative sleeve: Rotha. Nairobi. 4 Printed.,November 1932-December 1932,Kenya--Nairobi,1932-11/1932-12,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz47b,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz47b/manifest
Rotha (Paul) Papers,ark:/21198/zz002bz48v,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0054.tif,,,,,private,still image,copyrighted,Black-and-white photographs|~|cellulose nitrate film,,Contact (Motion picture: 1933)|~|Waterfalls $z Kenya $z Thika,"University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.",,,Documentary films,,,,,"Filmmaker Paul Rotha and cameraman Horace Wheddon filming a waterfall on the Thika River, Thika, 1932",uclamss_2001_0054,1 photographic negative,"greater than 35mm, but less than 4 x 5 inches",b&w nitrate negative,"“Contact"" (1933) is a documentary film by Paul Rotha. Made for Imperial Airways and sponsored by Shell-Mex and BP Ltd, ""Contact"" shows the construction of an airplane and how air travel was opening up the world. It was filmed in England and along air routes in the Middle East, Africa and Athens.|~|Paul Rotha (left) and cameraman Horace  Wheddon (right) filming a waterfall on the Thika River. The location is either Thika Falls or Fourteen Falls. There is a guardrail behind them.",,,"Text from negative sleeve: Text from negative sleeve: Rotha, Nairobi, 4, Printed",November 1932-December 1932,Kenya--Thika,1932/11-1932/12,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz48v,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz48v/manifest
Rotha (Paul) Papers,ark:/21198/zz002bz49c,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0055.tif,,,,,private,still image,copyrighted,Black-and-white photographs|~|cellulose nitrate film,,Contact (Motion picture: 1933),"University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.","Al Kadhimain Mosque (Baghdad, Iraq)",,Documentary films,,"Rotha, Paul, $d 1907-1984",,,"View towards the domes and minarets of Al Kadhimain Mosque taken during the filming of Contact, Baghdad, 1932",uclamss_2001_0055,1 photographic negative,"greater than 35mm, but less than 4 x 5 inches",b&w nitrate negative,"""Contact"" (1933) is a documentary film by Paul Rotha. Made for Imperial Airways and sponsored by Shell-Mex and BP Ltd, ""Contact"" shows the construction of an airplane and how air travel is opening up the world. It was filmed in England and along air routes in the Middle East, Africa and Athens.|~|View across brick walls and roof tops towards minarets and two domes of Al Kadhimain Mosque. the tops of palm trees are visible as well.",44.3395060300827,33.37974069592712,,November 1932-December 1932,Iraq--Baghdad,1932-11/1932-12,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz49c,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz49c/manifest
Rotha (Paul) Papers,ark:/21198/zz002bz4bw,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0056.tif,,,,,private,still image,copyrighted,Black-and-white photographs|~|cellulose nitrate film,,Contact (Motion picture: 1933)|~|Donkeys $z Iraq,"University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.",,,Documentary films,,,,,"Donkey seen by filmmaker Paul Rotha on route from Bagdad to Babylon, 1932",uclamss_2001_0056,1 photographic negative,"greater than 35mm, but less than 4 x 5 inches",b&w nitrate negative,"""Contact"" (1933) is a documentary film by Paul Rotha. Made for Imperial Airways and sponsored by Shell-Mex and BP Ltd, ""Contact"" shows the construction of an airplane and how air travel was opening up the world. It was filmed in England and along air routes in the Middle East, Africa and Athens.|~|Donkey lying on the ground, seen by Paul Rotha on the route from Bagdad to Babylon during the filming of ""Contact""",,,"Text from negative sleeve: Mr. P. Rotha, Baghdad",November 1932-December 1932,Iraq,1932-11/1932-12,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz4bw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz4bw/manifest
Rotha (Paul) Papers,ark:/21198/zz002bz4cd,ark:/21198/zz002bz2bx,2,Completed,Work,rotha/image/uclamss_2001_0057.tif,,,,,private,still image,copyrighted,Black-and-white photographs|~|cellulose nitrate film,,Contact (Motion picture: 1933)|~|Donkeys $z Iraq,"University of California, Los Angeles. $b Library Special Collections",N,"Paul Rotha Papers (Collection 2001). UCLA Library Special Collections, Charles E. Young Research Library.",,,Documentary films,,,,,"Donkey seen by filmmaker Paul Rotha on route from Bagdad to Babylon, 1932",uclamss_2001_0057,1 photographic negative,"greater than 35mm, but less than 4 x 5 inches",b&w nitrate negative,"""Contact"" (1933) is a documentary film by Paul Rotha. Made for Imperial Airways and sponsored by Shell-Mex and BP Ltd, ""Contact"" shows the construction of an airplane and how air travel was opening up the world. It was filmed in England and along air routes in the Middle East, Africa and Athens.|~|Donkey in a field, seen by Paul Rotha on the route from Bagdad to Babylon during the filming of ""Contact""",,,"Text from negative sleeve: Mr. P. Rotha, Baghdad",November 1932-December 1932,Iraq,1932-11/1932-12,Access to this collection is generously supported by Arcadia funds.,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002bz4cd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bz4cd/manifest
