Object Type,Parent ARK,Item ARK,File name,local ID,Title,Publisher.place,Contributor.editor,volume | issue,Date.created (single),Date.created,Language | code,TypeOfResource,Genre,PhysicalDescription.extent,Institution/Repository,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Note.content,Subject.topic
Work,ark:/21198/z1bc6271,ark:/21198/z13j5gm3,ihc_bohemia_19110521.pdf,ihc_bohemia_19110521,Revista Bohemia 1911-05-21,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 02 | no. 21,1911-05-21,21 de mayo de 1911,spa,text,magazines (periodicals),18 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1zs505n,ihc_bohemia_19110528.pdf,ihc_bohemia_19110528,Revista Bohemia 1911-05-28,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 02 | no. 22,1911-05-28,28 de mayo de 1911,spa,text,magazines (periodicals),14 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1v147h4,ihc_bohemia_19110604.pdf,ihc_bohemia_19110604,Revista Bohemia 1911-06-04,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 02 | no. 23,1911-06-04,4 de junio de 1911,spa,text,magazines (periodicals),14 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1qc265p,ihc_bohemia_19110611.pdf,ihc_bohemia_19110611,Revista Bohemia 1911-06-11,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 02 | no. 24,1911-06-11,11 de junio de 1911,spa,text,magazines (periodicals),15 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1km1fj9,ihc_bohemia_19110618.pdf,ihc_bohemia_19110618,Revista Bohemia 1911-06-18,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 02 | no. 25,1911-06-18,18 de junio de 1911,spa,text,magazines (periodicals),19 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1fv0prp,ihc_bohemia_19110625.pdf,ihc_bohemia_19110625,Revista Bohemia 1911-06-25,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 02 | no. 26,1911-06-25,25 de junio de 1911,spa,text,magazines (periodicals),15 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1b29z0p,ihc_bohemia_19110702.pdf,ihc_bohemia_19110702,Revista Bohemia 1911-07-02,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 02 | no. 27,1911-07-02,2 de julio de 1911,spa,text,magazines (periodicals),14 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z169966f,ihc_bohemia_19110709.pdf,ihc_bohemia_19110709,Revista Bohemia 1911-07-09,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 02 | no. 28,1911-07-09,9 de julio de 1911,spa,text,magazines (periodicals),14 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z12j8fgq,ihc_bohemia_19110716.pdf,ihc_bohemia_19110716,Revista Bohemia 1911-07-16,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 02 | no. 29,1911-07-16,16 de julio de 1911,spa,text,magazines (periodicals),16 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1xs7z3s,ihc_bohemia_19110723.pdf,ihc_bohemia_19110723,Revista Bohemia 1911-07-23,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 02 | no. 30,1911-07-23,23 de julio de 1911,spa,text,magazines (periodicals),18 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1t45wsp,ihc_bohemia_19110730.pdf,ihc_bohemia_19110730,Revista Bohemia 1911-07-30,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 02 | no. 31,1911-07-30,30 de julio de 1911,spa,text,magazines (periodicals),10 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1pc554n,ihc_bohemia_19110806.pdf,ihc_bohemia_19110806,Revista Bohemia 1911-08-06,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 02 | no. 32,1911-08-06,6 de agosto de 1911,spa,text,magazines (periodicals),14 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1jm4ddx,ihc_bohemia_19110813.pdf,ihc_bohemia_19110813,Revista Bohemia 1911-08-13,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 02 | no. 33,1911-08-13,13 de agosto de 1911,spa,text,magazines (periodicals),14 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1dv3nkv,ihc_bohemia_19110820.pdf,ihc_bohemia_19110820,Revista Bohemia 1911-08-20,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 02 | no. 34,1911-08-20,20 de agosto de 1911,spa,text,magazines (periodicals),20 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1932wt0,ihc_bohemia_19110827.pdf,ihc_bohemia_19110827,Revista Bohemia 1911-08-27,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 02 | no. 35,1911-08-27,27 de agosto de 1911,spa,text,magazines (periodicals),14 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z15b255z,ihc_bohemia_19110903.pdf,ihc_bohemia_19110903,Revista Bohemia 1911-09-03,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 02 | no. 36,1911-09-03,3 de septiembre de 1911,spa,text,magazines (periodicals),13 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z11k1djk,ihc_bohemia_19110910.pdf,ihc_bohemia_19110910,Revista Bohemia 1911-09-10,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 02 | no. 37,1911-09-10,10 de septiembre de 1911,spa,text,magazines (periodicals),18 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1ww9mcq,ihc_bohemia_19110917.pdf,ihc_bohemia_19110917,Revista Bohemia 1911-09-17,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 02 | no. 38,1911-09-17,17 de septiembre de 1911,spa,text,magazines (periodicals),15 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1s48vq6,ihc_bohemia_19110924.pdf,ihc_bohemia_19110924,Revista Bohemia 1911-09-24,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 02 | no. 39,1911-09-24,24 de septiembre de 1911,spa,text,magazines (periodicals),15 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1nc83zd,ihc_bohemia_19111001.pdf,ihc_bohemia_19111001,Revista Bohemia 1911-10-01,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 02 | no. 40,1911-10-01,1 de octubre de 1911,spa,text,magazines (periodicals),16 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1hm7c4r,ihc_bohemia_19111008.pdf,ihc_bohemia_19111008,Revista Bohemia 1911-10-08,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 02 | no. 41,1911-10-08,8 de octubre de 1911,spa,text,magazines (periodicals),20 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1cv6mck,ihc_bohemia_19111015.pdf,ihc_bohemia_19111015,Revista Bohemia 1911-10-15,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 02 | no. 42,1911-10-15,15 de octubre de 1911,spa,text,magazines (periodicals),14 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1835vq2,ihc_bohemia_19111022.pdf,ihc_bohemia_19111022,Revista Bohemia 1911-10-22,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 02 | no. 43,1911-10-22,22 de octubre de 1911,spa,text,magazines (periodicals),16 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z14b5421,ihc_bohemia_19111029.pdf,ihc_bohemia_19111029,Revista Bohemia 1911-10-29,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 02 | no. 44,1911-10-29,29 de octubre de 1911,spa,text,magazines (periodicals),14 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z10p32pq,ihc_bohemia_19111105.pdf,ihc_bohemia_19111105,Revista Bohemia 1911-11-05,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 02 | no. 45,1911-11-05,5 de noviembre de 1911,spa,text,magazines (periodicals),14 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1vx2k8b,ihc_bohemia_19111112.pdf,ihc_bohemia_19111112,Revista Bohemia 1911-11-12,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 02 | no. 46,1911-11-12,12 de noviembre de 1911,spa,text,magazines (periodicals),14 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1r51tg1,ihc_bohemia_19111119.pdf,ihc_bohemia_19111119,Revista Bohemia 1911-11-19,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 02 | no. 47,1911-11-19,19 de noviembre de 1911,spa,text,magazines (periodicals),18 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1md12q7,ihc_bohemia_19111126.pdf,ihc_bohemia_19111126,Revista Bohemia 1911-11-26,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 02 | no. 48,1911-11-26,26 de noviembre de 1911,spa,text,magazines (periodicals),15 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1gn09z2,ihc_bohemia_19111203.pdf,ihc_bohemia_19111203,Revista Bohemia 1911-12-03,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 02 | no. 49,1911-12-03,3 de diciembre de 1911,spa,text,magazines (periodicals),14 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1bv9kbj,ihc_bohemia_19111210.pdf,ihc_bohemia_19111210,Revista Bohemia 1911-12-10,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 02 | no. 50,1911-12-10,10 de diciembre de 1911,spa,text,magazines (periodicals),14 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1767j0d,ihc_bohemia_19111217.pdf,ihc_bohemia_19111217,Revista Bohemia 1911-12-17,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 02 | no. 51,1911-12-17,17 de diciembre de 1911,spa,text,magazines (periodicals),14 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z13f6sc1,ihc_bohemia_19111224.pdf,ihc_bohemia_19111224,Revista Bohemia 1911-12-24,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 02 | no. 52,1911-12-24,24 de diciembre de 1911,spa,text,magazines (periodicals),14 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1zp68wq,ihc_bohemia_19111231.pdf,ihc_bohemia_19111231,Revista Bohemia 1911-12-31,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 02 | no. 53,1911-12-31,31 de diciembre de 1911,spa,text,magazines (periodicals),15 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1tx5j5d,ihc_bohemia_19120107.pdf,ihc_bohemia_19120107,Revista Bohemia 1912-01-07,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 01 | no. 01,1912-01-07,7 de enero de 1912,spa,text,magazines (periodicals),12 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1q54sbn,ihc_bohemia_19120114.pdf,ihc_bohemia_19120114,Revista Bohemia 1912-01-14,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 01 | no. 02,1912-01-14,14 de enero de 1912,spa,text,magazines (periodicals),14 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1kd41kv,ihc_bohemia_19120121.pdf,ihc_bohemia_19120121,Revista Bohemia 1912-01-21,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 01 | no. 03,1912-01-21,21 de enero de 1912,spa,text,magazines (periodicals),14 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1fn38x1,ihc_bohemia_19120128.pdf,ihc_bohemia_19120128,Revista Bohemia 1912-01-28,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 01 | no. 04,1912-01-28,28 de enero de 1912,spa,text,magazines (periodicals),16 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1b017jf,ihc_bohemia_19120204.pdf,ihc_bohemia_19120204,Revista Bohemia 1912-02-04,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 01 | no. 05,1912-02-04,4 de febrero de 1912,spa,text,magazines (periodicals),14 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1670gx2,ihc_bohemia_19120211.pdf,ihc_bohemia_19120211,Revista Bohemia 1912-02-12,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 01 | no. 06,1912-02-10,11 de febrero de 1912,spa,text,magazines (periodicals),14 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z12f9r7n,ihc_bohemia_19120218.pdf,ihc_bohemia_19120218,Revista Bohemia 1912-02-18,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 01 | no. 07,1912-02-18,18 de febrero de 1912,spa,text,magazines (periodicals),14 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1xp97qw,ihc_bohemia_19120225.pdf,ihc_bohemia_19120225,Revista Bohemia 1912-02-25,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 01 | no. 08,1912-02-25,25 de febrero de 1912,spa,text,magazines (periodicals),14 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1sx8gx8,ihc_bohemia_19120303.pdf,ihc_bohemia_19120303,Revista Bohemia 1912-03-03,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 01 | no. 09,1912-03-03,3 de marzo de 1912,spa,text,magazines (periodicals),18 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1p57r5t,ihc_bohemia_19120310.pdf,ihc_bohemia_19120310,Revista Bohemia 1912-03-10,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 01 | no. 10,1912-03-10,10 de marzo de 1912,spa,text,magazines (periodicals),14 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1jd70hc,ihc_bohemia_19120317.pdf,ihc_bohemia_19120317,Revista Bohemia 1912-03-17,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 01 | no. 11,1912-03-17,17 de marzo de 1912,spa,text,magazines (periodicals),18 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1dr4z5j,ihc_bohemia_19120324.pdf,ihc_bohemia_19120324,Revista Bohemia 1912-03-24,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 01 | no. 12,1912-03-24,24 de marzo de 1912,spa,text,magazines (periodicals),14 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z19046hd,ihc_bohemia_19120331.pdf,ihc_bohemia_19120331,Revista Bohemia 1912-03-31,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 01 | no. 13,1912-03-31,31 de marzo de 1912,spa,text,magazines (periodicals),14 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z1573fsp,ihc_bohemia_19120407.pdf,ihc_bohemia_19120407,Revista Bohemia 1912-04-07,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 01 | no. 14,1912-04-07,7 de abril de 1912,spa,text,magazines (periodicals),14 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
Work,ark:/21198/z1bc6271,ark:/21198/z11g2q0g,ihc_bohemia_19120414.pdf,ihc_bohemia_19120414,Revista Bohemia 1912-04-14,Havana (Cuba),Miguel Ángel Quevedo y Pérez,vol. 01 | no. 15,1912-04-14,14 de abril de 1912,spa,text,magazines (periodicals),14 pages,Instituto de Historia de Cuba,unknown,published,"http://www.ihc.cu/, webmaster@ihc.cu",,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals
