Object Type,Title,Item ARK,Parent ARK,File Name,Item Sequence,Contents note,Date.created,Date.normalized,Format.extent,Genre,Language,Local identifier,Place of origin,Repository,Type.typeOfResource,Rights.copyrightStatus,Rights.rightsHolderContact,viewingHint,Name.editor,Subject topic,volume | issue,IIIF Manifest URL
Work,Revista Bohemia 1910-05-07,ark:/21198/z12v4jsk,ark:/21198/z1bc6271,,,,7 de mayo de 1910,1910-05-06,15 pages,magazines (periodicals),spa,ihc_bohemia_19100507,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 01 | no. 01,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12v4jsk/manifest
Work,Revista Bohemia 1911-04-09,ark:/21198/z1w118km,ark:/21198/z1bc6271,,,,9 de abril de 1911,1911-04-09,15 pages,magazines (periodicals),spa,ihc_bohemia_19110409,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 02 | no. 15,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1w118km/manifest
Work,Revista Bohemia 1911-04-16,ark:/21198/z1r80hz7,ark:/21198/z1bc6271,,,,16 de abril de 1911,1911-04-16,16 pages,magazines (periodicals),spa,ihc_bohemia_19110416,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 02 | no. 16,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1r80hz7/manifest
Work,Revista Bohemia 1911-04-23,ark:/21198/z1mk8gks,ark:/21198/z1bc6271,,,,23 de abril de 1911,1911-04-23,17 pages,magazines (periodicals),spa,ihc_bohemia_19110423,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 02 | no. 17,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1mk8gks/manifest
Work,Revista Bohemia 1911-04-30,ark:/21198/z1gt7qxz,ark:/21198/z1bc6271,,,,30 de abril de 1911,1911-04-30,13 pages,magazines (periodicals),spa,ihc_bohemia_19110430,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 02 | no. 18,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gt7qxz/manifest
Work,Revista Bohemia 1911-05-07,ark:/21198/z1c2706b,ark:/21198/z1bc6271,,,,7 de mayo de 1911,1911-05-07,24 pages,magazines (periodicals),spa,ihc_bohemia_19110507,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 02 | no. 19,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1c2706b/manifest
Work,Revista Bohemia 1911-05-14,ark:/21198/z17967c8,ark:/21198/z1bc6271,,,,14 de mayo de 1911,1911-05-14,16 pages,magazines (periodicals),spa,ihc_bohemia_19110514,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 02 | no. 20,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17967c8/manifest
Work,Revista Bohemia 1911-05-21,ark:/21198/z13j5gm3,ark:/21198/z1bc6271,,,,21 de mayo de 1911,1911-05-21,18 pages,magazines (periodicals),spa,ihc_bohemia_19110521,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 02 | no. 21,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13j5gm3/manifest
Work,Revista Bohemia 1911-05-28,ark:/21198/z1zs505n,ark:/21198/z1bc6271,,,,28 de mayo de 1911,1911-05-28,14 pages,magazines (periodicals),spa,ihc_bohemia_19110528,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 02 | no. 22,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zs505n/manifest
Work,Revista Bohemia 1911-06-04,ark:/21198/z1v147h4,ark:/21198/z1bc6271,,,,4 de junio de 1911,1911-06-04,14 pages,magazines (periodicals),spa,ihc_bohemia_19110604,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 02 | no. 23,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1v147h4/manifest
Work,Revista Bohemia 1911-06-11,ark:/21198/z1qc265p,ark:/21198/z1bc6271,,,,11 de junio de 1911,1911-06-11,15 pages,magazines (periodicals),spa,ihc_bohemia_19110611,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 02 | no. 24,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qc265p/manifest
Work,Revista Bohemia 1911-06-18,ark:/21198/z1km1fj9,ark:/21198/z1bc6271,,,,18 de junio de 1911,1911-06-18,19 pages,magazines (periodicals),spa,ihc_bohemia_19110618,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 02 | no. 25,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1km1fj9/manifest
Work,Revista Bohemia 1911-06-25,ark:/21198/z1fv0prp,ark:/21198/z1bc6271,,,,25 de junio de 1911,1911-06-25,15 pages,magazines (periodicals),spa,ihc_bohemia_19110625,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 02 | no. 26,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fv0prp/manifest
Work,Revista Bohemia 1911-07-02,ark:/21198/z1b29z0p,ark:/21198/z1bc6271,,,,2 de julio de 1911,1911-07-02,14 pages,magazines (periodicals),spa,ihc_bohemia_19110702,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 02 | no. 27,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b29z0p/manifest
Work,Revista Bohemia 1911-07-09,ark:/21198/z169966f,ark:/21198/z1bc6271,,,,9 de julio de 1911,1911-07-09,14 pages,magazines (periodicals),spa,ihc_bohemia_19110709,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 02 | no. 28,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz169966f/manifest
Work,Revista Bohemia 1911-07-16,ark:/21198/z12j8fgq,ark:/21198/z1bc6271,,,,16 de julio de 1911,1911-07-16,16 pages,magazines (periodicals),spa,ihc_bohemia_19110716,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 02 | no. 29,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12j8fgq/manifest
Work,Revista Bohemia 1911-07-23,ark:/21198/z1xs7z3s,ark:/21198/z1bc6271,,,,23 de julio de 1911,1911-07-23,18 pages,magazines (periodicals),spa,ihc_bohemia_19110723,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 02 | no. 30,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xs7z3s/manifest
Work,Revista Bohemia 1911-07-30,ark:/21198/z1t45wsp,ark:/21198/z1bc6271,,,,30 de julio de 1911,1911-07-30,10 pages,magazines (periodicals),spa,ihc_bohemia_19110730,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 02 | no. 31,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1t45wsp/manifest
Work,Revista Bohemia 1911-08-06,ark:/21198/z1pc554n,ark:/21198/z1bc6271,,,,6 de agosto de 1911,1911-08-06,14 pages,magazines (periodicals),spa,ihc_bohemia_19110806,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 02 | no. 32,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pc554n/manifest
Work,Revista Bohemia 1911-08-13,ark:/21198/z1jm4ddx,ark:/21198/z1bc6271,,,,13 de agosto de 1911,1911-08-13,14 pages,magazines (periodicals),spa,ihc_bohemia_19110813,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 02 | no. 33,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jm4ddx/manifest
Work,Revista Bohemia 1911-08-20,ark:/21198/z1dv3nkv,ark:/21198/z1bc6271,,,,20 de agosto de 1911,1911-08-20,20 pages,magazines (periodicals),spa,ihc_bohemia_19110820,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 02 | no. 34,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dv3nkv/manifest
Work,Revista Bohemia 1911-08-27,ark:/21198/z1932wt0,ark:/21198/z1bc6271,,,,27 de agosto de 1911,1911-08-27,14 pages,magazines (periodicals),spa,ihc_bohemia_19110827,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 02 | no. 35,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1932wt0/manifest
Work,Revista Bohemia 1911-09-03,ark:/21198/z15b255z,ark:/21198/z1bc6271,,,,3 de septiembre de 1911,1911-09-03,13 pages,magazines (periodicals),spa,ihc_bohemia_19110903,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 02 | no. 36,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15b255z/manifest
Work,Revista Bohemia 1911-09-10,ark:/21198/z11k1djk,ark:/21198/z1bc6271,,,,10 de septiembre de 1911,1911-09-10,18 pages,magazines (periodicals),spa,ihc_bohemia_19110910,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 02 | no. 37,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11k1djk/manifest
Work,Revista Bohemia 1911-09-17,ark:/21198/z1ww9mcq,ark:/21198/z1bc6271,,,,17 de septiembre de 1911,1911-09-17,15 pages,magazines (periodicals),spa,ihc_bohemia_19110917,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 02 | no. 38,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ww9mcq/manifest
Work,Revista Bohemia 1911-09-24,ark:/21198/z1s48vq6,ark:/21198/z1bc6271,,,,24 de septiembre de 1911,1911-09-24,15 pages,magazines (periodicals),spa,ihc_bohemia_19110924,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 02 | no. 39,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1s48vq6/manifest
Work,Revista Bohemia 1911-10-01,ark:/21198/z1nc83zd,ark:/21198/z1bc6271,,,,1 de octubre de 1911,1911-10-01,16 pages,magazines (periodicals),spa,ihc_bohemia_19111001,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 02 | no. 40,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1nc83zd/manifest
Work,Revista Bohemia 1911-10-08,ark:/21198/z1hm7c4r,ark:/21198/z1bc6271,,,,8 de octubre de 1911,1911-10-08,20 pages,magazines (periodicals),spa,ihc_bohemia_19111008,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 02 | no. 41,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hm7c4r/manifest
Work,Revista Bohemia 1911-10-15,ark:/21198/z1cv6mck,ark:/21198/z1bc6271,,,,15 de octubre de 1911,1911-10-15,14 pages,magazines (periodicals),spa,ihc_bohemia_19111015,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 02 | no. 42,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cv6mck/manifest
Work,Revista Bohemia 1911-10-22,ark:/21198/z1835vq2,ark:/21198/z1bc6271,,,,22 de octubre de 1911,1911-10-22,16 pages,magazines (periodicals),spa,ihc_bohemia_19111022,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 02 | no. 43,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1835vq2/manifest
Work,Revista Bohemia 1911-10-29,ark:/21198/z14b5421,ark:/21198/z1bc6271,,,,29 de octubre de 1911,1911-10-29,14 pages,magazines (periodicals),spa,ihc_bohemia_19111029,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 02 | no. 44,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14b5421/manifest
Work,Revista Bohemia 1911-11-05,ark:/21198/z10p32pq,ark:/21198/z1bc6271,,,,5 de noviembre de 1911,1911-11-05,14 pages,magazines (periodicals),spa,ihc_bohemia_19111105,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 02 | no. 45,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10p32pq/manifest
Work,Revista Bohemia 1911-11-12,ark:/21198/z1vx2k8b,ark:/21198/z1bc6271,,,,12 de noviembre de 1911,1911-11-12,14 pages,magazines (periodicals),spa,ihc_bohemia_19111112,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 02 | no. 46,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vx2k8b/manifest
Work,Revista Bohemia 1911-11-19,ark:/21198/z1r51tg1,ark:/21198/z1bc6271,,,,19 de noviembre de 1911,1911-11-19,18 pages,magazines (periodicals),spa,ihc_bohemia_19111119,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 02 | no. 47,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1r51tg1/manifest
Work,Revista Bohemia 1911-11-26,ark:/21198/z1md12q7,ark:/21198/z1bc6271,,,,26 de noviembre de 1911,1911-11-26,15 pages,magazines (periodicals),spa,ihc_bohemia_19111126,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 02 | no. 48,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1md12q7/manifest
Work,Revista Bohemia 1911-12-03,ark:/21198/z1gn09z2,ark:/21198/z1bc6271,,,,3 de diciembre de 1911,1911-12-03,14 pages,magazines (periodicals),spa,ihc_bohemia_19111203,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 02 | no. 49,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gn09z2/manifest
Work,Revista Bohemia 1911-12-10,ark:/21198/z1bv9kbj,ark:/21198/z1bc6271,,,,10 de diciembre de 1911,1911-12-10,14 pages,magazines (periodicals),spa,ihc_bohemia_19111210,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 02 | no. 50,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bv9kbj/manifest
Work,Revista Bohemia 1911-12-17,ark:/21198/z1767j0d,ark:/21198/z1bc6271,,,,17 de diciembre de 1911,1911-12-17,14 pages,magazines (periodicals),spa,ihc_bohemia_19111217,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 02 | no. 51,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1767j0d/manifest
Work,Revista Bohemia 1911-12-24,ark:/21198/z13f6sc1,ark:/21198/z1bc6271,,,,24 de diciembre de 1911,1911-12-24,14 pages,magazines (periodicals),spa,ihc_bohemia_19111224,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 02 | no. 52,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13f6sc1/manifest
Work,Revista Bohemia 1911-12-31,ark:/21198/z1zp68wq,ark:/21198/z1bc6271,,,,31 de diciembre de 1911,1911-12-31,15 pages,magazines (periodicals),spa,ihc_bohemia_19111231,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 02 | no. 53,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zp68wq/manifest
Work,Revista Bohemia 1912-01-07,ark:/21198/z1tx5j5d,ark:/21198/z1bc6271,,,,7 de enero de 1912,1912-01-07,12 pages,magazines (periodicals),spa,ihc_bohemia_19120107,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 01 | no. 01,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tx5j5d/manifest
Work,Revista Bohemia 1912-01-14,ark:/21198/z1q54sbn,ark:/21198/z1bc6271,,,,14 de enero de 1912,1912-01-14,14 pages,magazines (periodicals),spa,ihc_bohemia_19120114,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 01 | no. 02,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1q54sbn/manifest
Work,Revista Bohemia 1912-01-21,ark:/21198/z1kd41kv,ark:/21198/z1bc6271,,,,21 de enero de 1912,1912-01-21,14 pages,magazines (periodicals),spa,ihc_bohemia_19120121,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 01 | no. 03,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1kd41kv/manifest
Work,Revista Bohemia 1912-01-28,ark:/21198/z1fn38x1,ark:/21198/z1bc6271,,,,28 de enero de 1912,1912-01-28,16 pages,magazines (periodicals),spa,ihc_bohemia_19120128,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 01 | no. 04,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fn38x1/manifest
Work,Revista Bohemia 1912-02-04,ark:/21198/z1b017jf,ark:/21198/z1bc6271,,,,4 de febrero de 1912,1912-02-04,14 pages,magazines (periodicals),spa,ihc_bohemia_19120204,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 01 | no. 05,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b017jf/manifest
Work,Revista Bohemia 1912-02-12,ark:/21198/z1670gx2,ark:/21198/z1bc6271,,,,11 de febrero de 1912,1912-02-10,14 pages,magazines (periodicals),spa,ihc_bohemia_19120211,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",individuals,Miguel Ángel Quevedo y Pérez,Cuba -- Politics and government -- 1909-1933|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,vol. 01 | no. 06,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1670gx2/manifest
