"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Visibility","Thumbnail","Type.typeOfResource","Type.genre","Subject","Name.repository","Name.creator","Name.subject","Subject geographic","Name.photographer","Rights.statementLocal","Rights.copyrightStatus","Date.creation","Date.normalized","Alt ID.local","Description.note","Subject temporal","Title","AltTitle.descriptive","Coverage.geographic","AltTitle.uniform","AltIdentifier.local","Language","Description.latitude","Description.longitude","Relation.isPartOf","Format.dimensions","Format.medium","Format.extent","AltTitle.creator","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002hfdd4","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/21198-zz002hfdd4_2258562_master.tif","","","","","","still image","slides (photographs)","","University of California, Los Angeles. Ethnomusicology Archive","","Catlin-Jairazbhoy, Amy","","","","","1984","1984","na84-1_slides_roll01_frame003","Slide taken in 1984 when Nazir Jairazbhoy and Amy Catlin-Jairazbhoy visited the sites of A. A. Bake’s 1938 fieldwork in India.","","NA84-1 Slides: Roll 01, Frame 03   [Amy Catlin-Jairazbhoy]","","","","","","","","","","","1 slide","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfdd4","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hfdd4/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002hfdfn","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002hfdfn_2258619_master.tif","","","","","","still image","slides (photographs)","","University of California, Los Angeles. Ethnomusicology Archive","","","","","","","1984","1984","na84-1_slides_roll01_frame036","Slide taken in 1984 when Nazir Jairazbhoy and Amy Catlin-Jairazbhoy visited the sites of A. A. Bake’s 1938 fieldwork in India.","","NA84-1 Slides: Roll 01, Frame 36","","","","","","","","","","","1 slide","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfdfn","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hfdfn/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002hfdg5","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/21198-zz002hfdg5_2258586_master.tif","","","","","","still image","slides (photographs)","","University of California, Los Angeles. Ethnomusicology Archive","","","","","","","1984","1984","na84-1_slides_roll01_frame012","Slide taken in 1984 when Nazir Jairazbhoy and Amy Catlin-Jairazbhoy visited the sites of A. A. Bake’s 1938 fieldwork in India.","","NA84-1 Slides: Roll 01, Frame 12","","","","","","","","","","","1 slide","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfdg5","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hfdg5/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002hfdhp","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002hfdhp_2257392_master.tif","","","","","","still image","slides (photographs)","","University of California, Los Angeles. Ethnomusicology Archive","","","","","","","1984","1984","na84-1_slides_roll01_frame027","Slide taken in 1984 when Nazir Jairazbhoy and Amy Catlin-Jairazbhoy visited the sites of A. A. Bake’s 1938 fieldwork in India.","","NA84-1 Slides: Roll 01, Frame 27","","","","","","","","","","","1 slide","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfdhp","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hfdhp/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002hfdj6","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002hfdj6_2258616_master.tif","","","","","","still image","slides (photographs)","","University of California, Los Angeles. Ethnomusicology Archive","","","","","","","1984","1984","na84-1_slides_roll01_frame035","Slide taken in 1984 when Nazir Jairazbhoy and Amy Catlin-Jairazbhoy visited the sites of A. A. Bake’s 1938 fieldwork in India.","","NA84-1 Slides: Roll 01, Frame 35","","","","","","","","","","","1 slide","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfdj6","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hfdj6/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002hfwsk","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002hfwsk_2259021_master.tif","","","","","","still image","slides (photographs)","","University of California, Los Angeles. Ethnomusicology Archive","","","","","","","1984","1984","na84-1_slides_roll02_frame033","Slide taken in 1984 when Nazir Jairazbhoy and Amy Catlin-Jairazbhoy visited the sites of A. A. Bake’s 1938 fieldwork in India.","","NA84-1 Slides: Roll 02, Frame 33","","","","","","","","","","","1 slide","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfwsk","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hfwsk/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002hfwt3","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002hfwt3_2259030_master.tif","","","","","","still image","slides (photographs)","","University of California, Los Angeles. Ethnomusicology Archive","","","","","","","1984","1984","na84-1_slides_roll02_frame036","Slide taken in 1984 when Nazir Jairazbhoy and Amy Catlin-Jairazbhoy visited the sites of A. A. Bake’s 1938 fieldwork in India.","","NA84-1 Slides: Roll 02, Frame 36","","","","","","","","","","","1 slide","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfwt3","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hfwt3/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002hfwvm","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/21198-zz002hfwvm_2258904_master.tif","","","","","","still image","slides (photographs)","","University of California, Los Angeles. Ethnomusicology Archive","","","","","","","1984","1984","na84-1_slides_roll02_frame010","Slide taken in 1984 when Nazir Jairazbhoy and Amy Catlin-Jairazbhoy visited the sites of A. A. Bake’s 1938 fieldwork in India.","","NA84-1 Slides: Roll 02, Frame 10","","","","","","","","","","","1 slide","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfwvm","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hfwvm/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002hfww4","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002hfww4_2259024_master.tif","","","","","","still image","slides (photographs)","","University of California, Los Angeles. Ethnomusicology Archive","","","","","","","1984","1984","na84-1_slides_roll02_frame034","Slide taken in 1984 when Nazir Jairazbhoy and Amy Catlin-Jairazbhoy visited the sites of A. A. Bake’s 1938 fieldwork in India.","","NA84-1 Slides: Roll 02, Frame 34","","","","","","","","","","","1 slide","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfww4","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hfww4/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002hfwxn","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/21198-zz002hfwxn_2258871_master.tif","","","","","","still image","slides (photographs)","","University of California, Los Angeles. Ethnomusicology Archive","","","","","","","1984","1984","na84-1_slides_roll02_frame009","Slide taken in 1984 when Nazir Jairazbhoy and Amy Catlin-Jairazbhoy visited the sites of A. A. Bake’s 1938 fieldwork in India.","","NA84-1 Slides: Roll 02, Frame 09","","","","","","","","","","","1 slide","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfwxn","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hfwxn/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002hfwz5","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002hfwz5_2259015_master.tif","","","","","","still image","slides (photographs)","","University of California, Los Angeles. Ethnomusicology Archive","","","","","","","1984","1984","na84-1_slides_roll02_frame018","Slide taken in 1984 when Nazir Jairazbhoy and Amy Catlin-Jairazbhoy visited the sites of A. A. Bake’s 1938 fieldwork in India.","","NA84-1 Slides: Roll 02, Frame 18","","","","","","","","","","","1 slide","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfwz5","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hfwz5/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002hfx1p","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002hfx1p_2259353_master.tif","","","","","","still image","slides (photographs)","","University of California, Los Angeles. Ethnomusicology Archive","","","","","","","1984","1984","na84-1_slides_roll02_frame015","Slide taken in 1984 when Nazir Jairazbhoy and Amy Catlin-Jairazbhoy visited the sites of A. A. Bake’s 1938 fieldwork in India.","","NA84-1 Slides: Roll 02, Frame 15","","","","","","","","","","","1 slide","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfx1p","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hfx1p/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002hfx26","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/21198-zz002hfx26_2258863_master.tif","","","","","","still image","slides (photographs)","","University of California, Los Angeles. Ethnomusicology Archive","","","","","","","1984","1984","na84-1_slides_roll02_frame008","Slide taken in 1984 when Nazir Jairazbhoy and Amy Catlin-Jairazbhoy visited the sites of A. A. Bake’s 1938 fieldwork in India.","","NA84-1 Slides: Roll 02, Frame 08","","","","","","","","","","","1 slide","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfx26","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hfx26/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002hfx3q","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/21198-zz002hfx3q_2258961_master.tif","","","","","","still image","slides (photographs)","","University of California, Los Angeles. Ethnomusicology Archive","","","","","","","1984","1984","na84-1_slides_roll02_frame020","Slide taken in 1984 when Nazir Jairazbhoy and Amy Catlin-Jairazbhoy visited the sites of A. A. Bake’s 1938 fieldwork in India.","","NA84-1 Slides: Roll 02, Frame 20","","","","","","","","","","","1 slide","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfx3q","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hfx3q/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002hfx47","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002hfx47_2259027_master.tif","","","","","","still image","slides (photographs)","","University of California, Los Angeles. Ethnomusicology Archive","","","","","","","1984","1984","na84-1_slides_roll02_frame035","Slide taken in 1984 when Nazir Jairazbhoy and Amy Catlin-Jairazbhoy visited the sites of A. A. Bake’s 1938 fieldwork in India.","","NA84-1 Slides: Roll 02, Frame 35","","","","","","","","","","","1 slide","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfx47","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hfx47/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002hfx5r","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002hfx5r_2259000_master.tif","","","","","","still image","slides (photographs)","","University of California, Los Angeles. Ethnomusicology Archive","","","","","","","1984","1984","na84-1_slides_roll02_frame027","Slide taken in 1984 when Nazir Jairazbhoy and Amy Catlin-Jairazbhoy visited the sites of A. A. Bake’s 1938 fieldwork in India.","","NA84-1 Slides: Roll 02, Frame 27","","","","","","","","","","","1 slide","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfx5r","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hfx5r/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002hfx68","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/21198-zz002hfx68_2258928_master.tif","","","","","","still image","slides (photographs)","","University of California, Los Angeles. Ethnomusicology Archive","","","","","","","1984","1984","na84-1_slides_roll02_frame014","Slide taken in 1984 when Nazir Jairazbhoy and Amy Catlin-Jairazbhoy visited the sites of A. A. Bake’s 1938 fieldwork in India.","","NA84-1 Slides: Roll 02, Frame 14","","","","","","","","","","","1 slide","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfx68","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hfx68/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002hfx7s","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002hfx7s_2259347_master.tif","","","","","","still image","slides (photographs)","","University of California, Los Angeles. Ethnomusicology Archive","","","","","","","1984","1984","na84-1_slides_roll02_frame007","Slide taken in 1984 when Nazir Jairazbhoy and Amy Catlin-Jairazbhoy visited the sites of A. A. Bake’s 1938 fieldwork in India.","","NA84-1 Slides: Roll 02, Frame 07","","","","","","","","","","","1 slide","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfx7s","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hfx7s/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002hfx89","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002hfx89_2258965_master.tif","","","","","","still image","slides (photographs)","","University of California, Los Angeles. Ethnomusicology Archive","","","","","","","1984","1984","na84-1_slides_roll02_frame021","Slide taken in 1984 when Nazir Jairazbhoy and Amy Catlin-Jairazbhoy visited the sites of A. A. Bake’s 1938 fieldwork in India.","","NA84-1 Slides: Roll 02, Frame 21","","","","","","","","","","","1 slide","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfx89","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hfx89/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002hfx9t","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002hfx9t_2259356_master.tif","","","","","","still image","slides (photographs)","","University of California, Los Angeles. Ethnomusicology Archive","","","","","","","1984","1984","na84-1_slides_roll02_frame019","Slide taken in 1984 when Nazir Jairazbhoy and Amy Catlin-Jairazbhoy visited the sites of A. A. Bake’s 1938 fieldwork in India.","","NA84-1 Slides: Roll 02, Frame 19","","","","","","","","","","","1 slide","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfx9t","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hfx9t/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002hfxbb","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002hfxbb_2259365_master.tif","","","","","","still image","slides (photographs)","","University of California, Los Angeles. Ethnomusicology Archive","","","","","","","1984","1984","na84-1_slides_roll02_frame032","Slide taken in 1984 when Nazir Jairazbhoy and Amy Catlin-Jairazbhoy visited the sites of A. A. Bake’s 1938 fieldwork in India.","","NA84-1 Slides: Roll 02, Frame 32","","","","","","","","","","","1 slide","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfxbb","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hfxbb/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002hfxcv","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/21198-zz002hfxcv_2258919_master.tif","","","","","","still image","slides (photographs)","","University of California, Los Angeles. Ethnomusicology Archive","","","","","","","1984","1984","na84-1_slides_roll02_frame013","Slide taken in 1984 when Nazir Jairazbhoy and Amy Catlin-Jairazbhoy visited the sites of A. A. Bake’s 1938 fieldwork in India.","","NA84-1 Slides: Roll 02, Frame 13","","","","","","","","","","","1 slide","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfxcv","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hfxcv/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002hfxdc","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/21198-zz002hfxdc_2258853_master.tif","","","","","","still image","slides (photographs)","","University of California, Los Angeles. Ethnomusicology Archive","","","","","","","1984","1984","na84-1_slides_roll02_frame006","Slide taken in 1984 when Nazir Jairazbhoy and Amy Catlin-Jairazbhoy visited the sites of A. A. Bake’s 1938 fieldwork in India.","","NA84-1 Slides: Roll 02, Frame 06","","","","","","","","","","","1 slide","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfxdc","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hfxdc/manifest"
"Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts","ark:/21198/zz002hfxfw","ark:/21198/zz002gcntd","2","Complete","Work","Bake-Jairazbhoy/image/srgb/21198-zz002hfxfw_2258973_master.tif","","","","","","still image","slides (photographs)","","University of California, Los Angeles. Ethnomusicology Archive","","","","","","","1984","1984","na84-1_slides_roll02_frame022","Slide taken in 1984 when Nazir Jairazbhoy and Amy Catlin-Jairazbhoy visited the sites of A. A. Bake’s 1938 fieldwork in India.","","NA84-1 Slides: Roll 02, Frame 22","","","","","","","","","","","1 slide","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfxfw","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hfxfw/manifest"
