Object Type,Title,Item ARK,Parent ARK,File Name,AltTitle.other,collection.physical,Contents note,Date.created,Date.normalized,Description.latitude,Description.longitude,Description.note,Format.dimensions,Format.extent,Format.medium,Genre,Language,Local identifier,Name.artist,Name.subject,Note,Place of origin,Publisher.publisherName,Repository,Type.typeOfResource,Rights.copyrightStatus,Rights.rightsHolderContact,Statement of Responsibility,Subject topic,Subject geographic,Subject temporal,Opac url,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Work,19. Festival del Nuevo Cine Latinoamericano,ark:/21198/z1dn5zpm,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160628_1096.tif,,,,,1997,,,,114.3 cm x 162.56 cm,1 poster,,posters,spa,,Paris Volta,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dn5zpm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dn5zpm/manifest
Work,19. Festival del Nuevo Cine Latinoamericano,ark:/21198/z1sx86rq,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160628_1093.tif,,,,,1997,,,,125.73 cm x 129.54 cm,1 poster,,posters,spa,,"Paris Volta, Irenaldo Fumero",,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sx86rq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sx86rq/manifest
Work,1912. Voces para un Silencio,ark:/21198/z1pk28m3,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0051.tif,,,,,2010,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Claudio Sotolongo,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pk28m3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pk28m3/manifest
Work,1er Festival Internacional del Cine Pobre,ark:/21198/z1gq8rd0,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160629_1258.tif,,,,,2003,,,,121.92 cm x 170.18 cm,1 poster,,posters,spa,,Paris Volta,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gq8rd0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gq8rd0/manifest
Work,1er Festival de Cine Europeo en Cuba,ark:/21198/z1pp108z,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0794.tif,,,,,2016,,,,127.0 cm x 177.8 cm,1 poster,,posters,spa,,Tinti|~|Frank Baltodano|~|Daniel Plutin,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pp108z,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pp108z/manifest
Work,1er. Festival Mundial de Cine Submarino,ark:/21198/z1wt0mrj,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0297.tif,,,,,1984,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Eduardo Muñoz Bachs,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wt0mrj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wt0mrj/manifest
Work,1er. Festival internacional de la Nueva Cancion,ark:/21198/z1s19w0j,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0298.tif,,,,,1982,,,,,1 poster,,posters,spa,,Carlos Manuel,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s19w0j,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1s19w0j/manifest
Work,1era Muestra Temática del Cine Pobre de Humberto Solás,ark:/21198/z10g5cqk,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160628_1107.tif,,,,,2008,,,,78.74 cm x 121.92 cm,1 poster,,posters,spa,,Raúl Valdés,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10g5cqk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10g5cqk/manifest
Work,20 Aniversario de la Cinematografía Cubana,ark:/21198/z1qv5f43,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0755.tif,,,,,1978,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,René Azcuy Cárdenas,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qv5f43,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qv5f43/manifest
Work,20 aniversario Viña del Mar,ark:/21198/z1pz73gx,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160630_1326.tif,,,,,1987,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Lázaro Hondares,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pz73gx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pz73gx/manifest
Work,20 aniversario del la Bella del Alhambra,ark:/21198/z1v71c57,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0638.tif,,,,,2009,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Nelson Ponce,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v71c57,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1v71c57/manifest
Work,20. Festival del Nuevo Cine Latinoamericano,ark:/21198/z1xp8zjz,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160628_1092.tif,,,,,1998,,,,110.998 cm x 158.75 cm,1 poster,,posters,spa,,Paris Volta,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xp8zjz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xp8zjz/manifest
Work,21 Festival del Nuevo Cine Latinoamericano,ark:/21198/z12f9g3j,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160628_1091.tif,,,,,1999,,,,101.6 cm x 167.64 cm,1 poster,,posters,spa,,Paris Volta,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12f9g3j,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12f9g3j/manifest
Work,22. Festival del Nuevo Cine Latinoamericano,ark:/21198/z1x65fff,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0413.tif,,,,,2000,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Irenaldo Fumero,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x65fff,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1x65fff/manifest
Work,23 Festival del Nuevo Cine Latinoamericano,ark:/21198/z19s3jmf,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160628_1120.tif,,,,,2001,,,,139.7 cm x 203.2 cm,1 poster,,posters,spa,,Ernesto Rancaño|~|Liz Alfonso,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19s3jmf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19s3jmf/manifest
Work,23. Festival del Nuevo Cine Latinoamericano,ark:/21198/z1350czn,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160628_1145.tif,,,,,2001,,,,123.19 cm x 179.07 cm,1 poster,,posters,spa,,Paris Volta,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1350czn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1350czn/manifest
Work,25 años del Instituto del Arte e Industria Cinematográfico,ark:/21198/z1h72892,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0571.tif,,,,,1984,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Fernando Pimenta,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h72892,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1h72892/manifest
Work,25. Festival Internacional del Nuevo Cine Latinoamericano,ark:/21198/z1dj7877,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0742.tif,,,,,2003,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Paris Volta,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dj7877,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dj7877/manifest
Work,26 Encuentro el Universo Audiovisual de la Niñez Latinoamericana y Caribeña,ark:/21198/z1vt3km5,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0514.tif,,,,,2012,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Jorge Méndez Calas,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vt3km5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vt3km5/manifest
Work,28 Festival Internacional del Nuevo Cine Latinoamericano,ark:/21198/z1jt1hxt,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0439.tif,,,,,2006,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Marcelo Martín,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jt1hxt,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jt1hxt/manifest
Work,28 Festival Internacional del Nuevo Cine Latinoamericano,ark:/21198/z1pk28p0,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0438.tif,,,,,2006,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Marcelo Martín,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pk28p0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pk28p0/manifest
Work,29 Festival Internacional del Nuevo Cine Latinoamericano (Coral),ark:/21198/z1g75764,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0192.tif,,,,,2007,,,,193.04 cm x 193.04 cm,1 poster,,posters,spa,,Arnulfo Espinosa,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g75764,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1g75764/manifest
Work,29 Festival Internacional del Nuevo Cine Latinoamericano,ark:/21198/z1m05zwm,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0191.tif,,,,,2007,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Arnulfo Espinosa,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m05zwm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1m05zwm/manifest
Work,2da Muestra Temática del Cine Pobre de Humberto Solás. Dedicada a población y género,ark:/21198/z1vq4w79,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160628_1108.tif,,,,,2009,,,,78.74 cm x 106.68 cm,1 poster,,posters,spa,,Nelson Ponce,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vq4w79,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vq4w79/manifest
Work,2da Muestra de Cine Jóven,ark:/21198/z1rn52bg,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0778.tif,,,,,1989,,,,111.76 cm x 160.02 cm,1 poster,,posters,spa,,Lázaro Gracia,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rn52bg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rn52bg/manifest
Work,2da Semana de Cine Holandés,ark:/21198/z1xw6c8n,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0080.tif,,,,,2008,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Raúl Valdés,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xw6c8n,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xw6c8n/manifest
Work,2do Festival Internacional del audiovisual para la niñez y la adolescencia,ark:/21198/z1087zv3,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0575.tif,,,,,2006,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Ernesto Padrón,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1087zv3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1087zv3/manifest
Work,30 festival Internacional del Nuevo Cine Latinoamericano,ark:/21198/z1d814xh,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0208.tif,,,,,2008,,,,193.04 cm x 129.54 cm,1 poster,,posters,spa,,Y|M,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d814xh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1d814xh/manifest
Work,31 festival Internacional del Nuevo Cine Latinoamericano,ark:/21198/z18k93kh,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160627_0209.tif,,,,,2009,,,,193.04 cm x 129.54 cm,1 poster,,posters,spa,,Y|M,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18k93kh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18k93kh/manifest
Work,33 Festival Internacional del Nuevo cine Latinoamericano,ark:/21198/z16h6b1s,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160629_1206.tif,,,,,,,,,,1 poster,,posters,spa,,Desconocido,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century|~|Posters, Cuban--21st century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16h6b1s,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16h6b1s/manifest
Work,33 Festival Internacional del Nuevo cine Latinoamericano,ark:/21198/z1rv2gct,ark:/21198/z1db9vb9|~|ark:/21198/z1zk7d59,Masters/othermasters/DEPcinemateca/images/ICAIC_Carteles_20160628_1132.tif,,,,,2011,,,,121.92 cm x 172.72 cm,1 poster,,posters,spa,,Multidea (Roberto Rodriguez),,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,,https://search.library.ucla.edu/permalink/01UCS_LAL/17p22dp/alma9990668403606533,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rv2gct,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rv2gct/manifest
