Object Type,Title,Item ARK,Parent ARK,File Name,AltTitle.other,collection.physical,Contents note,Date.created,Date.normalized,Description.latitude,Description.longitude,Description.note,Format.dimensions,Format.extent,Format.medium,Genre,Language,Local identifier,Name.artist,Named subject,Note,Place of origin,Publisher.publisherName,Repository,Resource type,Rights.copyrightStatus,Rights.rightsHolderContact,Statement of Responsibility,Subject topic,Subject geographic,Subject temporal
Work,Muestra de Cine Holandés Contemporáneo,ark:/21198/z11r8j0f,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0056.tif,,,,,2006,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Claudio Sotolongo,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Muestra del Nuevo Cine de Uruguay,ark:/21198/z1x081g0,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0057.tif,,,,,2006,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Claudio Sotolongo,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,3er Festival Internacional para la Niñez y la Adolescencia,ark:/21198/z1sb606f,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0058.tif,,,,,2008,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Carlos Suárez Muría,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Homenaje Alfred Hitchcock,ark:/21198/z1nk57gq,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0059.tif,,,,,2006,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Claudio Sotolongo,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Homenaje a Rosa Fornes,ark:/21198/z1ht4gsf,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0060.tif,,,,,2010,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Claudio Sotolongo,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Puerto Rico,ark:/21198/z1d23r3w,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0061.tif,,,,,1975,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Silvio Martínez Cabrera,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,Los Mundos de Jose Massip,ark:/21198/z18930cj,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0062.tif,,,,,2011,,,,193.04 cm x 129.54 cm,1 poster,,posters,spa,,Erick Silva,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,40. Aniversario Lucía,ark:/21198/z14j27kx,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0063.tif,,,,,2008,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Claudio Sotolongo,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Cubanima Festival de Animación para la Niñez y la Adolescencia,ark:/21198/z10s1gv6,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0064.tif,,,,,2010,,,,193.04 cm x 129.54 cm,1 poster,,posters,spa,,Carlos Suárez Muría,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,50 Que no se Olvidan,ark:/21198/z1w39prj,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0065.tif,,,,,2010,,,,193.04 cm x 129.54 cm,1 poster,,posters,spa,,Erick Silva,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Aniversario 40 Por un Cine Imperfecto,ark:/21198/z1rb8z17,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0066.tif,,,,,2009,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Erick Silva,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Vinci,ark:/21198/z1mk86bb,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0067.tif,,,,,2011,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Raúl Valdés,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Historias de la Música en Cuba,ark:/21198/z1gt7fn2,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0068.tif,,,,,2013,,,,193.04 cm x 129.54 cm,1 poster,,posters,spa,,Erick Silva,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Hello Hemingway,ark:/21198/z1c26pxn,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0069.tif,,,,,1991,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Waldo Saavedra,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,Memorias del Subdesarrollo,ark:/21198/z1795z4f,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0070.tif,,,,,1968,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Antonio Saura,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,Kangamba,ark:/21198/z13j56d3,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0071.tif,,,,,2008,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Raúl Valdés,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Las Terrazas. Muestra de Cine: Turismo y Medio Ambiente (Noviembre 3-5),ark:/21198/z1zw3dck,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0072.tif,,,,,2010,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Raúl Valdés,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Omega 3,ark:/21198/z1v42nn5,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0073.tif,,,,,2014,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Raúl Valdés,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,De Pueblo a Pueblo,ark:/21198/z1qc1wzw,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0074.tif,,,,,2009,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Nelson Ponce|~|Raúl Valdés (Raupa),,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Las Terrazas. Muestra de Cine: Turismo y Medio Ambiente (Octubre 14-17),ark:/21198/z1km159v,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0075.tif,,,,,2010,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Raúl Valdés,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,El Propietario,ark:/21198/z1fv0dh7,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0076.tif,,,,,2007,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Raúl Valdes,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Conducta,ark:/21198/z1b29nrt,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0077.tif,,,,,2013,,,,193.04 cm x 129.54 cm,1 poster,,posters,spa,,Raúl Valdés,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Los Dioses Rotos,ark:/21198/z16d7mg8,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0078.tif,,,,,2008,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Raúl Valdés,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Gangsters Mafia y Crimen Organizado,ark:/21198/z12n6vq3,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0079.tif,,,,,2011,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Alberto Nodarse,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,2da Semana de Cine Holandés,ark:/21198/z1xw6c8n,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0080.tif,,,,,2008,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Raúl Valdés,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Homenaje a León Hirzman,ark:/21198/z1t45mkp,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0081.tif,,,,,2013,,,,193.04 cm x 129.54 cm,1 poster,,posters,spa,,Alberto Nodarse,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Toma 2 La imagen del Deseo,ark:/21198/z1pc4vwd,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0082.tif,,,,,2012,,,,193.04 cm x 129.54 cm,1 poster,,posters,spa,,Alberto Nodarse,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Jazz y Cine,ark:/21198/z1jm445g,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0083.tif,,,,,2012,,,,193.04 cm x 129.54 cm,1 poster,,posters,spa,,Alberto Nodarse,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,"Ciclo Soberanos, Cortes y Cortesanas",ark:/21198/z1dv3ccv,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0084.tif,,,,,2013,,,,193.04 cm x 129.54 cm,1 poster,,posters,spa,,Alberto Nodarse,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Con Acompañamiento de ...Ennio Morricone,ark:/21198/z1961b1q,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0085.tif,,,,,2011,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Alberto Nodarse,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,El Hombre Agradecido,ark:/21198/z15f0k90,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0086.tif,,,,,1990,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Reinerio Tamayo,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,Fuera de Liga,ark:/21198/z11n9tkq,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0087.tif,,,,,2008,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Reinerio Tamayo,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Habanastation,ark:/21198/z1ww9b5q,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0088.tif,,,,,2011,,,,193.04 cm x 129.54 cm,1 poster,,posters,spa,,Reinerio Tamayo,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Ciclo Cine a la Carta,ark:/21198/z1s48kgr,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0089.tif,,,,,2013,,,,193.04 cm x 129.54 cm,1 poster,,posters,spa,,Alberto Nodarse,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Otra Pelea Cubana Contra los Demonios y el Mar,ark:/21198/z1nc7tp4,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0090.tif,,,,,2007,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Claudio Sotolongo,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Premio Nacional de cine Juan Padrón,ark:/21198/z1hm72ww,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0091.tif,,,,,2008,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Reinerio Tamayo,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Kid Chocolate,ark:/21198/z1cz51ns,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0092.tif,,,,,1989,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Constante (Rapi) de Diego García,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,"Mascaró, El Cazador Americano",ark:/21198/z18648wx,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0093.tif,,,,,1991,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Constante (Rapi) de Diego García,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,María Antonia,ark:/21198/z14f3j5m,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0094.tif,,,,,1991,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Ricardo Reymena,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,The Beatles World Day,ark:/21198/z10p2sgb,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0095.tif,,,,,2014,,,,193.04 cm x 129.54 cm,1 poster,,posters,spa,,Alberto Nodarse,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Adorables mentiras,ark:/21198/z1vx291w,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0096.tif,,,,,1992,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Constante (Rapi) de Diego García,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--20th century",,
Work,"Y, Sin Embargo",ark:/21198/z1r51j7k,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0097.tif,,,,,2011,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Alberto Nodarse,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Cabaret,ark:/21198/z1md0sgd,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0098.tif,,,,,2009,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Claudio Sotolongo,,,United States,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,El Fanguito,ark:/21198/z1gq8r86,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0099.tif,,,,,2006,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Waldo Saavedra,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Tiempos Modernos,ark:/21198/z1bz80hd,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0100.tif,,,,,2009,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Claudio Sotolongo,,,United States,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Z,ark:/21198/z17677s0,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0101.tif,,,,,2009,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Nelson Ponce,,,France|~|Algeria,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Filmes Clásicos Diseño Contemporáneo,ark:/21198/z13f6h4k,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0102.tif,,,,,2010,,,,129.54 cm x 193.04 cm,1 poster,,posters,spa,,Pablo Monterrey,,,,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
Work,Homenaje a Charles Chaplin,ark:/21198/z1zp60mt,ark:/21198/z1db9vb9,Masters/othermasters/depcinemateca/images/ICAIC_Carteles_20160627_0103.tif,,,,,2015,,,,193.04 cm x 129.54 cm,1 poster,,posters,spa,,Nelson Ponce,,,Cuba,,"Cinemateca de Cuba, Instituto Cubano del Arte e Industria Cinematográficos",still image,unknown,"http://www.cubacine.cult.cu/, ysla@cubarte.cult.cu",,"Film posters, Cuban|~|Posters, Cuban--21st century",,
