Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Author,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Rights.copyrightStatus,Type.genre,Language,Rights.publicationStatus,Subject,Relation.isPartOf,Name.subject,Name.illustrator,Name.creator,Name.photographer,Coverage.geographic,Name.repository,Name.engraver,Name.printer,Title,Description.note,Alt ID.local,Date.normalized,Date.creation,AltTitle.other,Description.caption,Format.dimensions,Format.extent,Description.contents,Publisher.placeOfOrigin,Alt ID.oclc,Publisher.publisherName,Description.caption,AltTitle.translated,Opac url,AltTitle.uniform,Description.tableOfContents
Rare Books (YRL Special Collections),ark:/21198/zz0025fdsp,ark:/21198/zz0025fdr5,2,Completed,Page,rarebook/masters/srgb/21198-zz0025fdsp_1687741_master.tif,1,,,,,,,private,,still image|~|text,,,,,,,,,,,,,,,frontispiece,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz0025fdvq,ark:/21198/zz0025fdt6,2,Completed,Page,rarebook/masters/srgb/21198-zz0025fdvq_1687772_master.tif,1,,,,,,,private,,still image,,,,,,,,,,,,,,,Norwicensis Eccl: Cath: facies Australis.,,,,,,,,,,,,,,"Norwich Cathedral, southern facade",,,
Rare Books (YRL Special Collections),ark:/21198/zz0025ff08,ark:/21198/zz0025fdw7,2,Completed,Page,rarebook/masters/srgb/21198-zz0025ff08_1687800_master.tif,1,,,,,,,private,,text,,,,,,,,,,,,,,,page xcii e6v,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz0025ff1s,ark:/21198/zz0025fdw7,2,Completed,Page,rarebook/masters/srgb/21198-zz0025ff1s_1687807_master.tif,2,,,,,,,private,,text,,,,,,,,,,,,,,,page xcv e8r,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz0025ffs5,ark:/21198/zz0025ffrn,2,Completed,Page,rarebook/masters/srgb/21198-zz0025ffs5_1687825_master.tif,1,,,,,,,private,,text,,,,,,,,,,,,,,,title page,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz0025fftp,ark:/21198/zz0025ffrn,2,Completed,Page,rarebook/masters/srgb/21198-zz0025fftp_1687831_master.tif,2,,,,,,,private,,still image,,,,,,,,,,,,,,,page A4 verso,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz0025ffv6,ark:/21198/zz0025ffrn,2,Completed,Page,rarebook/masters/srgb/21198-zz0025ffv6_1687838_master.tif,3,,,,,,,private,,still image,,,,,,,,,,,,,,,page A6 verso,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz0025ffwq,ark:/21198/zz0025ffrn,2,Completed,Page,rarebook/masters/srgb/21198-zz0025ffwq_1687845_master.tif,4,,,,,,,private,,still image,,,,,,,,,,,,,,,page A7 verso,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz0025ffx7,ark:/21198/zz0025ffrn,2,Completed,Page,rarebook/masters/srgb/21198-zz0025ffx7_1687850_master.tif,5,,,,,,,private,,still image,,,,,,,,,,,,,,,page A8 verso,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz0025ffzr,ark:/21198/zz0025ffrn,2,Completed,Page,rarebook/masters/srgb/21198-zz0025ffzr_1687856_master.tif,6,,,,,,,private,,still image,,,,,,,,,,,,,,,page B1 verso,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz0025fg0r,ark:/21198/zz0025ffrn,2,Completed,Page,rarebook/masters/srgb/21198-zz0025fg0r_1687861_master.tif,7,,,,,,,private,,still image,,,,,,,,,,,,,,,page B2 verso,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz0025fg2s,ark:/21198/zz0025ffrn,2,Completed,Page,rarebook/masters/srgb/21198-zz0025fg2s_1687864_master.tif,9,,,,,,,private,,still image,,,,,,,,,,,,,,,page B3 recto,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz0025fg39,ark:/21198/zz0025ffrn,2,Completed,Page,rarebook/masters/srgb/21198-zz0025fg39_1687867_master.tif,10,,,,,,,private,,still image,,,,,,,,,,,,,,,page B4 verso,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz0025fg4t,ark:/21198/zz0025ffrn,2,Completed,Page,rarebook/masters/srgb/21198-zz0025fg4t_1687870_master.tif,11,,,,,,,private,,still image,,,,,,,,,,,,,,,page B5 recto,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz0025fg5b,ark:/21198/zz0025ffrn,2,Completed,Page,rarebook/masters/srgb/21198-zz0025fg5b_1687873_master.tif,12,,,,,,,private,,text,,,,,,,,,,,,,,,page 117,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz0025fg6v,ark:/21198/zz0025ffrn,2,Completed,Page,rarebook/masters/srgb/21198-zz0025fg6v_1687876_master.tif,13,,,,,,,private,,text,,,,,,,,,,,,,,,page 120,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz0025fg8w,ark:/21198/zz0025fg7c,2,Completed,Page,rarebook/masters/srgb/21198-zz0025fg8w_1687879_master.tif,9,,,,,,,private,,text,,,,,,,,,,,,,,,title page,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz0025fg9d,ark:/21198/zz0025fg7c,2,Completed,Page,rarebook/masters/srgb/21198-zz0025fg9d_1687882_master.tif,28,,,,,,,private,,text,,,,,,,,,,,,,,,page 155,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz0025fgbx,ark:/21198/zz0025fg7c,2,Completed,Page,rarebook/masters/srgb/21198-zz0025fgbx_1687885_master.tif,29,,,,,,,private,,text,,,,,,,,,,,,,,,page 156,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz0025fgdz,ark:/21198/zz0025fg7c,2,Completed,Page,rarebook/masters/srgb/21198-zz0025fgdz_1687891_master.tif,30,,,,,,,private,,text,,,,,,,,,,,,,,,page 165,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz0025fgfg,ark:/21198/zz0025fg7c,2,Completed,Page,rarebook/masters/srgb/21198-zz0025fgfg_1687894_master.tif,31,,,,,,,private,,text,,,,,,,,,,,,,,,page 166,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002hzdcb,ark:/21198/zz0025fg7c,2,Completed,Page,rarebook/masters/srgb/21198-zz002hzdcb_2295806_master.tif,1,,,,,,,private,,text,,,,,,,,,,,,,,,cover image,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002hzddv,ark:/21198/zz0025fg7c,10,Completed with minimal metadata,Page,rarebook/masters/srgb/21198-zz002hzddv_2295809_master.tif,2000,,,,,,,private,,text,,,,,,,,,,,,,,,back cover image,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002hzdfc,ark:/21198/zz0025fg7c,2,Completed,Page,rarebook/masters/srgb/21198-zz002hzdfc_2295812_master.tif,2,,,,,,,private,,text,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002hzdgw,ark:/21198/zz0025fg7c,2,Completed,Page,rarebook/masters/srgb/21198-zz002hzdgw_2295815_master.tif,3,,,,,,,private,,text,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002hzdhd,ark:/21198/zz0025fg7c,10,Completed with minimal metadata,Page,rarebook/masters/srgb/21198-zz002hzdhd_2295818_master.tif,4,,,,,,,private,,text,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002hzdjx,ark:/21198/zz0025fg7c,10,Completed with minimal metadata,Page,rarebook/masters/srgb/21198-zz002hzdjx_2295821_master.tif,5,,,,,,,private,,text,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002hzdkf,ark:/21198/zz0025fg7c,10,Completed with minimal metadata,Page,rarebook/masters/srgb/21198-zz002hzdkf_2295824_master.tif,7,,,,,,,private,,text,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002hzdmz,ark:/21198/zz0025fg7c,2,Completed,Page,rarebook/masters/srgb/21198-zz002hzdmz_2295827_master.tif,8,,,,,,,private,,text,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002hzdng,ark:/21198/zz0025fg7c,4,Derived,Page,rarebook/masters/srgb/21198-zz002hzdng_2295830_master.tif,1999,true,,,,,,private,,text,,,,,,,,,,,,,,,10 - title page duplicate,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002hzdp0,ark:/21198/zz0025fg7c,10,Completed with minimal metadata,Page,rarebook/masters/srgb/21198-zz002hzdp0_2295833_master.tif,10,,,,,,,private,,text,,,,,,,,,,,,,,,title page verso,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002hzdqh,ark:/21198/zz0025fg7c,10,Completed with minimal metadata,Page,rarebook/masters/srgb/21198-zz002hzdqh_2295836_master.tif,11,,,,,,,private,,text,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002hzdr1,ark:/21198/zz0025fg7c,10,Completed with minimal metadata,Page,rarebook/masters/srgb/21198-zz002hzdr1_2295839_master.tif,12,,,,,,,private,,text,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002hzdsj,ark:/21198/zz0025fg7c,10,Completed with minimal metadata,Page,rarebook/masters/srgb/21198-zz002hzdsj_2295842_master.tif,13,,,,,,,private,,text,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002hzdt2,ark:/21198/zz0025fg7c,10,Completed with minimal metadata,Page,rarebook/masters/srgb/21198-zz002hzdt2_2295845_master.tif,14,,,,,,,private,,text,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002hzdvk,ark:/21198/zz0025fg7c,10,Completed with minimal metadata,Page,rarebook/masters/srgb/21198-zz002hzdvk_2295848_master.tif,15,,,,,,,private,,text,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002hzdw3,ark:/21198/zz0025fg7c,10,Completed with minimal metadata,Page,rarebook/masters/srgb/21198-zz002hzdw3_2295851_master.tif,16,,,,,,,private,,text,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002hzdxm,ark:/21198/zz0025fg7c,10,Completed with minimal metadata,Page,rarebook/masters/srgb/21198-zz002hzdxm_2295854_master.tif,17,,,,,,,private,,text,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002hzdz4,ark:/21198/zz0025fg7c,10,Completed with minimal metadata,Page,rarebook/masters/srgb/21198-zz002hzdz4_2295857_master.tif,18,,,,,,,private,,text,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002hzf3p,ark:/21198/zz0025fg7c,10,Completed with minimal metadata,Page,rarebook/masters/srgb/21198-zz002hzf3p_2295868_master.tif,19,,,,,,,private,,text,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002hzf46,ark:/21198/zz0025fg7c,10,Completed with minimal metadata,Page,rarebook/masters/srgb/21198-zz002hzf46_2295871_master.tif,20,,,,,,,private,,text,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002hzf5q,ark:/21198/zz0025fg7c,10,Completed with minimal metadata,Page,rarebook/masters/srgb/21198-zz002hzf5q_2295874_master.tif,21,,,,,,,private,,text,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002hzf67,ark:/21198/zz0025fg7c,10,Completed with minimal metadata,Page,rarebook/masters/srgb/21198-zz002hzf67_2295885_master.tif,22,,,,,,,private,,text,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002hzf7r,ark:/21198/zz0025fg7c,4,Derived,Page,rarebook/masters/srgb/21198-zz002hzf7r_2295888_master.tif,23,,,,,,,private,,text,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002hzf88,ark:/21198/zz0025fg7c,10,Completed with minimal metadata,Page,rarebook/masters/srgb/21198-zz002hzf88_2295893_master.tif,24,,,,,,,private,,text,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002hzf9s,ark:/21198/zz0025fg7c,4,Derived,Page,rarebook/masters/srgb/21198-zz002hzf9s_2295896_master.tif,6,,,,,,,private,,text,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002hzfb9,ark:/21198/zz0025fg7c,10,Completed with minimal metadata,Page,rarebook/masters/srgb/21198-zz002hzfb9_2295899_master.tif,25,,,,,,,private,,text,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002hzfct,ark:/21198/zz0025fg7c,10,Completed with minimal metadata,Page,rarebook/masters/srgb/21198-zz002hzfct_2295902_master.tif,26,,,,,,,private,,text,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002hzfdb,ark:/21198/zz0025fg7c,10,Completed with minimal metadata,Page,rarebook/masters/srgb/21198-zz002hzfdb_2295905_master.tif,27,,,,,,,private,,text,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002hzffv,ark:/21198/zz0025fg7c,4,Derived,Page,,2001,,,,,,,private,,text,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002hzfgc,ark:/21198/zz0025fg7c,4,Derived,Page,,2002,,,,,,,private,,text,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002hzfhw,ark:/21198/zz0025fg7c,4,Derived,Page,,2003,,,,,,,private,,text,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002hzfjd,ark:/21198/zz0025fg7c,4,Derived,Page,,2004,,,,,,,private,,text,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002hzfkx,ark:/21198/zz0025fg7c,4,Derived,Page,,2005,,,,,,,private,,text,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002hzfmf,ark:/21198/zz0025fg7c,4,Derived,Page,,2006,,,,,,,private,,text,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002hzfnz,ark:/21198/zz0025fg7c,4,Derived,Page,,2007,,,,,,,private,,text,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002hzfpg,ark:/21198/zz0025fg7c,4,Derived,Page,,2008,,,,,,,private,,text,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002hzfq0,ark:/21198/zz0025fg7c,4,Derived,Page,,2009,,,,,,,private,,text,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002hzfrh,ark:/21198/zz0025fg7c,4,Derived,Page,,2010,,,,,,,private,,text,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9bqf,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_001.tif,1,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_001.tif,,uclalsc_6918156_001,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9brz,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_002.tif,2,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_002.tif,,uclalsc_6918156_002,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9bsg,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_003.tif,3,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_003.tif,,uclalsc_6918156_003,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9bt0,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_004.tif,4,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_004.tif,,uclalsc_6918156_004,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9bvh,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_005.tif,5,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_005.tif,,uclalsc_6918156_005,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9bw1,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_006.tif,6,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_006.tif,,uclalsc_6918156_006,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9bxj,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_007.tif,7,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_007.tif,,uclalsc_6918156_007,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9bz2,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_008.tif,8,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_008.tif,,uclalsc_6918156_008,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9c02,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_009.tif,9,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_009.tif,,uclalsc_6918156_009,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9c1k,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_010.tif,10,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_010.tif,,uclalsc_6918156_010,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9c23,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_011.tif,11,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_011.tif,,uclalsc_6918156_011,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9c3m,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_012.tif,12,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_012.tif,,uclalsc_6918156_012,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9c44,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_013.tif,13,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_013.tif,,uclalsc_6918156_013,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9c5n,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_014.tif,14,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_014.tif,,uclalsc_6918156_014,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9c65,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_015.tif,15,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_015.tif,,uclalsc_6918156_015,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9c7p,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_016.tif,16,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_016.tif,,uclalsc_6918156_016,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9c86,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_017.tif,17,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_017.tif,,uclalsc_6918156_017,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9c9q,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_018.tif,18,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_018.tif,,uclalsc_6918156_018,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9cb7,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_019.tif,19,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_019.tif,,uclalsc_6918156_019,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9ccr,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_020.tif,20,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_020.tif,,uclalsc_6918156_020,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9cd8,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_021.tif,21,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_021.tif,,uclalsc_6918156_021,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9cfs,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_022.tif,22,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_022.tif,,uclalsc_6918156_022,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9cg9,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_023.tif,23,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_023.tif,,uclalsc_6918156_023,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9cht,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_024.tif,24,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_024.tif,,uclalsc_6918156_024,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9cjb,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_025.tif,25,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_025.tif,,uclalsc_6918156_025,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9ckv,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_026.tif,26,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_026.tif,,uclalsc_6918156_026,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9cmc,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_027.tif,27,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_027.tif,,uclalsc_6918156_027,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9cnw,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_028.tif,28,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_028.tif,,uclalsc_6918156_028,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9cpd,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_029.tif,29,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_029.tif,,uclalsc_6918156_029,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9cqx,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_030.tif,30,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_030.tif,,uclalsc_6918156_030,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9crf,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_031.tif,31,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_031.tif,,uclalsc_6918156_031,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9csz,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_032.tif,32,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_032.tif,,uclalsc_6918156_032,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9ctg,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_033.tif,33,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_033.tif,,uclalsc_6918156_033,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9cv0,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_034.tif,34,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_034.tif,,uclalsc_6918156_034,,,,,,,,,,,,,,,
Rare Books (YRL Special Collections),ark:/21198/zz002j9cwh,ark:/21198/zz002j9bpx,10,Completed with minimal metadata,Page,rarebook/masters/srgb/uclalsc_6918156_035.tif,35,,,,,,,private,,,pd,,,,,,,,,,,,,,uclalsc_6918156_035.tif,,uclalsc_6918156_035,,,,,,,,,,,,,,,
