Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,Filename,Item Sequence,IIIF Access URL,Rights.copyrightStatus,Subject,Subject.uniformTitle,Name.subject,Rights.countryCreation,Language,Name.repository,Type.typeOfResource,Rights.permission,Name.creator,Name.interviewer,Type.genre,Name.sponsor,Date.creation,Relation.isPartOf,Title,AltIdentifier.local,Opac url,Description.fundingNote,Finding Aid URL,Date.normalized,Format.extent,Summary,Description.note,Rights.servicesContact,Coverage.geographic,Description.latitude,Description.longitude,Relation.relatedTo,media.duration,media.format,IIIF Manifest URL,Waveform
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SOUL Publications, Inc. records, 1955-2002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
