Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Type.typeOfResource,Type.genre,Subject,Name.repository,Name.creator,Name.photographer,Rights.copyrightStatus,Date.creation,Alt ID.local,Description.note,Coverage.temporal,Title,Format.dimensions,Coverage.geographic,AltTitle.descriptive,AltTitle.uniform,Alt ID.collection,Relation.isPartOf,Format.extent,AltTitle.creator
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002gvx9s,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/audio/21198-zz002gvx9s-1-master.wav,,,,,,Vocal|~|Traditional,"Singing|~|Folk songs, Sinhalese--Sri Lanka|~|Folk music--Sri Lanka","University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","January 28, 1938",cleth_196906_amr6103_item07.wav|~|91.1.7|~|6103-7,"Song about the beauty of a snake goddess (Kiulpara Vidral) and Creation song (Upalava Mohanedirama).|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939 Place of recording: Near Colombo, Ceylon at the country house of Mr. R.N. PanabukkeCountry of recording: Sri Lanka (Ceylon)|~|Percussion (beatkeeper and drum). Vocal.Item time: 6:00 min.",1938-1939,Kiulpara Vidral and Upalava Mohanedirama (Songs),6:00 min.,"Colombo, Sri Lanka",,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002gvxb9,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/audio/21198-zz002gvxb9-1-master.wav,,,,,,Vocal|~|Traditional,Singing|~|Folk music--Sri Lanka,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","January 28, 1938",91.1.8|~|6103-8|~|cleth_196906_amr6103_item08.wav,"Percussion (beatkeeper and drum). Vocal.Item time: 2:57 min.Ends abruptly.|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939 Place of recording: Near Colombo, Ceylon at the country house of Mr. R.N. PanabukkeCountry of recording: Sri Lanka (Ceylon)",1938-1939,Dahakavannama,2:57 min.,"Colombo, Sri Lanka",,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002gvxct,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/audio/21198-zz002gvxct-1-master.wav,,,,,,Traditional|~|Instrumental,Instrumental|~|Folk music--Sri Lanka,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","January 28, 1938",91.1.9|~|6103-9|~|cleth_196906_amr6103_item09.wav,"Drum solo with beatkeeper.Item time: 2:58 min.|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939 Place of recording: Near Colombo, Ceylon at the country house of Mr. R.N. PanabukkeCountry of recording: Sri Lanka (Ceylon)",1938-1939,"Instrumental double-headed drum ""beri""",2:58 min.,"Colombo, Sri Lanka",,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002gvzvj,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/audio/21198-zz002gvzvj-1-master.wav,,,,,,Vocal|~|Traditional,Singing|~|Folk music--Sri Lanka,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","January 28, 1938",92.1.1|~|6104-1|~|cleth_196906_amr6104_item01.wav,"Percussion (beatkeeper and drum). Vocal: Male chorus.Item time: 4:18 min.Begins and ends abruptly. Possibly new piece at 1:39.|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939 Place of recording: Near Colombo, Ceylon at the country house of Mr. R.N. PanabukkeCountry of recording: Sri Lanka (Ceylon)|~|Performers: Apalawe, Ukhumaide and Mohanedirama.",1938-1939,Avamatri,4:18 min.,"Colombo, Sri Lanka",,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002gw00j,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/audio/21198-zz002gw00j-1-master.wav,,,,,,Vocal|~|Traditional,Singing|~|Folk music--Sri Lanka,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","January 28, 1938",cleth_196906_amr6104_item02.wav|~|92.1.2|~|6104-2,"TEFI recordings made by Dr. A. A. Bake in India, 1938-1939 Place of recording: Near Colombo, Ceylon at the country house of Mr. R.N. PanabukkeCountry of recording: Sri Lanka (Ceylon)|~|Percussion (beatkeeper and drum). Vocal: Leader - Chorus.Item time: 1:48 min.Ends abruptly.",1938-1939,Gamantale,1:48 min.,"Colombo, Sri Lanka",,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002gw075,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/audio/21198-zz002gw075-1-master.wav,,,,,Audio,Vocal|~|Traditional,Singing|~|Folk music--Sri Lanka,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","January 28, 1938",92.1.3|~|cleth_196906_amr6104_item03.wav|~|6104-3,"Vocal: Two singers in antiphony.Item time: 3:02 min.A lot of static.|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939 Place of recording: Near Colombo, Ceylon at the country house of Mr. R.N. PanabukkeCountry of recording: Sri Lanka (Ceylon)",1938-1939,Reaping song,3:02 min.,"Colombo, Sri Lanka",,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002gw08p,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/audio/21198-zz002gw08p-1-master.wav,,,,,Audio,Vocal|~|Traditional,Singing|~|Folk music--Sri Lanka,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","January 28, 1938",92.1.4|~|6104-4|~|cleth_196906_amr6104_item04.wav,"TEFI recordings made by Dr. A. A. Bake in India, 1938-1939 Place of recording: Near Colombo, Ceylon at the country house of Mr. R.N. PanabukkeCountry of recording: Sri Lanka (Ceylon)|~|Percussion (beatkeeper and drum). Vocal: Leader - Chorus.Item time: 2:44 min.Music almost inaudible in places.",1938-1939,Transplanting song,2:44 min.,"Colombo, Sri Lanka",,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002gw096,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/audio/21198-zz002gw096-1-master.wav,,,,,Audio,Vocal|~|Traditional,Singing|~|Folk music--Sri Lanka,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","January 28, 1938",92.1.5|~|6104-5|~|cleth_196906_amr6104_item05.wav,"Percussion (beatkeeper and drum). Vocal: Leader - Chorus.Item time: 3:37 min.Music almost inaudible in places.|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939 Place of recording: Near Colombo, Ceylon at the country house of Mr. R.N. PanabukkeCountry of recording: Sri Lanka (Ceylon)",1938-1939,Dahaka vannama,,"Colombo, Sri Lanka",,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002gw0bq,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/audio/21198-zz002gw0bq-1-master.wav,,,,,Audio,Vocal|~|Traditional,Singing|~|Folk music--Sri Lanka,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","January 28, 1938",cleth_196906_amr6104_item06.wav|~|92.1.6|~|6104-6,"Sung by Wallala Ranainde|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939 Place of recording: Near Colombo, Ceylon at the country house of Mr. R.N. PanabukkeCountry of recording: Sri Lanka (Ceylon)|~|Percussion (beatkeeper and drum). Vocal: Leader - Chorus.Item time: 1:56 min.Music almost inaudible in places.",1938-1939,Daladavannama,1:56 min.,"Colombo, Sri Lanka",,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002gw0c7,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/audio/21198-zz002gw0c7-1-master.wav,,,,,Audio,Dance|~|Traditional,Dance|~|Folk music--Sri Lanka,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","January 29, 1938",92.1.7|~|6104-7|~|cleth_196906_amr6104_item07.wav,"Performers: Olaboduwe Nada Gurunanse and party|~|Multiple drums. Vocal: Solo.Item time: 2:40 min.Drumming from the Hewa Kolana (The Four Warriors). Solo voice enters at 1:40.|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939 Place of recording: Colombo, Ceylon recorded at Mr. Marret's bungalowCountry of recording: Sri Lanka (Ceylon)",1938-1939,Raksha Dance Music,2:40 min.,"Colombo, Sri Lanka",,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002gw0dr,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/audio/21198-zz002gw0dr-1-master.wav,,,,,Audio,Vocal|~|Traditional,Singing|~|Folk music--Sri Lanka,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","January 29, 1938",6104-8|~|92.1.8|~|cleth_196906_amr6104_item08.wav,"Performers: Olaboduwe Nada Gurunanse and party|~|Percussion (drum). Vocal: Solo - Chorus.Item time: 2:47 min.Possibly mid-range hum throughout. Different piece (fragment) interspersed at :44.|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939 Place of recording: Colombo, Ceylon recorded at Mr. Marret's bungalowCountry of recording: Sri Lanka (Ceylon)",1938-1939,Fragment of play,2:47 min.,"Colombo, Sri Lanka",,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002gw0f8,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/audio/21198-zz002gw0f8-1-master.wav,,,,,Audio,Dance|~|Vocal|~|Traditional,Singing|~|Dance|~|Folk music--Sri Lanka,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","January 29, 1938",92.1.9|~|6104-9|~|cleth_196906_amr6104_item09.wav,"Performers: Olaboduwe Nada Gurunanse and party|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939 Place of recording: Colombo, Ceylon recorded at Mr. Marret's bungalowCountry of recording: Sri Lanka (Ceylon)|~|Percussion. Vocal: Solo.Item time: 3:15 min.Fades out at 1:40 then fades back in. Fades out several times just before end of tape.",1938-1939,Snake dance music,3:15 min.,"Colombo, Sri Lanka",,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002gw0gs,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/audio/21198-zz002gw0gs-1-master.wav,,,,,Audio,Traditional|~|Instrumental,Instrumental|~|Folk music--Sri Lanka,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","January 29, 1938",93.1.1|~|6105-1|~|cleth_196906_amr6105_item01.wav,"TEFI recordings made by Dr. A. A. Bake in India, 1938-1939 Place of recording: Colombo, Ceylon at the school, AnandabalikavidyalavaCountry of recording: Sri Lanka (Ceylon)|~|Shahnai; Drums.Item time: 1:33 min.Pirith is Buddhist suspicious chanting. Begins abruptly.",1938-1939,Introductory instrumental music to Pirith,1:33 min.,"Colombo, Sri Lanka",,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002gw0h9,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/audio/21198-zz002gw0h9-1-master.wav,,,,,Audio,Vocal|~|Traditional,Singing|~|Folk music--Sri Lanka,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","January 29, 1938",cleth_196906_amr6105_item02.wav|~|6105-2|~|93.1.2,"Vocal: Chorus.Item time: 8:03 min.Pirith is Buddhist suspicious chanting. 30 sec break at 1:40. Numerous dropouts and instances of degraded quality.|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939 Place of recording: Colombo, Ceylon at the school, AnandabalikavidyalavaCountry of recording: Sri Lanka (Ceylon)",1938-1939,Pirith namaskara,8:03 min.,"Colombo, Sri Lanka",,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002gx93w,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/audio/21198-zz002gx93w-1-master.wav,,,,,Audio,Vocal|~|Traditional,"Singhalese language|~|Folk songs, Sinhalese--Sri Lanka|~|Sinhalese language","University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","January 29, 1938",93.1.3|~|cleth_196906_amr6105_item03.wav|~|6105-3,"Vocal: Solo.Item time: 1:16 min.Stops abruptly. Followed by 2 beeps.|~|Sung by: H.D.S. Manamperi|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939 Place of recording: Colombo, Ceylon at the school, AnandabalikavidyalavaCountry of recording: Sri Lanka (Ceylon)",1938-1939,Singhalese folk song,1:16 min.,"Colombo, Sri Lanka",,,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002h27ds,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/audio/21198-zz002h27ds-1-master.wav,,,,,Audio,Vocal|~|Traditional,Singing|~|Folk music--Sri Lanka,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","January 29, 1938",93.1.4|~|cleth_196906_amr6105_item04.wav|~|6105-4,"Performer: A. Chandavimala Thera|~|Vocal: Solo.Item time: 3:51 min.Intermittent distortion and dropout. Ends abruptly.|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939 Place of recording: Colombo, Ceylon at the school, AnandabalikavidyalavaCountry of recording: Sri Lanka (Ceylon)",1938-1939,Namaskaragatha,3:51 min.,"Colombo, Sri Lanka",,Namaskara Gatha,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002h27f9,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/audio/21198-zz002h27f9-1-master.wav,,,,,Audio,Vocal|~|Traditional,Singing|~|Folk music--Sri Lanka,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","January 29, 1938",cleth_196906_amr6105_item05.wav|~|6105-5|~|93.1.5,"Vocal: Solo.Item time: 2:52 min.Begins abruptly. Intermittent distortion and dropout.|~|Performer: A.C. Thera|~|TEFI recordings made by Dr. A. A. Bake in India, 1938-1939 Place of recording: Colombo, Ceylon at the school, AnandabalikavidyalavaCountry of recording: Sri Lanka (Ceylon)",1938-1939,Jayamangalagatha,2:52 min.,"Colombo, Sri Lanka",,Jayamangala Gatha,,,,
Bake/Jairazbhoy Digital Archive of South Asian Traditional Music and Arts,ark:/21198/zz002h27gt,ark:/21198/zz002gcntd,1,In progress,Work,Bake-Jairazbhoy/audio/21198-zz002h27gt-1-master.wav,,,,,Audio,Vocal|~|Traditional,Singing|~|Rituals|~|Folk music--Sri Lanka,"University of California, Los Angeles. Ethnomusicology Archive","Bake, Arnold Adriaan",,"This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","January 29, 1938",cleth_196906_amr6105_item06.wav|~|93.1.6|~|6105-6,"TEFI recordings made by Dr. A. A. Bake in India, 1938-1939 Place of recording: Colombo, Ceylon at the school, AnandabalikavidyalavaCountry of recording: Sri Lanka (Ceylon)|~|Performers: vimala-buddhivanavimala|~|Vocal: Chanting. Item time: 3:50 min.Extreme distortion at 3:00; it continues to the end of the piece.",1938-1939,Mangalasutra,3:50 min.,"Colombo, Sri Lanka",Wedding song,,,,,
