Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Visibility,viewingHint,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.creatorCorporate,Subject,Name.subject,Language,Name.photographer,Name.interviewer,Name.creator,Name.interviewee,Name.contributor,Publisher.publisherName,Format.extent,Relation.isPartOf,Title,Date.creation,Description.abstract,Coverage.geographic,Description.tableOfContents,AltTitle.uniform,Description.note,Alt ID.local,Publisher.placeOfOrigin,Format.medium,Description.caption,Format.dimensions,Relation.hasPart,IIIF Manifest URL
Mental Health Archive,ark:/21198/zz001d3fv7,ark:/21198/zz001d36st,1,In progress,Work,,54,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1030gq4,private,individuals,,manuscripts (document genre),pd_holder,,ASOC Transformation Documents|~|Mental Health Services--California--Mental Health Services Act of 2005|~|Mental health services--California--Los Angeles County|~|Mental Health Services $z California,,eng,,,"Ott, John G. and Associates",,,UCLA Center for History Culture and Neuroscience,11 p.,DMH Archive|~|County of Los Angeles Department of Mental Health -- MJ Southard Files,MHSA CSS Guidelines FAQ,4/6/2005|~|March-April 2005,"Questions and Answers on the Community Services and Supports Plan for the MHSA.  Questions developed by CIMH staff during a planning retreat, March 23, 2005.  Answers drafted by Stephanie Gomez and Rose Pinard of JGO Associates.","Santa Monica, CA",,,,MHSA CSS Questions and Answers from the Guidelines and Related Documents,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d3fv7/manifest
Mental Health Archive,ark:/21198/zz001d3fwr,ark:/21198/zz001d36st,1,In progress,Work,,80,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jt1fkh,private,individuals,,manuscripts (document genre),pd_holder,,ASOC Transformation Documents|~|Mental health services--California--Los Angeles County|~|Mental health services--California--Los Angeles County--Transformation,,eng,,,none given,,,UCLA Center for History Culture and Neuroscience,4 p.,DMH Archive|~|LA County Department of Mental Health -- ASOC Transformation Files,Transformation ASOC Update,04-10-2005|~|April 2005,Status Update 4/10/05 on Transformation Components.  Needs to be rescanned.,Los Angeles County,,Transformation ASOC Update Minutes 4-10-05,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001d3fwr-1-master.pdf,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d3fwr/manifest
Mental Health Archive,ark:/21198/zz001d3fx8,ark:/21198/zz001d36st,1,In progress,Work,,61,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11v757p,private,individuals,,manuscripts (document genre),,,ASOC Transformation Documents|~|Mental health services--California--Los Angeles County,,eng,,,none given,,,DMH,,DMH Database|~|DMH,DMH to LACBOS Olive View Relief Hillview Amend,04/21/2005,,"Los Angeles, CA",,,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001d3fx8-1-master.pdf,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d3fx8/manifest
Mental Health Archive,ark:/21198/zz001d3fzs,ark:/21198/zz001d36st,1,In progress,Work,,52,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hq5q62,private,individuals,,manuscripts (document genre),pd_holder,,ASOC Transformation Documents|~|Mentally ill--Care--California--Los Angeles County|~|Mental health services--California--Los Angeles County--Budget|~|Mental Health Services--California--Los Angeles County--DMH Clinics|~|Mental health services--California--Los Angeles County--Transformation,,eng,,,"Tower, Len",,,UCLA Center for History Culture and Neuroscience,6 p.,DMH Archive|~|LA County Department of Mental Health -- ASOC Transformation Files,Arcadia Wellness Proposal Draft,04/27/2005|~|April-May 2005,Initial transformation proposal presented by Arcadia Mental Health Center:  the San Gabriel Valley Family Wellness Center(SGVFWC.),"Arcadia, CA",,,,Arcadia Family Wellness Center Draft Proposal,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d3fzs/manifest
Mental Health Archive,ark:/21198/zz001d3g0s,ark:/21198/zz001d36st,1,In progress,Work,,49,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r805h8,private,individuals,,data tables,pd_holder,,ASOC Transformation Documents|~|Mental health services--California--Los Angeles County--Budget,,eng,,,McDonald Walter & Associates,,,UCLA Center for History Culture and Neuroscience,1 p.,DMH Archive|~|LA County Department of Mental Health -- ASOC Transformation Files,Enrolsee Poverty Stats by SPA,05/06/2005,Enrollee Based Services by Los Angeles County Service Area based on adult population 200% below poverty level.,Los Angeles County,,,,Enrollee Based Services by Service Area Population below Poverty Level,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d3g0s/manifest
Mental Health Archive,ark:/21198/zz001d3g19,ark:/21198/zz001d36st,1,In progress,Work,,65,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mg9ds0,private,individuals,,manuscripts (document genre),,,ASOC Transformation Documents|~|Mental health services--California--Los Angeles County,,eng,,,none given,,,None given,,DHM Database,ASOC Transformation Proposal Components Budget,05-10-2005,The Department of Mental Health Draft to implement recovery-oriented AssertiveCommunity Treatment (ACT) or ACT-like programs and Wellness Centers withinfive directly operated programs.,Los Angeles County,,Proposed components and budget for ASOC Transformation,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001d3g19-1-master.pdf,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d3g19/manifest
Mental Health Archive,ark:/21198/zz001d3g2t,ark:/21198/zz001d36st,1,In progress,Work,,60,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kh2cjt,private,individuals,,manuscripts (document genre),pd_holder,,ASOC Transformation Documents|~|Mental health services--California--Los Angeles County|~|Mental health services--California--Los Angeles County--Transformation,,eng,,,"Bowie, Pat",,,UCLA Center for History Culture and Neuroscience,2 p.,DMH Archive|~|LA County Department of Mental Health -- ASOC Transformation Files,Adult Workgroup Meeting,05-17-2005|~|May 2005,"Minutes of Adult Workgroup Meeting, May 11, 2005 -- CSS guidelines and criteria",LA County,,Adult Workgroup Members' Meeting Memorandum,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001d3g2t-1-master.pdf,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d3g2t/manifest
Mental Health Archive,ark:/21198/zz001d3g3b,ark:/21198/zz001d36st,1,In progress,Work,,38,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b00w2n,private,individuals,,manuscripts (document genre),pd_holder,,ASOC Transformation Documents|~|Mental health services--California--Los Angeles County--Budget|~|Mental Health Services--California--Mental Health Services Act of 2005|~|Mental health services--California--Los Angeles County--Transformation,,eng,,,"Ott, John G. and Associates",,,UCLA Center for History Culture and Neuroscience,5 p.,DMH Archive|~|LA County Department of Mental Health -- ASOC Transformation Files,Ott Adult Workgroup MHSA Budget Plan Powerpoint,05-11-2005|~|2005,,Los Angeles County,,,Powerpoint Presentation on Focal Populations to submit for Budget Proposals for Enrollee-based programs under MHSA.,MHSA & FY 2005 DMH Planning Process,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d3g3b/manifest
Mental Health Archive,ark:/21198/zz001d3g4v,ark:/21198/zz001d36st,1,In progress,Work,,63,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p86345,private,individuals,text,,,,ASOC Transformation Documents|~|Mental health services--California--Los Angeles County,,eng,,,none given,,,Office of the Public Guardian,,DMH Database,Public Guardian LPS Transformation,05-17-2005,"The transformation is changing the conservatorship administrative program to be more closely aligned to building a strong conservator/conservatee relationship with the goal of terminatingthe conservatorship within 1 year. The transformation calls for a smaller caseload, more interaction with the ward, advocacy for the conservatee, and'collaboration with treatment teams. If this model were successful, the conservatorship program would be transformed into an agency that can better meet the needs of the LPS client.",California,,SYSTEM CAPACITY PROPOSAL: TRANSFORMATION OF PUBLIC GUARDIAN LPS,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001d3g4v-1-master.pdf,,Outline,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d3g4v/manifest
Mental Health Archive,ark:/21198/zz001d3g5c,ark:/21198/zz001d36st,1,In progress,Work,,100,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4kn8,private,individuals,,manuscripts (document genre),,,ASOC Transformation Documents|~|Mental health services--California--Los Angeles County,,eng,,,none given,,,,,DMH database,Allen Req Tranformation Proposals,05-24-2005,Request letter for submition of Proposal of Transformation for site-specific outline plans.,Los Angeles County,,County of Los Angeles-DMH ASOC Adult Systems Transformational Proposal Request,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001d3g5c-1-master.pdf,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d3g5c/manifest
Mental Health Archive,ark:/21198/zz001d3g6w,ark:/21198/zz001d36st,1,In progress,Work,,56,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1903v05,private,individuals,,manuscripts (document genre),,,ASOC Transformation Documents|~|Mental health services--California--Los Angeles County,,eng,,,,,,,,DMH Database,Clin Transformation Project Draft,05-19-2005,Draft of proposal to change South Bay Mental Health Center to implement the ASOC process.,Los Angeles County,,,,,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d3g6w/manifest
Mental Health Archive,ark:/21198/zz001d3g8x,ark:/21198/zz001d36st,1,In progress,Work,,47,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh897m,private,individuals,,manuscripts (document genre),pd_holder,,ASOC Transformation Documents|~|Mental health services--California--Los Angeles County|~|Mental Health Services--California--Los Angeles County--DMH Clinics|~|Mental health services--California--Los Angeles County--Transformation,,eng,,,"Kless, Nancy|~|Jefferies, Elaine",,,UCLA Center for History Culture and Neuroscience,1 p.,DMH Archive|~|LA County Department of Mental Health -- ASOC Transformation Files,ACT Team Staffing,05-25-2005|~|May 2005,Emails requesting information on ACT staffing changes and Union notification of same.,LA County,,,,e-mail re DMH clinic staffing,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d3g8x/manifest
Mental Health Archive,ark:/21198/zz001d3gbz,ark:/21198/zz001d36st,1,In progress,Work,,48,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r22rjf,private,individuals,,manuscripts (document genre),pd_holder,,ASOC Transformation Documents|~|Mental health services--California--Los Angeles County|~|Mental health services--California--Los Angeles County--Transformation,,eng,,,"Kay, Robin",,,UCLA Center for History Culture and Neuroscience,1 p.,DMH Archive|~|LA County Department of Mental Health -- ASOC Transformation Files,ASOC Transformation Assignment Key,05-25-2005|~|May 2005,"E-mail update on petty cash, cell phones, and vehicles.",,,,,Update on Kay Transformation Assignments,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d3gbz/manifest
Mental Health Archive,ark:/21198/zz001d3gd0,ark:/21198/zz001d36st,1,In progress,Work,,58,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m920vj,private,individuals,text,,,,ASOC Transformation Documents|~|Mental Health America Los Angeles MHA-LA,,eng,,,none given,,,John G. Ott and Asscociates,,Adults Countrywide Workgroup database,OTT Adult Workgroup Meeting Summary,05-31-2005|~|05-25-2005 Meeting published 05-31-2005,"Summary from May 25, 2005 Workgroup Meeting",,,"Summary from May 25, 2005 Workgroup Meeting",,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001d3gd0-1-master.pdf,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d3gd0/manifest
Mental Health Archive,ark:/21198/zz001d3gg1,ark:/21198/zz001d36st,1,In progress,Work,,62,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zk76vs,private,individuals,,manuscripts (document genre),,,ASOC Transformation Documents|~|Mental health services--California--Los Angeles County,,eng,,,none given,,,,,DMH Database,MHSACSS CoOccuring Committee,06-02-2005,"This (Draft) report is in follow up to the previous report prepared by the Co-Occuring Disorders Committee and submitted to the Director of Mental Health on March 1,2005 entitled, Needs Assessment Recommendations. The focus of this report is to provide the Department of Mental Health with specific recommendations for implementing an integrated system of services for persons with co-occurring substance abuse and mental disorders (COD) through the Alcohol and Drug Program Avministration with funding made available to Los Angeles County by the Mental Health Services Act Proposition 63 (MHSA)",Los Angeles County,,MHSA Planning Process CSS plan COD Committee Draft,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001d3gg1-1-master.pdf,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d3gg1/manifest
Mental Health Archive,ark:/21198/zz001d3ghj,ark:/21198/zz001d36st,1,In progress,Work,,81,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12c0p7q,private,individuals,text,,,,ASOC Transformation Documents|~|Mental health services--California--Los Angeles County,,eng,,,none given,,,,,DMH Database,Worksheet for Recommendations for Age Groups CSS,06-02-2005,Draft discussion reporting framework for the Countywide Workgroups regarding Developing program(s) Reccomendations for each age group under the CSS group.,Los Angeles County,,Worksheet for Developing Reccomendations for Each Age Group under the CSS plan for LA County Draft,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001d3ghj-1-master.pdf,Los Angeles County,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d3ghj/manifest
Mental Health Archive,ark:/21198/zz001d3gj2,ark:/21198/zz001d36st,1,In progress,Work,,47,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jd6n1k,private,individuals,,manuscripts (document genre),pd_holder,,ASOC Transformation Documents|~|Mental health services--California--Los Angeles County--Budget|~|Mental Health Services--California--Mental Health Services Act of 2005,,eng,,,"Ott, John G. and Associates",,,UCLA Center for Health Culture and Neuroscience,4 p.,DMH Archive,OTT Recalculation of Age Group Allocations,06-06-2005|~|June 2005,"Suggested recalculations of age group and PET allocations for 2005-06, following lower than expected State CSS allocation of funds to LA County.",Los Angeles County,,,,Recalulations Based on State CSS Allocation,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d3gj2/manifest
Mental Health Archive,ark:/21198/zz001d3gkk,ark:/21198/zz001d36st,1,In progress,Work,,68,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11c3n2w,private,individuals,,manuscripts (document genre),,,ASOC Transformation Documents,,eng,,,none given,,,,,DMH Database,Edelman ACT Proposal,05-2005,Internal assessment and proposal for Edelman's ACT Team setup.,Los Angeles County,,Los Angeles County DMH Edelman Westside Mental Health Center ACT Team Proposal,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001d3gkk-1-master.pdf,Westside Los Angeles County,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d3gkk/manifest
Mental Health Archive,ark:/21198/zz001d3gm3,ark:/21198/zz001d36st,1,In progress,Work,,81,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cn8v5g,private,individuals,text,,,,ASOC Transformation Documents|~|Mental health services--California--Los Angeles County,,eng,,,none given,,,Ott,,DMH Database,OTT Board and Care Systems Development,06-06-2005,"The investment suggestions for ""high needs' Residential Care Facilities (RCF) or ""Board and Cares.""",California,,Board and Care Systems Development Investment,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001d3gm3-1-master.pdf,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d3gm3/manifest
Mental Health Archive,ark:/21198/zz001d3gnm,ark:/21198/zz001d36st,1,In progress,Work,,88,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1447bnt,private,individuals,,text,,,ASOC Transformation Documents|~|Mental health services--California--Los Angeles County,,eng,,,"Innes-Gomberg, Debbie",,,,,DMH Database,ASOC A8 Transformation Status,06-07-2005,Progress report made in Service area 8 (VIII) regarding the transformations made to comply with the ASOC.,Los Angeles Counbty Service area 8,,Los Angeles County DMH Long Beach-South Bay Geographic Initiative,,http://digilib.library.ucla.edu/neuropsych/pdf/masters/21198-zz001d3gnm-1-master.pdf,Service area 8,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001d3gnm/manifest
